"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""412680 TAPEJARA"";-;-;-;185455,27;-;185455,27"
"""412690 TAPIRA"";-;-;-;137596,29;-;137596,29"
"""412700 TEIXEIRA SOARES"";-;-;-;76162,76;-;76162,76"
"""412710 TELEMACO BORBA"";689618,95;1436106,35;-;2009179,09;-;4134904,39"
"""412720 TERRA BOA"";-;-;-;1163883,92;-;1163883,92"
"""412730 TERRA RICA"";-;-;-;244415,04;-;244415,04"
"""412740 TERRA ROXA"";-;-;-;213204,97;-;213204,97"
"""412750 TIBAGI"";-;-;-;137174,67;-;137174,67"
"""412760 TIJUCAS DO SUL"";-;-;-;297181,96;-;297181,96"
"""412770 TOLEDO"";1497748,48;5642758,62;-;12780640,13;-;19921147,23"
"""412780 TOMAZINA"";-;-;-;392715,47;-;392715,47"
"""412785 TRES BARRAS DO PARANA"";-;-;-;387876,69;-;387876,69"
"""412788 TUNAS DO PARANA"";-;-;-;217599,58;-;217599,58"
"""412790 TUNEIRAS DO OESTE"";-;-;-;85890,01;-;85890,01"
"""412795 TUPASSI"";-;-;-;25347,48;-;25347,48"
"""412796 TURVO"";-;-;-;199427,73;-;199427,73"
"""412800 UBIRATA"";-;-;-;985748,65;-;985748,65"
"""412810 UMUARAMA"";2214684,77;7118668,62;-;27931718,73;-;37265072,12"
"""412820 UNIAO DA VITORIA"";510384,61;2578818,93;-;4277535,77;-;7366739,31"
"""412830 UNIFLOR"";-;-;-;11810,87;-;11810,87"
"""412840 URAI"";-;-;-;148063,22;-;148063,22"
"""412850 WENCESLAU BRAZ"";-;-;-;477527,68;-;477527,68"
"""412853 VENTANIA"";-;-;-;183555,31;-;183555,31"
"""412855 VERA CRUZ DO OESTE"";-;-;-;128445,15;-;128445,15"
"""412860 VERE"";-;-;-;37362,12;-;37362,12"
"""412862 ALTO PARAISO"";-;-;-;52824,64;-;52824,64"
"""412863 DOUTOR ULYSSES"";-;-;-;120998,71;-;120998,71"
"""412865 VIRMOND"";-;-;-;67999,67;-;67999,67"
"""412870 VITORINO"";-;-;-;100292,79;-;100292,79"
"""412880 XAMBRE"";-;-;-;50278,89;-;50278,89"
"""420005 ABDON BATISTA"";-;-;-;153217,43;-;153217,43"
"""420010 ABELARDO LUZ"";-;-;-;1458777,71;-;1458777,71"
"""420020 AGROLANDIA"";-;-;-;599886,86;-;599886,86"
"""420030 AGRONOMICA"";-;-;-;330561,96;-;330561,96"
"""420040 AGUA DOCE"";-;-;-;519111,43;-;519111,43"
"""420050 AGUAS DE CHAPECO"";-;-;-;154758,06;-;154758,06"
"""420055 AGUAS FRIAS"";-;-;-;146192,10;-;146192,10"
"""420060 AGUAS MORNAS"";-;-;-;652220,94;-;652220,94"
"""420070 ALFREDO WAGNER"";-;-;-;275589,50;-;275589,50"
"""420080 ANCHIETA"";-;-;-;328637,23;-;328637,23"
"""420090 ANGELINA"";-;-;-;333944,97;-;333944,97"
"""420100 ANITA GARIBALDI"";-;-;-;499689,47;-;499689,47"
"""420110 ANITAPOLIS"";-;-;-;204027,43;-;204027,43"
"""420120 ANTONIO CARLOS"";-;-;-;829339,07;-;829339,07"
"""420125 APIUNA"";-;-;-;569142,95;-;569142,95"
"""420127 ARABUTA"";-;-;-;199601,98;-;199601,98"
"""420130 ARAQUARI"";-;-;-;713993,37;-;713993,37"
"""420140 ARARANGUA"";-;1948895,89;-;7447278,41;-;9396174,30"
"""420150 ARMAZEM"";-;-;-;551380,09;-;551380,09"
"""420160 ARROIO TRINTA"";-;-;-;283547,39;-;283547,39"
"""420165 ARVOREDO"";-;-;-;67994,02;-;67994,02"
"""420170 ASCURRA"";-;-;-;335863,21;-;335863,21"
"""420190 AURORA"";-;-;-;132642,10;-;132642,10"
"""420195 BALNEARIO ARROIO DO SILVA"";-;-;-;56677,39;-;56677,39"
"""420200 BALNEARIO CAMBORIU"";-;7515066,64;-;13982989,69;-;21498056,33"
"""420205 BALNEARIO BARRA DO SUL"";-;-;-;554187,14;-;554187,14"
"""420207 BALNEARIO GAIVOTA"";-;21,69;-;815833,10;-;815854,79"
"""420208 BANDEIRANTE"";-;-;-;178691,10;-;178691,10"
"""420209 BARRA BONITA"";-;-;-;62591,60;-;62591,60"
"""420210 BARRA VELHA"";-;-;-;1313930,26;-;1313930,26"
"""420215 BELMONTE"";-;-;-;163633,17;-;163633,17"
"""420220 BENEDITO NOVO"";-;-;-;501377,98;-;501377,98"
"""420230 BIGUACU"";-;76097,34;-;6023888,26;-;6099985,60"
"""420240 BLUMENAU"";-;10762677,09;-;49279264,62;-;60041941,71"
"""420245 BOMBINHAS"";-;-;-;1622918,52;-;1622918,52"
"""420250 BOM JARDIM DA SERRA"";-;-;-;74558,80;-;74558,80"
"""420253 BOM JESUS"";-;-;-;48823,47;-;48823,47"
"""420257 BOM JESUS DO OESTE"";-;-;-;141870,73;-;141870,73"
"""420260 BOM RETIRO"";-;77902,02;-;424501,87;-;502403,89"
"""420270 BOTUVERA"";-;-;-;7590,51;-;7590,51"
"""420280 BRACO DO NORTE"";-;976,05;-;4499654,18;-;4500630,23"
"""420285 BRACO DO TROMBUDO"";-;-;-;318926,89;-;318926,89"
"""420290 BRUSQUE"";-;3679026,28;-;10912365,14;-;14591391,42"
"""420300 CACADOR"";-;6746,20;-;5785351,35;-;5792097,55"
"""420310 CAIBI"";-;-;-;620127,70;-;620127,70"
"""420315 CALMON"";-;-;-;125979,09;-;125979,09"
"""420320 CAMBORIU"";-;-;-;2307074,27;-;2307074,27"
"""420330 CAMPO ALEGRE"";-;-;-;2348091,82;-;2348091,82"
"""420340 CAMPO BELO DO SUL"";-;1235,00;-;554687,09;-;555922,09"
"""420350 CAMPO ERE"";-;-;-;811110,65;-;811110,65"
"""420360 CAMPOS NOVOS"";-;-;-;1712042,23;-;1712042,23"
"""420370 CANELINHA"";-;-;-;484225,13;-;484225,13"
"""420380 CANOINHAS"";-;-;-;4085385,78;-;4085385,78"
"""420390 CAPINZAL"";-;-;-;50630,00;-;50630,00"
"""420395 CAPIVARI DE BAIXO"";-;-;-;879387,28;-;879387,28"
"""420400 CATANDUVAS"";-;-;-;358156,00;-;358156,00"
"""420410 CAXAMBU DO SUL"";-;-;-;286979,49;-;286979,49"
"""420415 CELSO RAMOS"";-;-;-;40266,82;-;40266,82"
"""420419 CHAPADAO DO LAGEADO"";-;-;-;134855,25;-;134855,25"
"""420420 CHAPECO"";-;7134285,61;-;48130881,03;-;55265166,64"
"""420425 COCAL DO SUL"";-;-;-;2219674,91;-;2219674,91"
"""420430 CONCORDIA"";-;1727986,88;-;8187673,53;-;9915660,41"
"""420435 CORDILHEIRA ALTA"";-;-;-;69584,88;-;69584,88"
"""420440 CORONEL FREITAS"";-;-;-;292585,67;-;292585,67"
"""420445 CORONEL MARTINS"";-;-;-;96716,78;-;96716,78"
"""420450 CORUPA"";-;-;-;882058,33;-;882058,33"
"""420455 CORREIA PINTO"";-;-;-;183343,37;-;183343,37"
"""420460 CRICIUMA"";-;9392523,21;370,00;47972342,76;9941,00;57375176,97"
"""420470 CUNHA PORA"";-;-;-;778672,37;-;778672,37"
"""420475 CUNHATAI"";-;-;-;160175,87;-;160175,87"
"""420480 CURITIBANOS"";-;1363375,51;-;3018217,32;-;4381592,83"
"""420490 DESCANSO"";-;-;-;806728,15;-;806728,15"
"""420500 DIONISIO CERQUEIRA"";-;-;-;1095560,16;-;1095560,16"
"""420510 DONA EMMA"";-;-;-;390857,99;-;390857,99"
"""420515 DOUTOR PEDRINHO"";-;-;-;180781,86;-;180781,86"
"""420517 ENTRE RIOS"";-;-;-;34328,81;-;34328,81"
"""420519 ERMO"";-;-;-;100697,00;-;100697,00"
"""420520 ERVAL VELHO"";-;-;-;76426,09;-;76426,09"
"""420530 FAXINAL DOS GUEDES"";-;-;-;601687,39;-;601687,39"
"""420535 FLOR DO SERTAO"";-;-;-;92035,24;-;92035,24"
"""420540 FLORIANOPOLIS"";26361286,57;21375977,47;-;128139263,48;-;175876527,52"
"""420543 FORMOSA DO SUL"";-;-;-;65197,11;-;65197,11"
"""420545 FORQUILHINHA"";-;990,00;-;4902139,50;-;4903129,50"
"""420550 FRAIBURGO"";-;28227,60;-;3090966,12;-;3119193,72"
"""420560 GALVAO"";-;-;-;308744,82;-;308744,82"
"""420570 GAROPABA"";-;-;-;2079505,83;-;2079505,83"
"""420580 GARUVA"";-;-;-;792029,91;-;792029,91"
"""420590 GASPAR"";-;2040,00;-;4147992,29;-;4150032,29"
"""420600 GOVERNADOR CELSO RAMOS"";-;-;-;804046,11;-;804046,11"
"""420610 GRAO-PARA"";-;-;-;220138,03;-;220138,03"
"""420620 GRAVATAL"";-;-;-;440683,42;-;440683,42"
"""420630 GUABIRUBA"";-;-;-;968663,79;-;968663,79"
"""420640 GUARACIABA"";-;-;-;707385,05;-;707385,05"
"""420650 GUARAMIRIM"";-;-;-;1843356,99;-;1843356,99"
"""420660 GUARUJA DO SUL"";-;-;-;377387,78;-;377387,78"
"""420665 GUATAMBU"";-;-;-;210471,83;-;210471,83"
"""420670 HERVAL D'OESTE"";-;-;-;742038,09;-;742038,09"
"""420675 IBIAM"";-;-;-;1350,22;-;1350,22"
"""420680 IBICARE"";-;-;-;178883,84;-;178883,84"
"""420690 IBIRAMA"";-;-;-;3049043,70;-;3049043,70"
"""420700 ICARA"";-;-;-;4056642,99;-;4056642,99"
"""420710 ILHOTA"";-;-;-;785339,90;-;785339,90"
"""420720 IMARUI"";-;1539,99;-;616910,70;-;618450,69"
"""420730 IMBITUBA"";-;-;-;2696790,04;-;2696790,04"
"""420740 IMBUIA"";-;-;-;350976,61;-;350976,61"
"""420750 INDAIAL"";-;2270,00;-;4920580,49;-;4922850,49"
"""420757 IOMERE"";-;-;-;204132,97;-;204132,97"
"""420760 IPIRA"";-;-;-;217162,02;-;217162,02"
"""420765 IPORA DO OESTE"";-;-;-;2510512,14;-;2510512,14"
"""420768 IPUACU"";-;-;-;576238,85;-;576238,85"
"""420770 IPUMIRIM"";-;-;-;313089,29;-;313089,29"
"""420775 IRACEMINHA"";-;-;-;347784,25;-;347784,25"
"""420780 IRANI"";-;-;-;994620,66;-;994620,66"
"""420785 IRATI"";-;-;-;132560,94;-;132560,94"
"""420790 IRINEOPOLIS"";-;-;-;505555,47;-;505555,47"
"""420800 ITA"";-;-;-;215932,15;-;215932,15"
"""420810 ITAIOPOLIS"";-;-;-;426130,26;-;426130,26"
"""420820 ITAJAI"";-;9080422,36;-;47973436,95;-;57053859,31"
"""420830 ITAPEMA"";-;-;-;3954804,38;-;3954804,38"
"""420840 ITAPIRANGA"";-;-;-;904368,64;-;904368,64"
"""420845 ITAPOA"";-;-;-;981735,44;-;981735,44"
"""420850 ITUPORANGA"";-;-;-;1566556,17;-;1566556,17"
"""420860 JABORA"";-;-;-;137083,27;-;137083,27"
"""420870 JACINTO MACHADO"";-;997,74;-;536459,94;-;537457,68"
"""420880 JAGUARUNA"";-;-;-;837850,71;-;837850,71"
"""420890 JARAGUA DO SUL"";-;3265207,89;-;24697301,64;-;27962509,53"
"""420895 JARDINOPOLIS"";-;-;-;214848,30;-;214848,30"
"""420900 JOACABA"";-;214759,70;-;18296130,21;-;18510889,91"
"""420910 JOINVILLE"";-;18150869,74;-;70048752,58;-;88199622,32"
"""420915 JOSE BOITEUX"";-;-;-;296280,84;-;296280,84"
"""420917 JUPIA"";-;-;-;79156,44;-;79156,44"
"""420920 LACERDOPOLIS"";-;-;-;110060,40;-;110060,40"
"""420930 LAGES"";-;5885997,85;-;27128956,83;-;33014954,68"
"""420940 LAGUNA"";-;-;-;2592352,01;-;2592352,01"
"""420945 LAJEADO GRANDE"";-;-;-;105845,94;-;105845,94"
"""420950 LAURENTINO"";-;-;-;406940,39;-;406940,39"
"""420960 LAURO MULLER"";-;-;-;588672,20;-;588672,20"
"""420970 LEBON REGIS"";-;-;-;561355,57;-;561355,57"
"""420980 LEOBERTO LEAL"";-;-;-;51778,47;-;51778,47"
"""420985 LINDOIA DO SUL"";-;-;-;143751,67;-;143751,67"
"""420990 LONTRAS"";-;-;-;783934,78;-;783934,78"
"""421000 LUIZ ALVES"";-;-;-;1061242,63;-;1061242,63"
"""421003 LUZERNA"";-;2288174,55;-;69723,46;-;2357898,01"
"""421005 MACIEIRA"";-;-;-;55016,68;-;55016,68"
"""421010 MAFRA"";-;3315740,10;-;6061430,73;-;9377170,83"
"""421020 MAJOR GERCINO"";-;-;-;144493,91;-;144493,91"
"""421030 MAJOR VIEIRA"";-;-;-;166964,43;-;166964,43"
"""421040 MARACAJA"";-;-;-;591348,41;-;591348,41"
"""421050 MARAVILHA"";-;-;-;3775032,81;-;3775032,81"
"""421055 MAREMA"";-;-;-;1232,87;-;1232,87"
"""421060 MASSARANDUBA"";-;-;-;1123302,93;-;1123302,93"
"""421070 MATOS COSTA"";-;-;-;52752,16;-;52752,16"
"""421080 MELEIRO"";-;-;-;556134,94;-;556134,94"
"""421090 MODELO"";-;-;-;713853,52;-;713853,52"
"""421100 MONDAI"";-;-;-;1024744,60;-;1024744,60"
"""421105 MONTE CARLO"";-;-;-;119799,35;-;119799,35"
"""421110 MONTE CASTELO"";-;-;-;259242,32;-;259242,32"
"""421120 MORRO DA FUMACA"";-;-;-;811460,79;-;811460,79"
"""421125 MORRO GRANDE"";-;-;-;140565,14;-;140565,14"
"""421130 NAVEGANTES"";-;-;-;4768783,70;-;4768783,70"
"""421140 NOVA ERECHIM"";-;-;-;357370,01;-;357370,01"
"""421145 NOVA ITABERABA"";-;-;-;60447,35;-;60447,35"
"""421150 NOVA TRENTO"";-;-;-;1274231,48;-;1274231,48"
"""421160 NOVA VENEZA"";-;102265,20;-;593632,44;-;695897,64"
"""421170 ORLEANS"";-;-;-;1339723,92;-;1339723,92"
"""421175 OTACILIO COSTA"";-;-;-;1411249,70;-;1411249,70"
"""421180 OURO"";-;-;-;41,00;-;41,00"
"""421185 OURO VERDE"";-;-;-;51909,82;-;51909,82"
"""421187 PAIAL"";-;-;-;32906,92;-;32906,92"
"""421189 PAINEL"";-;-;-;324743,54;-;324743,54"
"""421190 PALHOCA"";-;1000,00;-;10257310,66;-;10258310,66"
"""421200 PALMA SOLA"";-;-;-;767445,38;-;767445,38"
"""421210 PALMITOS"";-;-;-;965854,44;-;965854,44"
"""421220 PAPANDUVA"";-;-;-;469655,66;-;469655,66"
"""421223 PARAISO"";-;-;-;204449,25;-;204449,25"
"""421225 PASSO DE TORRES"";-;-;-;602433,69;-;602433,69"
"""421227 PASSOS MAIA"";-;-;-;119383,38;-;119383,38"
"""421230 PAULO LOPES"";-;-;-;483425,01;-;483425,01"
"""421240 PEDRAS GRANDES"";-;-;-;66533,76;-;66533,76"
"""421250 PENHA"";-;76040,96;-;5517418,95;-;5593459,91"
"""421260 PERITIBA"";-;-;-;114180,58;-;114180,58"
"""421265 PESCARIA BRAVA"";-;-;-;238773,90;-;238773,90"
"""421270 PETROLANDIA"";-;-;-;280902,71;-;280902,71"
"""421280 BALNEARIO PICARRAS"";-;-;-;1397381,81;-;1397381,81"
"""421290 PINHALZINHO"";-;-;-;1376538,74;-;1376538,74"
"""421310 PIRATUBA"";-;-;-;100410,30;-;100410,30"
"""421315 PLANALTO ALEGRE"";-;-;-;56944,37;-;56944,37"
"""421320 POMERODE"";-;159455,52;-;4077925,63;-;4237381,15"
"""421330 PONTE ALTA"";-;-;-;39687,53;-;39687,53"
"""421340 PONTE SERRADA"";-;-;-;690268,17;-;690268,17"
"""421350 PORTO BELO"";-;-;-;1841968,43;-;1841968,43"
"""421360 PORTO UNIAO"";-;200,00;-;4648105,99;-;4648305,99"
"""421370 POUSO REDONDO"";-;-;-;1460350,52;-;1460350,52"
"""421380 PRAIA GRANDE"";-;203950,53;-;3075298,73;-;3279249,26"
"""421390 PRESIDENTE CASTELLO BRANCO"";-;-;-;556,84;-;556,84"
"""421400 PRESIDENTE GETULIO"";-;-;-;684291,89;-;684291,89"
"""421410 PRESIDENTE NEREU"";-;-;-;185536,01;-;185536,01"
"""421415 PRINCESA"";-;-;-;230071,43;-;230071,43"
"""421420 QUILOMBO"";-;-;-;1606770,57;-;1606770,57"
"""421430 RANCHO QUEIMADO"";-;-;-;1950,00;-;1950,00"
"""421440 RIO DAS ANTAS"";-;-;-;295923,05;-;295923,05"
"""421450 RIO DO CAMPO"";-;-;-;543545,04;-;543545,04"
"""421460 RIO DO OESTE"";-;-;-;464437,49;-;464437,49"
"""421470 RIO DOS CEDROS"";-;-;-;1321970,03;-;1321970,03"
"""421480 RIO DO SUL"";-;5793040,10;-;13966828,28;-;19759868,38"
"""421490 RIO FORTUNA"";-;-;-;290939,97;-;290939,97"
"""421500 RIO NEGRINHO"";-;-;-;3349387,47;-;3349387,47"
"""421505 RIO RUFINO"";-;-;-;64211,75;-;64211,75"
"""421507 RIQUEZA"";-;-;-;230300,97;-;230300,97"
"""421510 RODEIO"";-;-;-;548496,42;-;548496,42"
"""421520 ROMELANDIA"";-;-;-;428811,28;-;428811,28"
"""421530 SALETE"";-;-;-;551643,60;-;551643,60"
"""421535 SALTINHO"";-;-;-;196134,50;-;196134,50"
"""421540 SALTO VELOSO"";-;-;-;130400,78;-;130400,78"
"""421545 SANGAO"";-;-;-;436627,72;-;436627,72"
"""421550 SANTA CECILIA"";-;-;-;505414,10;-;505414,10"
"""421555 SANTA HELENA"";-;-;-;146742,33;-;146742,33"
"""421560 SANTA ROSA DE LIMA"";-;-;-;69492,21;-;69492,21"
"""421565 SANTA ROSA DO SUL"";-;-;-;386729,37;-;386729,37"
"""421567 SANTA TEREZINHA"";-;-;-;339188,55;-;339188,55"
"""421568 SANTA TEREZINHA DO PROGRESSO"";-;-;-;38607,20;-;38607,20"
"""421569 SANTIAGO DO SUL"";-;-;-;122062,47;-;122062,47"
"""421570 SANTO AMARO DA IMPERATRIZ"";-;92038,68;-;5038693,55;-;5130732,23"
"""421575 SAO BERNARDINO"";-;-;-;191253,57;-;191253,57"
"""421580 SAO BENTO DO SUL"";-;4819768,72;-;7806851,01;-;12626619,73"
"""421590 SAO BONIFACIO"";-;-;-;225244,15;-;225244,15"
"""421600 SAO CARLOS"";-;44536,88;-;617635,39;-;662172,27"
"""421605 SAO CRISTOVAO DO SUL"";-;-;-;51191,30;-;51191,30"
"""421610 SAO DOMINGOS"";-;-;-;971651,43;-;971651,43"
"""421620 SAO FRANCISCO DO SUL"";-;735,00;-;3559386,11;-;3560121,11"
"""421625 SAO JOAO DO OESTE"";-;-;-;1611439,71;-;1611439,71"
"""421630 SAO JOAO BATISTA"";-;21656,16;-;2210323,73;-;2231979,89"
"""421635 SAO JOAO DO ITAPERIU"";-;-;-;74473,58;-;74473,58"
"""421640 SAO JOAO DO SUL"";-;-;-;607613,78;-;607613,78"
"""421650 SAO JOAQUIM"";-;-;-;722889,38;-;722889,38"
"""421660 SAO JOSE"";-;3226480,69;-;24478343,22;-;27704823,91"
"""421670 SAO JOSE DO CEDRO"";-;-;-;1113706,67;-;1113706,67"
"""421680 SAO JOSE DO CERRITO"";-;-;-;105896,31;-;105896,31"
"""421690 SAO LOURENCO DO OESTE"";-;-;-;2774919,94;-;2774919,94"
"""421700 SAO LUDGERO"";-;43,38;-;583467,28;-;583510,66"
"""421710 SAO MARTINHO"";-;-;-;76067,93;-;76067,93"
"""421715 SAO MIGUEL DA BOA VISTA"";-;-;-;83905,32;-;83905,32"
"""421720 SAO MIGUEL DO OESTE"";-;3905157,73;-;7456361,01;-;11361518,74"
"""421725 SAO PEDRO DE ALCANTARA"";-;-;-;625309,90;-;625309,90"
"""421730 SAUDADES"";-;12331,98;-;804539,90;-;816871,88"
"""421740 SCHROEDER"";-;-;-;643122,79;-;643122,79"
"""421750 SEARA"";-;-;-;1509835,68;-;1509835,68"
"""421755 SERRA ALTA"";-;-;-;229566,32;-;229566,32"
"""421760 SIDEROPOLIS"";-;-;-;921419,90;-;921419,90"
"""421770 SOMBRIO"";-;1054534,68;-;2059985,34;-;3114520,02"
"""421775 SUL BRASIL"";-;-;-;191416,05;-;191416,05"
"""421780 TAIO"";-;-;-;968955,04;-;968955,04"
"""421790 TANGARA"";-;-;-;322545,38;-;322545,38"
"""421795 TIGRINHOS"";-;-;-;143853,90;-;143853,90"
"""421800 TIJUCAS"";-;-;-;3619666,09;-;3619666,09"
"""421810 TIMBE DO SUL"";-;75495,78;-;679840,79;-;755336,57"
"""421820 TIMBO"";-;3174662,12;-;3069100,24;-;6243762,36"
"""421825 TIMBO GRANDE"";-;-;-;279219,39;-;279219,39"
"""421830 TRES BARRAS"";-;-;-;1204562,57;-;1204562,57"
"""421835 TREVISO"";-;-;-;215934,20;-;215934,20"
"""421840 TREZE DE MAIO"";-;-;-;295371,88;-;295371,88"
"""421850 TREZE TILIAS"";-;-;-;681465,93;-;681465,93"
"""421860 TROMBUDO CENTRAL"";-;-;-;518884,99;-;518884,99"
"""421870 TUBARAO"";-;6633144,52;-;11189401,65;-;17822546,17"
"""421875 TUNAPOLIS"";-;-;-;430681,31;-;430681,31"
"""421880 TURVO"";-;-;-;398318,90;-;398318,90"
"""421885 UNIAO DO OESTE"";-;-;-;252894,18;-;252894,18"
"""421890 URUBICI"";-;-;-;115568,11;-;115568,11"
"""421900 URUSSANGA"";-;-;-;1456063,87;-;1456063,87"
"""421910 VARGEAO"";-;-;-;87272,61;-;87272,61"
"""421915 VARGEM"";-;-;-;48340,68;-;48340,68"
"""421917 VARGEM BONITA"";-;-;-;96402,42;-;96402,42"
"""421920 VIDAL RAMOS"";-;-;-;551044,97;-;551044,97"
"""421930 VIDEIRA"";-;2209651,39;-;7639780,65;-;9849432,04"
"""421935 VITOR MEIRELES"";-;-;-;319943,42;-;319943,42"
"""421940 WITMARSUM"";-;-;-;373478,36;-;373478,36"
"""421950 XANXERE"";-;1896013,07;-;3953142,66;-;5849155,73"
"""421960 XAVANTINA"";-;-;-;183144,39;-;183144,39"
"""421970 XAXIM"";-;-;-;1951143,23;-;1951143,23"
"""422000 BALNEARIO RINCAO"";-;-;-;282799,60;-;282799,60"
"""430003 ACEGUA"";-;-;-;192909,11;-;192909,11"
"""430005 AGUA SANTA"";-;-;-;42811,28;-;42811,28"
"""430010 AGUDO"";-;-;-;1508666,94;-;1508666,94"
"""430020 AJURICABA"";-;-;-;366722,09;-;366722,09"
"""430030 ALECRIM"";-;-;-;181502,19;-;181502,19"
"""430040 ALEGRETE"";523385,85;1860760,42;-;4703347,90;-;7087494,17"
"""430045 ALEGRIA"";-;-;-;185764,27;-;185764,27"
"""430047 ALMIRANTE TAMANDARE DO SUL"";-;-;-;39072,56;-;39072,56"
"""430050 ALPESTRE"";-;-;-;167980,05;-;167980,05"
"""430055 ALTO ALEGRE"";-;-;-;32683,41;-;32683,41"
"""430057 ALTO FELIZ"";-;-;-;3410,91;-;3410,91"
"""430060 ALVORADA"";-;4950693,93;-;7544988,40;-;12495682,33"
"""430063 AMARAL FERRADOR"";-;-;-;114333,94;-;114333,94"
"""430064 AMETISTA DO SUL"";-;-;-;269432,37;-;269432,37"
"""430070 ANTA GORDA"";-;-;-;49030,84;-;49030,84"
"""430080 ANTONIO PRADO"";-;150973,96;-;2132616,11;-;2283590,07"
"""430085 ARAMBARE"";-;-;-;21000,00;-;21000,00"
"""430087 ARARICA"";-;-;-;362611,56;-;362611,56"
"""430090 ARATIBA"";-;-;-;2022881,79;-;2022881,79"
"""430100 ARROIO DO MEIO"";-;-;-;1157999,32;-;1157999,32"
"""430105 ARROIO DO SAL"";-;-;-;813599,76;-;813599,76"
"""430107 ARROIO DO PADRE"";-;-;-;44220,83;-;44220,83"
"""430110 ARROIO DOS RATOS"";-;-;-;256143,55;-;256143,55"
"""430120 ARROIO DO TIGRE"";-;-;-;253633,92;-;253633,92"
"""430130 ARROIO GRANDE"";-;-;-;885700,32;-;885700,32"
"""430140 ARVOREZINHA"";-;-;-;196206,56;-;196206,56"
"""430150 AUGUSTO PESTANA"";-;-;-;331427,85;-;331427,85"
"""430155 AUREA"";-;-;-;6148,34;-;6148,34"
"""430160 BAGE"";1091447,80;3603250,34;-;13552105,76;-;18246803,90"
"""430163 BALNEARIO PINHAL"";-;-;-;491365,06;-;491365,06"
"""430165 BARAO"";-;-;-;440079,92;-;440079,92"
"""430175 BARAO DO TRIUNFO"";-;-;-;3457,74;-;3457,74"
"""430180 BARRACAO"";-;-;-;107191,17;-;107191,17"
"""430185 BARRA DO GUARITA"";-;-;-;27000,00;-;27000,00"
"""430190 BARRA DO RIBEIRO"";-;-;-;469371,96;-;469371,96"
"""430195 BARRA FUNDA"";-;-;-;127353,23;-;127353,23"
"""430200 BARROS CASSAL"";-;-;-;172713,90;-;172713,90"
"""430205 BENJAMIN CONSTANT DO SUL"";-;-;-;1316,94;-;1316,94"
"""430210 BENTO GONCALVES"";-;1645914,72;-;15575260,91;-;17221175,63"
"""430215 BOA VISTA DAS MISSOES"";-;-;-;22368,03;-;22368,03"
"""430220 BOA VISTA DO BURICA"";-;-;-;349640,64;-;349640,64"
"""430230 BOM JESUS"";-;-;-;660206,39;-;660206,39"
"""430235 BOM PRINCIPIO"";-;-;-;762843,73;-;762843,73"
"""430237 BOM PROGRESSO"";-;-;-;19800,00;-;19800,00"
"""430240 BOM RETIRO DO SUL"";-;-;-;539832,59;-;539832,59"
"""430245 BOQUEIRAO DO LEAO"";-;-;-;156910,36;-;156910,36"
"""430250 BOSSOROCA"";-;-;-;56486,62;-;56486,62"
"""430270 BUTIA"";-;-;-;827173,15;-;827173,15"
"""430280 CACAPAVA DO SUL"";-;-;-;1806830,26;-;1806830,26"
"""430290 CACEQUI"";-;-;-;456967,55;-;456967,55"
"""430300 CACHOEIRA DO SUL"";924905,59;3868440,44;-;9410059,09;-;14203405,12"
"""430310 CACHOEIRINHA"";-;4953354,09;-;5729829,19;-;10683183,28"
"""430320 CACIQUE DOBLE"";-;-;-;92783,49;-;92783,49"
"""430330 CAIBATE"";-;-;-;67872,98;-;67872,98"
"""430340 CAICARA"";-;-;-;153821,01;-;153821,01"
"""430350 CAMAQUA"";-;2249908,44;-;6515001,30;-;8764909,74"
"""430355 CAMARGO"";-;-;-;151460,17;-;151460,17"
"""430360 CAMBARA DO SUL"";-;-;-;259713,75;-;259713,75"
"""430367 CAMPESTRE DA SERRA"";-;-;-;8057,43;-;8057,43"
"""430370 CAMPINA DAS MISSOES"";-;-;-;305641,05;-;305641,05"
"""430380 CAMPINAS DO SUL"";-;-;-;232633,20;-;232633,20"
"""430390 CAMPO BOM"";-;4128482,56;-;3331824,52;-;7460307,08"
"""430400 CAMPO NOVO"";-;-;-;72278,47;-;72278,47"
"""430410 CAMPOS BORGES"";-;-;-;99109,36;-;99109,36"
"""430420 CANDELARIA"";-;-;-;2986805,76;-;2986805,76"
"""430430 CANDIDO GODOI"";-;-;-;283561,55;-;283561,55"
"""430435 CANDIOTA"";-;-;-;409258,07;-;409258,07"
"""430440 CANELA"";-;-;-;3889108,92;-;3889108,92"
"""430450 CANGUCU"";-;-;-;3376195,16;-;3376195,16"
"""430460 CANOAS"";-;3552393,61;-;37734241,47;-;41286635,08"
"""430461 CANUDOS DO VALE"";-;-;-;18000,00;-;18000,00"
"""430463 CAPAO DA CANOA"";-;-;-;6382217,55;-;6382217,55"
"""430465 CAPAO DO CIPO"";-;-;-;29866,00;-;29866,00"
"""430466 CAPAO DO LEAO"";-;-;-;802927,02;-;802927,02"
"""430467 CAPIVARI DO SUL"";-;-;-;215094,81;-;215094,81"
"""430469 CAPITAO"";-;-;-;45600,00;-;45600,00"
