"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""421605 SAO CRISTOVAO DO SUL"";1741;10412;-;1205;13358"
"""421610 SAO DOMINGOS"";170843;108662;-;10293;289798"
"""421620 SAO FRANCISCO DO SUL"";456406;618786;3;-;1075195"
"""421625 SAO JOAO DO OESTE"";4749;86451;481;41562;133243"
"""421630 SAO JOAO BATISTA"";2025;353801;1077;10032;366935"
"""421635 SAO JOAO DO ITAPERIU"";113296;9844;-;9180;132320"
"""421640 SAO JOAO DO SUL"";156708;38765;-;83866;279339"
"""421650 SAO JOAQUIM"";305992;131197;-;815;438004"
"""421660 SAO JOSE"";162856;2590670;68614;22806;2844946"
"""421670 SAO JOSE DO CEDRO"";11;138807;-;25725;164543"
"""421680 SAO JOSE DO CERRITO"";-;8713;-;376;9089"
"""421690 SAO LOURENCO DO OESTE"";279088;288853;1332;92120;661393"
"""421700 SAO LUDGERO"";539819;159505;-;42948;742272"
"""421710 SAO MARTINHO"";-;22870;-;370;23240"
"""421715 SAO MIGUEL DA BOA VISTA"";18;15935;-;18639;34592"
"""421720 SAO MIGUEL DO OESTE"";189524;789012;41664;43704;1063904"
"""421725 SAO PEDRO DE ALCANTARA"";2616;112823;-;2950;118389"
"""421730 SAUDADES"";13927;80531;-;45363;139821"
"""421740 SCHROEDER"";222976;174310;-;13789;411075"
"""421750 SEARA"";266807;195592;16;8580;470995"
"""421755 SERRA ALTA"";-;14814;-;21175;35989"
"""421760 SIDEROPOLIS"";28078;254490;6;455;283029"
"""421770 SOMBRIO"";687768;390511;5691;12436;1096406"
"""421775 SUL BRASIL"";2;15897;185;11366;27450"
"""421780 TAIO"";150397;201285;-;5983;357665"
"""421790 TANGARA"";3189;88752;-;51406;143347"
"""421795 TIGRINHOS"";-;20197;-;16541;36738"
"""421800 TIJUCAS"";166171;628983;4831;507;800492"
"""421810 TIMBE DO SUL"";117977;131452;-;24817;274246"
"""421820 TIMBO"";205228;627357;13661;14899;861145"
"""421825 TIMBO GRANDE"";44330;61106;-;41326;146762"
"""421830 TRES BARRAS"";179839;109831;10;78;289758"
"""421835 TREVISO"";57067;44134;-;1544;102745"
"""421840 TREZE DE MAIO"";219528;86280;-;5470;311278"
"""421850 TREZE TILIAS"";159465;136051;-;27145;322661"
"""421860 TROMBUDO CENTRAL"";42;94719;-;300;95061"
"""421870 TUBARAO"";14735;973653;66434;4421;1059243"
"""421875 TUNAPOLIS"";5218;61736;-;27662;94616"
"""421880 TURVO"";372801;159860;40;13825;546526"
"""421885 UNIAO DO OESTE"";1;20058;-;30673;50732"
"""421890 URUBICI"";9822;46813;-;3364;59999"
"""421900 URUSSANGA"";283108;211208;160;1196;495672"
"""421910 VARGEAO"";287;37676;-;17954;55917"
"""421915 VARGEM"";323;11465;-;5224;17012"
"""421917 VARGEM BONITA"";94113;31901;-;1641;127655"
"""421920 VIDAL RAMOS"";71592;51374;-;19059;142025"
"""421930 VIDEIRA"";532315;1133801;31955;12740;1710811"
"""421935 VITOR MEIRELES"";57736;55781;-;9125;122642"
"""421940 WITMARSUM"";77293;79444;4;28709;185450"
"""421950 XANXERE"";552346;463824;20063;35476;1071709"
"""421960 XAVANTINA"";54065;13318;-;9521;76904"
"""421970 XAXIM"";137857;441839;-;96756;676452"
"""421985 ZORTEA"";-;7144;22;64;7230"
"""422000 BALNEARIO RINCAO"";478308;104472;-;7521;590301"
"""430003 ACEGUA"";688;23781;-;1683;26152"
"""430005 AGUA SANTA"";-;11758;-;205;11963"
"""430010 AGUDO"";173;115339;3692;29;119233"
"""430020 AJURICABA"";-;42493;-;133;42626"
"""430030 ALECRIM"";304;28293;-;251;28848"
"""430040 ALEGRETE"";18061;515766;1850528;2093;2386448"
"""430045 ALEGRIA"";3846;9172;-;332;13350"
"""430047 ALMIRANTE TAMANDARE DO SUL"";-;3756;-;316;4072"
"""430050 ALPESTRE"";-;22466;-;156;22622"
"""430055 ALTO ALEGRE"";-;8394;-;647;9041"
"""430057 ALTO FELIZ"";86627;2968;-;9784;99379"
"""430060 ALVORADA"";469110;1545766;20549;1689;2037114"
"""430063 AMARAL FERRADOR"";474;12822;-;298;13594"
"""430064 AMETISTA DO SUL"";193;81929;134;439;82695"
"""430066 ANDRE DA ROCHA"";1625;-;-;98;1723"
"""430070 ANTA GORDA"";134;19308;-;320;19762"
"""430080 ANTONIO PRADO"";176207;109023;1720;4390;291340"
"""430085 ARAMBARE"";45653;18752;-;442;64847"
"""430087 ARARICA"";6455;23776;-;89;30320"
"""430090 ARATIBA"";20546;149874;447;-;170867"
"""430100 ARROIO DO MEIO"";55;229882;1383;542;231862"
"""430105 ARROIO DO SAL"";45688;127344;-;758;173790"
"""430107 ARROIO DO PADRE"";-;6976;-;38;7014"
"""430110 ARROIO DOS RATOS"";-;37950;-;-;37950"
"""430120 ARROIO DO TIGRE"";78;52623;227;133;53061"
"""430130 ARROIO GRANDE"";136383;263567;-;562;400512"
"""430140 ARVOREZINHA"";7;63080;-;617;63704"
"""430150 AUGUSTO PESTANA"";123108;42162;-;211;165481"
"""430155 AUREA"";503;11545;-;350;12398"
"""430160 BAGE"";133776;1347892;1184835;37776;2704279"
"""430163 BALNEARIO PINHAL"";80143;86361;-;785;167289"
"""430165 BARAO"";171;51381;-;84;51636"
"""430170 BARAO DE COTEGIPE"";163;2905;-;322;3390"
"""430175 BARAO DO TRIUNFO"";-;18023;-;-;18023"
"""430180 BARRACAO"";26;8096;-;-;8122"
"""430185 BARRA DO GUARITA"";-;-;-;163;163"
"""430190 BARRA DO RIBEIRO"";35028;174785;-;606;210419"
"""430192 BARRA DO RIO AZUL"";-;-;-;233;233"
"""430195 BARRA FUNDA"";-;36592;-;226;36818"
"""430200 BARROS CASSAL"";-;12759;-;108;12867"
"""430205 BENJAMIN CONSTANT DO SUL"";212;3796;-;328;4336"
"""430210 BENTO GONCALVES"";102154;1325451;28489;1586;1457680"
"""430215 BOA VISTA DAS MISSOES"";-;-;-;138;138"
"""430220 BOA VISTA DO BURICA"";7;47488;-;295;47790"
"""430222 BOA VISTA DO CADEADO"";-;291;-;-;291"
"""430223 BOA VISTA DO INCRA"";-;-;-;74;74"
"""430225 BOA VISTA DO SUL"";-;-;-;179;179"
"""430230 BOM JESUS"";124;106544;-;479;107147"
"""430235 BOM PRINCIPIO"";12406;240437;63;4721;257627"
"""430237 BOM PROGRESSO"";-;-;-;121;121"
"""430240 BOM RETIRO DO SUL"";489;117638;-;773;118900"
"""430245 BOQUEIRAO DO LEAO"";369;29766;-;245;30380"
"""430250 BOSSOROCA"";-;9695;-;205;9900"
"""430258 BOZANO"";-;-;-;95;95"
"""430260 BRAGA"";-;-;-;310;310"
"""430270 BUTIA"";-;38973;-;-;38973"
"""430280 CACAPAVA DO SUL"";495;314776;1053;955;317279"
"""430290 CACEQUI"";64607;95825;1020;78;161530"
"""430300 CACHOEIRA DO SUL"";591942;911016;1746389;18863;3268210"
"""430310 CACHOEIRINHA"";128436;780211;19644;6003;934294"
"""430320 CACIQUE DOBLE"";15;16085;-;305;16405"
"""430330 CAIBATE"";-;8674;-;4322;12996"
"""430340 CAICARA"";-;36653;-;449;37102"
"""430350 CAMAQUA"";28869;901073;19951;533;950426"
"""430355 CAMARGO"";1041;44247;-;51;45339"
"""430360 CAMBARA DO SUL"";54163;30870;-;-;85033"
"""430367 CAMPESTRE DA SERRA"";-;2340;-;206;2546"
"""430370 CAMPINA DAS MISSOES"";8861;45249;-;395;54505"
"""430380 CAMPINAS DO SUL"";-;37747;-;580;38327"
"""430390 CAMPO BOM"";1170949;645197;22708;3321;1842175"
"""430400 CAMPO NOVO"";-;15948;-;210;16158"
"""430410 CAMPOS BORGES"";1;14402;-;126;14529"
"""430420 CANDELARIA"";124099;253334;568;21729;399730"
"""430430 CANDIDO GODOI"";11898;41530;-;916;54344"
"""430435 CANDIOTA"";49893;82869;-;108;132870"
"""430440 CANELA"";13949;525672;4418;5031;549070"
"""430450 CANGUCU"";22676;463210;377;882;487145"
"""430460 CANOAS"";231874;3613919;74500;6392;3926685"
"""430461 CANUDOS DO VALE"";-;-;-;188;188"
"""430463 CAPAO DA CANOA"";311233;813272;15451;7928;1147884"
"""430465 CAPAO DO CIPO"";1102;124;-;201;1427"
"""430466 CAPAO DO LEAO"";43934;229680;2;308;273924"
"""430467 CAPIVARI DO SUL"";15261;31361;-;200;46822"
"""430468 CAPELA DE SANTANA"";-;-;-;176;176"
"""430469 CAPITAO"";-;-;-;281;281"
"""430470 CARAZINHO"";167025;991203;26786;866;1185880"
"""430471 CARAA"";-;949;-;56;1005"
"""430480 CARLOS BARBOSA"";195336;215727;2312;11193;424568"
"""430485 CARLOS GOMES"";162;-;-;293;455"
"""430490 CASCA"";26;115878;16;912;116832"
"""430495 CASEIROS"";89;7929;-;-;8018"
"""430500 CATUIPE"";219276;33886;-;275;253437"
"""430510 CAXIAS DO SUL"";331274;5093522;7278119;985917;13688832"
"""430511 CENTENARIO"";4;4270;-;2352;6626"
"""430512 CERRITO"";-;1266;-;345;1611"
"""430513 CERRO BRANCO"";92077;18068;-;130;110275"
"""430515 CERRO GRANDE"";-;-;-;211;211"
"""430517 CERRO GRANDE DO SUL"";52313;32904;-;3;85220"
"""430520 CERRO LARGO"";9;29267;180;4107;33563"
"""430530 CHAPADA"";-;56180;-;146;56326"
"""430535 CHARQUEADAS"";8413;276440;8082;729;293664"
"""430537 CHARRUA"";216;25;-;120;361"
"""430540 CHIAPETTA"";-;19033;-;329;19362"
"""430543 CHUI"";1;6564;-;688;7253"
"""430544 CHUVISCA"";-;5710;-;360;6070"
"""430545 CIDREIRA"";6701;152857;-;222;159780"
"""430550 CIRIACO"";-;28499;-;715;29214"
"""430558 COLINAS"";-;-;-;14;14"
"""430560 COLORADO"";-;1989;-;7075;9064"
"""430570 CONDOR"";-;5313;-;325;5638"
"""430580 CONSTANTINA"";-;50216;1429;934;52579"
"""430583 COQUEIRO BAIXO"";-;-;-;174;174"
"""430585 COQUEIROS DO SUL"";-;33568;-;44;33612"
"""430587 CORONEL BARROS"";20;-;-;83;103"
"""430590 CORONEL BICACO"";-;11886;-;502;12388"
"""430593 CORONEL PILAR"";-;-;-;191;191"
"""430597 COXILHA"";-;-;-;163;163"
"""430600 CRISSIUMAL"";39472;160840;125;343;200780"
"""430605 CRISTAL"";2;49316;-;395;49713"
"""430607 CRISTAL DO SUL"";-;-;-;172;172"
"""430610 CRUZ ALTA"";265694;495614;1151672;15720;1928700"
"""430613 CRUZALTENSE"";-;532;-;198;730"
"""430620 CRUZEIRO DO SUL"";-;91379;-;544;91923"
"""430630 DAVID CANABARRO"";615;22542;-;84;23241"
"""430632 DERRUBADAS"";-;-;-;144;144"
"""430635 DEZESSEIS DE NOVEMBRO"";-;-;-;106;106"
"""430637 DILERMANDO DE AGUIAR"";-;-;-;168;168"
"""430640 DOIS IRMAOS"";1467;175342;-;2698;179507"
"""430642 DOIS IRMAOS DAS MISSOES"";-;-;-;200;200"
"""430645 DOIS LAJEADOS"";410;9258;-;81;9749"
"""430650 DOM FELICIANO"";28312;151409;-;206;179927"
"""430655 DOM PEDRO DE ALCANTARA"";-;-;-;306;306"
"""430660 DOM PEDRITO"";4830;367181;1031;1723;374765"
"""430670 DONA FRANCISCA"";-;132;-;-;132"
"""430673 DOUTOR MAURICIO CARDOSO"";6122;13829;-;162;20113"
"""430675 DOUTOR RICARDO"";-;-;-;302;302"
"""430676 ELDORADO DO SUL"";66068;52507;-;633;119208"
"""430680 ENCANTADO"";2226;416100;6766;3610;428702"
"""430690 ENCRUZILHADA DO SUL"";21453;184438;1844;1120;208855"
"""430692 ENGENHO VELHO"";-;-;-;182;182"
"""430693 ENTRE-IJUIS"";147;21411;-;105;21663"
"""430695 ENTRE RIOS DO SUL"";162;178;-;316;656"
"""430697 EREBANGO"";189;-;-;133;322"
"""430700 ERECHIM"";903365;1111211;1772438;1907;3788921"
"""430705 ERNESTINA"";18;-;-;7;25"
"""430710 HERVAL"";-;27652;-;486;28138"
"""430720 ERVAL GRANDE"";534;46834;-;430;47798"
"""430730 ERVAL SECO"";-;26554;-;21026;47580"
"""430740 ESMERALDA"";24;9767;-;814;10605"
"""430745 ESPERANCA DO SUL"";-;-;-;128;128"
"""430750 ESPUMOSO"";533;119146;1659;661;121999"
"""430755 ESTACAO"";174;16290;-;382;16846"
"""430760 ESTANCIA VELHA"";70650;314257;2446;609;387962"
"""430770 ESTEIO"";297431;945353;21937;20245;1284966"
"""430780 ESTRELA"";35637;340143;13392;19448;408620"
"""430781 ESTRELA VELHA"";16201;14745;-;1110;32056"
"""430783 EUGENIO DE CASTRO"";-;-;-;98;98"
"""430786 FAGUNDES VARELA"";-;10251;88;88;10427"
"""430790 FARROUPILHA"";11046;685122;8458;38315;742941"
"""430800 FAXINAL DO SOTURNO"";10966;331453;12046;364;354829"
"""430805 FAXINALZINHO"";189;-;-;341;530"
"""430807 FAZENDA VILANOVA"";-;-;-;264;264"
"""430810 FELIZ"";15124;152904;-;335;168363"
"""430820 FLORES DA CUNHA"";746;235881;1739;2275;240641"
"""430830 FONTOURA XAVIER"";-;51398;-;431;51829"
"""430840 FORMIGUEIRO"";16334;17116;-;-;33450"
"""430843 FORQUETINHA"";4769;-;-;382;5151"
"""430845 FORTALEZA DOS VALOS"";-;16761;-;367;17128"
"""430850 FREDERICO WESTPHALEN"";1420;396622;1726340;1258;2125640"
"""430860 GARIBALDI"";130956;302259;4938;2031;440184"
"""430865 GARRUCHOS"";1;4085;-;42;4128"
"""430870 GAURAMA"";4317;10282;-;482;15081"
"""430880 GENERAL CAMARA"";2636;34210;-;538;37384"
"""430885 GENTIL"";1541;979;-;121;2641"
"""430890 GETULIO VARGAS"";3906;170259;2017;1186;177368"
"""430900 GIRUA"";24339;315759;12841;37256;390195"
"""430905 GLORINHA"";6233;49031;-;1536;56800"
"""430910 GRAMADO"";700366;472903;1195;18844;1193308"
"""430912 GRAMADO DOS LOUREIROS"";1038;-;-;433;1471"
"""430915 GRAMADO XAVIER"";66;301;-;349;716"
"""430920 GRAVATAI"";229196;2689438;55683;6071;2980388"
"""430925 GUABIJU"";9297;3826;-;-;13123"
"""430930 GUAIBA"";65209;645312;21594;174;732289"
"""430940 GUAPORE"";157989;264078;2801;43217;468085"
"""430950 GUARANI DAS MISSOES"";1720;24610;-;140939;167269"
"""430955 HARMONIA"";-;10227;-;-;10227"
"""430957 HERVEIRAS"";14;-;-;19;33"
"""430960 HORIZONTINA"";342070;96118;199;971;439358"
"""430965 HULHA NEGRA"";-;10260;-;-;10260"
"""430970 HUMAITA"";-;17477;-;440;17917"
"""430975 IBARAMA"";-;-;-;222;222"
"""430980 IBIACA"";3;9260;-;64;9327"
"""430990 IBIRAIARAS"";4977;51013;-;209;56199"
"""430995 IBIRAPUITA"";-;6147;-;-;6147"
"""431000 IBIRUBA"";1548;193731;2909;956;199144"
"""431010 IGREJINHA"";145;480127;11899;80;492251"
"""431020 IJUI"";171628;1758344;2197580;6686;4134238"
"""431030 ILOPOLIS"";7813;10445;-;384;18642"
"""431033 IMBE"";54;261336;1;1458;262849"
"""431036 IMIGRANTE"";2433;24487;-;284;27204"
"""431040 INDEPENDENCIA"";-;5655;-;82;5737"
"""431041 INHACORA"";-;-;-;237;237"
"""431043 IPE"";-;-;-;240;240"
"""431046 IPIRANGA DO SUL"";189;-;-;324;513"
"""431050 IRAI"";-;38645;-;12221;50866"
"""431053 ITAARA"";-;-;-;266;266"
"""431055 ITACURUBI"";-;-;-;98;98"
"""431057 ITAPUCA"";-;-;-;13;13"
"""431060 ITAQUI"";937;185902;3826;1086;191751"
"""431065 ITATI"";14;10380;-;141;10535"
"""431070 ITATIBA DO SUL"";42;-;-;335;377"
"""431075 IVORA"";-;5627;-;132;5759"
"""431080 IVOTI"";51635;253773;-;5852;311260"
"""431085 JABOTICABA"";-;66582;-;108;66690"
"""431087 JACUIZINHO"";-;-;-;78;78"
"""431090 JACUTINGA"";5;12903;-;116;13024"
"""431100 JAGUARAO"";41;330125;2669;822;333657"
"""431110 JAGUARI"";10352;72815;-;250;83417"
"""431112 JAQUIRANA"";8684;40568;-;8549;57801"
"""431113 JARI"";-;1958;-;74;2032"
"""431115 JOIA"";640;681;-;154;1475"
"""431120 JULIO DE CASTILHOS"";385211;158970;380;198;544759"
"""431123 LAGOA BONITA DO SUL"";-;-;-;27;27"
"""431125 LAGOAO"";18;3552;-;123;3693"
"""431127 LAGOA DOS TRES CANTOS"";-;-;-;157;157"
"""431130 LAGOA VERMELHA"";22826;339094;1371;10714;374005"
"""431140 LAJEADO"";232954;1657001;3346014;24606;5260575"
"""431142 LAJEADO DO BUGRE"";1651;10;-;287;1948"
"""431150 LAVRAS DO SUL"";738;53531;-;119;54388"
"""431160 LIBERATO SALZANO"";101;16385;-;574;17060"
"""431162 LINDOLFO COLLOR"";-;14760;-;313;15073"
"""431164 LINHA NOVA"";-;-;-;210;210"
"""431170 MACHADINHO"";51520;10044;-;240;61804"
"""431173 MAMPITUBA"";-;8429;-;138;8567"
"""431177 MAQUINE"";4130;28138;-;317;32585"
"""431179 MARATA"";154;1313;-;12;1479"
"""431180 MARAU"";415157;249805;1526;6975;673463"
"""431190 MARCELINO RAMOS"";971;19382;-;96;20449"
"""431200 MARIANO MORO"";167;395;-;310;872"
"""431205 MARQUES DE SOUZA"";23;35897;-;71;35991"
"""431210 MATA"";29108;7413;-;18401;54922"
"""431213 MATO CASTELHANO"";-;2532;-;321;2853"
"""431217 MATO QUEIMADO"";-;2118;-;210;2328"
"""431220 MAXIMILIANO DE ALMEIDA"";-;16773;-;387;17160"
"""431225 MINAS DO LEAO"";95729;16716;-;-;112445"
"""431230 MIRAGUAI"";-;-;-;304;304"
"""431235 MONTAURI"";-;-;-;96;96"
"""431238 MONTE BELO DO SUL"";2;17618;-;140;17760"
"""431240 MONTENEGRO"";574759;516539;23869;1826;1116993"
"""431242 MORMACO"";-;10772;-;42;10814"
"""431244 MORRINHOS DO SUL"";-;4630;-;34;4664"
"""431245 MORRO REDONDO"";228;26811;-;257;27296"
"""431247 MORRO REUTER"";29679;33204;-;-;62883"
"""431250 MOSTARDAS"";396;76780;-;564;77740"
"""431260 MUCUM"";58;40000;-;325;40383"
"""431261 MUITOS CAPOES"";-;-;-;329;329"
"""431262 MULITERNO"";169;-;-;16;185"
"""431265 NAO-ME-TOQUE"";11;183899;643;263;184816"
"""431267 NICOLAU VERGUEIRO"";-;92;-;1079;1171"
"""431270 NONOAI"";190;159899;1281;8738;170108"
"""431275 NOVA ALVORADA"";4;18777;-;46;18827"
"""431280 NOVA ARACA"";-;15440;280;355;16075"
"""431290 NOVA BASSANO"";3316;65226;417;394;69353"
"""431295 NOVA BOA VISTA"";-;19830;-;178;20008"
"""431300 NOVA BRESCIA"";-;26820;-;-;26820"
"""431301 NOVA CANDELARIA"";-;3916;-;359;4275"
"""431303 NOVA ESPERANCA DO SUL"";1077;510;-;721;2308"
"""431306 NOVA HARTZ"";-;143398;-;-;143398"
"""431308 NOVA PADUA"";-;-;-;161;161"
"""431310 NOVA PALMA"";71;34769;-;904;35744"
"""431320 NOVA PETROPOLIS"";5100;243083;1650;20165;269998"
"""431330 NOVA PRATA"";1748;343345;12530;167803;525426"
"""431333 NOVA RAMADA"";2779;-;-;271;3050"
"""431335 NOVA ROMA DO SUL"";2;1951;-;197;2150"
"""431337 NOVA SANTA RITA"";63069;242394;-;-;305463"
"""431339 NOVO CABRAIS"";-;-;-;27;27"
"""431340 NOVO HAMBURGO"";2742652;2250544;44274;13192;5050662"
"""431342 NOVO MACHADO"";-;-;-;80;80"
"""431344 NOVO TIRADENTES"";-;3226;-;218;3444"
"""431346 NOVO XINGU"";-;-;-;234;234"
"""431349 NOVO BARREIRO"";-;9265;-;232;9497"
"""431350 OSORIO"";422541;463828;3421337;73761;4381467"
"""431360 PAIM FILHO"";-;28976;-;272;29248"
"""431365 PALMARES DO SUL"";60597;150525;-;2973;214095"
"""431370 PALMEIRA DAS MISSOES"";9764;455174;1562719;1444;2029101"
"""431380 PALMITINHO"";-;47213;-;297;47510"
"""431390 PANAMBI"";633433;628383;5386;2962;1270164"
"""431400 PARAI"";526;93921;107;739;95293"
"""431402 PARAISO DO SUL"";19;31745;-;66;31830"
"""431403 PARECI NOVO"";-;422;-;114;536"
"""431405 PAROBE"";106352;580984;24268;613;712217"
"""431407 PASSO DO SOBRADO"";-;10805;-;476;11281"
"""431410 PASSO FUNDO"";162499;2135391;3522294;24658;5844842"
"""431413 PAULO BENTO"";78;870;-;81;1029"
"""431415 PAVERAMA"";-;30871;-;206;31077"
"""431417 PEDRAS ALTAS"";-;14873;-;1049;15922"
"""431420 PEDRO OSORIO"";-;78279;-;213;78492"
"""431430 PEJUCARA"";3084;6897;-;199;10180"
"""431440 PELOTAS"";110282;2631141;4363126;266199;7370748"
"""431442 PICADA CAFE"";-;3108;-;4687;7795"
"""431445 PINHAL"";-;9247;-;87;9334"
"""431446 PINHAL DA SERRA"";8676;998;-;52;9726"
"""431447 PINHAL GRANDE"";3095;3289;-;-;6384"
"""431449 PINHEIRINHO DO VALE"";3;20983;-;106;21092"
"""431450 PINHEIRO MACHADO"";3617;189988;600;326;194531"
"""431454 PINTO BANDEIRA"";-;356;-;173;529"
"""431455 PIRAPO"";-;5047;-;64;5111"
"""431460 PIRATINI"";1305;228065;234;659;230263"
"""431470 PLANALTO"";19;29095;-;263;29377"
"""431475 POCO DAS ANTAS"";-;1055;-;106;1161"
"""431477 PONTAO"";-;-;-;359;359"
"""431478 PONTE PRETA"";162;-;-;349;511"
"""431480 PORTAO"";57;564874;3687;496;569114"
"""431490 PORTO ALEGRE"";1338710;25202520;27317771;1239918;55098919"
"""431500 PORTO LUCENA"";14566;23029;-;492;38087"
"""431505 PORTO MAUA"";-;-;-;387;387"
"""431507 PORTO VERA CRUZ"";262;-;-;185;447"
"""431510 PORTO XAVIER"";11487;40748;-;318;52553"
"""431513 POUSO NOVO"";-;-;-;689;689"
"""431514 PRESIDENTE LUCENA"";-;13706;-;2482;16188"
"""431515 PROGRESSO"";4158;27675;1;261;32095"
"""431517 PROTASIO ALVES"";-;-;-;150;150"
"""431520 PUTINGA"";8;1232;-;147;1387"
"""431530 QUARAI"";52379;239910;259;128363;420911"
"""431531 QUATRO IRMAOS"";-;-;-;466;466"
"""431532 QUEVEDOS"";81;9069;-;259;9409"
"""431535 QUINZE DE NOVEMBRO"";-;6889;-;56;6945"
"""431540 REDENTORA"";-;17854;-;598;18452"
"""431550 RESTINGA SECA"";1618;142765;-;15415;159798"
"""431555 RIO DOS INDIOS"";-;495;-;176;671"
"""431560 RIO GRANDE"";103040;1731909;58629;14954;1908532"
"""431570 RIO PARDO"";47318;282524;5426;147;335415"
"""431575 RIOZINHO"";49758;24051;-;-;73809"
"""431580 ROCA SALES"";8568;80756;-;743;90067"
"""431590 RODEIO BONITO"";2490;65922;1639;4711;74762"
"""431595 ROLADOR"";-;-;-;654;654"
"""431600 ROLANTE"";41218;162287;1356;806;205667"
"""431610 RONDA ALTA"";13;117941;293;665;118912"
"""431620 RONDINHA"";791;57274;52;272;58389"
"""431630 ROQUE GONZALES"";3;13388;-;429;13820"
"""431640 ROSARIO DO SUL"";700;211357;8791;977;221825"
"""431642 SAGRADA FAMILIA"";1708;-;-;283;1991"
"""431643 SALDANHA MARINHO"";3589;10675;-;-;14264"
"""431645 SALTO DO JACUI"";1370;48729;-;509;50608"
"""431647 SALVADOR DAS MISSOES"";14;4217;-;285;4516"
"""431650 SALVADOR DO SUL"";297;44382;-;1660;46339"
"""431660 SANANDUVA"";1450;420648;4685;1877;428660"
"""431670 SANTA BARBARA DO SUL"";-;46407;-;1151;47558"
"""431673 SANTA CECILIA DO SUL"";-;301;-;-;301"
"""431675 SANTA CLARA DO SUL"";557;41863;-;583;43003"
"""431680 SANTA CRUZ DO SUL"";1813754;2071283;2798887;8353;6692277"
"""431690 SANTA MARIA"";36468;3496097;3624223;11853;7168641"
"""431695 SANTA MARIA DO HERVAL"";20195;27448;-;-;47643"
"""431697 SANTA MARGARIDA DO SUL"";-;-;-;58;58"
"""431700 SANTANA DA BOA VISTA"";9813;37413;-;-;47226"
"""431710 SANT'ANA DO LIVRAMENTO"";38526;599870;14586;184314;837296"
"""431720 SANTA ROSA"";592481;941567;2442149;4702;3980899"
"""431725 SANTA TEREZA"";-;2142;-;121;2263"
"""431730 SANTA VITORIA DO PALMAR"";-;262919;1183;3764;267866"
"""431740 SANTIAGO"";141423;608737;15482;2224;767866"
"""431750 SANTO ANGELO"";792;912596;2314219;5598;3233205"
"""431760 SANTO ANTONIO DA PATRULHA"";279487;449022;7643;2027;738179"
"""431770 SANTO ANTONIO DAS MISSOES"";-;21848;-;829;22677"
"""431775 SANTO ANTONIO DO PLANALTO"";22910;415;-;106;23431"
"""431780 SANTO AUGUSTO"";21;118843;97;766;119727"
"""431790 SANTO CRISTO"";20036;81464;-;1178;102678"
"""431795 SANTO EXPEDITO DO SUL"";-;5187;-;-;5187"
"""431800 SAO BORJA"";104777;662153;14987;18076;799993"
"""431805 SAO DOMINGOS DO SUL"";210;5534;-;176;5920"
"""431810 SAO FRANCISCO DE ASSIS"";130065;88349;214;562;219190"
"""431820 SAO FRANCISCO DE PAULA"";198968;168244;1283;-;368495"
"""431830 SAO GABRIEL"";28705;319009;15280;2049;365043"
"""431840 SAO JERONIMO"";686;340084;4243;384;345397"
"""431842 SAO JOAO DA URTIGA"";-;25824;-;651;26475"
"""431843 SAO JOAO DO POLESINE"";7209;24347;-;663;32219"
"""431844 SAO JORGE"";-;17133;-;143;17276"
"""431845 SAO JOSE DAS MISSOES"";-;-;-;168;168"
"""431846 SAO JOSE DO HERVAL"";-;9122;-;310;9432"
"""431848 SAO JOSE DO HORTENCIO"";-;13481;-;-;13481"
"""431849 SAO JOSE DO INHACORA"";8968;5252;-;2042;16262"
"""431850 SAO JOSE DO NORTE"";615;133063;-;-;133678"
"""431860 SAO JOSE DO OURO"";4;56139;41;-;56184"
"""431862 SAO JOSE DOS AUSENTES"";-;37751;-;-;37751"
"""431870 SAO LEOPOLDO"";8590;1573627;47152;848;1630217"
"""431880 SAO LOURENCO DO SUL"";97336;375380;3947;2093;478756"
"""431890 SAO LUIZ GONZAGA"";57890;233124;1210;858;293082"
"""431900 SAO MARCOS"";141;97811;344;13360;111656"
"""431910 SAO MARTINHO"";3195;20326;-;153;23674"
"""431912 SAO MARTINHO DA SERRA"";-;-;-;96;96"
"""431915 SAO MIGUEL DAS MISSOES"";-;41007;-;366;41373"
"""431920 SAO NICOLAU"";-;8116;-;572;8688"
"""431930 SAO PAULO DAS MISSOES"";357;25090;-;-;25447"
"""431935 SAO PEDRO DA SERRA"";-;1554;-;-;1554"
"""431936 SAO PEDRO DAS MISSOES"";-;-;-;295;295"
"""431937 SAO PEDRO DO BUTIA"";-;2852;-;135;2987"
"""431940 SAO PEDRO DO SUL"";368;87881;-;572;88821"
"""431950 SAO SEBASTIAO DO CAI"";26364;166535;-;257;193156"
"""431960 SAO SEPE"";1550;185713;162;958;188383"
