"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""210020 ALCANTARA"";7269;10673;-;406;18348"
"""210030 ALDEIAS ALTAS"";41260;186625;-;407;228292"
"""210040 ALTAMIRA DO MARANHAO"";7189;20134;-;3847;31170"
"""210043 ALTO ALEGRE DO MARANHAO"";68462;353078;-;1078;422618"
"""210047 ALTO ALEGRE DO PINDARE"";172443;277304;450;166292;616489"
"""210050 ALTO PARNAIBA"";8796;26178;-;724;35698"
"""210055 AMAPA DO MARANHAO"";8793;4240;-;166;13199"
"""210060 AMARANTE DO MARANHAO"";901869;374394;-;15250;1291513"
"""210070 ANAJATUBA"";34098;111920;-;65735;211753"
"""210080 ANAPURUS"";213062;100432;-;13940;327434"
"""210083 APICUM-ACU"";19682;381518;-;41225;442425"
"""210087 ARAGUANA"";-;176124;-;1453;177577"
"""210090 ARAIOSES"";15515;89227;-;8166;112908"
"""210095 ARAME"";36373;170133;-;26667;233173"
"""210100 ARARI"";124485;253443;189;20552;398669"
"""210110 AXIXA"";24734;120349;-;4754;149837"
"""210120 BACABAL"";218893;1326509;56115;182925;1784442"
"""210125 BACABEIRA"";105;96216;247;2912;99480"
"""210130 BACURI"";26376;729919;-;10467;766762"
"""210135 BACURITUBA"";2408;15461;-;222;18091"
"""210140 BALSAS"";401164;1390132;8606;29957;1829859"
"""210150 BARAO DE GRAJAU"";122450;86441;-;4257;213148"
"""210160 BARRA DO CORDA"";78904;1026721;9489;185821;1300935"
"""210170 BARREIRINHAS"";73409;785685;11008;4321;874423"
"""210173 BELAGUA"";629;70006;-;93;70728"
"""210177 BELA VISTA DO MARANHAO"";6720;307954;-;59239;373913"
"""210180 BENEDITO LEITE"";5053;56471;-;3199;64723"
"""210190 BEQUIMAO"";711;58743;-;1686;61140"
"""210193 BERNARDO DO MEARIM"";13870;63076;-;1010;77956"
"""210197 BOA VISTA DO GURUPI"";-;117264;-;-;117264"
"""210200 BOM JARDIM"";27270;223459;-;6420;257149"
"""210203 BOM JESUS DAS SELVAS"";203776;261280;-;8571;473627"
"""210207 BOM LUGAR"";216087;3605;-;7202;226894"
"""210210 BREJO"";528672;166459;-;32376;727507"
"""210215 BREJO DE AREIA"";3717;3791;-;452;7960"
"""210220 BURITI"";28231;154378;-;596;183205"
"""210230 BURITI BRAVO"";28437;153460;-;7809;189706"
"""210232 BURITICUPU"";87886;398965;-;354;487205"
"""210235 BURITIRANA"";25955;4954;-;599;31508"
"""210237 CACHOEIRA GRANDE"";662;78244;-;31610;110516"
"""210240 CAJAPIO"";2926;45306;-;5805;54037"
"""210250 CAJARI"";16515;81191;-;78;97784"
"""210255 CAMPESTRE DO MARANHAO"";26518;84556;-;7347;118421"
"""210260 CANDIDO MENDES"";18492;51580;-;5587;75659"
"""210270 CANTANHEDE"";15040;124952;-;3004;142996"
"""210275 CAPINZAL DO NORTE"";51804;301212;-;2237;355253"
"""210280 CAROLINA"";23823;118802;-;1448;144073"
"""210290 CARUTAPERA"";12105;312256;-;657;325018"
"""210300 CAXIAS"";1237810;2743708;75233;20148;4076899"
"""210310 CEDRAL"";184982;281057;-;8172;474211"
"""210312 CENTRAL DO MARANHAO"";14472;18652;-;197;33321"
"""210315 CENTRO DO GUILHERME"";861;233647;-;5197;239705"
"""210317 CENTRO NOVO DO MARANHAO"";13878;42445;-;919;57242"
"""210320 CHAPADINHA"";76270;997831;15024;28714;1117839"
"""210325 CIDELANDIA"";17220;97489;-;1901;116610"
"""210330 CODO"";125650;1264605;21089;84705;1496049"
"""210340 COELHO NETO"";82480;474340;2;7593;564415"
"""210350 COLINAS"";26063;804372;3786;61090;895311"
"""210355 CONCEICAO DO LAGO-ACU"";-;-;-;9032;9032"
"""210360 COROATA"";263064;1501212;11476;43278;1819030"
"""210370 CURURUPU"";89537;348044;4989;1204;443774"
"""210375 DAVINOPOLIS"";18472;31003;-;371;49846"
"""210380 DOM PEDRO"";8348;147412;-;2033;157793"
"""210390 DUQUE BACELAR"";18097;67951;-;10662;96710"
"""210400 ESPERANTINOPOLIS"";3079;170747;-;8895;182721"
"""210405 ESTREITO"";318903;380424;-;67736;767063"
"""210407 FEIRA NOVA DO MARANHAO"";7024;35321;-;10308;52653"
"""210408 FERNANDO FALCAO"";6988;156419;-;52012;215419"
"""210409 FORMOSA DA SERRA NEGRA"";16721;63185;-;377;80283"
"""210410 FORTALEZA DOS NOGUEIRAS"";42345;11488;-;36;53869"
"""210420 FORTUNA"";-;249992;-;25681;275673"
"""210430 GODOFREDO VIANA"";38095;-;-;254;38349"
"""210440 GONCALVES DIAS"";22581;140001;-;128770;291352"
"""210450 GOVERNADOR ARCHER"";70310;138815;-;60738;269863"
"""210455 GOVERNADOR EDISON LOBAO"";157;62567;-;6650;69374"
"""210460 GOVERNADOR EUGENIO BARROS"";31505;8506;-;2204;42215"
"""210462 GOVERNADOR LUIZ ROCHA"";23890;4701;-;8782;37373"
"""210465 GOVERNADOR NEWTON BELLO"";144445;102571;-;13959;260975"
"""210467 GOVERNADOR NUNES FREIRE"";2085;163001;-;3556;168642"
"""210470 GRACA ARANHA"";-;145548;-;37252;182800"
"""210480 GRAJAU"";162926;694462;416;802525;1660329"
"""210490 GUIMARAES"";8007;13201;-;805;22013"
"""210500 HUMBERTO DE CAMPOS"";2099;133597;-;1840;137536"
"""210510 ICATU"";10305;121309;-;2340;133954"
"""210515 IGARAPE DO MEIO"";47247;158971;-;5781;211999"
"""210520 IGARAPE GRANDE"";9596;88348;3080;130;101154"
"""210530 IMPERATRIZ"";1042107;4121465;116621;129836;5410029"
"""210535 ITAIPAVA DO GRAJAU"";8625;204779;-;47680;261084"
"""210540 ITAPECURU MIRIM"";97333;527138;245;48038;672754"
"""210542 ITINGA DO MARANHAO"";24009;140262;-;199;164470"
"""210545 JATOBA"";-;123303;-;7412;130715"
"""210547 JENIPAPO DOS VIEIRAS"";5284;188255;-;49326;242865"
"""210550 JOAO LISBOA"";37628;166819;-;637;205084"
"""210560 JOSELANDIA"";1108;113171;-;74628;188907"
"""210570 LAGO DA PEDRA"";179085;1305981;12150;17970;1515186"
"""210580 LAGO DO JUNCO"";85291;29790;-;36493;151574"
"""210590 LAGO VERDE"";-;-;-;179;179"
"""210592 LAGOA DO MATO"";57;108733;-;6920;115710"
"""210594 LAGO DOS RODRIGUES"";8054;12005;-;121;20180"
"""210596 LAGOA GRANDE DO MARANHAO"";12420;70323;-;14189;96932"
"""210598 LAJEADO NOVO"";1298;2771;-;779;4848"
"""210600 LIMA CAMPOS"";237862;180594;-;3480;421936"
"""210610 LORETO"";6244;55096;-;45677;107017"
"""210620 LUIS DOMINGUES"";403;338;-;445;1186"
"""210630 MAGALHAES DE ALMEIDA"";31186;68044;-;-;99230"
"""210632 MARACACUME"";5340;252628;-;7008;264976"
"""210635 MARAJA DO SENA"";25280;7233;-;172;32685"
"""210637 MARANHAOZINHO"";-;276540;-;5543;282083"
"""210640 MATA ROMA"";9129;79119;-;129198;217446"
"""210650 MATINHA"";50171;153171;-;563;203905"
"""210660 MATOES"";46334;221728;130;4607;272799"
"""210663 MATOES DO NORTE"";40857;117817;159;227;159060"
"""210667 MILAGRES DO MARANHAO"";63999;47674;-;553;112226"
"""210670 MIRADOR"";36477;279172;-;80508;396157"
"""210675 MIRANDA DO NORTE"";21118;399000;-;15569;435687"
"""210680 MIRINZAL"";5917;103708;-;6109;115734"
"""210690 MONCAO"";84;201278;-;443;201805"
"""210700 MONTES ALTOS"";23887;61706;-;499;86092"
"""210710 MORROS"";23074;383056;-;455;406585"
"""210720 NINA RODRIGUES"";10460;153817;-;10746;175023"
"""210725 NOVA COLINAS"";16687;12701;-;917;30305"
"""210730 NOVA IORQUE"";84;90499;-;8194;98777"
"""210735 NOVA OLINDA DO MARANHAO"";2949;37066;-;15596;55611"
"""210740 OLHO D'AGUA DAS CUNHAS"";433922;40735;-;1117;475774"
"""210745 OLINDA NOVA DO MARANHAO"";27562;265064;-;36437;329063"
"""210750 PACO DO LUMIAR"";153447;801977;-;48413;1003837"
"""210760 PALMEIRANDIA"";308849;795684;-;6705;1111238"
"""210770 PARAIBANO"";18649;126321;-;9114;154084"
"""210780 PARNARAMA"";99470;386559;57;13440;499526"
"""210790 PASSAGEM FRANCA"";8660;40158;-;1422;50240"
"""210800 PASTOS BONS"";15799;255373;-;30409;301581"
"""210805 PAULINO NEVES"";17090;214894;-;10073;242057"
"""210810 PAULO RAMOS"";425339;693527;316;41160;1160342"
"""210820 PEDREIRAS"";71884;757210;20955;11970;862019"
"""210825 PEDRO DO ROSARIO"";2270;192672;-;269;195211"
"""210830 PENALVA"";60356;103244;-;6763;170363"
"""210840 PERI MIRIM"";-;22204;-;130;22334"
"""210845 PERITORO"";37297;576125;296;6410;620128"
"""210850 PINDARE-MIRIM"";22379;61166;-;94;83639"
"""210860 PINHEIRO"";1832766;4012256;37426;10676;5893124"
"""210870 PIO XII"";298026;118012;-;10885;426923"
"""210880 PIRAPEMAS"";22338;126158;3;29218;177717"
"""210890 POCAO DE PEDRAS"";7721;11321;-;10865;29907"
"""210900 PORTO FRANCO"";42030;274370;2507;97228;416135"
"""210905 PORTO RICO DO MARANHAO"";14;1541;-;288;1843"
"""210910 PRESIDENTE DUTRA"";260084;1012845;5959;93458;1372346"
"""210920 PRESIDENTE JUSCELINO"";16971;66191;-;10523;93685"
"""210923 PRESIDENTE MEDICI"";10862;248330;-;9574;268766"
"""210927 PRESIDENTE SARNEY"";3495;3171;-;767;7433"
"""210930 PRESIDENTE VARGAS"";26792;73507;-;5419;105718"
"""210940 PRIMEIRA CRUZ"";43767;53566;-;55762;153095"
"""210945 RAPOSA"";4522;182708;-;11053;198283"
"""210950 RIACHAO"";58727;169470;-;20884;249081"
"""210955 RIBAMAR FIQUENE"";9042;13170;-;1272;23484"
"""210960 ROSARIO"";88320;339245;138;27619;455322"
"""210970 SAMBAIBA"";174;24879;-;698;25751"
"""210980 SANTA HELENA"";221419;201755;-;6223;429397"
"""210990 SANTA INES"";255537;1369952;13277;172259;1811025"
"""211000 SANTA LUZIA"";5488;317684;-;48696;371868"
"""211003 SANTA LUZIA DO PARUA"";45150;327276;3235;9121;384782"
"""211010 SANTA QUITERIA DO MARANHAO"";27341;132092;-;100925;260358"
"""211020 SANTA RITA"";138168;181858;-;6077;326103"
"""211023 SANTANA DO MARANHAO"";30438;123703;-;10418;164559"
"""211027 SANTO AMARO DO MARANHAO"";460;25732;-;411;26603"
"""211030 SANTO ANTONIO DOS LOPES"";45059;57072;-;29908;132039"
"""211040 SAO BENEDITO DO RIO PRETO"";23466;153365;-;4378;181209"
"""211050 SAO BENTO"";76891;344501;-;20045;441437"
"""211060 SAO BERNARDO"";225822;498679;-;3140;727641"
"""211065 SAO DOMINGOS DO AZEITAO"";23954;16332;-;335;40621"
"""211070 SAO DOMINGOS DO MARANHAO"";104589;180067;-;40354;325010"
"""211080 SAO FELIX DE BALSAS"";11920;21277;-;762;33959"
"""211085 SAO FRANCISCO DO BREJAO"";13996;48498;-;2089;64583"
"""211090 SAO FRANCISCO DO MARANHAO"";1463;29886;-;656;32005"
"""211100 SAO JOAO BATISTA"";1482;155771;-;3530;160783"
"""211102 SAO JOAO DO CARU"";-;16510;-;281;16791"
"""211105 SAO JOAO DO PARAISO"";353;340;-;968;1661"
"""211107 SAO JOAO DO SOTER"";112;183402;-;17216;200730"
"""211110 SAO JOAO DOS PATOS"";33343;697487;-;51468;782298"
"""211120 SAO JOSE DE RIBAMAR"";535571;2194289;123;24773;2754756"
"""211125 SAO JOSE DOS BASILIOS"";10675;18746;-;2473;31894"
"""211130 SAO LUIS"";2107735;21607874;7573012;397478;31686099"
"""211140 SAO LUIS GONZAGA DO MARANHAO"";25398;48714;-;1616;75728"
"""211150 SAO MATEUS DO MARANHAO"";110855;326968;-;32037;469860"
"""211153 SAO PEDRO DA AGUA BRANCA"";36650;110534;-;1379;148563"
"""211157 SAO PEDRO DOS CRENTES"";173547;32046;-;321;205914"
"""211160 SAO RAIMUNDO DAS MANGABEIRAS"";16954;137368;2780;128927;286029"
"""211163 SAO RAIMUNDO DO DOCA BEZERRA"";6133;38283;-;4446;48862"
"""211167 SAO ROBERTO"";400;66715;-;315;67430"
"""211170 SAO VICENTE FERRER"";25207;208927;-;53505;287639"
"""211172 SATUBINHA"";7750;68334;-;4636;80720"
"""211174 SENADOR ALEXANDRE COSTA"";645;45810;-;1591;48046"
"""211176 SENADOR LA ROCQUE"";21302;176024;-;150;197476"
"""211178 SERRANO DO MARANHAO"";13795;37545;-;31016;82356"
"""211180 SITIO NOVO"";12315;106965;281;2902;122463"
"""211190 SUCUPIRA DO NORTE"";18512;36991;-;30603;86106"
"""211195 SUCUPIRA DO RIACHAO"";4130;7224;-;3140;14494"
"""211200 TASSO FRAGOSO"";10899;82498;-;3096;96493"
"""211210 TIMBIRAS"";46320;370591;940;4887;422738"
"""211220 TIMON"";970756;1475857;20267;15714;2482594"
"""211223 TRIZIDELA DO VALE"";24206;143280;825;6334;174645"
"""211227 TUFILANDIA"";5474;27382;-;755;33611"
"""211230 TUNTUM"";23505;410571;-;151846;585922"
"""211240 TURIACU"";64868;304970;-;165955;535793"
"""211245 TURILANDIA"";122937;298882;-;9011;430830"
"""211250 TUTOIA"";55922;363556;-;8642;428120"
"""211260 URBANO SANTOS"";28523;262671;-;34619;325813"
"""211270 VARGEM GRANDE"";28771;189377;-;110738;328886"
"""211280 VIANA"";159274;379086;683;662;539705"
"""211285 VILA NOVA DOS MARTIRIOS"";13306;122800;-;603989;740095"
"""211290 VITORIA DO MEARIM"";80948;241570;-;6248;328766"
"""211300 VITORINO FREIRE"";214229;254662;-;21772;490663"
"""211400 ZE DOCA"";46869;1312002;-;45672;1404543"
"""220005 ACAUA"";-;-;-;956;956"
"""220010 AGRICOLANDIA"";4;1198;-;1177;2379"
"""220020 AGUA BRANCA"";12508;201132;-;1596;215236"
"""220025 ALAGOINHA DO PIAUI"";22987;13759;-;2274;39020"
"""220027 ALEGRETE DO PIAUI"";-;-;-;1184;1184"
"""220030 ALTO LONGA"";6108;35013;-;728;41849"
"""220040 ALTOS"";31008;134939;-;1695;167642"
"""220045 ALVORADA DO GURGUEIA"";-;-;-;565;565"
"""220050 AMARANTE"";107;102907;-;1732;104746"
"""220060 ANGICAL DO PIAUI"";14127;18701;-;325;33153"
"""220070 ANISIO DE ABREU"";-;237;-;216;453"
"""220080 ANTONIO ALMEIDA"";-;-;-;553;553"
"""220090 AROAZES"";70;2924;-;464;3458"
"""220095 AROEIRAS DO ITAIM"";-;-;-;272;272"
"""220100 ARRAIAL"";33340;4304;-;633;38277"
"""220110 AVELINO LOPES"";318;2988;-;1004;4310"
"""220115 BAIXA GRANDE DO RIBEIRO"";4691;-;-;875;5566"
"""220117 BARRA D'ALCANTARA"";-;-;-;621;621"
"""220120 BARRAS"";4542;240022;-;2363;246927"
"""220130 BARREIRAS DO PIAUI"";-;-;-;184;184"
"""220140 BARRO DURO"";6278;2181;-;469;8928"
"""220150 BATALHA"";5247;110665;-;1170;117082"
"""220155 BELA VISTA DO PIAUI"";-;-;-;467;467"
"""220157 BELEM DO PIAUI"";-;-;-;602;602"
"""220160 BENEDITINOS"";3437;57110;-;1103;61650"
"""220170 BERTOLINIA"";5200;501;-;201;5902"
"""220173 BETANIA DO PIAUI"";-;-;-;426;426"
"""220177 BOA HORA"";-;-;-;536;536"
"""220180 BOCAINA"";1033;13860;-;1191;16084"
"""220190 BOM JESUS"";395;176313;8783;2188;187679"
"""220191 BOM PRINCIPIO DO PIAUI"";979;408;-;634;2021"
"""220192 BONFIM DO PIAUI"";-;-;-;182;182"
"""220194 BOQUEIRAO DO PIAUI"";-;-;-;377;377"
"""220196 BRASILEIRA"";-;-;-;211;211"
"""220198 BREJO DO PIAUI"";-;-;-;1241;1241"
"""220200 BURITI DOS LOPES"";77372;169032;-;54458;300862"
"""220202 BURITI DOS MONTES"";12833;406;-;145;13384"
"""220205 CABECEIRAS DO PIAUI"";-;12119;-;-;12119"
"""220207 CAJAZEIRAS DO PIAUI"";-;300;-;425;725"
"""220208 CAJUEIRO DA PRAIA"";27;908;-;264;1199"
"""220209 CALDEIRAO GRANDE DO PIAUI"";-;-;-;676;676"
"""220210 CAMPINAS DO PIAUI"";823;-;-;905;1728"
"""220211 CAMPO ALEGRE DO FIDALGO"";-;-;-;1355;1355"
"""220213 CAMPO GRANDE DO PIAUI"";-;-;-;727;727"
"""220217 CAMPO LARGO DO PIAUI"";30;-;-;308;338"
"""220220 CAMPO MAIOR"";15073;397407;44806;3396;460682"
"""220225 CANAVIEIRA"";2605;-;-;83;2688"
"""220230 CANTO DO BURITI"";4033;179735;-;1943;185711"
"""220240 CAPITAO DE CAMPOS"";-;1641;-;651;2292"
"""220245 CAPITAO GERVASIO OLIVEIRA"";-;-;-;433;433"
"""220250 CARACOL"";28148;19698;-;1008;48854"
"""220253 CARAUBAS DO PIAUI"";-;-;-;602;602"
"""220255 CARIDADE DO PIAUI"";176;-;-;478;654"
"""220260 CASTELO DO PIAUI"";211;50730;-;1132;52073"
"""220265 CAXINGO"";-;-;-;1195;1195"
"""220270 COCAL"";2396;46652;-;1538;50586"
"""220271 COCAL DE TELHA"";-;2091;-;488;2579"
"""220272 COCAL DOS ALVES"";18607;-;-;1212;19819"
"""220273 COIVARAS"";-;-;-;1977;1977"
"""220275 COLONIA DO GURGUEIA"";-;216;-;207;423"
"""220277 COLONIA DO PIAUI"";-;-;-;459;459"
"""220280 CONCEICAO DO CANINDE"";979;128;-;347;1454"
"""220285 CORONEL JOSE DIAS"";240;242;-;316;798"
"""220290 CORRENTE"";10448;103393;-;1738;115579"
"""220300 CRISTALANDIA DO PIAUI"";2094;263;-;573;2930"
"""220310 CRISTINO CASTRO"";2716;12760;-;907;16383"
"""220320 CURIMATA"";-;66031;-;773;66804"
"""220323 CURRAIS"";-;350;-;-;350"
"""220325 CURRALINHOS"";-;-;-;521;521"
"""220327 CURRAL NOVO DO PIAUI"";-;-;-;301;301"
"""220330 DEMERVAL LOBAO"";-;88197;-;1130;89327"
"""220335 DIRCEU ARCOVERDE"";124;223;-;439;786"
"""220340 DOM EXPEDITO LOPES"";-;-;-;57;57"
"""220342 DOMINGOS MOURAO"";-;-;-;320;320"
"""220345 DOM INOCENCIO"";120;544;-;818;1482"
"""220350 ELESBAO VELOSO"";551;45886;-;2926;49363"
"""220360 ELISEU MARTINS"";1039;90;-;235;1364"
"""220370 ESPERANTINA"";3050;482858;18384;2105;506397"
"""220375 FARTURA DO PIAUI"";-;-;-;708;708"
"""220380 FLORES DO PIAUI"";-;165;-;659;824"
"""220385 FLORESTA DO PIAUI"";-;-;-;209;209"
"""220390 FLORIANO"";13421;898142;59028;13788;984379"
"""220400 FRANCINOPOLIS"";2265;7955;-;216;10436"
"""220410 FRANCISCO AYRES"";-;146;-;674;820"
"""220415 FRANCISCO MACEDO"";-;-;-;365;365"
"""220420 FRANCISCO SANTOS"";1285;20904;-;13056;35245"
"""220430 FRONTEIRAS"";896;36530;-;459;37885"
"""220440 GILBUES"";5322;1959;-;1164;8445"
"""220450 GUADALUPE"";79;61978;-;997;63054"
"""220455 GUARIBAS"";17;-;-;134;151"
"""220460 HUGO NAPOLEAO"";127;378;-;326;831"
"""220465 ILHA GRANDE"";-;5460;-;840;6300"
"""220470 INHUMA"";26226;25903;-;1300;53429"
"""220480 IPIRANGA DO PIAUI"";52;4234;-;543;4829"
"""220490 ISAIAS COELHO"";9317;6140;-;891;16348"
"""220500 ITAINOPOLIS"";9026;32354;-;769;42149"
"""220510 ITAUEIRA"";7560;88645;-;498;96703"
"""220515 JACOBINA DO PIAUI"";-;-;-;247;247"
"""220520 JAICOS"";1379;168593;-;1358;171330"
"""220525 JARDIM DO MULATO"";-;-;-;375;375"
"""220527 JATOBA DO PIAUI"";-;-;-;333;333"
"""220530 JERUMENHA"";1447;1800;-;566;3813"
"""220535 JOAO COSTA"";-;-;-;1253;1253"
"""220540 JOAQUIM PIRES"";131;14128;-;1182;15441"
"""220545 JOCA MARQUES"";-;262;-;1886;2148"
"""220550 JOSE DE FREITAS"";6844;239871;-;865;247580"
"""220551 JUAZEIRO DO PIAUI"";-;-;-;362;362"
"""220552 JULIO BORGES"";-;181;-;719;900"
"""220553 JUREMA"";-;-;-;472;472"
"""220554 LAGOINHA DO PIAUI"";-;-;-;793;793"
"""220555 LAGOA ALEGRE"";2615;3509;-;392;6516"
"""220556 LAGOA DO BARRO DO PIAUI"";-;243;-;698;941"
"""220557 LAGOA DE SAO FRANCISCO"";-;-;-;860;860"
"""220558 LAGOA DO PIAUI"";-;-;-;229;229"
"""220559 LAGOA DO SITIO"";-;-;-;219;219"
"""220560 LANDRI SALES"";34944;-;-;488;35432"
"""220570 LUIS CORREIA"";25848;88232;-;415;114495"
"""220580 LUZILANDIA"";1506;136067;-;1074;138647"
"""220585 MADEIRO"";-;324;-;2781;3105"
"""220590 MANOEL EMIDIO"";1775;1191;-;460;3426"
"""220595 MARCOLANDIA"";9482;760;-;308;10550"
"""220600 MARCOS PARENTE"";-;-;-;160;160"
"""220605 MASSAPE DO PIAUI"";-;-;-;759;759"
"""220610 MATIAS OLIMPIO"";17857;-;-;346;18203"
"""220620 MIGUEL ALVES"";2068;76143;-;2255;80466"
"""220630 MIGUEL LEAO"";-;-;-;1011;1011"
"""220635 MILTON BRANDAO"";-;-;-;424;424"
"""220640 MONSENHOR GIL"";120792;838;-;194;121824"
"""220650 MONSENHOR HIPOLITO"";12471;210;-;1776;14457"
"""220660 MONTE ALEGRE DO PIAUI"";14937;7241;-;-;22178"
"""220665 MORRO CABECA NO TEMPO"";51;-;-;477;528"
"""220667 MORRO DO CHAPEU DO PIAUI"";-;-;-;1080;1080"
"""220669 MURICI DOS PORTELAS"";8450;-;-;220;8670"
"""220670 NAZARE DO PIAUI"";403;443;-;652;1498"
"""220672 NAZARIA"";-;113;-;180;293"
"""220675 NOSSA SENHORA DE NAZARE"";-;-;-;611;611"
"""220680 NOSSA SENHORA DOS REMEDIOS"";-;-;-;383;383"
"""220690 NOVO ORIENTE DO PIAUI"";1279;5395;-;262;6936"
"""220695 NOVO SANTO ANTONIO"";-;-;-;301;301"
"""220700 OEIRAS"";8083;745652;3254;680;757669"
"""220710 OLHO D'AGUA DO PIAUI"";-;-;-;501;501"
"""220720 PADRE MARCOS"";1020;20307;-;1062;22389"
"""220730 PAES LANDIM"";6516;1763;-;1504;9783"
"""220735 PAJEU DO PIAUI"";-;-;-;174;174"
"""220740 PALMEIRA DO PIAUI"";-;225;-;774;999"
"""220750 PALMEIRAIS"";1961;12841;-;821;15623"
"""220755 PAQUETA"";-;-;-;493;493"
"""220760 PARNAGUA"";1478;18406;-;707;20591"
"""220770 PARNAIBA"";27456;1044980;75339;25147;1172922"
"""220775 PASSAGEM FRANCA DO PIAUI"";1180;1180;-;1674;4034"
"""220777 PATOS DO PIAUI"";-;-;-;1357;1357"
"""220779 PAU D'ARCO DO PIAUI"";-;-;-;98;98"
"""220780 PAULISTANA"";1801;166327;50;795;168973"
"""220785 PAVUSSU"";-;-;-;273;273"
"""220790 PEDRO II"";1654;124295;-;3576;129525"
"""220793 PEDRO LAURENTINO"";-;-;-;274;274"
"""220795 NOVA SANTA RITA"";99;372;-;3045;3516"
"""220800 PICOS"";277293;1128042;98206;11052;1514593"
"""220810 PIMENTEIRAS"";46067;14270;-;1687;62024"
"""220820 PIO IX"";58761;13129;-;628;72518"
"""220830 PIRACURUCA"";7959;258589;-;1206;267754"
"""220840 PIRIPIRI"";64114;559099;6645;1998;631856"
"""220850 PORTO"";1209;15409;-;22783;39401"
"""220855 PORTO ALEGRE DO PIAUI"";-;-;-;163;163"
"""220860 PRATA DO PIAUI"";-;-;-;176;176"
"""220865 QUEIMADA NOVA"";-;133;-;384;517"
"""220870 REDENCAO DO GURGUEIA"";1946;858;-;1200;4004"
"""220880 REGENERACAO"";670;68469;-;689;69828"
"""220885 RIACHO FRIO"";-;211;-;3886;4097"
"""220887 RIBEIRA DO PIAUI"";217;-;-;2055;2272"
"""220890 RIBEIRO GONCALVES"";-;1509;-;240;1749"
"""220900 RIO GRANDE DO PIAUI"";333;53825;-;34580;88738"
"""220910 SANTA CRUZ DO PIAUI"";1062;115;-;545;1722"
"""220915 SANTA CRUZ DOS MILAGRES"";-;-;-;645;645"
"""220920 SANTA FILOMENA"";10300;85;-;915;11300"
"""220930 SANTA LUZ"";-;-;-;783;783"
"""220935 SANTANA DO PIAUI"";-;-;-;529;529"
"""220937 SANTA ROSA DO PIAUI"";1209;-;-;181;1390"
"""220940 SANTO ANTONIO DE LISBOA"";-;267;-;772;1039"
"""220945 SANTO ANTONIO DOS MILAGRES"";-;-;-;580;580"
"""220950 SANTO INACIO DO PIAUI"";2224;263;-;498;2985"
"""220955 SAO BRAZ DO PIAUI"";-;-;-;517;517"
"""220960 SAO FELIX DO PIAUI"";-;4486;-;764;5250"
"""220965 SAO FRANCISCO DE ASSIS DO PIAUI"";4440;20256;-;414;25110"
"""220970 SAO FRANCISCO DO PIAUI"";305;626;-;467;1398"
"""220975 SAO GONCALO DO GURGUEIA"";-;-;-;24;24"
"""220980 SAO GONCALO DO PIAUI"";-;8677;-;-;8677"
"""220985 SAO JOAO DA CANABRAVA"";28;-;-;1984;2012"
"""220987 SAO JOAO DA FRONTEIRA"";-;-;-;361;361"
"""220990 SAO JOAO DA SERRA"";2985;5144;-;583;8712"
"""220995 SAO JOAO DA VARJOTA"";-;-;-;512;512"
"""220997 SAO JOAO DO ARRAIAL"";593;152;-;2815;3560"
"""221000 SAO JOAO DO PIAUI"";12415;149293;-;18678;180386"
"""221005 SAO JOSE DO DIVINO"";-;-;-;135;135"
"""221010 SAO JOSE DO PEIXE"";4536;3008;-;516;8060"
"""221020 SAO JOSE DO PIAUI"";4078;231;-;4195;8504"
"""221030 SAO JULIAO"";-;-;-;1964;1964"
"""221035 SAO LOURENCO DO PIAUI"";-;-;-;200;200"
"""221037 SAO LUIS DO PIAUI"";499;-;-;9231;9730"
"""221038 SAO MIGUEL DA BAIXA GRANDE"";-;-;-;206;206"
"""221039 SAO MIGUEL DO FIDALGO"";-;-;-;529;529"
"""221040 SAO MIGUEL DO TAPUIO"";-;23942;-;911;24853"
"""221050 SAO PEDRO DO PIAUI"";8970;129959;-;827;139756"
"""221060 SAO RAIMUNDO NONATO"";14546;418694;8130;1833;443203"
"""221062 SEBASTIAO BARROS"";-;-;-;469;469"
"""221063 SEBASTIAO LEAL"";-;-;-;488;488"
"""221065 SIGEFREDO PACHECO"";-;-;-;293;293"
"""221070 SIMOES"";625;16164;-;999;17788"
"""221080 SIMPLICIO MENDES"";32659;95278;-;1017;128954"
"""221090 SOCORRO DO PIAUI"";2226;163;-;1744;4133"
"""221093 SUSSUAPARA"";-;-;-;294;294"
"""221095 TAMBORIL DO PIAUI"";-;-;-;9;9"
"""221097 TANQUE DO PIAUI"";-;259;-;659;918"
"""221100 TERESINA"";1674850;10855266;9134204;1449338;23113658"
"""221110 UNIAO"";714;129577;-;115;130406"
"""221120 URUCUI"";-;312928;-;1447;314375"
"""221130 VALENCA DO PIAUI"";994;205124;-;1158;207276"
"""221135 VARZEA BRANCA"";-;-;-;491;491"
"""221140 VARZEA GRANDE"";658;8092;-;288;9038"
"""221150 VERA MENDES"";-;-;-;411;411"
"""221160 VILA NOVA DO PIAUI"";34;-;-;1941;1975"
"""221170 WALL FERRAZ"";-;-;-;217;217"
