"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""170830 GOIANORTE"";-;-;-;143476,66;-;143476,66"
"""170900 GOIATINS"";-;-;-;248483,33;-;248483,33"
"""170930 GUARAI"";-;31,75;-;1382398,21;-;1382429,96"
"""170950 GURUPI"";147038,88;4216347,53;-;8884026,06;-;13247412,47"
"""170980 IPUEIRAS"";-;-;-;36363,24;-;36363,24"
"""171050 ITACAJA"";-;-;-;42514,31;-;42514,31"
"""171070 ITAGUATINS"";-;-;-;96651,00;-;96651,00"
"""171090 ITAPIRATINS"";-;-;-;98511,75;-;98511,75"
"""171110 ITAPORA DO TOCANTINS"";-;-;-;102637,19;-;102637,19"
"""171150 JAU DO TOCANTINS"";-;-;-;92539,87;-;92539,87"
"""171180 JUARINA"";-;-;-;432,00;-;432,00"
"""171190 LAGOA DA CONFUSAO"";-;-;-;186890,04;-;186890,04"
"""171195 LAGOA DO TOCANTINS"";-;-;-;53589,00;-;53589,00"
"""171200 LAJEADO"";-;-;-;31937,35;-;31937,35"
"""171215 LAVANDEIRA"";-;-;-;67384,62;-;67384,62"
"""171240 LIZARDA"";-;-;-;2540,04;-;2540,04"
"""171245 LUZINOPOLIS"";-;-;-;27000,00;-;27000,00"
"""171250 MARIANOPOLIS DO TOCANTINS"";-;-;-;45369,57;-;45369,57"
"""171270 MATEIROS"";-;-;-;4757,00;-;4757,00"
"""171280 MAURILANDIA DO TOCANTINS"";-;-;-;91702,00;-;91702,00"
"""171320 MIRACEMA DO TOCANTINS"";-;-;-;1758702,44;-;1758702,44"
"""171330 MIRANORTE"";-;-;-;498147,23;-;498147,23"
"""171360 MONTE DO CARMO"";-;-;-;257348,36;-;257348,36"
"""171370 MONTE SANTO DO TOCANTINS"";-;-;-;42100,06;-;42100,06"
"""171380 PALMEIRAS DO TOCANTINS"";-;-;-;128421,87;-;128421,87"
"""171395 MURICILANDIA"";-;-;-;56128,60;-;56128,60"
"""171420 NATIVIDADE"";-;7236,00;-;841078,71;-;848314,71"
"""171430 NAZARE"";-;-;-;49523,09;-;49523,09"
"""171488 NOVA OLINDA"";-;-;-;639159,42;-;639159,42"
"""171500 NOVA ROSALANDIA"";-;-;-;118752,53;-;118752,53"
"""171510 NOVO ACORDO"";-;-;-;21138,30;-;21138,30"
"""171515 NOVO ALEGRE"";-;-;-;114433,55;-;114433,55"
"""171525 NOVO JARDIM"";-;-;-;80828,75;-;80828,75"
"""171550 OLIVEIRA DE FATIMA"";-;-;-;18931,33;-;18931,33"
"""171575 PALMEIROPOLIS"";-;-;-;523475,03;-;523475,03"
"""171610 PARAISO DO TOCANTINS"";-;3157,40;-;5497489,20;-;5500646,60"
"""171620 PARANA"";-;-;-;527759,69;-;527759,69"
"""171630 PAU D'ARCO"";-;-;-;43756,50;-;43756,50"
"""171650 PEDRO AFONSO"";-;-;-;625713,97;-;625713,97"
"""171660 PEIXE"";-;-;-;338200,50;-;338200,50"
"""171665 PEQUIZEIRO"";-;-;-;277393,09;-;277393,09"
"""171670 COLMEIA"";-;-;-;793066,99;-;793066,99"
"""171700 PINDORAMA DO TOCANTINS"";-;-;-;255640,05;-;255640,05"
"""171720 PIRAQUE"";-;-;-;28048,16;-;28048,16"
"""171750 PIUM"";-;-;-;355646,77;-;355646,77"
"""171780 PONTE ALTA DO BOM JESUS"";-;-;-;63192,54;-;63192,54"
"""171790 PONTE ALTA DO TOCANTINS"";-;-;-;296470,14;-;296470,14"
"""171800 PORTO ALEGRE DO TOCANTINS"";-;-;-;44457,61;-;44457,61"
"""171820 PORTO NACIONAL"";-;1520,25;-;9082432,84;-;9083953,09"
"""171830 PRAIA NORTE"";-;-;-;89633,49;-;89633,49"
"""171840 PRESIDENTE KENNEDY"";-;-;-;242568,61;-;242568,61"
"""171845 PUGMIL"";-;-;-;80065,98;-;80065,98"
"""171850 RECURSOLANDIA"";-;-;-;48903,70;-;48903,70"
"""171855 RIACHINHO"";-;-;-;59736,30;-;59736,30"
"""171865 RIO DA CONCEICAO"";-;-;-;51646,40;-;51646,40"
"""171870 RIO DOS BOIS"";-;-;-;106685,02;-;106685,02"
"""171875 RIO SONO"";-;-;-;173155,41;-;173155,41"
"""171880 SAMPAIO"";-;-;-;51665,75;-;51665,75"
"""171884 SANDOLANDIA"";-;-;-;70482,65;-;70482,65"
"""171886 SANTA FE DO ARAGUAIA"";-;-;-;117221,16;-;117221,16"
"""171889 SANTA RITA DO TOCANTINS"";-;-;-;13947,67;-;13947,67"
"""171890 SANTA ROSA DO TOCANTINS"";-;-;-;55125,00;-;55125,00"
"""171900 SANTA TEREZA DO TOCANTINS"";-;-;-;45541,85;-;45541,85"
"""172000 SANTA TEREZINHA DO TOCANTINS"";-;-;-;123553,08;-;123553,08"
"""172010 SAO BENTO DO TOCANTINS"";-;-;-;46509,05;-;46509,05"
"""172020 SAO MIGUEL DO TOCANTINS"";-;-;-;131929,61;-;131929,61"
"""172025 SAO SALVADOR DO TOCANTINS"";-;-;-;154383,25;-;154383,25"
"""172030 SAO SEBASTIAO DO TOCANTINS"";-;-;-;88650,00;-;88650,00"
"""172049 SAO VALERIO"";-;-;-;205904,19;-;205904,19"
"""172065 SILVANOPOLIS"";-;-;-;300705,70;-;300705,70"
"""172080 SITIO NOVO DO TOCANTINS"";-;-;-;553931,47;-;553931,47"
"""172085 SUCUPIRA"";-;-;-;116375,57;-;116375,57"
"""172090 TAGUATINGA"";-;41990,40;-;554950,18;-;596940,58"
"""172093 TAIPAS DO TOCANTINS"";-;-;-;40500,00;-;40500,00"
"""172097 TALISMA"";-;-;-;18394,04;-;18394,04"
"""172100 PALMAS"";906276,41;13306014,13;-;58655719,77;-;72868010,31"
"""172110 TOCANTINIA"";-;-;-;62696,05;-;62696,05"
"""172120 TOCANTINOPOLIS"";-;-;-;584232,24;-;584232,24"
"""172125 TUPIRAMA"";-;-;-;19611,64;-;19611,64"
"""172130 TUPIRATINS"";-;-;-;50175,00;-;50175,00"
"""172208 WANDERLANDIA"";-;-;-;80041,50;-;80041,50"
"""172210 XAMBIOA"";-;-;-;613349,43;-;613349,43"
"""210005 ACAILANDIA"";-;5892918,07;-;15296792,21;-;21189710,28"
"""210010 AFONSO CUNHA"";-;-;-;442810,41;-;442810,41"
"""210015 AGUA DOCE DO MARANHAO"";-;-;-;45450,00;-;45450,00"
"""210020 ALCANTARA"";-;-;-;60924,01;-;60924,01"
"""210030 ALDEIAS ALTAS"";-;-;56100,51;642294,06;-;698394,57"
"""210040 ALTAMIRA DO MARANHAO"";-;-;-;272489,06;-;272489,06"
"""210043 ALTO ALEGRE DO MARANHAO"";-;153748,92;-;3218708,59;-;3372457,51"
"""210047 ALTO ALEGRE DO PINDARE"";-;-;-;2679765,47;-;2679765,47"
"""210050 ALTO PARNAIBA"";-;-;-;199556,15;-;199556,15"
"""210055 AMAPA DO MARANHAO"";-;-;-;206691,26;-;206691,26"
"""210060 AMARANTE DO MARANHAO"";-;-;-;1568898,07;-;1568898,07"
"""210070 ANAJATUBA"";-;-;-;759422,96;-;759422,96"
"""210080 ANAPURUS"";-;-;-;922912,48;-;922912,48"
"""210083 APICUM-ACU"";-;-;-;428751,95;-;428751,95"
"""210087 ARAGUANA"";-;-;-;403493,99;-;403493,99"
"""210090 ARAIOSES"";-;-;-;688747,16;-;688747,16"
"""210095 ARAME"";-;-;-;700594,97;-;700594,97"
"""210100 ARARI"";-;138888,00;-;1123283,33;-;1262171,33"
"""210110 AXIXA"";-;-;-;649856,09;-;649856,09"
"""210120 BACABAL"";-;12818591,87;-;24105740,41;-;36924332,28"
"""210125 BACABEIRA"";-;-;-;1577357,67;-;1577357,67"
"""210130 BACURI"";-;-;-;878211,43;-;878211,43"
"""210135 BACURITUBA"";-;-;-;109617,50;-;109617,50"
"""210140 BALSAS"";-;3034752,39;-;13052373,10;-;16087125,49"
"""210150 BARAO DE GRAJAU"";-;-;-;1148274,17;-;1148274,17"
"""210160 BARRA DO CORDA"";-;187502,68;-;11471717,43;-;11659220,11"
"""210170 BARREIRINHAS"";-;-;-;6368503,09;-;6368503,09"
"""210173 BELAGUA"";-;-;-;212278,00;-;212278,00"
"""210177 BELA VISTA DO MARANHAO"";-;40894,80;-;707959,24;-;748854,04"
"""210180 BENEDITO LEITE"";-;-;-;47084,63;-;47084,63"
"""210190 BEQUIMAO"";-;-;-;327768,18;-;327768,18"
"""210193 BERNARDO DO MEARIM"";-;-;-;441817,07;-;441817,07"
"""210197 BOA VISTA DO GURUPI"";-;-;-;214065,76;-;214065,76"
"""210200 BOM JARDIM"";-;-;-;907743,48;-;907743,48"
"""210203 BOM JESUS DAS SELVAS"";-;-;-;1738892,72;-;1738892,72"
"""210207 BOM LUGAR"";-;-;-;189054,75;-;189054,75"
"""210210 BREJO"";-;-;-;1006134,82;-;1006134,82"
"""210215 BREJO DE AREIA"";-;-;-;142936,86;-;142936,86"
"""210220 BURITI"";-;-;-;778634,92;-;778634,92"
"""210230 BURITI BRAVO"";-;8487,60;-;1637261,59;-;1645749,19"
"""210232 BURITICUPU"";-;-;-;2252553,60;-;2252553,60"
"""210235 BURITIRANA"";-;-;-;740168,84;-;740168,84"
"""210237 CACHOEIRA GRANDE"";-;-;-;372879,04;-;372879,04"
"""210240 CAJAPIO"";-;-;-;304269,89;-;304269,89"
"""210250 CAJARI"";-;-;-;799769,49;-;799769,49"
"""210255 CAMPESTRE DO MARANHAO"";-;-;-;902131,95;-;902131,95"
"""210260 CANDIDO MENDES"";-;-;-;758952,43;-;758952,43"
"""210270 CANTANHEDE"";-;-;-;1182524,71;-;1182524,71"
"""210275 CAPINZAL DO NORTE"";-;-;-;1371402,46;-;1371402,46"
"""210280 CAROLINA"";-;-;-;1203391,80;-;1203391,80"
"""210290 CARUTAPERA"";-;-;-;1239673,62;-;1239673,62"
"""210300 CAXIAS"";-;12076419,58;291882,00;32324462,52;5518,00;44698282,10"
"""210310 CEDRAL"";-;-;-;40880,38;-;40880,38"
"""210312 CENTRAL DO MARANHAO"";-;-;-;141431,28;-;141431,28"
"""210315 CENTRO DO GUILHERME"";-;-;-;1198502,48;-;1198502,48"
"""210320 CHAPADINHA"";-;5227840,38;-;8724050,10;-;13951890,48"
"""210325 CIDELANDIA"";-;-;-;453836,76;-;453836,76"
"""210330 CODO"";-;6798455,78;-;7305572,82;-;14104028,60"
"""210340 COELHO NETO"";-;104937,60;-;2952254,25;-;3057191,85"
"""210350 COLINAS"";-;-;-;3743204,66;-;3743204,66"
"""210355 CONCEICAO DO LAGO-ACU"";-;-;-;94486,12;-;94486,12"
"""210360 COROATA"";-;110889,36;-;9980985,23;-;10091874,59"
"""210370 CURURUPU"";-;-;-;1451275,89;-;1451275,89"
"""210375 DAVINOPOLIS"";-;-;-;834589,69;-;834589,69"
"""210380 DOM PEDRO"";-;-;-;865345,96;-;865345,96"
"""210390 DUQUE BACELAR"";-;-;-;880828,28;-;880828,28"
"""210400 ESPERANTINOPOLIS"";-;-;-;1116267,62;-;1116267,62"
"""210405 ESTREITO"";-;-;-;1611042,25;-;1611042,25"
"""210407 FEIRA NOVA DO MARANHAO"";-;-;-;417536,25;-;417536,25"
"""210408 FERNANDO FALCAO"";-;-;-;684518,35;-;684518,35"
"""210409 FORMOSA DA SERRA NEGRA"";-;-;-;231415,38;-;231415,38"
"""210410 FORTALEZA DOS NOGUEIRAS"";-;-;-;166646,21;-;166646,21"
"""210420 FORTUNA"";-;-;-;2489389,27;-;2489389,27"
"""210430 GODOFREDO VIANA"";-;-;-;141498,33;-;141498,33"
"""210440 GONCALVES DIAS"";-;-;-;622173,74;-;622173,74"
"""210450 GOVERNADOR ARCHER"";-;-;-;1161660,49;-;1161660,49"
"""210455 GOVERNADOR EDISON LOBAO"";-;-;-;805577,69;-;805577,69"
"""210460 GOVERNADOR EUGENIO BARROS"";-;-;-;753516,54;-;753516,54"
"""210462 GOVERNADOR LUIZ ROCHA"";-;-;-;180961,50;-;180961,50"
"""210465 GOVERNADOR NEWTON BELLO"";-;-;-;332273,78;-;332273,78"
"""210467 GOVERNADOR NUNES FREIRE"";-;-;-;2027815,99;-;2027815,99"
"""210470 GRACA ARANHA"";-;-;-;662501,92;-;662501,92"
"""210480 GRAJAU"";-;-;-;19986120,58;-;19986120,58"
"""210490 GUIMARAES"";-;-;-;34890,98;-;34890,98"
"""210500 HUMBERTO DE CAMPOS"";-;-;-;1041384,92;-;1041384,92"
"""210510 ICATU"";-;-;-;469057,65;-;469057,65"
"""210515 IGARAPE DO MEIO"";-;33178,80;-;758568,28;-;791747,08"
"""210520 IGARAPE GRANDE"";-;-;-;707863,13;-;707863,13"
"""210530 IMPERATRIZ"";-;18820227,83;-;40890967,08;-;59711194,91"
"""210535 ITAIPAVA DO GRAJAU"";-;-;-;1110137,62;-;1110137,62"
"""210540 ITAPECURU MIRIM"";-;-;-;3020509,04;-;3020509,04"
"""210542 ITINGA DO MARANHAO"";-;-;-;477285,47;-;477285,47"
"""210545 JATOBA"";-;-;-;184103,64;-;184103,64"
"""210547 JENIPAPO DOS VIEIRAS"";-;-;-;945641,31;-;945641,31"
"""210550 JOAO LISBOA"";-;-;-;656867,52;-;656867,52"
"""210560 JOSELANDIA"";-;-;-;976835,80;-;976835,80"
"""210565 JUNCO DO MARANHAO"";-;-;-;77011,18;-;77011,18"
"""210570 LAGO DA PEDRA"";-;393182,50;-;5477178,36;-;5870360,86"
"""210580 LAGO DO JUNCO"";-;-;-;229644,97;-;229644,97"
"""210590 LAGO VERDE"";-;-;-;568911,49;-;568911,49"
"""210592 LAGOA DO MATO"";-;-;-;563424,95;-;563424,95"
"""210594 LAGO DOS RODRIGUES"";-;-;-;392973,67;-;392973,67"
"""210596 LAGOA GRANDE DO MARANHAO"";-;-;-;649839,64;-;649839,64"
"""210598 LAJEADO NOVO"";-;-;-;136302,05;-;136302,05"
"""210600 LIMA CAMPOS"";-;72530,40;-;814378,13;-;886908,53"
"""210610 LORETO"";-;-;-;309058,35;-;309058,35"
"""210620 LUIS DOMINGUES"";-;-;-;172800,66;-;172800,66"
"""210630 MAGALHAES DE ALMEIDA"";-;-;-;583851,98;-;583851,98"
"""210632 MARACACUME"";-;-;-;410795,66;-;410795,66"
"""210635 MARAJA DO SENA"";-;-;-;307981,39;-;307981,39"
"""210637 MARANHAOZINHO"";-;-;-;296159,69;-;296159,69"
"""210640 MATA ROMA"";-;-;-;548238,09;-;548238,09"
"""210650 MATINHA"";-;-;-;695431,23;-;695431,23"
"""210660 MATOES"";-;-;-;1171812,45;-;1171812,45"
"""210663 MATOES DO NORTE"";-;-;-;2130808,19;-;2130808,19"
"""210667 MILAGRES DO MARANHAO"";-;-;-;355313,22;-;355313,22"
"""210670 MIRADOR"";-;-;-;1488283,47;-;1488283,47"
"""210675 MIRANDA DO NORTE"";-;-;-;1526201,08;-;1526201,08"
"""210680 MIRINZAL"";-;-;-;252371,41;-;252371,41"
"""210690 MONCAO"";-;-;-;1806824,37;-;1806824,37"
"""210700 MONTES ALTOS"";-;-;-;929204,17;-;929204,17"
"""210710 MORROS"";-;124411,44;-;1969384,39;-;2093795,83"
"""210720 NINA RODRIGUES"";-;-;-;878585,15;-;878585,15"
"""210725 NOVA COLINAS"";-;-;-;51492,25;-;51492,25"
"""210730 NOVA IORQUE"";-;-;-;25132,96;-;25132,96"
"""210735 NOVA OLINDA DO MARANHAO"";-;-;-;631790,57;-;631790,57"
"""210740 OLHO D'AGUA DAS CUNHAS"";-;-;-;414247,27;-;414247,27"
"""210745 OLINDA NOVA DO MARANHAO"";-;-;-;685197,25;-;685197,25"
"""210750 PACO DO LUMIAR"";-;-;-;5799059,38;-;5799059,38"
"""210760 PALMEIRANDIA"";-;-;-;499541,72;-;499541,72"
"""210770 PARAIBANO"";-;-;-;801232,37;-;801232,37"
"""210780 PARNARAMA"";-;-;-;1907234,73;-;1907234,73"
"""210790 PASSAGEM FRANCA"";-;-;-;371133,61;-;371133,61"
"""210800 PASTOS BONS"";-;-;-;903078,68;-;903078,68"
"""210805 PAULINO NEVES"";-;-;-;1322083,99;-;1322083,99"
"""210810 PAULO RAMOS"";-;-;-;1334612,92;-;1334612,92"
"""210820 PEDREIRAS"";-;3917498,15;-;3656937,02;-;7574435,17"
"""210825 PEDRO DO ROSARIO"";-;-;-;175668,84;-;175668,84"
"""210830 PENALVA"";-;-;-;653424,13;-;653424,13"
"""210840 PERI MIRIM"";-;-;-;576788,38;-;576788,38"
"""210845 PERITORO"";-;-;-;3418682,88;-;3418682,88"
"""210850 PINDARE-MIRIM"";-;-;-;866139,30;-;866139,30"
"""210860 PINHEIRO"";-;9717133,79;-;5828650,96;-;15545784,75"
"""210870 PIO XII"";-;-;-;782530,16;-;782530,16"
"""210880 PIRAPEMAS"";-;-;-;834184,87;-;834184,87"
"""210890 POCAO DE PEDRAS"";-;-;-;2105397,99;-;2105397,99"
"""210900 PORTO FRANCO"";-;-;-;2523672,64;-;2523672,64"
"""210905 PORTO RICO DO MARANHAO"";-;-;-;190285,43;-;190285,43"
"""210910 PRESIDENTE DUTRA"";-;4461444,80;-;7111055,94;-;11572500,74"
"""210920 PRESIDENTE JUSCELINO"";-;-;-;461384,64;-;461384,64"
"""210923 PRESIDENTE MEDICI"";-;-;-;1125693,67;-;1125693,67"
"""210927 PRESIDENTE SARNEY"";-;-;-;644459,89;-;644459,89"
"""210930 PRESIDENTE VARGAS"";-;-;-;386549,24;-;386549,24"
"""210940 PRIMEIRA CRUZ"";-;-;-;20410,08;-;20410,08"
"""210945 RAPOSA"";-;-;-;2354360,51;-;2354360,51"
"""210950 RIACHAO"";-;-;-;1036133,63;-;1036133,63"
"""210955 RIBAMAR FIQUENE"";-;-;-;500995,54;-;500995,54"
"""210960 ROSARIO"";-;-;-;3344074,77;-;3344074,77"
"""210970 SAMBAIBA"";-;-;-;112882,46;-;112882,46"
"""210980 SANTA HELENA"";-;-;-;1508064,71;-;1508064,71"
"""210990 SANTA INES"";-;193278,80;-;7541186,37;-;7734465,17"
"""211000 SANTA LUZIA"";-;-;-;1295238,10;-;1295238,10"
"""211003 SANTA LUZIA DO PARUA"";-;-;-;2818959,95;-;2818959,95"
"""211010 SANTA QUITERIA DO MARANHAO"";-;-;-;1271199,67;-;1271199,67"
"""211020 SANTA RITA"";-;-;-;3447811,58;-;3447811,58"
"""211023 SANTANA DO MARANHAO"";-;-;-;434423,84;-;434423,84"
"""211027 SANTO AMARO DO MARANHAO"";-;-;-;526292,36;-;526292,36"
"""211030 SANTO ANTONIO DOS LOPES"";-;-;-;525690,53;-;525690,53"
"""211040 SAO BENEDITO DO RIO PRETO"";-;-;-;386229,47;-;386229,47"
"""211050 SAO BENTO"";-;-;-;3140193,89;-;3140193,89"
"""211060 SAO BERNARDO"";-;-;-;1760236,10;-;1760236,10"
"""211065 SAO DOMINGOS DO AZEITAO"";-;-;-;463970,54;-;463970,54"
"""211070 SAO DOMINGOS DO MARANHAO"";-;-;-;743474,38;-;743474,38"
"""211080 SAO FELIX DE BALSAS"";-;38580,00;-;106395,08;-;144975,08"
"""211085 SAO FRANCISCO DO BREJAO"";-;-;-;483727,85;-;483727,85"
"""211090 SAO FRANCISCO DO MARANHAO"";-;91737,90;-;259350,41;-;351088,31"
"""211100 SAO JOAO BATISTA"";-;-;-;536522,22;-;536522,22"
"""211102 SAO JOAO DO CARU"";-;-;-;190398,10;-;190398,10"
"""211105 SAO JOAO DO PARAISO"";-;-;-;97552,72;-;97552,72"
"""211107 SAO JOAO DO SOTER"";-;117283,20;591,00;530083,69;-;647957,89"
"""211110 SAO JOAO DOS PATOS"";-;-;-;2337202,43;-;2337202,43"
"""211120 SAO JOSE DE RIBAMAR"";-;511547,04;-;16182631,44;-;16694178,48"
"""211125 SAO JOSE DOS BASILIOS"";-;-;-;574420,29;-;574420,29"
"""211130 SAO LUIS"";14842086,83;70402545,95;-;313159990,34;-;398404623,12"
"""211140 SAO LUIS GONZAGA DO MARANHAO"";-;-;-;1453853,70;200,00;1454053,70"
"""211150 SAO MATEUS DO MARANHAO"";-;-;-;3253578,63;-;3253578,63"
"""211153 SAO PEDRO DA AGUA BRANCA"";-;-;-;819239,97;-;819239,97"
"""211157 SAO PEDRO DOS CRENTES"";-;-;-;96361,14;-;96361,14"
"""211160 SAO RAIMUNDO DAS MANGABEIRAS"";-;-;-;1384055,12;-;1384055,12"
"""211163 SAO RAIMUNDO DO DOCA BEZERRA"";-;-;-;382390,30;-;382390,30"
"""211167 SAO ROBERTO"";-;-;-;375179,59;-;375179,59"
"""211170 SAO VICENTE FERRER"";-;-;-;1012350,40;-;1012350,40"
"""211172 SATUBINHA"";-;-;-;183428,60;-;183428,60"
"""211174 SENADOR ALEXANDRE COSTA"";-;-;-;90227,12;-;90227,12"
"""211176 SENADOR LA ROCQUE"";-;-;-;391635,56;-;391635,56"
"""211178 SERRANO DO MARANHAO"";-;-;-;329934,60;-;329934,60"
"""211180 SITIO NOVO"";-;-;-;322624,83;-;322624,83"
"""211190 SUCUPIRA DO NORTE"";-;-;-;343688,95;-;343688,95"
"""211195 SUCUPIRA DO RIACHAO"";-;-;-;162811,01;-;162811,01"
"""211200 TASSO FRAGOSO"";-;-;-;696335,07;-;696335,07"
"""211210 TIMBIRAS"";-;-;-;2993146,69;-;2993146,69"
"""211220 TIMON"";-;5100361,18;-;11131962,94;-;16232324,12"
"""211223 TRIZIDELA DO VALE"";-;-;-;1829515,00;-;1829515,00"
"""211227 TUFILANDIA"";-;-;-;167075,00;-;167075,00"
"""211230 TUNTUM"";-;-;-;4977723,70;-;4977723,70"
"""211240 TURIACU"";-;-;-;3145264,74;-;3145264,74"
"""211245 TURILANDIA"";-;-;-;1129208,79;-;1129208,79"
"""211250 TUTOIA"";-;-;-;1544632,31;-;1544632,31"
"""211260 URBANO SANTOS"";-;-;-;1085667,96;-;1085667,96"
"""211270 VARGEM GRANDE"";-;27537,60;-;1150855,81;-;1178393,41"
"""211280 VIANA"";-;108795,60;-;2505352,58;-;2614148,18"
"""211285 VILA NOVA DOS MARTIRIOS"";-;-;-;467181,60;-;467181,60"
"""211290 VITORIA DO MEARIM"";-;17457,60;-;953803,36;-;971260,96"
"""211300 VITORINO FREIRE"";-;-;-;2085438,03;-;2085438,03"
"""211400 ZE DOCA"";-;-;-;5403778,21;-;5403778,21"
"""220005 ACAUA"";-;-;-;35775,00;-;35775,00"
"""220010 AGRICOLANDIA"";-;-;-;78189,98;-;78189,98"
"""220020 AGUA BRANCA"";-;4370,00;-;1128749,48;-;1133119,48"
"""220025 ALAGOINHA DO PIAUI"";-;-;-;87161,15;-;87161,15"
"""220027 ALEGRETE DO PIAUI"";-;-;-;61650,00;-;61650,00"
"""220030 ALTO LONGA"";-;-;-;363220,73;-;363220,73"
"""220040 ALTOS"";-;16800,00;-;1678938,05;-;1695738,05"
"""220045 ALVORADA DO GURGUEIA"";-;-;-;54450,00;-;54450,00"
"""220050 AMARANTE"";-;-;-;429054,64;-;429054,64"
"""220060 ANGICAL DO PIAUI"";-;-;-;78447,83;-;78447,83"
"""220070 ANISIO DE ABREU"";-;-;-;31050,00;-;31050,00"
"""220080 ANTONIO ALMEIDA"";-;-;-;35775,00;-;35775,00"
"""220090 AROAZES"";-;-;-;56056,85;-;56056,85"
"""220095 AROEIRAS DO ITAIM"";-;-;-;49275,00;-;49275,00"
"""220100 ARRAIAL"";-;-;-;63745,63;-;63745,63"
"""220105 ASSUNCAO DO PIAUI"";-;-;-;106200,00;-;106200,00"
"""220110 AVELINO LOPES"";-;-;-;72197,26;-;72197,26"
"""220115 BAIXA GRANDE DO RIBEIRO"";-;-;-;14400,00;-;14400,00"
"""220117 BARRA D'ALCANTARA"";-;-;-;56025,00;-;56025,00"
"""220120 BARRAS"";-;-;-;2306653,08;-;2306653,08"
"""220130 BARREIRAS DO PIAUI"";-;-;-;42100,52;-;42100,52"
"""220140 BARRO DURO"";-;-;-;51740,24;-;51740,24"
"""220150 BATALHA"";-;57200,00;-;706363,95;-;763563,95"
"""220155 BELA VISTA DO PIAUI"";-;-;-;58950,00;-;58950,00"
"""220157 BELEM DO PIAUI"";-;-;-;47250,00;-;47250,00"
"""220160 BENEDITINOS"";-;-;-;375491,47;-;375491,47"
"""220173 BETANIA DO PIAUI"";-;-;-;65250,00;-;65250,00"
"""220177 BOA HORA"";-;-;-;70650,00;-;70650,00"
"""220180 BOCAINA"";-;-;-;144787,40;-;144787,40"
"""220190 BOM JESUS"";-;3019698,81;-;1475992,09;-;4495690,90"
"""220191 BOM PRINCIPIO DO PIAUI"";-;-;-;75203,49;-;75203,49"
"""220192 BONFIM DO PIAUI"";-;-;-;45225,00;-;45225,00"
"""220194 BOQUEIRAO DO PIAUI"";-;-;-;49950,00;-;49950,00"
"""220196 BRASILEIRA"";-;-;-;13500,00;-;13500,00"
"""220198 BREJO DO PIAUI"";-;-;-;59850,00;-;59850,00"
"""220200 BURITI DOS LOPES"";-;-;-;985675,75;-;985675,75"
"""220202 BURITI DOS MONTES"";-;24130,00;-;119438,84;-;143568,84"
"""220207 CAJAZEIRAS DO PIAUI"";-;-;-;56475,00;-;56475,00"
"""220208 CAJUEIRO DA PRAIA"";-;-;-;19125,00;-;19125,00"
"""220209 CALDEIRAO GRANDE DO PIAUI"";-;-;-;44100,00;-;44100,00"
"""220210 CAMPINAS DO PIAUI"";-;-;-;54450,00;-;54450,00"
"""220211 CAMPO ALEGRE DO FIDALGO"";-;-;-;56700,00;-;56700,00"
"""220213 CAMPO GRANDE DO PIAUI"";-;-;-;34425,00;-;34425,00"
"""220217 CAMPO LARGO DO PIAUI"";-;-;-;67788,00;-;67788,00"
"""220220 CAMPO MAIOR"";-;8640631,11;-;5344653,45;-;13985284,56"
"""220225 CANAVIEIRA"";-;-;-;58050,00;-;58050,00"
"""220230 CANTO DO BURITI"";-;-;-;950412,61;-;950412,61"
"""220240 CAPITAO DE CAMPOS"";-;-;-;66139,28;-;66139,28"
"""220245 CAPITAO GERVASIO OLIVEIRA"";-;-;-;51975,00;-;51975,00"
"""220250 CARACOL"";-;-;-;33642,13;-;33642,13"
"""220253 CARAUBAS DO PIAUI"";-;-;-;60300,00;-;60300,00"
"""220255 CARIDADE DO PIAUI"";-;-;-;19125,00;-;19125,00"
"""220260 CASTELO DO PIAUI"";-;-;-;654167,70;-;654167,70"
"""220265 CAXINGO"";-;-;-;63000,00;-;63000,00"
"""220270 COCAL"";-;-;-;713006,11;-;713006,11"
"""220271 COCAL DE TELHA"";-;-;-;62440,96;-;62440,96"
"""220272 COCAL DOS ALVES"";-;-;-;54225,00;-;54225,00"
"""220273 COIVARAS"";-;-;-;55575,00;-;55575,00"
"""220275 COLONIA DO GURGUEIA"";-;-;-;35100,00;-;35100,00"
"""220277 COLONIA DO PIAUI"";-;-;-;75375,00;-;75375,00"
"""220280 CONCEICAO DO CANINDE"";-;-;-;57825,00;-;57825,00"
"""220285 CORONEL JOSE DIAS"";-;-;-;32175,00;-;32175,00"
"""220290 CORRENTE"";-;-;-;283675,44;-;283675,44"
"""220300 CRISTALANDIA DO PIAUI"";-;-;-;56700,00;-;56700,00"
"""220310 CRISTINO CASTRO"";-;-;-;171121,57;-;171121,57"
"""220320 CURIMATA"";-;-;-;669908,06;-;669908,06"
"""220323 CURRAIS"";-;-;-;56700,00;-;56700,00"
"""220325 CURRALINHOS"";-;-;-;54675,00;-;54675,00"
"""220327 CURRAL NOVO DO PIAUI"";-;-;-;57825,00;-;57825,00"
"""220330 DEMERVAL LOBAO"";-;-;-;1060436,15;-;1060436,15"
