"""Munic¡pio"";""2021/Ago"";""2021/Set"";""2021/Out"";""2021/Nov"";""2021/Dez"";""2022/Jan"";""2022/Fev"";""2022/Mar"";""2022/Abr"";""2022/Mai"";""2022/Jun"";""2022/Jul"";""2022/Ago"";""2022/Set"";""2022/Out"";""2022/Nov"";""2022/Dez"";""2023/Jan"";""2023/Fev"";""2023/Mar"";""2023/Abr"";""2023/Mai"";""2023/Jun"";""2023/Jul"";""2023/Ago"";""2023/Set"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""354310 RIBEIRAO CORRENTE"";-;-;-;-;-;573,74;635,81;687,53;687,16;837,43;838,27;694,74;1002,56;947,00;1041,06;482,18;946,86;931,35;916,09;1354,91;1008,49;1182,22;843,21;928,76;1952,46;1317,21;683,30;1434,88;1332,71;1031,96;691,37;1077,82;1234,18;1021,79;1058,19;746,61;1154,67;1232,73;739,24;984,77;827,77;1099,27;1023,75;697,03;746,49;549,53;345,70;519,87;681,05;711,36;2654,90;2310,49;2303,19;2265,45;50969,11"
"""354320 RIBEIRAO DO SUL"";-;-;-;-;-;3824,76;7710,74;1998,20;3059,31;5488,52;7812,95;2996,62;5791,94;11613,70;5726,20;9649,44;7561,75;9328,18;10719,83;5382,36;8121,40;7382,00;8004,30;6777,34;5086,58;7168,42;8456,38;12226,49;6228,12;3621,48;1689,77;7454,12;9906,08;11918,63;14014,85;6402,50;1842,88;2753,34;2105,10;582,94;851,83;334,78;61,12;1746,23;2335,34;2350,87;3506,96;4641,51;3829,16;4179,65;7714,42;6137,84;7349,40;8767,23;284213,56"
"""354323 RIBEIRAO DOS INDIOS"";-;-;-;-;-;-;-;-;-;3000,00;2850,00;3300,00;3681,10;4270,80;200,85;164,80;4013,30;3900,00;2983,90;1928,75;103,00;-;-;1429,02;77,25;1588,67;1547,47;1568,07;-;1039,40;3035,50;3066,40;3210,60;3098,52;-;2402,43;2241,60;2454,89;2844,03;1760,98;1412,26;2839,01;3152,16;2403,30;3236,48;2570,68;3143,65;3247,13;1018,06;139,05;154,50;139,05;175,10;-;85391,76"
"""354325 RIBEIRAO GRANDE"";-;-;-;-;-;1746,41;2186,96;2203,88;3106,35;2298,68;1586,90;1734,45;2754,68;3467,78;2612,68;3627,69;2965,55;3962,02;2842,30;1290,39;4871,74;2775,86;3244,56;2555,57;3132,28;11013,36;11275,43;3940,10;10769,81;17845,18;17581,96;17785,86;17640,66;17581,96;27221,44;-;-;32494,76;5478,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;245595,47"
"""354330 RIBEIRAO PIRES"";-;-;14,37;23619,10;4109,37;769280,78;771030,19;780413,26;833660,24;996749,35;904463,72;972568,42;1003564,40;960670,36;976915,02;924041,82;912294,61;940871,15;930329,58;1059374,13;879159,54;1031700,85;1008138,76;957315,93;1031134,02;1147932,25;1023885,13;994478,49;873215,98;942693,04;962713,24;974503,91;1134421,94;886912,86;1241446,04;874205,11;1005497,29;979215,85;1019690,86;875819,35;800142,42;830619,91;845253,62;912188,96;940873,21;938068,16;952196,25;919942,94;944776,94;1029819,44;1067255,97;944258,33;859763,44;884536,15;46477746,05"
"""354340 RIBEIRAO PRETO"";-;-;92974,72;557208,96;2400145,92;11889848,24;12214118,32;14087322,29;13342629,80;14694514,74;14090651,31;15215322,12;17011030,49;16826501,20;15947516,44;14746407,31;17698231,46;16642810,20;15845943,62;17730186,18;16321987,19;16734276,78;17296133,79;18061986,83;19254433,70;17736306,33;17490105,48;16730620,61;16194758,72;18126410,22;17252038,93;18292181,49;19257867,95;19405612,40;19287412,17;19774496,45;20302400,99;19119910,72;20539448,93;19018332,68;17560803,11;19442408,20;19798136,75;20317032,72;20464931,31;20933022,56;20554409,83;21551780,96;21830448,69;22751962,03;23198372,00;21754180,02;22409171,32;18720016,08;888516761,26"
"""354350 RIVERSUL"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;345,05;345,05"
"""354360 RIFAINA"";-;-;-;-;-;12689,70;8471,66;9472,33;10103,18;11914,83;11965,55;11071,72;10044,06;10428,43;9834,58;11520,32;10431,90;11228,74;10484,50;12877,35;10348,75;11786,78;11693,54;9902,57;12414,94;10342,92;11153,99;9618,87;9599,11;9535,96;7185,10;4570,32;9855,80;9848,76;8956,80;10564,95;8446,19;11950,53;8447,54;10113,05;7458,70;9934,11;9651,67;8064,67;5379,81;7657,69;5847,58;8960,59;9220,42;8947,05;3126,67;5531,36;737,34;8722,22;458115,20"
"""354370 RINCAO"";-;-;-;-;-;5542,73;11868,26;16922,31;20447,58;12312,61;19088,37;4523,13;18328,31;13356,98;16468,93;15362,23;9867,46;5769,78;2070,53;2149,93;5692,49;7838,99;6857,70;9838,55;15862,75;13095,39;12354,05;12508,96;23173,67;19412,28;21050,90;27074,58;18178,89;18381,47;14469,80;16321,36;18827,82;14742,81;24898,05;14216,06;3870,30;11585,15;21678,38;13187,73;16171,02;11968,20;7789,60;15939,95;19430,75;26097,82;24595,70;22243,36;16269,28;10300,11;710003,06"
"""354380 RINOPOLIS"";-;-;-;-;-;27295,89;28179,84;24793,19;29989,66;31521,61;25024,35;25306,32;38793,28;44315,40;43092,84;43029,13;40523,21;36838,71;43868,21;47152,42;46034,76;51520,50;46931,04;42736,29;50219,93;51597,03;44970,07;40005,33;40442,03;41946,44;44729,85;49993,19;49611,63;48934,99;47360,50;47413,07;49858,85;54123,18;49136,07;47782,51;38074,25;42989,15;42925,40;47508,40;49732,42;52166,49;52049,10;52229,42;50569,48;53604,58;58446,70;52978,02;48322,86;-;2116667,59"
"""354390 RIO CLARO"";-;-;-;84,37;209079,61;2010668,43;1885010,94;2132840,30;2193153,58;2261304,30;2317420,84;2375893,16;2859808,44;2549849,34;2408659,21;2219551,96;2274938,14;2232778,27;2233170,49;2680106,14;2570868,07;2385356,66;2544063,28;2434374,12;2643941,20;2608867,17;3237282,68;2669188,10;2336105,41;2398980,72;2382219,50;2535344,95;2721246,14;2754263,70;3384372,09;2658312,99;2691924,80;2637797,32;2729591,71;2494803,79;2395459,74;2523651,01;2325711,12;2622521,83;2523734,39;2487084,56;2159242,41;2595463,98;2571395,86;2624645,36;2635178,04;2254064,28;2407332,40;2671823,67;122460530,57"
"""354400 RIO DAS PEDRAS"";-;-;-;-;-;136366,91;106002,72;140138,42;131432,31;148702,70;149145,50;196778,66;161223,40;154482,12;151519,31;192262,51;117710,90;161292,85;142244,33;106352,89;162657,98;162235,46;148462,84;144349,39;165689,10;150998,11;148188,51;151396,89;161254,69;141841,05;140519,11;114741,46;123776,55;121750,44;128999,66;130304,03;115378,22;103997,39;108039,71;110492,08;138159,06;125101,04;103610,91;106783,06;103673,69;103823,75;101420,32;112795,23;119984,74;114869,07;114627,40;97824,12;95633,25;95201,62;6464235,46"
"""354410 RIO GRANDE DA SERRA"";-;-;-;-;28753,63;18347,94;11815,32;60488,02;83215,83;110670,12;98451,45;81241,14;94975,37;104777,55;-;104469,26;72528,01;82143,76;54855,19;99040,91;99231,01;39306,16;107442,75;81852,49;83982,52;80232,23;21059,13;88421,70;77943,64;79717,62;104896,12;114048,96;118193,48;55538,98;126546,62;98395,20;55577,68;118988,54;95951,43;93248,54;114496,41;112092,49;206025,85;205198,92;193814,25;191328,52;194271,44;162751,72;186098,41;143559,53;215826,78;200203,37;180630,96;168737,54;5321384,49"
"""354420 RIOLANDIA"";-;-;-;-;-;56887,18;24853,38;72478,10;75035,04;32508,70;62539,19;66065,69;23527,55;60512,31;58963,87;58647,96;59110,63;63880,93;58595,29;72717,45;65199,48;26091,23;57196,95;71870,86;77687,47;68603,14;82165,30;49329,03;63165,07;62837,21;55002,10;40531,77;83208,55;105988,02;64546,37;84449,28;95976,88;88987,87;98874,33;79055,27;75526,51;81478,05;95968,64;89476,56;98626,07;100229,48;110049,34;118211,00;118354,98;112845,88;94393,44;106349,18;92659,68;106143,57;3667401,83"
"""354425 ROSANA"";-;-;-;-;-;136246,49;147157,76;155809,53;230027,60;182319,37;171046,80;159982,12;167292,23;165820,22;168925,20;167034,63;147992,66;148180,33;162813,03;190437,20;184872,67;184294,71;146235,91;160067,11;139513,40;126255,29;132095,20;120785,89;113607,77;102487,62;102567,52;104964,77;201598,82;135669,92;137188,84;123580,41;137738,34;141021,38;188181,22;125016,81;149097,41;146514,27;184633,33;177405,37;187929,43;144837,79;151048,74;201558,76;190791,01;205231,55;185411,02;175517,39;101729,44;104832,16;7615366,44"
"""354430 ROSEIRA"";-;-;-;-;-;19212,63;18444,78;26149,90;21866,16;23738,57;22276,57;20623,45;25411,29;25366,39;25580,31;23737,27;22866,79;46342,73;54064,84;71959,08;70969,30;91539,85;79969,87;78100,55;85992,43;83325,75;90981,56;77046,43;81589,59;78038,50;87425,90;98004,41;99310,67;94484,68;84509,38;83141,28;93963,63;93568,60;79095,26;70160,55;67709,98;72236,39;70109,04;73295,68;71578,57;95322,17;84094,75;86490,98;90642,77;94030,34;91983,15;86952,85;15402,81;83276,40;3231984,83"
"""354440 RUBIACEA"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3855,96;3089,07;2982,31;3637,98;3456,05;5930,89;5748,08;-;-;-;-;7116,48;4694,97;1874,80;1558,34;5147,36;6080,82;5061,90;5152,53;4350,24;6955,58;5168,22;7246,94;6070,80;1433,39;3972,64;5358,21;105943,56"
"""354450 RUBINEIA"";-;-;-;-;-;3232,38;3727,40;3834,81;2974,56;1027,40;3414,67;3748,16;3308,09;3682,58;2940,29;2833,42;-;-;-;-;-;8636,95;39610,00;32138,03;32707,87;29709,08;38304,90;80769,35;88729,74;61648,87;65056,28;52408,85;82137,65;55123,80;13746,22;5601,93;72981,20;74241,16;79581,51;67410,72;33693,15;45173,45;32140,91;33620,07;41195,21;46126,42;33006,10;44734,36;52302,24;44702,61;53551,71;26224,60;38863,21;40770,43;1581372,34"
"""354460 SABINO"";-;-;-;-;-;-;12,98;-;-;-;-;5177,65;5202,94;5318,98;5304,69;7505,46;7304,40;6169,32;9532,90;10294,27;9913,54;9651,64;8679,96;9812,73;12309,22;8283,09;3913,65;2315,82;2211,24;5530,59;3999,17;2308,64;2458,13;3112,98;2334,46;12155,62;4187,66;3574,55;3486,66;3541,37;3840,81;5814,70;3619,06;3060,53;4068,05;10796,52;4143,14;4565,89;4487,97;3888,40;5688,48;2649,56;1681,05;-;233908,47"
"""354470 SAGRES"";-;-;-;-;-;-;-;-;-;-;-;5948,80;6179,70;6654,30;5097,90;7520,50;6380,50;7622,10;7367,47;9616,93;11695,13;12101,08;12771,09;8962,74;11906,72;9283,02;9790,15;12159,28;10960,55;14373,00;12916,90;16380,33;12519,95;15403,66;15214,42;15823,69;15017,40;17016,36;11946,96;9818,95;8415,84;11942,28;16939,41;11709,16;20596,57;8252,91;10259,34;14732,89;10123,29;11968,15;11010,24;10612,44;14956,11;9815,74;489783,95"
"""354480 SALES"";-;-;-;-;-;12046,49;11767,62;14287,26;10933,86;15410,01;14731,56;15139,48;18637,48;15836,63;13350,00;16891,03;13051,97;16522,42;16649,44;22783,16;17540,10;21339,34;16268,84;24541,52;24266,46;25182,12;25604,75;27201,63;22536,81;33007,59;32610,00;25452,93;25619,63;27635,74;23927,36;22335,56;22478,59;24455,23;28919,55;25918,88;24082,89;30520,07;33613,50;54216,22;70828,80;76117,74;62580,75;46063,36;45157,02;47691,32;49926,31;40127,47;37071,16;38246,04;1381123,69"
"""354490 SALES OLIVEIRA"";-;-;-;-;-;30845,22;51779,62;46821,52;45049,01;48533,03;48758,46;45284,33;55451,28;37289,18;46583,73;42393,83;38311,37;47856,12;13587,92;51261,40;43580,44;47499,05;38953,66;46497,42;44052,54;50334,25;46275,49;44246,86;30994,98;51270,14;60812,82;61542,82;77638,85;50041,21;22058,08;33783,86;75007,16;74919,98;73123,38;47200,83;80094,25;69562,13;63497,86;49168,56;78059,08;76804,22;91831,58;81858,07;81859,71;94547,62;82572,67;77092,92;69153,88;63805,25;2729547,64"
"""354500 SALESOPOLIS"";-;-;-;-;-;70896,54;58172,38;68584,32;60265,97;69649,03;88611,85;84283,63;80395,37;78176,33;82439,44;81684,81;67098,63;74162,91;77918,88;100195,42;85024,90;82128,79;70157,40;70436,35;71958,76;61797,34;113378,25;91535,99;75256,84;78835,73;80454,67;90712,86;100895,08;95329,10;97784,52;88158,21;95934,31;101855,79;95361,33;93896,87;80246,80;87730,14;83484,70;89499,49;91110,47;99926,56;86976,19;50762,93;88684,50;85217,95;91211,22;81897,72;86068,32;82576,68;4068822,27"
"""354515 SALTINHO"";-;-;-;-;-;55275,44;43597,25;47927,17;45594,10;41979,42;46917,02;46068,63;50668,36;51075,15;46312,71;48673,84;29836,17;42143,24;38271,72;52318,07;49195,46;52137,98;51544,61;47330,31;51031,07;55503,79;71580,81;72112,66;71867,81;76219,31;87115,40;83878,32;107185,11;101549,53;88743,64;88570,81;91213,01;93092,21;94614,05;87912,16;80698,45;104226,73;89175,61;90654,94;94229,62;96183,93;89677,86;88944,91;97059,94;99259,13;99598,38;97619,81;96315,69;92965,37;3525666,71"
"""354520 SALTO"";-;-;45,00;90,00;7293,14;431987,26;247657,63;383577,51;359604,18;646948,19;559319,79;604261,64;600818,56;579354,90;640320,38;643584,35;699247,01;670604,94;742913,14;823311,42;681168,58;897907,62;810192,66;815254,75;883834,53;814851,73;854824,88;750900,92;704774,05;742011,41;661876,31;895920,63;902518,99;865318,84;896783,27;793039,13;763922,67;676917,10;743064,07;575170,58;545097,76;583958,85;706785,50;609543,96;701145,96;1207502,01;785076,47;888433,21;893695,37;1072438,97;978194,05;923188,42;1088544,20;1030408,23;36385204,72"
"""354530 SALTO DE PIRAPORA"";-;-;-;-;-;272743,00;220097,19;240197,86;258497,93;278585,65;288789,61;278980,26;262414,84;268794,12;280733,19;293022,89;295713,88;255443,36;141051,98;304432,07;399279,62;152534,25;139060,16;188141,17;191812,75;184998,39;194512,48;156534,11;156020,90;249849,97;169082,13;338124,60;350691,41;348879,60;340755,56;194608,50;336894,12;340803,28;340049,05;162531,52;175998,64;174344,79;218487,07;225726,80;220256,54;201460,63;193970,50;193133,21;204625,77;198131,04;205620,22;167056,67;185586,90;203520,60;11642580,78"
"""354540 SALTO GRANDE"";-;-;-;-;-;55844,27;50724,55;61383,47;59210,25;69216,08;60796,70;86733,77;82231,28;79432,89;9177,15;92021,50;79922,93;58311,59;90567,21;113925,76;92875,50;85648,80;75410,29;79879,50;78586,33;51317,42;55216,65;63941,19;56537,94;29626,85;70443,12;67274,11;88221,18;65488,32;60772,67;67914,95;70547,36;78406,76;76471,47;72365,22;60724,12;62583,63;60311,05;77537,62;80208,43;70787,08;64716,46;66371,94;76940,04;74065,15;78115,33;67760,57;64516,99;75673,33;3416756,77"
"""354550 SANDOVALINA"";-;-;-;-;-;-;1205,51;2052,43;1552,57;608,55;1132,13;228,80;1829,72;2129,54;1739,28;1184,38;241,30;1106,73;2704,38;4123,67;2098,94;5638,68;2250,56;3620,08;4395,82;5705,52;4661,49;3916,98;3164,92;3038,08;2399,98;3732,44;4743,58;4378,09;1475,43;2357,83;-;2450,72;3612,17;179,68;3942,11;1404,31;790,11;3762,23;4023,30;5117,82;6338,29;1864,82;-;-;-;-;5728,15;-;118631,12"
"""354560 SANTA ADELIA"";-;-;-;-;-;58096,61;57742,36;62755,30;72322,35;82118,87;73582,52;68365,39;76953,67;72051,33;76153,89;72437,18;67775,98;66875,74;74154,21;97414,27;79292,52;95005,45;79679,16;80060,69;93353,10;74075,73;88495,00;81445,46;68521,39;79635,20;86611,33;94078,17;101939,53;95792,63;94214,92;95034,47;105621,98;98304,68;101200,41;88943,66;76675,69;88266,83;99802,95;114463,14;117591,34;108380,53;102992,45;100932,15;104103,90;126056,62;123507,08;102925,12;84590,57;108776,88;4319170,40"
"""354570 SANTA ALBERTINA"";-;-;-;-;-;12463,02;11485,59;13474,59;11263,82;12821,66;11097,33;11125,79;13226,25;12363,91;12136,19;12077,98;10671,39;12350,72;12858,87;14614,29;14171,72;14536,29;13279,35;12590,00;15578,63;13077,74;14263,30;38536,28;34656,00;40806,01;40465,37;43502,60;50458,60;33331,95;39915,90;46689,25;43790,94;44218,73;32600,77;31610,22;35562,53;42212,25;27811,18;49510,86;20847,23;51231,05;65417,59;73993,82;71205,39;68825,98;80125,53;70071,81;57097,67;64067,97;1580091,91"
"""354580 SANTA BARBARA D'OESTE"";-;-;-;-;45,00;1253572,16;1394051,47;1697587,08;1729439,77;1800545,17;1666103,83;1394378,36;1682431,04;1318180,39;1541546,29;1141778,09;1276963,40;1319947,66;1461333,34;1647399,72;1813709,40;1630648,12;1440792,53;1367207,73;1661742,91;1406373,98;1582244,01;1569774,68;1228945,38;1252793,20;1539431,61;1773838,54;1817557,24;1834424,32;1752225,69;1892470,07;1926282,99;1865899,22;1849438,21;1729678,89;1307172,08;1386395,58;1572437,15;1693525,88;1713407,01;1631699,47;1570028,77;1490039,75;1757562,29;1805390,23;1812569,80;1623436,83;1364756,75;1376470,95;77365674,03"
"""354600 SANTA BRANCA"";-;-;-;-;-;83794,15;37140,44;44607,78;44637,44;59513,11;53866,80;63278,94;72659,83;67322,14;71379,88;76421,20;60208,79;54742,40;54723,70;73772,58;58088,25;78241,65;78267,04;62915,88;58646,17;58228,23;71503,69;57024,59;52592,12;43959,99;70134,31;78722,91;96977,12;57373,80;56076,27;48000,55;58266,77;58502,05;58234,30;54467,50;51450,09;49817,74;48755,47;56841,25;54810,17;72645,86;60393,85;51870,06;56578,06;55482,96;61973,06;53885,90;51296,85;45572,48;2945666,17"
"""354610 SANTA CLARA D'OESTE"";-;-;-;-;-;1394,02;1804,08;2125,62;1641,34;2692,43;2863,40;2098,63;3533,41;2992,36;3239,26;2676,15;2265,18;1686,45;1711,33;2280,80;2809,23;3205,54;2588,98;1992,98;3260,52;2942,21;3345,51;5144,70;5873,99;9640,81;8307,29;9681,61;9044,22;10989,71;10667,33;10069,36;11524,41;11798,66;11950,23;10295,84;8362,32;8590,39;11298,75;8392,57;10049,16;10125,73;9895,77;11500,30;13986,30;19213,28;21576,92;20137,45;20858,86;17735,39;371860,78"
"""354620 SANTA CRUZ DA CONCEICAO"";-;-;-;-;-;17771,61;23031,28;28982,51;25529,85;28840,78;25642,18;30441,44;39304,98;36818,60;29702,94;27360,19;28243,83;35318,27;31323,28;33122,69;31246,64;119950,09;26800,10;24326,04;30139,90;36672,18;29770,44;30225,64;35527,34;41927,55;31636,16;32906,48;35479,81;26646,10;26209,49;33938,06;33136,03;36541,26;41473,38;36662,78;22537,88;40630,76;34184,26;36323,37;32336,90;34268,52;35501,81;47946,42;58016,41;44512,20;49689,15;52963,04;35687,78;52574,24;1759822,64"
"""354625 SANTA CRUZ DA ESPERANCA"";-;-;-;-;-;10834,00;1730,00;1730,00;1730,00;1730,00;1730,00;-;9781,00;9731,30;8711,00;2890,00;8981,00;8197,00;7493,00;11358,59;8063,32;2792,55;9435,64;11952,00;6572,62;9971,38;10058,17;8639,94;2221,51;2610,78;10695,50;12674,33;15249,40;13194,50;14218,49;10741,96;4961,03;3699,88;3257,75;2625,30;3212,26;3502,63;4990,20;5190,20;5309,90;-;-;-;-;-;-;-;-;-;272468,13"
"""354630 SANTA CRUZ DAS PALMEIRAS"";-;-;-;-;-;103698,37;106775,62;74476,49;68373,17;73963,77;91984,91;77443,98;91653,32;82654,94;78663,17;80512,48;76733,00;73183,35;72444,18;91087,89;89882,88;87285,14;85944,38;81037,45;89823,86;84206,56;92325,54;79255,47;78693,14;69686,38;82687,50;94689,46;91312,96;93732,94;92587,38;56961,83;177725,01;147272,21;147598,45;131706,73;113098,43;122489,77;114559,57;138380,24;133676,44;138956,75;141683,04;136534,54;187602,93;167653,55;170954,06;141396,00;145133,95;127870,41;5178053,59"
"""354640 SANTA CRUZ DO RIO PARDO"";-;-;-;-;-;314531,49;322410,20;355799,28;342149,23;367704,46;302172,29;361828,47;380404,24;390899,31;367511,32;266252,88;470970,33;1358739,71;410347,17;518014,50;406889,02;470600,47;477484,76;429166,34;694140,30;656735,38;446602,65;444492,83;368006,93;464246,26;434883,59;497631,59;504369,71;581155,34;545077,64;415291,09;480296,30;531588,42;476235,27;465920,12;343158,98;395770,61;403706,55;444755,24;493110,26;452806,86;440063,04;497459,21;462642,67;498531,50;440181,04;400153,15;408435,57;369729,17;22371052,74"
"""354650 SANTA ERNESTINA"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1432,33;1171,70;4728,58;998,95;1422,21;1318,53;1089,36;1042,09;1002,68;1061,00;10772,13;8723,11;69,85;5351,22;5200,84;5904,60;5281,81;-;-;-;-;-;8393,35;8723,84;6818,87;5378,42;4817,53;5200,77;6890,50;6859,61;2666,62;6366,12;6913,22;7049,34;6460,65;6288,63;5926,98;151325,44"
"""354660 SANTA FE DO SUL"";-;-;-;-;-;465241,71;459687,92;547823,64;535113,98;597905,62;492597,03;588889,52;568027,75;616228,59;519059,68;525028,31;436286,44;446672,80;570249,20;894813,65;611302,97;1353334,83;737184,74;610840,37;611196,51;521421,69;437599,34;549149,68;480820,99;551946,13;530649,08;938261,45;1006410,04;788014,02;721715,29;692497,73;954990,69;902892,03;915113,59;1322164,79;999777,61;740864,28;674386,39;780207,59;846444,61;759032,88;833121,14;762954,88;788932,59;908250,35;881787,10;797794,03;634539,75;617084,78;34526309,78"
"""354670 SANTA GERTRUDES"";-;-;-;-;-;38580,42;48059,10;54109,45;49011,30;56051,95;58174,81;44635,87;56462,57;47186,50;54576,31;55196,01;47536,70;45774,99;48568,77;45191,84;39286,98;38428,01;40505,52;54167,54;39786,15;35365,66;96257,72;223006,12;213344,41;272529,28;305800,04;293455,38;419419,20;446095,81;309820,22;339752,12;369162,21;371461,75;335035,69;327539,24;334564,32;351316,24;385532,38;384068,35;455243,90;433889,56;386905,91;397847,80;399870,43;295687,97;257920,82;-;-;-;9402183,32"
"""354680 SANTA ISABEL"";-;-;-;766,07;3216,75;371735,66;311550,54;374408,68;341000,96;375323,84;385094,94;346617,91;393568,26;332700,91;321289,69;384043,18;352711,99;380630,47;344286,84;463383,12;389150,10;447651,65;447055,22;377240,75;421763,40;383777,86;398950,98;385663,50;374189,33;405285,11;411068,34;407910,28;432720,99;459399,72;534641,39;344255,24;374635,03;315342,00;414668,50;440100,79;455202,39;577740,54;532947,43;460398,09;475008,22;523872,69;451793,35;433790,84;474937,00;497831,76;495816,12;453276,39;450081,63;345105,21;20275601,65"
"""354690 SANTA LUCIA"";-;-;-;-;-;59347,18;41600,90;23026,59;54251,84;27279,33;26104,96;41725,88;29201,62;27047,77;42314,70;24702,03;26839,69;35363,47;24377,49;33821,05;32856,07;20113,56;33390,77;30007,21;27058,94;50012,57;57137,39;32832,77;29623,23;25453,88;31038,23;31483,39;34942,15;37635,37;34334,00;27348,24;27675,56;35589,32;34218,31;30283,16;27377,16;30913,49;35046,88;36025,58;32226,70;32425,80;27417,66;26375,16;28169,96;24648,34;30489,41;25504,18;26821,50;23500,06;1586980,50"
"""354700 SANTA MARIA DA SERRA"";-;-;-;-;-;29856,15;31624,34;20488,04;18316,19;18560,78;19407,64;26336,48;20725,85;14008,47;1661,52;7506,47;8689,47;6970,35;7665,54;10259,92;12822,96;14607,21;32200,21;58421,79;64114,34;63170,71;68402,17;68526,23;44534,96;51504,27;62512,87;72274,24;-;80502,86;79967,33;56706,39;58079,33;59797,97;54293,58;40510,74;44934,92;63819,10;68264,17;74458,10;76541,21;60363,88;50994,95;63561,53;61954,49;79556,94;81547,85;35503,82;-;-;2046528,33"
"""354710 SANTA MERCEDES"";-;-;-;-;-;9731,76;14416,28;13180,55;9302,55;11380,60;11506,69;4303,93;10665,27;10911,16;5013,77;10088,83;6857,69;6559,61;8236,48;9043,17;9290,97;9017,26;9034,91;10930,26;14129,35;9731,56;15248,45;15784,06;15865,46;8052,72;16439,22;18249,77;21610,44;17523,97;16349,88;19633,24;19605,83;22989,44;19555,15;20156,49;18370,49;7794,33;12802,37;17136,70;15850,26;17387,72;18329,54;17059,14;18348,36;19467,08;18642,20;19942,47;12908,84;14763,52;679199,79"
"""354720 SANTANA DA PONTE PENSA"";-;-;-;-;-;5256,90;4494,60;5172,20;5459,85;-;485,10;-;-;-;-;-;-;-;-;-;-;-;5841,00;6113,25;11586,00;5093,55;6162,75;7542,45;-;7989,30;6485,60;5967,50;11445,60;12745,25;13636,50;13527,55;17715,43;20811,49;18130,63;22012,96;13708,98;14917,37;22807,64;21354,14;19410,42;16451,43;26531,79;26670,19;21567,70;33468,50;23365,60;21397,94;24929,28;27678,03;527934,47"
