"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acidente no local trabalho ou a servi‡o da empresa"";""Acidente no trajeto para o trabalho"";""Outros tipos de acidente de trƒnsito"";""Outros tipos lesäes/envenenament(agent.fis./quim.)"";""Informa‡Æo inexistente  (BPA-C)"";""Total"""
"""431306 NOVA HARTZ"";8607;163;-;-;-;-;6747;15517"
"""431310 NOVA PALMA"";243;38;-;-;-;-;3901;4182"
"""431320 NOVA PETROPOLIS"";2405;260;-;-;-;-;19329;21994"
"""431330 NOVA PRATA"";6815;717;-;-;-;-;23937;31469"
"""431333 NOVA RAMADA"";20;-;-;-;-;-;-;20"
"""431335 NOVA ROMA DO SUL"";-;-;-;-;-;-;13;13"
"""431339 NOVO CABRAIS"";-;-;-;-;-;-;11;11"
"""431340 NOVO HAMBURGO"";40843;32080;21;-;4;4;328177;401129"
"""431342 NOVO MACHADO"";-;-;-;-;-;-;4;4"
"""431344 NOVO TIRADENTES"";20;-;-;-;-;-;432;452"
"""431350 OSORIO"";292907;2082;-;-;-;-;64683;359672"
"""431360 PAIM FILHO"";967;1545;-;-;-;-;8;2520"
"""431365 PALMARES DO SUL"";1793;-;-;-;-;-;11045;12838"
"""431370 PALMEIRA DAS MISSOES"";143147;-;-;-;-;-;31805;174952"
"""431380 PALMITINHO"";983;3364;-;-;-;-;-;4347"
"""431390 PANAMBI"";9385;2247;-;-;-;-;80404;92036"
"""431400 PARAI"";465;721;-;-;1;-;8337;9524"
"""431402 PARAISO DO SUL"";1665;-;-;-;-;-;1014;2679"
"""431405 PAROBE"";10469;1348;-;-;-;-;45995;57812"
"""431407 PASSO DO SOBRADO"";-;-;-;-;-;-;101;101"
"""431410 PASSO FUNDO"";451785;73550;9;-;7;-;20304;545655"
"""431413 PAULO BENTO"";63;-;-;-;-;-;2;65"
"""431415 PAVERAMA"";-;-;-;-;-;-;3419;3419"
"""431417 PEDRAS ALTAS"";76;-;-;-;-;-;772;848"
"""431420 PEDRO OSORIO"";1327;3757;-;-;-;-;2123;7207"
"""431430 PEJUCARA"";304;414;-;-;-;-;123;841"
"""431440 PELOTAS"";422601;4554;6;2;1;44;206961;634169"
"""431442 PICADA CAFE"";150;-;-;-;-;-;18;168"
"""431445 PINHAL"";-;-;-;-;-;-;838;838"
"""431446 PINHAL DA SERRA"";17;1;-;-;-;-;4;22"
"""431447 PINHAL GRANDE"";-;3;-;-;-;-;863;866"
"""431449 PINHEIRINHO DO VALE"";24;-;-;-;-;-;1898;1922"
"""431450 PINHEIRO MACHADO"";12512;-;-;-;-;-;4132;16644"
"""431454 PINTO BANDEIRA"";27;-;-;-;-;-;10;37"
"""431455 PIRAPO"";335;-;-;-;-;-;3;338"
"""431460 PIRATINI"";1431;304;-;-;-;-;16956;18691"
"""431470 PLANALTO"";131;2632;-;-;-;-;29;2792"
"""431475 POCO DAS ANTAS"";-;-;-;-;-;-;345;345"
"""431480 PORTAO"";38377;200;1;-;-;-;11759;50337"
"""431490 PORTO ALEGRE"";3441474;180410;8;-;1;31;1085687;4707611"
"""431500 PORTO LUCENA"";658;98;-;-;-;-;1604;2360"
"""431505 PORTO MAUA"";21;-;-;-;-;-;50;71"
"""431507 PORTO VERA CRUZ"";24;-;-;-;-;-;1;25"
"""431510 PORTO XAVIER"";3784;-;-;-;-;-;3129;6913"
"""431513 POUSO NOVO"";20;-;-;-;-;-;16;36"
"""431514 PRESIDENTE LUCENA"";426;-;-;-;-;-;1445;1871"
"""431517 PROTASIO ALVES"";-;-;-;-;-;-;38;38"
"""431530 QUARAI"";9736;458;-;-;-;-;21394;31588"
"""431531 QUATRO IRMAOS"";-;-;-;-;-;-;44;44"
"""431532 QUEVEDOS"";58;-;-;-;-;-;858;916"
"""431535 QUINZE DE NOVEMBRO"";13;508;-;-;-;-;394;915"
"""431540 REDENTORA"";1552;-;-;-;-;-;56;1608"
"""431555 RIO DOS INDIOS"";87;-;-;-;-;-;-;87"
"""431560 RIO GRANDE"";27362;13899;3;-;-;-;130912;172176"
"""431570 RIO PARDO"";991;124;-;-;-;-;12785;13900"
"""431575 RIOZINHO"";-;64;-;-;-;-;2319;2383"
"""431580 ROCA SALES"";7;21;-;-;-;-;8892;8920"
"""431590 RODEIO BONITO"";5283;1996;-;-;-;-;1702;8981"
"""431595 ROLADOR"";-;-;-;-;-;-;60;60"
"""431600 ROLANTE"";3591;13;-;-;-;-;13017;16621"
"""431610 RONDA ALTA"";1988;4484;4;-;-;-;5811;12287"
"""431620 RONDINHA"";6273;1304;3;-;-;-;10;7590"
"""431630 ROQUE GONZALES"";1165;-;-;-;-;-;6;1171"
"""431640 ROSARIO DO SUL"";10678;6180;-;-;-;-;3875;20733"
"""431642 SAGRADA FAMILIA"";4;-;-;-;-;-;16;20"
"""431643 SALDANHA MARINHO"";637;-;-;-;-;-;510;1147"
"""431645 SALTO DO JACUI"";566;73;-;-;-;-;4152;4791"
"""431647 SALVADOR DAS MISSOES"";325;-;-;-;-;-;9;334"
"""431650 SALVADOR DO SUL"";3396;1530;-;-;-;-;350;5276"
"""431660 SANANDUVA"";14773;5824;1;-;-;-;703;21301"
"""431670 SANTA BARBARA DO SUL"";634;91;-;-;-;-;3542;4267"
"""431675 SANTA CLARA DO SUL"";90;-;-;-;-;-;3848;3938"
"""431680 SANTA CRUZ DO SUL"";280284;54981;-;1;2;-;215314;550582"
"""431690 SANTA MARIA"";394744;9083;-;-;-;-;210421;614248"
"""431695 SANTA MARIA DO HERVAL"";113;27;-;-;-;-;3327;3467"
"""431700 SANTANA DA BOA VISTA"";-;-;-;-;-;-;1750;1750"
"""431710 SANT'ANA DO LIVRAMENTO"";27925;250;-;-;-;-;58496;86671"
"""431720 SANTA ROSA"";224083;1507;-;-;-;-;97212;322802"
"""431725 SANTA TEREZA"";197;-;-;-;-;-;18;215"
"""431730 SANTA VITORIA DO PALMAR"";4261;715;-;-;-;-;18450;23426"
"""431740 SANTIAGO"";7448;54;-;-;-;-;75489;82991"
"""431750 SANTO ANGELO"";245639;11698;2;-;-;-;12981;270320"
"""431760 SANTO ANTONIO DA PATRULHA"";14364;756;-;-;-;-;39450;54570"
"""431770 SANTO ANTONIO DAS MISSOES"";1620;-;-;-;-;-;-;1620"
"""431775 SANTO ANTONIO DO PLANALTO"";40;-;-;-;-;-;2077;2117"
"""431780 SANTO AUGUSTO"";354;4551;-;-;-;-;-;4905"
"""431790 SANTO CRISTO"";1203;326;-;-;-;-;6629;8158"
"""431795 SANTO EXPEDITO DO SUL"";-;-;-;-;-;-;637;637"
"""431800 SAO BORJA"";11959;273;-;-;-;-;46554;58786"
"""431805 SAO DOMINGOS DO SUL"";206;937;-;-;-;-;-;1143"
"""431810 SAO FRANCISCO DE ASSIS"";674;211;-;-;-;-;14285;15170"
"""431820 SAO FRANCISCO DE PAULA"";1752;435;-;-;-;-;25391;27578"
"""431830 SAO GABRIEL"";5128;677;-;-;-;-;23004;28809"
"""431840 SAO JERONIMO"";6349;548;-;-;-;-;25035;31932"
"""431842 SAO JOAO DA URTIGA"";2316;-;-;-;-;-;24;2340"
"""431843 SAO JOAO DO POLESINE"";124;76;-;-;-;-;2562;2762"
"""431844 SAO JORGE"";-;-;-;-;-;-;1617;1617"
"""431845 SAO JOSE DAS MISSOES"";10;-;-;-;-;-;-;10"
"""431846 SAO JOSE DO HERVAL"";19;16;-;-;-;-;591;626"
"""431849 SAO JOSE DO INHACORA"";-;-;-;-;-;-;1685;1685"
"""431860 SAO JOSE DO OURO"";975;3673;-;-;-;-;-;4648"
"""431870 SAO LEOPOLDO"";27366;16810;-;-;-;-;82673;126849"
"""431880 SAO LOURENCO DO SUL"";3113;9765;-;-;-;-;2969;15847"
"""431890 SAO LUIZ GONZAGA"";22665;-;-;-;-;-;3262;25927"
"""431900 SAO MARCOS"";4867;126;-;-;-;-;3569;8562"
"""431910 SAO MARTINHO"";1314;1468;-;-;-;-;-;2782"
"""431915 SAO MIGUEL DAS MISSOES"";4097;-;-;-;-;-;17;4114"
"""431920 SAO NICOLAU"";747;1;-;-;-;-;48;796"
"""431930 SAO PAULO DAS MISSOES"";314;64;-;-;-;-;2119;2497"
"""431935 SAO PEDRO DA SERRA"";-;-;-;-;-;-;316;316"
"""431937 SAO PEDRO DO BUTIA"";387;-;-;-;-;-;4;391"
"""431940 SAO PEDRO DO SUL"";20;224;-;-;-;-;7034;7278"
"""431950 SAO SEBASTIAO DO CAI"";242;371;-;-;-;-;19080;19693"
"""431960 SAO SEPE"";1288;352;-;-;-;-;15531;17171"
"""431970 SAO VALENTIM"";945;-;-;-;-;-;15;960"
"""431971 SAO VALENTIM DO SUL"";-;-;-;-;-;-;1;1"
"""431973 SAO VALERIO DO SUL"";-;-;-;-;-;-;6;6"
"""431975 SAO VENDELINO"";-;-;-;-;-;-;12;12"
"""431980 SAO VICENTE DO SUL"";340;-;-;-;-;-;1901;2241"
"""431990 SAPIRANGA"";856;-;-;-;-;-;10753;11609"
"""432000 SAPUCAIA DO SUL"";45875;2595;-;-;-;-;165612;214082"
"""432010 SARANDI"";2656;97;-;-;-;-;7481;10234"
"""432020 SEBERI"";10799;30;-;-;-;-;4002;14831"
"""432026 SEGREDO"";1936;-;-;-;-;-;670;2606"
"""432030 SELBACH"";-;26;-;-;-;-;711;737"
"""432032 SENADOR SALGADO FILHO"";12;-;-;-;-;-;3;15"
"""432050 SERTAO"";168;1005;-;-;-;-;-;1173"
"""432055 SERTAO SANTANA"";1082;-;-;-;-;-;-;1082"
"""432057 SETE DE SETEMBRO"";53;-;-;-;-;-;1;54"
"""432060 SEVERIANO DE ALMEIDA"";123;254;-;-;-;-;1936;2313"
"""432067 SINIMBU"";6;66;-;-;-;-;4694;4766"
"""432070 SOBRADINHO"";4085;470;-;-;-;-;3379;7934"
"""432080 SOLEDADE"";5202;14265;-;-;-;-;37853;57320"
"""432090 TAPEJARA"";7519;10883;-;-;-;-;-;18402"
"""432100 TAPERA"";46;4104;-;-;-;-;1139;5289"
"""432110 TAPES"";2385;27;-;-;-;-;7345;9757"
"""432120 TAQUARA"";8090;3594;-;-;-;-;36321;48005"
"""432130 TAQUARI"";1753;334;-;-;-;-;14291;16378"
"""432132 TAQUARUCU DO SUL"";3667;-;-;-;-;-;-;3667"
"""432135 TAVARES"";270;13;-;-;-;-;2335;2618"
"""432140 TENENTE PORTELA"";38369;15080;-;-;-;-;782;54231"
"""432143 TERRA DE AREIA"";2453;-;-;-;-;-;5493;7946"
"""432145 TEUTONIA"";12342;3200;-;-;-;-;40506;56048"
"""432146 TIO HUGO"";565;-;-;-;-;-;302;867"
"""432147 TIRADENTES DO SUL"";21;-;-;-;-;-;1253;1274"
"""432149 TOROPI"";78;-;-;-;-;-;142;220"
"""432150 TORRES"";10941;411;-;-;-;-;40164;51516"
"""432160 TRAMANDAI"";10471;1239;-;-;-;-;56598;68308"
"""432163 TRES ARROIOS"";397;40;-;-;-;-;508;945"
"""432166 TRES CACHOEIRAS"";1593;-;-;-;-;-;773;2366"
"""432170 TRES COROAS"";11241;83;-;-;-;-;2705;14029"
"""432180 TRES DE MAIO"";17090;6290;-;-;-;-;2742;26122"
"""432183 TRES FORQUILHAS"";253;-;-;-;-;-;500;753"
"""432190 TRES PASSOS"";1937;614;-;-;-;-;27802;30353"
"""432195 TRINDADE DO SUL"";89;3554;-;-;-;-;-;3643"
"""432200 TRIUNFO"";3566;187;-;-;-;-;8180;11933"
"""432210 TUCUNDUVA"";1836;160;-;-;-;-;5450;7446"
"""432215 TUNAS"";-;-;-;-;-;-;1121;1121"
"""432220 TUPANCIRETA"";2460;81;-;-;-;-;4635;7176"
"""432225 TUPANDI"";39;-;-;-;-;-;95;134"
"""432230 TUPARENDI"";1471;150;-;-;-;35;3146;4802"
"""432234 UBIRETAMA"";-;-;-;-;-;-;10;10"
"""432240 URUGUAIANA"";22978;33552;-;-;12;-;40221;96763"
"""432250 VACARIA"";10696;833;-;-;-;-;66954;78483"
"""432253 VALE DO SOL"";1221;981;-;-;-;-;3084;5286"
"""432260 VENANCIO AIRES"";30553;198;-;-;-;-;58116;88867"
"""432270 VERA CRUZ"";2732;145;-;-;-;-;22200;25077"
"""432280 VERANOPOLIS"";5626;591;-;-;-;-;18908;25125"
"""432285 VESPASIANO CORREA"";-;-;-;-;-;-;39;39"
"""432290 VIADUTOS"";265;6;-;-;-;-;708;979"
"""432300 VIAMAO"";27719;259;-;-;-;-;67235;95213"
"""432310 VICENTE DUTRA"";2815;-;-;-;-;-;8;2823"
"""432330 VILA FLORES"";141;-;-;-;-;-;2697;2838"
"""432340 VILA MARIA"";1800;-;-;3;-;-;3871;5674"
"""432345 VILA NOVA DO SUL"";401;-;-;-;-;-;237;638"
"""432360 VISTA ALEGRE DO PRATA"";-;-;-;-;-;-;1533;1533"
"""432370 VISTA GAUCHA"";10;-;-;-;-;-;784;794"
"""432375 VITORIA DAS MISSOES"";442;-;-;-;-;-;-;442"
"""432377 WESTFALIA"";-;-;-;-;-;-;132;132"
"""432380 XANGRI-LA"";288;-;-;-;-;-;266;554"
"""500020 AGUA CLARA"";1129;7449;-;-;-;-;1320;9898"
"""500025 ALCINOPOLIS"";76;-;-;-;-;-;2668;2744"
"""500060 AMAMBAI"";352;1142;-;-;-;-;9590;11084"
"""500070 ANASTACIO"";-;5491;-;-;-;-;-;5491"
"""500080 ANAURILANDIA"";-;2549;-;-;-;-;-;2549"
"""500085 ANGELICA"";332;1253;-;-;-;-;2419;4004"
"""500090 ANTONIO JOAO"";644;5494;-;-;-;-;5640;11778"
"""500100 APARECIDA DO TABOADO"";14448;11571;2;-;-;-;3932;29953"
"""500110 AQUIDAUANA"";18340;663;7;2;-;-;32956;51968"
"""500124 ARAL MOREIRA"";1326;5979;-;-;-;-;-;7305"
"""500150 BANDEIRANTES"";-;2579;-;-;-;-;-;2579"
"""500190 BATAGUASSU"";2368;4005;-;-;-;-;18247;24620"
"""500200 BATAYPORA"";-;2201;-;-;-;-;1878;4079"
"""500210 BELA VISTA"";2703;7674;-;-;-;-;4709;15086"
"""500215 BODOQUENA"";-;4384;-;-;-;-;2322;6706"
"""500220 BONITO"";2521;1197;-;-;-;-;17203;20921"
"""500230 BRASILANDIA"";2116;5646;-;-;-;-;6162;13924"
"""500240 CAARAPO"";4262;984;-;-;-;-;22681;27927"
"""500260 CAMAPUA"";1208;1827;-;-;-;-;10580;13615"
"""500270 CAMPO GRANDE"";2046858;20998;1;4;-;-;485525;2553386"
"""500280 CARACOL"";3413;658;-;-;-;-;1309;5380"
"""500295 CHAPADAO DO SUL"";17687;595;-;-;-;-;33299;51581"
"""500310 CORGUINHO"";194;-;-;-;-;-;4919;5113"
"""500315 CORONEL SAPUCAIA"";4153;5612;-;-;-;-;85;9850"
"""500320 CORUMBA"";19915;662;-;-;-;-;83212;103789"
"""500325 COSTA RICA"";2857;691;-;-;-;-;19574;23122"
"""500330 COXIM"";4981;803;-;-;-;-;37993;43777"
"""500345 DEODAPOLIS"";228;2293;-;-;-;-;3021;5542"
"""500348 DOIS IRMAOS DO BURITI"";7137;463;-;-;-;-;-;7600"
"""500350 DOURADINA"";107;-;-;-;-;-;1373;1480"
"""500370 DOURADOS"";6968;1746;-;-;-;-;2725;11439"
"""500375 ELDORADO"";276;934;-;-;-;-;6612;7822"
"""500380 FATIMA DO SUL"";2455;9292;-;-;-;-;5819;17566"
"""500390 FIGUEIRAO"";107;962;-;-;-;-;6167;7236"
"""500400 GLORIA DE DOURADOS"";-;1159;-;-;-;-;-;1159"
"""500410 GUIA LOPES DA LAGUNA"";-;1022;-;-;-;-;-;1022"
"""500430 IGUATEMI"";409;1054;-;-;-;-;8273;9736"
"""500440 INOCENCIA"";1905;5733;-;-;-;-;173;7811"
"""500450 ITAPORA"";1787;6098;-;-;-;-;6478;14363"
"""500460 ITAQUIRAI"";-;2972;-;-;-;-;-;2972"
"""500470 IVINHEMA"";27542;74;-;-;-;-;5888;33504"
"""500480 JAPORA"";10;-;-;-;-;-;13;23"
"""500500 JARDIM"";2053;67;-;-;-;-;19929;22049"
"""500510 JATEI"";-;64;-;-;-;-;-;64"
"""500515 JUTI"";1756;2997;-;-;-;-;3644;8397"
"""500520 LADARIO"";295;-;-;-;-;-;7423;7718"
"""500525 LAGUNA CARAPA"";107;2190;-;-;-;-;1684;3981"
"""500540 MARACAJU"";4950;447;-;-;-;-;33027;38424"
"""500560 MIRANDA"";485;6159;-;-;-;-;6761;13405"
"""500568 MUNDO NOVO"";439;12;-;-;-;-;1429;1880"
"""500570 NAVIRAI"";5678;4728;-;-;-;-;47547;57953"
"""500580 NIOAQUE"";2582;1108;-;-;-;-;3103;6793"
"""500600 NOVA ALVORADA DO SUL"";1643;4530;-;-;-;-;11;6184"
"""500625 NOVO HORIZONTE DO SUL"";728;1469;-;-;-;-;87;2284"
"""500627 PARAISO DAS AGUAS"";102;513;-;-;-;-;3814;4429"
"""500630 PARANAIBA"";3459;402;-;-;-;-;35517;39378"
"""500635 PARANHOS"";2872;4314;-;-;-;-;54;7240"
"""500640 PEDRO GOMES"";187;1741;-;-;-;-;3104;5032"
"""500660 PONTA PORA"";10589;16558;-;-;-;-;6414;33561"
"""500690 PORTO MURTINHO"";509;5388;-;-;-;-;2002;7899"
"""500710 RIBAS DO RIO PARDO"";6772;7215;-;-;-;-;9119;23106"
"""500720 RIO BRILHANTE"";2938;12964;-;-;-;-;10708;26610"
"""500730 RIO NEGRO"";-;36;1;-;-;-;2177;2214"
"""500740 RIO VERDE DE MATO GROSSO"";1484;244;-;-;-;-;24903;26631"
"""500750 ROCHEDO"";680;502;-;-;-;-;4785;5967"
"""500755 SANTA RITA DO PARDO"";982;10033;-;-;-;-;2727;13742"
"""500770 SETE QUEDAS"";-;-;-;-;-;-;82;82"
"""500780 SELVIRIA"";6631;1846;-;-;-;-;170;8647"
"""500790 SIDROLANDIA"";13876;3062;-;-;-;-;2198;19136"
"""500793 SONORA"";868;3734;-;-;-;-;4537;9139"
"""500795 TACURU"";1681;1609;-;-;-;-;13;3303"
"""500797 TAQUARUSSU"";33;774;-;-;-;-;15;822"
"""500800 TERENOS"";1198;1215;-;-;-;-;22938;25351"
"""500830 TRES LAGOAS"";25657;28276;-;-;-;-;98180;152113"
"""500840 VICENTINA"";338;1669;-;-;-;-;4905;6912"
"""510020 AGUA BOA"";17487;9713;1;9;3;-;4136;31349"
"""510025 ALTA FLORESTA"";1428;266;-;-;-;-;12796;14490"
"""510035 ALTO BOA VISTA"";1850;-;-;-;-;-;1597;3447"
"""510040 ALTO GARCAS"";1473;60;-;-;-;-;36110;37643"
"""510050 ALTO PARAGUAI"";975;-;-;-;-;-;12326;13301"
"""510060 ALTO TAQUARI"";6519;-;-;-;-;-;246;6765"
"""510100 ARAGUAIANA"";8901;2022;-;-;-;-;-;10923"
"""510120 ARAGUAINHA"";896;-;-;-;-;-;1227;2123"
"""510130 ARENAPOLIS"";2834;295;-;-;-;-;14918;18047"
"""510140 ARIPUANA"";22092;-;-;-;-;-;3084;25176"
"""510160 BARAO DE MELGACO"";-;26;-;-;-;-;3788;3814"
"""510190 BRASNORTE"";1942;-;-;-;-;-;18168;20110"
"""510250 CACERES"";7625;4421;-;-;1;-;13496;25543"
"""510263 CAMPO NOVO DO PARECIS"";16056;968;-;-;-;-;43315;60339"
"""510267 CAMPO VERDE"";10495;11392;-;-;2;-;36532;58421"
"""510268 CAMPOS DE JULIO"";10608;5321;-;-;-;-;3528;19457"
"""510269 CANABRAVA DO NORTE"";1647;-;-;-;-;-;8580;10227"
"""510270 CANARANA"";19104;3941;1;1;-;-;50458;73505"
"""510279 CARLINDA"";5650;5054;15;-;-;-;653;11372"
"""510305 CLAUDIA"";8654;1753;-;-;-;-;1157;11564"
"""510310 COCALINHO"";244;-;-;-;-;-;16634;16878"
"""510320 COLIDER"";104346;5205;-;-;-;-;5621;115172"
"""510325 COLNIZA"";52571;4309;-;-;-;-;4950;61830"
"""510330 COMODORO"";12384;855;-;-;-;-;12413;25652"
"""510335 CONFRESA"";23253;20326;-;-;-;-;1804;45383"
"""510337 COTRIGUACU"";50468;143;9;-;-;-;318;50938"
"""510340 CUIABA"";1709574;4514;5;2;-;1;963865;2677961"
"""510350 DIAMANTINO"";8132;440;-;-;-;-;31156;39728"
"""510385 GAUCHA DO NORTE"";19133;1148;-;-;-;-;51;20332"
"""510390 GENERAL CARNEIRO"";539;-;-;-;-;-;4369;4908"
"""510395 GLORIA D'OESTE"";903;-;-;-;-;-;1479;2382"
"""510410 GUARANTA DO NORTE"";17501;18307;-;1;-;126;60694;96629"
"""510420 GUIRATINGA"";2538;100;-;-;-;-;19868;22506"
"""510450 INDIAVAI"";53;-;-;-;-;-;890;943"
"""510452 IPIRANGA DO NORTE"";24739;-;-;-;-;-;1819;26558"
"""510460 ITIQUIRA"";5075;-;-;-;-;-;20466;25541"
"""510480 JACIARA"";6920;1;-;-;-;-;26758;33679"
"""510490 JANGADA"";80;-;-;-;-;-;10178;10258"
"""510500 JAURU"";13763;3;-;-;-;-;437;14203"
"""510515 JUINA"";58771;15505;1;-;29;-;3695;78001"
"""510517 JURUENA"";982;351;-;-;-;-;4116;5449"
"""510520 JUSCIMEIRA"";1221;219;-;-;-;-;6249;7689"
"""510523 LAMBARI D'OESTE"";107;-;-;-;-;-;-;107"
"""510530 LUCIARA"";300;-;-;-;-;-;125;425"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";5259;6201;-;-;-;-;23376;34836"
"""510560 MATUPA"";37751;622;-;-;18;2;3178;41571"
"""510590 NOBRES"";2148;-;-;-;-;-;1455;3603"
"""510600 NORTELANDIA"";156;-;-;-;-;-;2107;2263"
"""510610 NOSSA SENHORA DO LIVRAMENTO"";141;14;-;-;-;-;2609;2764"
"""510615 NOVA BANDEIRANTES"";461;-;-;-;-;-;8787;9248"
"""510620 NOVA BRASILANDIA"";2775;60;-;-;-;-;4211;7046"
"""510621 NOVA CANAA DO NORTE"";23196;13805;-;-;-;-;1684;38685"
"""510622 NOVA MUTUM"";53986;2958;-;-;-;-;5150;62094"
"""510623 NOVA OLIMPIA"";1460;-;-;-;-;-;28340;29800"
"""510624 NOVA UBIRATA"";12304;2932;-;-;-;-;12599;27835"
"""510625 NOVA XAVANTINA"";40459;3173;-;-;-;-;641;44273"
"""510626 NOVO MUNDO"";718;-;-;-;-;-;6125;6843"
"""510627 NOVO HORIZONTE DO NORTE"";4527;-;-;-;-;-;2213;6740"
"""510629 PARANAITA"";6449;250;-;-;-;-;18273;24972"
"""510630 PARANATINGA"";7761;71;-;-;-;-;13764;21596"
"""510637 PEDRA PRETA"";655;5777;-;-;-;-;13476;19908"
"""510645 PLANALTO DA SERRA"";13704;11;-;-;11;-;46;13772"
"""510650 POCONE"";2909;192;-;-;-;-;26465;29566"
"""510665 PONTAL DO ARAGUAIA"";4335;-;-;-;-;-;947;5282"
"""510675 PONTES E LACERDA"";14922;32739;-;-;-;-;18491;66152"
"""510677 PORTO ALEGRE DO NORTE"";12375;20;-;-;10;-;6964;19369"
"""510680 PORTO DOS GAUCHOS"";9999;107;-;-;-;-;5537;15643"
"""510685 PORTO ESTRELA"";1759;-;-;-;-;-;5210;6969"
"""510704 PRIMAVERA DO LESTE"";13632;3;-;-;-;-;99685;113320"
"""510715 RESERVA DO CABACAL"";681;18;-;-;-;-;1157;1856"
"""510718 RIBEIRAO CASCALHEIRA"";1705;-;-;-;-;-;18354;20059"
"""510724 SANTA CARMEM"";5111;-;-;-;-;-;10945;16056"
"""510726 SANTO AFONSO"";614;6;-;-;-;-;1298;1918"
"""510729 SAO JOSE DO POVO"";341;40;-;-;-;-;1386;1767"
"""510730 SAO JOSE DO RIO CLARO"";10259;23;-;-;-;-;17540;27822"
"""510735 SAO JOSE DO XINGU"";1287;6;-;-;-;8;3585;4886"
"""510740 SAO PEDRO DA CIPA"";388;-;-;4;-;-;113;505"
"""510757 RONDOLANDIA"";249;-;-;-;-;-;1922;2171"
"""510760 RONDONOPOLIS"";26;20;-;-;-;-;5294;5340"
"""510770 ROSARIO OESTE"";7042;5;-;-;-;-;5890;12937"
"""510775 SALTO DO CEU"";1597;-;-;-;-;-;3546;5143"
"""510779 SANTO ANTONIO DO LESTE"";8020;322;12;-;-;-;10;8364"
"""510780 SANTO ANTONIO DO LEVERGER"";7219;-;-;-;-;-;300;7519"
"""510788 SERRA NOVA DOURADA"";1456;-;-;-;-;-;1083;2539"
"""510790 SINOP"";12672;1235;-;-;-;-;13864;27771"
"""510792 SORRISO"";294;16;-;-;-;-;942;1252"
"""510794 TABAPORA"";8929;104;-;-;-;-;9260;18293"
"""510795 TANGARA DA SERRA"";35878;3700;3;-;-;-;28044;67625"
"""510800 TAPURAH"";3744;4666;-;-;-;-;16033;24443"
"""510805 TERRA NOVA DO NORTE"";15571;13235;-;1;6;-;56;28869"
"""510810 TESOURO"";7980;57;-;-;-;-;2;8039"
"""510840 VARZEA GRANDE"";12247;52882;-;-;-;-;116761;181890"
"""510860 VILA RICA"";3949;-;-;-;-;-;19822;23771"
"""510880 NOVA GUARITA"";903;-;-;-;-;-;-;903"
"""510885 NOVA MARILANDIA"";4199;-;-;-;-;-;7135;11334"
"""510890 NOVA MARINGA"";3131;-;-;-;-;-;6194;9325"
"""510895 NOVA MONTE VERDE"";9293;277;-;-;-;-;1889;11459"
"""520005 ABADIA DE GOIAS"";12107;-;-;-;-;-;23100;35207"
"""520010 ABADIANIA"";176;-;-;-;-;-;54747;54923"
"""520013 ACREUNA"";791;213;-;-;-;-;73398;74402"
"""520020 AGUA LIMPA"";297;-;-;-;-;-;6648;6945"
"""520025 AGUAS LINDAS DE GOIAS"";22347;1372;-;-;-;-;5276;28995"
"""520030 ALEXANIA"";926;8;-;-;-;-;67148;68082"
"""520050 ALOANDIA"";64;-;-;-;-;-;983;1047"
"""520055 ALTO HORIZONTE"";489;-;-;-;-;-;15684;16173"
"""520060 ALTO PARAISO DE GOIAS"";16;-;-;-;-;-;16155;16171"
"""520080 ALVORADA DO NORTE"";2842;1;2;-;-;-;5909;8754"
"""520085 AMERICANO DO BRASIL"";36;190;-;-;-;-;7283;7509"
"""520090 AMORINOPOLIS"";224;69;-;-;-;-;5547;5840"
"""520110 ANAPOLIS"";58257;18002;18;-;-;-;355263;431540"
"""520140 APARECIDA DE GOIANIA"";159202;12194;3;2;2;-;783583;954986"
"""520145 APARECIDA DO RIO DOCE"";39;9;-;-;-;-;3693;3741"
"""520150 APORE"";-;5;-;-;-;-;4481;4486"
"""520160 ARACU"";418;5;-;-;-;-;10136;10559"
"""520170 ARAGARCAS"";47349;-;-;-;-;-;5634;52983"
"""520215 ARAGUAPAZ"";343;23;-;-;-;-;17383;17749"
"""520260 AURILANDIA"";-;-;-;-;-;-;166;166"
"""520280 AVELINOPOLIS"";23;-;-;-;-;-;6214;6237"
"""520310 BALIZA"";34;-;-;-;-;-;3739;3773"
"""520330 BELA VISTA DE GOIAS"";2740;1;-;-;-;-;42385;45126"
"""520355 BONFINOPOLIS"";7932;70;-;-;-;-;8210;16212"
"""520357 BONOPOLIS"";833;-;-;-;-;-;789;1622"
"""520390 BURITI ALEGRE"";48;-;-;-;-;-;9602;9650"
"""520393 BURITI DE GOIAS"";2108;-;-;-;-;-;1836;3944"
"""520396 BURITINOPOLIS"";-;-;-;-;-;-;2789;2789"
"""520410 CACHOEIRA ALTA"";5209;2;-;-;-;-;19424;24635"
"""520425 CACHOEIRA DOURADA"";308;1455;-;-;-;-;9818;11581"
"""520440 CAIAPONIA"";5694;173;-;-;-;-;21309;27176"
"""520450 CALDAS NOVAS"";15551;1646;-;-;-;-;127496;144693"
"""520455 CALDAZINHA"";-;-;-;-;-;-;10231;10231"
