"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""220040 ALTOS"";1234;25359;-;220;26813"
"""220050 AMARANTE"";22;6447;-;788;7257"
"""220060 ANGICAL DO PIAUI"";1325;886;-;44;2255"
"""220070 ANISIO DE ABREU"";-;38;-;16;54"
"""220090 AROAZES"";-;169;-;-;169"
"""220095 AROEIRAS DO ITAIM"";-;-;-;49;49"
"""220100 ARRAIAL"";1948;289;-;-;2237"
"""220110 AVELINO LOPES"";-;787;-;53;840"
"""220115 BAIXA GRANDE DO RIBEIRO"";-;33;-;59;92"
"""220120 BARRAS"";183;29662;-;237;30082"
"""220150 BATALHA"";1080;14189;-;82;15351"
"""220157 BELEM DO PIAUI"";-;-;-;65;65"
"""220160 BENEDITINOS"";313;5244;-;52;5609"
"""220173 BETANIA DO PIAUI"";-;-;-;40;40"
"""220177 BOA HORA"";-;-;-;399;399"
"""220180 BOCAINA"";86;1128;-;20;1234"
"""220190 BOM JESUS"";-;50059;1069;18;51146"
"""220191 BOM PRINCIPIO DO PIAUI"";261;107;-;25;393"
"""220192 BONFIM DO PIAUI"";-;166;-;42;208"
"""220198 BREJO DO PIAUI"";-;-;-;141;141"
"""220200 BURITI DOS LOPES"";9217;8693;-;-;17910"
"""220202 BURITI DOS MONTES"";1392;4322;-;69;5783"
"""220207 CAJAZEIRAS DO PIAUI"";-;73;-;42;115"
"""220210 CAMPINAS DO PIAUI"";56;-;-;74;130"
"""220211 CAMPO ALEGRE DO FIDALGO"";-;28;-;33;61"
"""220213 CAMPO GRANDE DO PIAUI"";-;-;-;96;96"
"""220220 CAMPO MAIOR"";5271;46962;3826;299;56358"
"""220225 CANAVIEIRA"";798;-;-;-;798"
"""220230 CANTO DO BURITI"";2837;16739;-;357;19933"
"""220245 CAPITAO GERVASIO OLIVEIRA"";-;19;-;107;126"
"""220250 CARACOL"";7761;33;-;82;7876"
"""220253 CARAUBAS DO PIAUI"";-;15;-;49;64"
"""220260 CASTELO DO PIAUI"";12;7257;-;87;7356"
"""220265 CAXINGO"";-;23;-;199;222"
"""220271 COCAL DE TELHA"";-;229;-;41;270"
"""220273 COIVARAS"";-;-;-;22;22"
"""220277 COLONIA DO PIAUI"";-;-;-;21;21"
"""220290 CORRENTE"";18;6295;-;105;6418"
"""220300 CRISTALANDIA DO PIAUI"";-;38;-;52;90"
"""220310 CRISTINO CASTRO"";271;1004;-;79;1354"
"""220320 CURIMATA"";-;6515;-;-;6515"
"""220325 CURRALINHOS"";-;-;-;37;37"
"""220327 CURRAL NOVO DO PIAUI"";-;-;-;52;52"
"""220330 DEMERVAL LOBAO"";838;15400;-;-;16238"
"""220340 DOM EXPEDITO LOPES"";-;34;-;20;54"
"""220350 ELESBAO VELOSO"";-;14032;-;384;14416"
"""220370 ESPERANTINA"";22;23914;-;90;24026"
"""220385 FLORESTA DO PIAUI"";-;22;-;33;55"
"""220390 FLORIANO"";4325;91156;6307;736;102524"
"""220415 FRANCISCO MACEDO"";-;-;-;23;23"
"""220420 FRANCISCO SANTOS"";132;1797;-;22;1951"
"""220430 FRONTEIRAS"";-;2635;-;43;2678"
"""220435 GEMINIANO"";-;-;-;176;176"
"""220450 GUADALUPE"";-;2270;-;68;2338"
"""220455 GUARIBAS"";-;-;-;20;20"
"""220460 HUGO NAPOLEAO"";-;18;-;54;72"
"""220465 ILHA GRANDE"";-;-;-;119;119"
"""220470 INHUMA"";3588;2231;-;39;5858"
"""220480 IPIRANGA DO PIAUI"";-;375;-;-;375"
"""220490 ISAIAS COELHO"";454;-;-;31;485"
"""220500 ITAINOPOLIS"";1779;-;-;65;1844"
"""220510 ITAUEIRA"";-;300;-;21;321"
"""220525 JARDIM DO MULATO"";-;-;-;88;88"
"""220530 JERUMENHA"";-;-;-;46;46"
"""220535 JOAO COSTA"";-;-;-;20;20"
"""220540 JOAQUIM PIRES"";9;1855;-;90;1954"
"""220545 JOCA MARQUES"";-;50;-;21;71"
"""220550 JOSE DE FREITAS"";427;13368;-;64;13859"
"""220552 JULIO BORGES"";8;33;-;82;123"
"""220553 JUREMA"";-;-;-;56;56"
"""220555 LAGOA ALEGRE"";3059;310;-;-;3369"
"""220556 LAGOA DO BARRO DO PIAUI"";-;-;-;38;38"
"""220557 LAGOA DE SAO FRANCISCO"";-;25;-;90;115"
"""220559 LAGOA DO SITIO"";-;-;-;43;43"
"""220560 LANDRI SALES"";6278;-;-;-;6278"
"""220570 LUIS CORREIA"";2384;8486;-;67;10937"
"""220580 LUZILANDIA"";-;21862;-;-;21862"
"""220585 MADEIRO"";-;33;-;210;243"
"""220590 MANOEL EMIDIO"";-;20;-;82;102"
"""220600 MARCOS PARENTE"";-;-;-;33;33"
"""220605 MASSAPE DO PIAUI"";-;-;-;46;46"
"""220610 MATIAS OLIMPIO"";5795;-;-;53;5848"
"""220635 MILTON BRANDAO"";24;-;-;36;60"
"""220640 MONSENHOR GIL"";3473;111;-;16;3600"
"""220650 MONSENHOR HIPOLITO"";1395;2;-;69;1466"
"""220660 MONTE ALEGRE DO PIAUI"";7309;833;-;71;8213"
"""220665 MORRO CABECA NO TEMPO"";15;11;-;92;118"
"""220667 MORRO DO CHAPEU DO PIAUI"";-;-;-;43;43"
"""220669 MURICI DOS PORTELAS"";-;-;-;57;57"
"""220670 NAZARE DO PIAUI"";-;41;-;46;87"
"""220672 NAZARIA"";-;71;-;20;91"
"""220675 NOSSA SENHORA DE NAZARE"";-;-;-;46;46"
"""220680 NOSSA SENHORA DOS REMEDIOS"";1127;6745;-;28;7900"
"""220690 NOVO ORIENTE DO PIAUI"";-;-;-;31;31"
"""220700 OEIRAS"";354;63485;800;142;64781"
"""220720 PADRE MARCOS"";118;1638;-;-;1756"
"""220730 PAES LANDIM"";3172;151;-;48;3371"
"""220735 PAJEU DO PIAUI"";-;-;-;23;23"
"""220740 PALMEIRA DO PIAUI"";42;29;-;85;156"
"""220750 PALMEIRAIS"";58;525;-;-;583"
"""220755 PAQUETA"";-;-;-;29;29"
"""220760 PARNAGUA"";127;1392;-;-;1519"
"""220770 PARNAIBA"";3708;114160;5940;2194;126002"
"""220790 PEDRO II"";111;24278;-;613;25002"
"""220793 PEDRO LAURENTINO"";-;-;-;40;40"
"""220795 NOVA SANTA RITA"";-;-;-;207;207"
"""220800 PICOS"";-;75;-;-;75"
"""220810 PIMENTEIRAS"";1883;134;-;62;2079"
"""220820 PIO IX"";4180;1100;-;-;5280"
"""220830 PIRACURUCA"";759;22597;-;202;23558"
"""220840 PIRIPIRI"";6420;45056;2818;438;54732"
"""220850 PORTO"";-;2295;-;67;2362"
"""220855 PORTO ALEGRE DO PIAUI"";434;-;-;28;462"
"""220860 PRATA DO PIAUI"";-;-;-;11;11"
"""220870 REDENCAO DO GURGUEIA"";-;72;-;113;185"
"""220880 REGENERACAO"";-;293;-;46;339"
"""220885 RIACHO FRIO"";-;23;-;165;188"
"""220887 RIBEIRA DO PIAUI"";50;-;-;274;324"
"""220890 RIBEIRO GONCALVES"";-;50;-;52;102"
"""220900 RIO GRANDE DO PIAUI"";65;58;-;-;123"
"""220910 SANTA CRUZ DO PIAUI"";480;12;-;24;516"
"""220930 SANTA LUZ"";-;37;-;53;90"
"""220935 SANTANA DO PIAUI"";-;-;-;23;23"
"""220950 SANTO INACIO DO PIAUI"";-;29;-;44;73"
"""220955 SAO BRAZ DO PIAUI"";-;44;-;28;72"
"""220960 SAO FELIX DO PIAUI"";15;474;-;-;489"
"""220965 SAO FRANCISCO DE ASSIS DO PIAUI"";410;1837;-;57;2304"
"""220980 SAO GONCALO DO PIAUI"";-;258;-;-;258"
"""220985 SAO JOAO DA CANABRAVA"";-;-;-;20;20"
"""220990 SAO JOAO DA SERRA"";236;430;-;-;666"
"""220995 SAO JOAO DA VARJOTA"";-;-;-;24;24"
"""220997 SAO JOAO DO ARRAIAL"";50;46;-;22;118"
"""221000 SAO JOAO DO PIAUI"";348;22339;-;6288;28975"
"""221010 SAO JOSE DO PEIXE"";505;774;-;43;1322"
"""221020 SAO JOSE DO PIAUI"";-;30;-;41;71"
"""221030 SAO JULIAO"";935;-;-;139;1074"
"""221035 SAO LOURENCO DO PIAUI"";-;37;-;83;120"
"""221037 SAO LUIS DO PIAUI"";-;-;-;784;784"
"""221040 SAO MIGUEL DO TAPUIO"";-;4642;-;197;4839"
"""221050 SAO PEDRO DO PIAUI"";27;11885;-;15;11927"
"""221060 SAO RAIMUNDO NONATO"";-;24841;2355;325;27521"
"""221062 SEBASTIAO BARROS"";-;-;-;31;31"
"""221065 SIGEFREDO PACHECO"";-;-;-;29;29"
"""221070 SIMOES"";406;291;-;98;795"
"""221080 SIMPLICIO MENDES"";6022;21487;-;141;27650"
"""221090 SOCORRO DO PIAUI"";526;12;-;123;661"
"""221093 SUSSUAPARA"";-;-;-;40;40"
"""221095 TAMBORIL DO PIAUI"";-;-;-;28;28"
"""221100 TERESINA"";89774;1061997;915651;201915;2269337"
"""221110 UNIAO"";73;28339;-;58;28470"
"""221120 URUCUI"";47;27700;-;136;27883"
"""221130 VALENCA DO PIAUI"";1524;28688;-;24;30236"
"""221140 VARZEA GRANDE"";6;334;-;20;360"
"""221150 VERA MENDES"";-;-;-;22;22"
"""221160 VILA NOVA DO PIAUI"";-;-;-;72;72"
"""221170 WALL FERRAZ"";42;-;-;39;81"
"""230010 ABAIARA"";254;4115;-;135;4504"
"""230015 ACARAPE"";3273;7136;-;61;10470"
"""230020 ACARAU"";751;2464;11;64;3290"
"""230030 ACOPIARA"";310;21436;51;11505;33302"
"""230040 AIUABA"";2583;8936;-;6442;17961"
"""230050 ALCANTARAS"";6422;10496;-;128;17046"
"""230060 ALTANEIRA"";3506;1074;-;78;4658"
"""230070 ALTO SANTO"";6232;5559;-;418;12209"
"""230075 AMONTADA"";5950;11751;-;985;18686"
"""230080 ANTONINA DO NORTE"";428;5805;-;22;6255"
"""230100 AQUIRAZ"";816;103862;-;270;104948"
"""230110 ARACATI"";5083;34540;340;881;40844"
"""230120 ARACOIABA"";1027;39720;-;460;41207"
"""230125 ARARENDA"";2290;2787;-;97;5174"
"""230130 ARARIPE"";6835;7528;-;142;14505"
"""230140 ARATUBA"";-;6;-;-;6"
"""230160 ASSARE"";1545;13469;-;305;15319"
"""230170 AURORA"";503;5662;-;229;6394"
"""230180 BAIXIO"";1086;1915;-;31;3032"
"""230185 BANABUIU"";-;36;-;-;36"
"""230190 BARBALHA"";3569;108479;9591;395;122034"
"""230195 BARREIRA"";99;6319;-;232;6650"
"""230205 BARROQUINHA"";985;7025;-;263;8273"
"""230210 BATURITE"";3242;31326;2646;1039;38253"
"""230220 BEBERIBE"";899;27578;83;1677;30237"
"""230230 BELA CRUZ"";2527;9126;-;199;11852"
"""230240 BOA VIAGEM"";-;50;-;-;50"
"""230250 BREJO SANTO"";4088;74904;1235;495;80722"
"""230260 CAMOCIM"";6944;45901;25;409;53279"
"""230270 CAMPOS SALES"";960;23409;34;38;24441"
"""230280 CANINDE"";2760;32355;3206;190;38511"
"""230290 CAPISTRANO"";676;4813;-;473;5962"
"""230300 CARIDADE"";5485;996;-;12;6493"
"""230310 CARIRE"";-;30;-;-;30"
"""230320 CARIRIACU"";8117;11983;-;159;20259"
"""230330 CARIUS"";433;5828;-;304;6565"
"""230340 CARNAUBAL"";2069;9917;-;214;12200"
"""230350 CASCAVEL"";5529;76660;5602;158;87949"
"""230360 CATARINA"";-;18;-;-;18"
"""230365 CATUNDA"";1641;2406;-;3060;7107"
"""230370 CAUCAIA"";45136;162997;8612;953;217698"
"""230380 CEDRO"";106;10899;-;251;11256"
"""230390 CHAVAL"";3598;9813;-;358;13769"
"""230395 CHOROZINHO"";479;14668;-;55;15202"
"""230400 COREAU"";-;22;-;-;22"
"""230410 CRATEUS"";3204;40658;4752;310;48924"
"""230420 CRATO"";3664;106131;11132;172;121099"
"""230423 CROATA"";3866;5425;-;-;9291"
"""230425 CRUZ"";6573;20520;55;75;27223"
"""230426 DEPUTADO IRAPUAN PINHEIRO"";1536;1870;-;268;3674"
"""230427 ERERE"";2670;832;-;157;3659"
"""230428 EUSEBIO"";19175;100539;3527;11749;134990"
"""230430 FARIAS BRITO"";3218;15078;-;286;18582"
"""230435 FORQUILHA"";-;29;-;-;29"
"""230440 FORTALEZA"";94530;2508174;6955859;80699;9639262"
"""230445 FORTIM"";3039;2518;-;18;5575"
"""230450 FRECHEIRINHA"";3150;11289;-;187;14626"
"""230460 GENERAL SAMPAIO"";444;1813;-;271;2528"
"""230465 GRACA"";-;33;-;-;33"
"""230470 GRANJA"";3041;28621;-;3186;34848"
"""230480 GRANJEIRO"";1337;5095;-;1711;8143"
"""230495 GUAIUBA"";4820;22439;-;95;27354"
"""230500 GUARACIABA DO NORTE"";1778;22703;-;613;25094"
"""230510 GUARAMIRANGA"";244;2532;-;432;3208"
"""230520 HIDROLANDIA"";172;13735;-;4636;18543"
"""230523 HORIZONTE"";5184;66813;2;2325;74324"
"""230526 IBARETAMA"";9589;14711;-;1071;25371"
"""230530 IBIAPINA"";886;14474;-;81;15441"
"""230533 IBICUITINGA"";2168;3004;-;45;5217"
"""230535 ICAPUI"";4096;11063;-;140;15299"
"""230540 ICO"";1445;44509;950;89;46993"
"""230550 IGUATU"";9448;84883;6222;418;100971"
"""230560 INDEPENDENCIA"";-;46;-;-;46"
"""230565 IPAPORANGA"";667;3003;-;151;3821"
"""230570 IPAUMIRIM"";-;-;-;49;49"
"""230580 IPU"";3761;30696;481;225;35163"
"""230590 IPUEIRAS"";241;5860;-;475;6576"
"""230600 IRACEMA"";1463;10425;-;278;12166"
"""230610 IRAUCUBA"";-;18;-;-;18"
"""230620 ITAICABA"";2775;2175;-;522;5472"
"""230625 ITAITINGA"";3270;75185;14;190;78659"
"""230630 ITAPAJE"";5266;21965;-;993;28224"
"""230640 ITAPIPOCA"";2648;76163;4674;316;83801"
"""230655 ITAREMA"";-;41;-;-;41"
"""230660 ITATIRA"";4941;5678;-;233;10852"
"""230670 JAGUARETAMA"";89;20707;-;14040;34836"
"""230680 JAGUARIBARA"";143;14712;34;154;15043"
"""230690 JAGUARIBE"";6607;32902;-;73;39582"
"""230700 JAGUARUANA"";817;19816;96;296;21025"
"""230710 JARDIM"";174;10097;-;19;10290"
"""230720 JATI"";3650;1021;-;150;4821"
"""230725 JIJOCA DE JERICOACOARA"";7955;24817;-;22;32794"
"""230730 JUAZEIRO DO NORTE"";36288;232224;4929;8861;282302"
"""230740 JUCAS"";-;20;-;-;20"
"""230750 LAVRAS DA MANGABEIRA"";345;11840;-;296;12481"
"""230760 LIMOEIRO DO NORTE"";10594;59586;3972;6531;80683"
"""230763 MADALENA"";5493;8654;-;104;14251"
"""230765 MARACANAU"";9140;247656;6173;874;263843"
"""230770 MARANGUAPE"";657318;86640;306;168;744432"
"""230780 MARCO"";-;28;-;-;28"
"""230790 MARTINOPOLE"";-;2109;-;149;2258"
"""230800 MASSAPE"";4662;19666;-;179;24507"
"""230810 MAURITI"";-;62;-;-;62"
"""230820 MERUOCA"";7261;9537;-;1106;17904"
"""230830 MILAGRES"";2868;11182;-;244;14294"
"""230835 MILHA"";6006;6705;-;1307;14018"
"""230837 MIRAIMA"";-;16;-;-;16"
"""230840 MISSAO VELHA"";148;14718;-;754;15620"
"""230850 MOMBACA"";-;68;-;-;68"
"""230860 MONSENHOR TABOSA"";7287;5107;-;643;13037"
"""230870 MORADA NOVA"";2108;27827;190;2365;32490"
"""230880 MORAUJO"";1161;4961;-;1179;7301"
"""230890 MORRINHOS"";5667;11174;-;107;16948"
"""230920 NOVA OLINDA"";1110;5258;-;84;6452"
"""230930 NOVA RUSSAS"";1171;22642;46;1174;25033"
"""230940 NOVO ORIENTE"";-;63;-;-;63"
"""230945 OCARA"";9531;52674;-;36;62241"
"""230950 OROS"";3345;14654;-;3963;21962"
"""230960 PACAJUS"";1476;35303;1591;-;38370"
"""230970 PACATUBA"";17835;98267;-;12;116114"
"""230990 PACUJA"";69;632;-;48;749"
"""231000 PALHANO"";2997;8955;-;86;12038"
"""231020 PARACURU"";246;23365;-;169;23780"
"""231025 PARAIPABA"";204;32072;-;235;32511"
"""231040 PARAMOTI"";4063;3674;-;41;7778"
"""231050 PEDRA BRANCA"";2374;20573;-;269;23216"
"""231060 PENAFORTE"";-;8;-;-;8"
"""231070 PENTECOSTE"";310;8110;-;198;8618"
"""231080 PEREIRO"";2961;8889;-;166;12016"
"""231085 PINDORETAMA"";17173;19155;-;1081;37409"
"""231090 PIQUET CARNEIRO"";1124;6832;-;129;8085"
"""231100 PORANGA"";3028;9300;-;415;12743"
"""231110 PORTEIRAS"";169;10115;-;311;10595"
"""231120 POTENGI"";2315;14408;-;144;16867"
"""231123 POTIRETAMA"";545;5039;-;193;5777"
"""231130 QUIXADA"";18151;111201;3315;23452;156119"
"""231135 QUIXELO"";-;47;-;-;47"
"""231140 QUIXERAMOBIM"";29720;69420;1704;4817;105661"
"""231150 QUIXERE"";561;28279;-;1267;30107"
"""231160 REDENCAO"";485;17419;-;99;18003"
"""231170 RERIUTABA"";850;9214;-;1009;11073"
"""231180 RUSSAS"";4479;57625;4175;1035;67314"
"""231190 SABOEIRO"";5694;9180;-;1232;16106"
"""231195 SALITRE"";2571;15517;-;340;18428"
"""231200 SANTANA DO ACARAU"";26153;42292;-;99;68544"
"""231210 SANTANA DO CARIRI"";4106;279;-;692;5077"
"""231220 SANTA QUITERIA"";505;10089;-;486;11080"
"""231230 SAO BENEDITO"";6821;23213;147;1105;31286"
"""231240 SAO GONCALO DO AMARANTE"";14866;57156;649;1183;73854"
"""231250 SAO JOAO DO JAGUARIBE"";673;7007;-;29;7709"
"""231260 SAO LUIS DO CURU"";834;15434;66;59;16393"
"""231270 SENADOR POMPEU"";1039;9597;-;1048;11684"
"""231280 SENADOR SA"";1734;2291;-;66;4091"
"""231290 SOBRAL"";1721;63123;7069;4417;76330"
"""231300 SOLONOPOLE"";748;23369;-;11039;35156"
"""231310 TABULEIRO DO NORTE"";14;35037;56;8051;43158"
"""231320 TAMBORIL"";2837;41970;-;426;45233"
"""231325 TARRAFAS"";208;3451;-;118;3777"
"""231330 TAUA"";2054;47646;280;115;50095"
"""231335 TEJUCUOCA"";-;133;-;91;224"
"""231340 TIANGUA"";9278;77974;2975;543;90770"
"""231350 TRAIRI"";454;7411;-;252;8117"
"""231360 UBAJARA"";5583;19335;369;421;25708"
"""231370 UMARI"";710;3701;-;197;4608"
"""231375 UMIRIM"";-;26568;-;59;26627"
"""231380 URUBURETAMA"";1532;19464;-;285;21281"
"""231395 VARJOTA"";2352;20095;-;153;22600"
"""231400 VARZEA ALEGRE"";58;19597;-;1234;20889"
"""231410 VICOSA DO CEARA"";-;55;-;-;55"
"""240010 ACARI"";1133;5941;2;66;7142"
"""240020 ACU"";5462;68546;76985;-;150993"
"""240040 AGUA NOVA"";-;220;-;66;286"
"""240050 ALEXANDRIA"";311;9910;65;60;10346"
"""240060 ALMINO AFONSO"";1279;2789;-;21;4089"
"""240090 ANTONIO MARTINS"";2282;1686;-;24;3992"
"""240100 APODI"";203;58840;-;11;59054"
"""240110 AREIA BRANCA"";5199;35701;687;139;41726"
"""240120 ARES"";494419;8449;-;-;502868"
"""240140 BAIA FORMOSA"";6350;4239;-;37;10626"
"""240145 BARAUNA"";-;25;-;-;25"
"""240150 BARCELONA"";2468;1652;-;22;4142"
"""240180 BREJINHO"";8093;7809;4;6;15912"
"""240185 CAICARA DO NORTE"";2934;8188;-;30;11152"
"""240190 CAICARA DO RIO DO VENTO"";2068;3035;-;20;5123"
"""240200 CAICO"";1617;69619;82829;5360;159425"
"""240220 CANGUARETAMA"";8805;19465;-;-;28270"
"""240230 CARAUBAS"";-;26;-;-;26"
"""240250 CARNAUBAIS"";2831;7777;-;23;10631"
"""240260 CEARA-MIRIM"";15823;46870;-;57;62750"
"""240290 CORONEL JOAO PESSOA"";518;567;-;63;1148"
"""240300 CRUZETA"";1786;4490;1;23;6300"
"""240310 CURRAIS NOVOS"";89;11463;65099;-;76651"
"""240320 DOUTOR SEVERIANO"";2154;2728;-;501;5383"
"""240325 PARNAMIRIM"";37297;197818;634;39;235788"
"""240330 ENCANTO"";7;1914;-;-;1921"
"""240340 EQUADOR"";2613;2459;-;178;5250"
"""240350 ESPIRITO SANTO"";4722;10236;-;50;15008"
"""240360 EXTREMOZ"";-;68;-;-;68"
"""240375 FERNANDO PEDROZA"";697;2564;-;66;3327"
"""240390 FRANCISCO DANTAS"";17;-;-;-;17"
"""240400 FRUTUOSO GOMES"";1384;3685;-;8;5077"
"""240410 GALINHOS"";1850;3355;-;18;5223"
"""240420 GOIANINHA"";-;506;18;-;524"
"""240450 GUAMARE"";951;1936;67;2;2956"
"""240460 IELMO MARINHO"";3036;11808;2;57;14903"
"""240500 JACANA"";-;6086;-;-;6086"
"""240510 JANDAIRA"";-;32;-;76;108"
"""240520 JANDUIS"";4373;9584;-;86;14043"
"""240530 JANUARIO CICCO"";6157;9372;3;66;15598"
"""240540 JAPI"";1611;2502;-;101;4214"
"""240550 JARDIM DE ANGICOS"";1060;2571;-;24;3655"
"""240560 JARDIM DE PIRANHAS"";3869;15605;16;3073;22563"
"""240580 JOAO CAMARA"";248;28668;4;94;29014"
"""240600 JOSE DA PENHA"";665;4405;-;23;5093"
"""240630 LAGOA DE PEDRAS"";2412;6108;27;317;8864"
"""240640 LAGOA DE VELHOS"";248;2914;-;-;3162"
"""240650 LAGOA NOVA"";9331;13945;-;-;23276"
"""240660 LAGOA SALGADA"";4650;6988;-;99;11737"
"""240670 LAJES"";3267;15462;1;50;18780"
"""240690 LUCRECIA"";7881;297;-;-;8178"
"""240700 LUIS GOMES"";-;4769;-;288;5057"
"""240710 MACAIBA"";7243;40943;560;4031;52777"
"""240720 MACAU"";3565;35426;-;140;39131"
"""240725 MAJOR SALES"";1214;4399;-;14;5627"
"""240730 MARCELINO VIEIRA"";-;1349;-;20;1369"
"""240740 MARTINS"";1532;14238;-;88;15858"
"""240750 MAXARANGUAPE"";-;48;-;10;58"
"""240780 MONTE ALEGRE"";-;19;-;-;19"
"""240790 MONTE DAS GAMELEIRAS"";1213;2037;-;3;3253"
"""240800 MOSSORO"";76637;351083;223700;1883;653303"
"""240810 NATAL"";24294;921146;41398;27296;1014134"
"""240820 NISIA FLORESTA"";14565;25659;4;69;40297"
"""240830 NOVA CRUZ"";-;39;-;-;39"
"""240860 PARANA"";1517;1336;-;20;2873"
"""240870 PARAU"";-;-;-;292;292"
"""240890 PARELHAS"";3344;41714;-;55;45113"
"""240895 RIO DO FOGO"";2498;7041;-;-;9539"
"""240910 PASSA E FICA"";3138;6299;-;1182;10619"
"""240930 PATU"";1419;6083;-;-;7502"
"""240933 SANTA MARIA"";1558;4083;-;55;5696"
"""240940 PAU DOS FERROS"";27;65752;139203;408;205390"
"""240950 PEDRA GRANDE"";732;4291;-;-;5023"
"""240960 PEDRA PRETA"";1025;1349;-;56;2430"
"""241010 POCO BRANCO"";11305;16448;-;20;27773"
"""241025 PORTO DO MANGUE"";1618;2348;-;-;3966"
"""241030 SERRA CAIADA"";6502;8896;-;24;15422"
"""241070 RIACHO DA CRUZ"";571;3345;-;160;4076"
"""241080 RIACHO DE SANTANA"";476;1920;-;29;2425"
"""241090 RIACHUELO"";2448;7466;-;51;9965"
"""241105 TIBAU"";3764;2108;-;-;5872"
"""241110 RUY BARBOSA"";3331;3248;-;5;6584"
"""241120 SANTA CRUZ"";25378;58009;48647;174;132208"
"""241142 SANTANA DO SERIDO"";65;4762;-;89;4916"
"""241150 SANTO ANTONIO"";14954;21095;-;9;36058"
"""241160 SAO BENTO DO NORTE"";1169;2211;-;81;3461"
"""241180 SAO FERNANDO"";-;1605;8;488;2101"
"""241190 SAO FRANCISCO DO OESTE"";-;2307;-;-;2307"
"""241200 SAO GONCALO DO AMARANTE"";7475;33860;46;-;41381"
"""241210 SAO JOAO DO SABUGI"";1559;5872;-;-;7431"
"""241220 SAO JOSE DE MIPIBU"";2;4914;-;72;4988"
"""241230 SAO JOSE DO CAMPESTRE"";2987;4191;-;3064;10242"
"""241240 SAO JOSE DO SERIDO"";1278;11552;19;686;13535"
"""241250 SAO MIGUEL"";-;19;-;-;19"
"""241260 SAO PAULO DO POTENGI"";10991;12899;-;14;23904"
"""241270 SAO PEDRO"";2707;3139;5;25;5876"
"""241280 SAO RAFAEL"";2071;5568;-;4;7643"
"""241300 SAO VICENTE"";1361;5467;21;50;6899"
"""241310 SENADOR ELOI DE SOUZA"";2370;6929;-;43;9342"
"""241330 SERRA DE SAO BENTO"";848;4461;-;41;5350"
"""241370 SITIO NOVO"";1085;6192;-;20;7297"
"""241380 TABOLEIRO GRANDE"";133;2023;-;14;2170"
"""241390 TAIPU"";1904;5347;-;-;7251"
"""241410 TENENTE ANANIAS"";4315;10414;-;32;14761"
"""241430 TIMBAUBA DOS BATISTAS"";-;1448;16;513;1977"
"""241440 TOUROS"";-;47;-;-;47"
"""241445 TRIUNFO POTIGUAR"";756;2923;-;50;3729"
"""241450 UMARIZAL"";-;10156;-;298;10454"
"""241460 UPANEMA"";2211;7690;15;289;10205"
"""241475 VENHA-VER"";609;4099;11;25;4744"
"""250010 AGUA BRANCA"";1317;6355;-;1828;9500"
"""250020 AGUIAR"";793;2635;-;-;3428"
"""250030 ALAGOA GRANDE"";135;4409;-;72;4616"
"""250040 ALAGOA NOVA"";635;7858;-;-;8493"
"""250053 ALCANTIL"";295;2147;-;19;2461"
"""250060 ALHANDRA"";6020;38013;-;47;44080"
"""250077 APARECIDA"";4475;1918;-;59;6452"
"""250080 ARACAGI"";3070;7706;-;74;10850"
"""250090 ARARA"";1113;3261;-;213;4587"
"""250115 AREIA DE BARAUNAS"";-;37;-;7;44"
"""250120 AREIAL"";144;1863;-;2;2009"
"""250130 AROEIRAS"";4844;13269;-;73;18186"
"""250140 BAIA DA TRAICAO"";1029;746;-;28;1803"
"""250150 BANANEIRAS"";9156;24256;-;600;34012"
"""250153 BARAUNA"";416;1344;-;23;1783"
"""250157 BARRA DE SANTANA"";1063;3446;-;-;4509"
"""250160 BARRA DE SANTA ROSA"";2319;7813;-;32;10164"
"""250170 BARRA DE SAO MIGUEL"";37;2554;2;1155;3748"
"""250180 BAYEUX"";3692;70515;-;184;74391"
"""250190 BELEM"";596;7005;-;1823;9424"
"""250210 BOA VENTURA"";333;507;-;120;960"
"""250215 BOA VISTA"";912;9743;-;35;10690"
"""250230 BOM SUCESSO"";72;1370;-;26;1468"
"""250240 BONITO DE SANTA FE"";4531;5456;-;29;10016"
"""250260 IGARACY"";2177;2675;-;40;4892"
"""250270 BORBOREMA"";-;71;-;70;141"
"""250280 BREJO DO CRUZ"";3009;14666;16;1750;19441"
"""250290 BREJO DOS SANTOS"";60;1217;-;20;1297"
"""250300 CAAPORA"";4305;10558;-;449;15312"
"""250320 CABEDELO"";9202;68624;5;332;78163"
"""250350 CACIMBA DE DENTRO"";1851;5305;-;55;7211"
"""250360 CAICARA"";551;1138;-;148;1837"
"""250370 CAJAZEIRAS"";2689;42783;3310;2902;51684"
"""250390 CAMALAU"";1362;4154;-;27;5543"
"""250400 CAMPINA GRANDE"";32943;354800;673604;19594;1080941"
"""250407 CARAUBAS"";812;2192;-;23;3027"
"""250415 CASSERENGUE"";1107;372;-;131;1610"
"""250430 CATOLE DO ROCHA"";2445;22408;1098;3593;29544"
"""250440 CONCEICAO"";2945;10244;-;76;13265"
"""250460 CONDE"";3650;27066;-;147;30863"
"""250470 CONGO"";1796;1434;-;-;3230"
"""250480 COREMAS"";1768;8095;-;3025;12888"
"""250485 COXIXOLA"";203;1013;-;-;1216"
"""250510 CUITE"";910;17793;-;525;19228"
