"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""500260 CAMAPUA"";30108;51780;131;1681;83700"
"""500270 CAMPO GRANDE"";1568500;12771647;16164259;605481;31109887"
"""500280 CARACOL"";779;24470;-;978;26227"
"""500290 CASSILANDIA"";1164197;158393;450;127532;1450572"
"""500295 CHAPADAO DO SUL"";16312;407375;2257;181020;606964"
"""500310 CORGUINHO"";11120;816;-;-;11936"
"""500315 CORONEL SAPUCAIA"";40478;98542;-;368;139388"
"""500320 CORUMBA"";236206;828441;26977;11693;1103317"
"""500325 COSTA RICA"";49560;225274;13283;12487;300604"
"""500330 COXIM"";433350;357481;17131;763;808725"
"""500345 DEODAPOLIS"";37158;41650;-;750;79558"
"""500348 DOIS IRMAOS DO BURITI"";154879;64357;-;292;219528"
"""500350 DOURADINA"";125838;17760;-;220;143818"
"""500370 DOURADOS"";486254;1634324;69404;82109;2272091"
"""500375 ELDORADO"";15320;37465;167;601;53553"
"""500380 FATIMA DO SUL"";2895;206309;947;797;210948"
"""500390 FIGUEIRAO"";24466;47356;2;-;71824"
"""500400 GLORIA DE DOURADOS"";21832;22873;-;737;45442"
"""500410 GUIA LOPES DA LAGUNA"";4213;44234;-;5;48452"
"""500430 IGUATEMI"";35543;88533;-;181;124257"
"""500440 INOCENCIA"";6288;68076;-;337;74701"
"""500450 ITAPORA"";29431;86741;-;1223;117395"
"""500460 ITAQUIRAI"";113673;87082;872;22378;224005"
"""500470 IVINHEMA"";113599;251176;1;2176;366952"
"""500480 JAPORA"";-;-;-;303;303"
"""500490 JARAGUARI"";77616;37707;-;385;115708"
"""500500 JARDIM"";67904;140340;142;43639;252025"
"""500510 JATEI"";78583;8201;-;-;86784"
"""500515 JUTI"";69109;54373;-;383;123865"
"""500520 LADARIO"";33;78870;-;425;79328"
"""500525 LAGUNA CARAPA"";16;45515;-;1695;47226"
"""500540 MARACAJU"";68632;509537;2160;13656;593985"
"""500560 MIRANDA"";228250;200426;-;793;429469"
"""500568 MUNDO NOVO"";1792;63165;-;739;65696"
"""500570 NAVIRAI"";203131;588669;8962;1847;802609"
"""500580 NIOAQUE"";50587;36194;-;368;87149"
"""500600 NOVA ALVORADA DO SUL"";304;144201;29;-;144534"
"""500620 NOVA ANDRADINA"";73872;451058;18;12273;537221"
"""500625 NOVO HORIZONTE DO SUL"";94;24456;-;266;24816"
"""500627 PARAISO DAS AGUAS"";126679;38292;399;22478;187848"
"""500630 PARANAIBA"";1111404;342731;17202;1330;1472667"
"""500635 PARANHOS"";19724;52886;-;133;72743"
"""500640 PEDRO GOMES"";20818;32809;-;4917;58544"
"""500660 PONTA PORA"";94375;689394;24156;3855;811780"
"""500690 PORTO MURTINHO"";29918;56216;-;1144;87278"
"""500710 RIBAS DO RIO PARDO"";215477;165203;1;826;381507"
"""500720 RIO BRILHANTE"";149438;338637;187;1099;489361"
"""500730 RIO NEGRO"";8039;16374;-;3834;28247"
"""500740 RIO VERDE DE MATO GROSSO"";229080;142045;-;591;371716"
"""500750 ROCHEDO"";78076;22718;-;505;101299"
"""500755 SANTA RITA DO PARDO"";122597;141069;467;57;264190"
"""500769 SAO GABRIEL DO OESTE"";33801;423885;18;4194;461898"
"""500770 SETE QUEDAS"";226;53083;-;-;53309"
"""500780 SELVIRIA"";138248;29290;-;60;167598"
"""500790 SIDROLANDIA"";113608;279643;259;1565;395075"
"""500793 SONORA"";299105;93681;-;1828;394614"
"""500795 TACURU"";21375;22977;-;271;44623"
"""500797 TAQUARUSSU"";5829;18057;-;330;24216"
"""500800 TERENOS"";64365;200052;-;669;265086"
"""500830 TRES LAGOAS"";222127;1501600;36321;14733;1774781"
"""500840 VICENTINA"";4869;40064;-;261;45194"
"""510010 ACORIZAL"";37;15334;-;-;15371"
"""510020 AGUA BOA"";41833;287055;4496;120288;453672"
"""510025 ALTA FLORESTA"";219725;561610;4524;114200;900059"
"""510030 ALTO ARAGUAIA"";63931;182775;-;8254;254960"
"""510035 ALTO BOA VISTA"";554;14720;-;13669;28943"
"""510040 ALTO GARCAS"";227468;150531;16;1149;379164"
"""510050 ALTO PARAGUAI"";89851;40175;-;696;130722"
"""510060 ALTO TAQUARI"";36252;85963;-;13631;135846"
"""510080 APIACAS"";253831;367376;338;39495;661040"
"""510100 ARAGUAIANA"";7995;14344;-;40;22379"
"""510120 ARAGUAINHA"";14627;2566;-;1005;18198"
"""510125 ARAPUTANGA"";44958;70917;993;69790;186658"
"""510130 ARENAPOLIS"";82084;131448;187;34554;248273"
"""510140 ARIPUANA"";62524;166534;7;35157;264222"
"""510160 BARAO DE MELGACO"";9476;27791;-;1792;39059"
"""510170 BARRA DO BUGRES"";60976;573610;-;73119;707705"
"""510180 BARRA DO GARCAS"";249268;641372;30913;120842;1042395"
"""510185 BOM JESUS DO ARAGUAIA"";1120;56540;-;17081;74741"
"""510190 BRASNORTE"";40153;193988;99;67551;301791"
"""510250 CACERES"";171961;684358;48635;1547;906501"
"""510260 CAMPINAPOLIS"";780;102254;-;107182;210216"
"""510263 CAMPO NOVO DO PARECIS"";146154;479504;9899;72881;708438"
"""510267 CAMPO VERDE"";157692;624215;6256;98414;886577"
"""510268 CAMPOS DE JULIO"";83492;126015;83;65626;275216"
"""510269 CANABRAVA DO NORTE"";6987;26166;102;4738;37993"
"""510270 CANARANA"";85701;183071;24;2310;271106"
"""510279 CARLINDA"";55539;61063;685;33018;150305"
"""510285 CASTANHEIRA"";76634;50656;-;2155;129445"
"""510300 CHAPADA DOS GUIMARAES"";35820;329352;372;17363;382907"
"""510305 CLAUDIA"";3276;120545;926;59682;184429"
"""510310 COCALINHO"";58691;144970;-;684;204345"
"""510320 COLIDER"";536895;441643;8162;115241;1101941"
"""510325 COLNIZA"";2729165;86851;236;33029;2849281"
"""510330 COMODORO"";3059;158065;31;102560;263715"
"""510335 CONFRESA"";102346;277137;1112;2151;382746"
"""510336 CONQUISTA D'OESTE"";12619;52458;3;42247;107327"
"""510337 COTRIGUACU"";12442;36941;2;79391;128776"
"""510340 CUIABA"";914221;10345577;12861413;328984;24450195"
"""510343 CURVELANDIA"";224;7902;-;2874;11000"
"""510345 DENISE"";119670;183046;75;18561;321352"
"""510350 DIAMANTINO"";97551;298252;1491;70420;467714"
"""510360 DOM AQUINO"";8347;33992;-;2939;45278"
"""510370 FELIZ NATAL"";35190;116463;435;41471;193559"
"""510380 FIGUEIROPOLIS D'OESTE"";16340;10686;61;3642;30729"
"""510385 GAUCHA DO NORTE"";156517;35189;-;386;192092"
"""510390 GENERAL CARNEIRO"";1825;30589;87;520;33021"
"""510395 GLORIA D'OESTE"";-;20147;194;201;20542"
"""510410 GUARANTA DO NORTE"";550270;355172;66;223008;1128516"
"""510420 GUIRATINGA"";156519;72958;-;9608;239085"
"""510450 INDIAVAI"";32;6244;1;1296;7573"
"""510452 IPIRANGA DO NORTE"";139026;45665;583;17048;202322"
"""510454 ITANHANGA"";60399;67626;565;1958;130548"
"""510455 ITAUBA"";68549;42256;-;9078;119883"
"""510460 ITIQUIRA"";354847;162045;103;1426;518421"
"""510480 JACIARA"";118904;334631;547;54710;508792"
"""510490 JANGADA"";105816;126562;47;7042;239467"
"""510500 JAURU"";26147;21975;101;1131;49354"
"""510510 JUARA"";142030;450672;3219;122160;718081"
"""510515 JUINA"";61502;549914;2688;393319;1007423"
"""510517 JURUENA"";25897;21502;259;1129;48787"
"""510520 JUSCIMEIRA"";47003;90724;2;21834;159563"
"""510523 LAMBARI D'OESTE"";948;14003;378;111;15440"
"""510525 LUCAS DO RIO VERDE"";1138048;613725;1205;8442;1761420"
"""510530 LUCIARA"";271;14682;-;-;14953"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";329531;90214;1;48937;468683"
"""510558 MARCELANDIA"";262597;206762;151;81636;551146"
"""510560 MATUPA"";169440;326210;6;49340;544996"
"""510562 MIRASSOL D'OESTE"";61698;278944;2535;160828;504005"
"""510590 NOBRES"";4474;76596;202;22186;103458"
"""510600 NORTELANDIA"";7663;33835;-;26751;68249"
"""510610 NOSSA SENHORA DO LIVRAMENTO"";4451;-;-;154;4605"
"""510615 NOVA BANDEIRANTES"";247037;27934;168;18684;293823"
"""510617 NOVA NAZARE"";485123;19320;-;20;504463"
"""510618 NOVA LACERDA"";3588;33134;80;37298;74100"
"""510619 NOVA SANTA HELENA"";63;32105;442;30615;63225"
"""510620 NOVA BRASILANDIA"";6810;38398;-;22197;67405"
"""510621 NOVA CANAA DO NORTE"";380130;49686;44;70695;500555"
"""510622 NOVA MUTUM"";167922;585846;3656;11348;768772"
"""510623 NOVA OLIMPIA"";209375;163436;260;15129;388200"
"""510624 NOVA UBIRATA"";252931;166583;1037;2442;422993"
"""510625 NOVA XAVANTINA"";46184;338697;299;26013;411193"
"""510626 NOVO MUNDO"";34095;36492;2;35486;106075"
"""510627 NOVO HORIZONTE DO NORTE"";71565;17921;422;1575;91483"
"""510628 NOVO SAO JOAQUIM"";320;46678;720;38890;86608"
"""510629 PARANAITA"";58747;180638;1373;27991;268749"
"""510630 PARANATINGA"";64796;180843;36;9354;255029"
"""510631 NOVO SANTO ANTONIO"";395;13122;-;9143;22660"
"""510637 PEDRA PRETA"";63487;161384;-;10253;235124"
"""510642 PEIXOTO DE AZEVEDO"";40962;211213;10088;17499;279762"
"""510645 PLANALTO DA SERRA"";37246;60101;131;52932;150410"
"""510650 POCONE"";79655;300695;1304;19479;401133"
"""510665 PONTAL DO ARAGUAIA"";10329;62211;-;536;73076"
"""510670 PONTE BRANCA"";17783;48222;5;2079;68089"
"""510675 PONTES E LACERDA"";517543;634961;2927;151598;1307029"
"""510677 PORTO ALEGRE DO NORTE"";4161;112521;-;36888;153570"
"""510680 PORTO DOS GAUCHOS"";41118;110538;749;45147;197552"
"""510682 PORTO ESPERIDIAO"";6965;18871;-;9993;35829"
"""510685 PORTO ESTRELA"";63129;3978;7;21662;88776"
"""510700 POXOREO"";10413;98220;-;18341;126974"
"""510704 PRIMAVERA DO LESTE"";185897;1243390;14754;27279;1471320"
"""510706 QUERENCIA"";19705;323386;693;2680;346464"
"""510710 SAO JOSE DOS QUATRO MARCOS"";34242;79709;1095;47066;162112"
"""510715 RESERVA DO CABACAL"";1;5774;27;9287;15089"
"""510718 RIBEIRAO CASCALHEIRA"";82386;68213;-;8308;158907"
"""510719 RIBEIRAOZINHO"";8834;31798;-;774;41406"
"""510720 RIO BRANCO"";4011;13640;429;4880;22960"
"""510724 SANTA CARMEM"";115576;65886;401;6049;187912"
"""510726 SANTO AFONSO"";1544;17148;-;7786;26478"
"""510729 SAO JOSE DO POVO"";26493;28335;112;640;55580"
"""510730 SAO JOSE DO RIO CLARO"";41335;187386;-;117573;346294"
"""510735 SAO JOSE DO XINGU"";218;13399;-;804;14421"
"""510740 SAO PEDRO DA CIPA"";2;24502;264;5796;30564"
"""510757 RONDOLANDIA"";10701;26058;-;2677;39436"
"""510760 RONDONOPOLIS"";289440;2148952;75723;111063;2625178"
"""510770 ROSARIO OESTE"";77436;46884;-;659;124979"
"""510774 SANTA CRUZ DO XINGU"";6144;22342;68;4073;32627"
"""510775 SALTO DO CEU"";5897;28919;26;7756;42598"
"""510776 SANTA RITA DO TRIVELATO"";5599;32073;76;58571;96319"
"""510777 SANTA TEREZINHA"";28342;29237;80;16966;74625"
"""510779 SANTO ANTONIO DO LESTE"";70102;65005;197;41998;177302"
"""510780 SANTO ANTONIO DO LEVERGER"";17341;148105;-;8385;173831"
"""510785 SAO FELIX DO ARAGUAIA"";7344;77450;-;34896;119690"
"""510787 SAPEZAL"";57305;236338;1298;726;295667"
"""510788 SERRA NOVA DOURADA"";573;14082;-;11930;26585"
"""510790 SINOP"";751961;2112121;67698;186832;3118612"
"""510792 SORRISO"";355429;1462269;8064;99003;1924765"
"""510794 TABAPORA"";62469;37808;-;4410;104687"
"""510795 TANGARA DA SERRA"";115711;935422;37431;96120;1184684"
"""510800 TAPURAH"";42372;118100;1043;41951;203466"
"""510805 TERRA NOVA DO NORTE"";50697;152705;13;49553;252968"
"""510810 TESOURO"";22038;36316;62;9878;68294"
"""510820 TORIXOREU"";13778;61288;576;21286;96928"
"""510830 UNIAO DO SUL"";25922;51703;376;25830;103831"
"""510835 VALE DE SAO DOMINGOS"";4923;16603;-;23436;44962"
"""510840 VARZEA GRANDE"";617253;2800911;75362;2691;3496217"
"""510850 VERA"";76969;70994;557;11020;159540"
"""510860 VILA RICA"";53561;126504;1652;18383;200100"
"""510880 NOVA GUARITA"";10103;31758;-;26556;68417"
"""510885 NOVA MARILANDIA"";33200;62104;-;41353;136657"
"""510890 NOVA MARINGA"";33732;77901;248;25302;137183"
"""510895 NOVA MONTE VERDE"";102587;37313;435;34032;174367"
"""520005 ABADIA DE GOIAS"";350732;261157;-;618;612507"
"""520010 ABADIANIA"";698193;564515;-;943;1263651"
"""520013 ACREUNA"";509035;284997;1;1272;795305"
"""520015 ADELANDIA"";6077;20179;-;525;26781"
"""520017 AGUA FRIA DE GOIAS"";19374;55146;-;480;75000"
"""520020 AGUA LIMPA"";11318;53062;-;649;65029"
"""520025 AGUAS LINDAS DE GOIAS"";400446;1283447;31257;41815;1756965"
"""520030 ALEXANIA"";53548;222788;-;1108;277444"
"""520050 ALOANDIA"";175;550;-;1023;1748"
"""520055 ALTO HORIZONTE"";4544;18456;740;350;24090"
"""520060 ALTO PARAISO DE GOIAS"";97371;192094;-;256;289721"
"""520080 ALVORADA DO NORTE"";35912;52510;-;1116;89538"
"""520082 AMARALINA"";-;9965;-;240;10205"
"""520085 AMERICANO DO BRASIL"";31745;58691;-;644;91080"
"""520090 AMORINOPOLIS"";10879;51172;3;491;62545"
"""520110 ANAPOLIS"";539284;3701741;118385;67793;4427203"
"""520120 ANHANGUERA"";14256;124;-;110;14490"
"""520130 ANICUNS"";52841;324916;-;1404;379161"
"""520140 APARECIDA DE GOIANIA"";1809564;9424162;192301;110289;11536316"
"""520145 APARECIDA DO RIO DOCE"";19556;37011;-;3;56570"
"""520150 APORE"";6365;14524;-;351;21240"
"""520160 ARACU"";14937;57969;-;465;73371"
"""520170 ARAGARCAS"";105994;206636;536;65664;378830"
"""520180 ARAGOIANIA"";198963;136238;-;553;335754"
"""520215 ARAGUAPAZ"";95235;55364;-;1265;151864"
"""520235 ARENOPOLIS"";343;31998;-;1498;33839"
"""520250 ARUANA"";35687;98597;-;4446;138730"
"""520260 AURILANDIA"";685;10732;184;156;11757"
"""520280 AVELINOPOLIS"";6499;47130;-;614;54243"
"""520310 BALIZA"";-;26505;-;147;26652"
"""520320 BARRO ALTO"";42917;84746;-;614;128277"
"""520330 BELA VISTA DE GOIAS"";546060;477209;91;973;1024333"
"""520340 BOM JARDIM DE GOIAS"";12373;45469;-;981;58823"
"""520350 BOM JESUS DE GOIAS"";18998;219222;2969;52783;293972"
"""520355 BONFINOPOLIS"";39348;96418;-;728;136494"
"""520357 BONOPOLIS"";863;3571;-;408;4842"
"""520360 BRAZABRANTES"";13580;24450;-;312;38342"
"""520380 BRITANIA"";19693;64497;-;1260;85450"
"""520390 BURITI ALEGRE"";2777;74840;-;631;78248"
"""520393 BURITI DE GOIAS"";8988;47810;-;211;57009"
"""520396 BURITINOPOLIS"";1010;27720;-;1138;29868"
"""520400 CABECEIRAS"";31077;123852;-;780;155709"
"""520410 CACHOEIRA ALTA"";47291;151981;8;10574;209854"
"""520420 CACHOEIRA DE GOIAS"";7505;7453;-;445;15403"
"""520425 CACHOEIRA DOURADA"";45537;86520;-;1585;133642"
"""520430 CACU"";2954;20603;-;972;24529"
"""520440 CAIAPONIA"";55855;218495;31;57226;331607"
"""520450 CALDAS NOVAS"";530242;2198953;29328;104198;2862721"
"""520455 CALDAZINHA"";116359;-;-;98;116457"
"""520460 CAMPESTRE DE GOIAS"";352672;49833;-;860;403365"
"""520465 CAMPINACU"";21960;99082;-;1262;122304"
"""520470 CAMPINORTE"";16212;5727;-;1314;23253"
"""520480 CAMPO ALEGRE DE GOIAS"";6298;30038;-;-;36336"
"""520485 CAMPO LIMPO DE GOIAS"";37850;40183;-;1006;79039"
"""520490 CAMPOS BELOS"";863744;244814;502;646;1109706"
"""520495 CAMPOS VERDES"";104696;41385;-;1019;147100"
"""520500 CARMO DO RIO VERDE"";19755;54563;-;568;74886"
"""520505 CASTELANDIA"";15407;28064;-;11649;55120"
"""520510 CATALAO"";32484;1024675;33080;58711;1148950"
"""520520 CATURAI"";8445;16505;-;439;25389"
"""520530 CAVALCANTE"";30489;114256;-;356;145101"
"""520540 CERES"";10864;489223;30548;18761;549396"
"""520545 CEZARINA"";21695;28964;-;217;50876"
"""520547 CHAPADAO DO CEU"";122562;227550;-;868;350980"
"""520549 CIDADE OCIDENTAL"";1333742;1127026;-;3001;2463769"
"""520551 COCALZINHO DE GOIAS"";8023;149833;-;394;158250"
"""520552 COLINAS DO SUL"";693159;35785;-;480;729424"
"""520570 CORREGO DO OURO"";5227;26930;-;383;32540"
"""520580 CORUMBA DE GOIAS"";13677;37767;-;558;52002"
"""520590 CORUMBAIBA"";47284;69575;-;733;117592"
"""520620 CRISTALINA"";82067;576698;5866;5131;669762"
"""520630 CRISTIANOPOLIS"";7826;50179;-;444;58449"
"""520640 CRIXAS"";78864;91908;-;1075;171847"
"""520650 CROMINIA"";16802;48671;-;419;65892"
"""520660 CUMARI"";36648;13733;-;518;50899"
"""520670 DAMIANOPOLIS"";11631;19779;-;386;31796"
"""520680 DAMOLANDIA"";14106;37183;-;827;52116"
"""520690 DAVINOPOLIS"";18374;4764;-;183;23321"
"""520710 DIORAMA"";18117;53583;-;444;72144"
"""520725 DOVERLANDIA"";37238;98639;-;326;136203"
"""520735 EDEALINA"";14239;35055;-;254;49548"
"""520740 EDEIA"";6328;165705;86;1302;173421"
"""520750 ESTRELA DO NORTE"";7739;22435;-;845;31019"
"""520753 FAINA"";1009;74040;-;739;75788"
"""520760 FAZENDA NOVA"";11224;61896;-;470;73590"
"""520780 FIRMINOPOLIS"";43721;96328;-;1649;141698"
"""520790 FLORES DE GOIAS"";33814;131935;-;474;166223"
"""520800 FORMOSA"";153999;727785;10824;26065;918673"
"""520810 FORMOSO"";896;29159;-;239;30294"
"""520815 GAMELEIRA DE GOIAS"";-;3703;-;433;4136"
"""520830 DIVINOPOLIS DE GOIAS"";12410;24876;-;-;37286"
"""520840 GOIANAPOLIS"";85170;51398;-;71;136639"
"""520850 GOIANDIRA"";2193;4424;-;542;7159"
"""520860 GOIANESIA"";1022896;1139635;26517;3486;2192534"
"""520870 GOIANIA"";9903865;14314878;54090977;270767;78580487"
"""520880 GOIANIRA"";5195;573649;1202;6103;586149"
"""520890 GOIAS"";2996;406804;10141;15744;435685"
"""520910 GOIATUBA"";74235;395801;757;13081;483874"
"""520915 GOUVELANDIA"";8549;61518;-;429;70496"
"""520920 GUAPO"";4304;143364;-;780;148448"
"""520929 GUARAITA"";6519;23389;-;5375;35283"
"""520940 GUARANI DE GOIAS"";-;25720;-;939;26659"
"""520945 GUARINOS"";6872;27760;-;793;35425"
"""520960 HEITORAI"";21681;51970;-;502;74153"
"""520970 HIDROLANDIA"";116057;275859;-;881;392797"
"""520980 HIDROLINA"";6212;88146;-;1404;95762"
"""520990 IACIARA"";10250;60700;-;694;71644"
"""520993 INACIOLANDIA"";22366;84256;-;434;107056"
"""520995 INDIARA"";61725;128486;-;587;190798"
"""521000 INHUMAS"";94397;597760;1402;1882;695441"
"""521010 IPAMERI"";133602;386736;-;17806;538144"
"""521015 IPIRANGA DE GOIAS"";9004;32446;-;1374;42824"
"""521020 IPORA"";18165;461706;15937;18510;514318"
"""521030 ISRAELANDIA"";8588;29106;5;585;38284"
"""521040 ITABERAI"";12439;445673;161;3113;461386"
"""521056 ITAGUARI"";-;9967;-;20;9987"
"""521060 ITAGUARU"";12787;82819;-;1105;96711"
"""521080 ITAJA"";19742;60080;-;589;80411"
"""521090 ITAPACI"";460801;257194;-;3538;721533"
"""521100 ITAPIRAPUA"";33845;66857;-;1441;102143"
"""521120 ITAPURANGA"";11847;224678;-;1399;237924"
"""521130 ITARUMA"";26678;103777;253;1876;132584"
"""521140 ITAUCU"";19844;31372;-;937;52153"
"""521150 ITUMBIARA"";140900;1286460;37307;24243;1488910"
"""521160 IVOLANDIA"";12625;28996;-;589;42210"
"""521170 JANDAIA"";29975;71753;-;882;102610"
"""521180 JARAGUA"";506073;433432;3462;874;943841"
"""521190 JATAI"";202372;1047076;38513;168448;1456409"
"""521200 JAUPACI"";9483;36588;-;484;46555"
"""521205 JESUPOLIS"";463;14966;-;113;15542"
"""521210 JOVIANIA"";24932;47826;-;376;73134"
"""521220 JUSSARA"";40161;293566;-;393;334120"
"""521225 LAGOA SANTA"";778;5317;-;47;6142"
"""521230 LEOPOLDO DE BULHOES"";146956;56350;-;285;203591"
"""521250 LUZIANIA"";594855;2175505;34729;34355;2839444"
"""521260 MAIRIPOTABA"";-;22537;-;692;23229"
"""521270 MAMBAI"";18778;29479;-;468;48725"
"""521280 MARA ROSA"";31135;59398;-;519;91052"
"""521290 MARZAGAO"";24150;25631;-;386;50167"
"""521295 MATRINCHA"";76501;32061;-;689;109251"
"""521300 MAURILANDIA"";154467;94677;27;469;249640"
"""521305 MIMOSO DE GOIAS"";9404;425;-;-;9829"
"""521308 MINACU"";61666;152307;-;1225;215198"
"""521310 MINEIROS"";844333;1013575;299;109397;1967604"
"""521340 MOIPORA"";324;22146;-;1212;23682"
"""521350 MONTE ALEGRE DE GOIAS"";9873;19977;-;346;30196"
"""521370 MONTES CLAROS DE GOIAS"";30866;79191;-;618;110675"
"""521375 MONTIVIDIU"";27470;174643;270;1129;203512"
"""521377 MONTIVIDIU DO NORTE"";95765;46256;-;2154;144175"
"""521380 MORRINHOS"";232710;555866;6092;2493;797161"
"""521385 MORRO AGUDO DE GOIAS"";7548;54142;-;538;62228"
"""521390 MOSSAMEDES"";-;56163;-;576;56739"
"""521400 MOZARLANDIA"";291261;328151;53;2300;621765"
"""521405 MUNDO NOVO"";23552;105257;-;833;129642"
"""521410 MUTUNOPOLIS"";20494;36033;-;134;56661"
"""521440 NAZARIO"";19042;47193;-;1464;67699"
"""521450 NEROPOLIS"";5513;190216;327;1330;197386"
"""521460 NIQUELANDIA"";303536;331930;491;50606;686563"
"""521470 NOVA AMERICA"";6335;15651;-;1465;23451"
"""521480 NOVA AURORA"";9199;18018;79;377;27673"
"""521483 NOVA CRIXAS"";116399;21099;-;-;137498"
"""521486 NOVA GLORIA"";80870;24924;-;1072;106866"
"""521487 NOVA IGUACU DE GOIAS"";-;-;-;1586;1586"
"""521490 NOVA ROMA"";-;52155;-;594;52749"
"""521500 NOVA VENEZA"";6406;26024;-;716;33146"
"""521520 NOVO BRASIL"";13030;40666;-;652;54348"
"""521523 NOVO GAMA"";94913;865216;8;-;960137"
"""521525 NOVO PLANALTO"";220560;63116;-;255;283931"
"""521530 ORIZONA"";151681;274827;-;1642;428150"
"""521540 OURO VERDE DE GOIAS"";145191;40351;-;676;186218"
"""521550 OUVIDOR"";2206;78951;-;453;81610"
"""521560 PADRE BERNARDO"";17980;293456;-;581;312017"
"""521565 PALESTINA DE GOIAS"";9897;45158;-;554;55609"
"""521570 PALMEIRAS DE GOIAS"";323740;310576;-;919;635235"
"""521580 PALMELO"";8019;65780;-;11241;85040"
"""521590 PALMINOPOLIS"";8861;40046;-;213;49120"
"""521600 PANAMA"";102720;34950;-;440;138110"
"""521630 PARANAIGUARA"";48704;57973;-;-;106677"
"""521640 PARAUNA"";58593;267548;-;1203;327344"
"""521645 PEROLANDIA"";7209;45276;-;395;52880"
"""521680 PETROLINA DE GOIAS"";6569;52156;-;536;59261"
"""521690 PILAR DE GOIAS"";7026;7737;-;1807;16570"
"""521710 PIRACANJUBA"";105875;272790;73;2001;380739"
"""521720 PIRANHAS"";11033;94394;-;2119;107546"
"""521730 PIRENOPOLIS"";3472;295999;-;-;299471"
"""521740 PIRES DO RIO"";39692;239286;2;41673;320653"
"""521760 PLANALTINA"";103793;820613;1412;1709;927527"
"""521770 PONTALINA"";84300;282747;-;1174;368221"
"""521800 PORANGATU"";5736;779443;21344;10069;816592"
"""521805 PORTEIRAO"";25275;89514;-;472;115261"
"""521810 PORTELANDIA"";8568;55361;-;541;64470"
"""521830 POSSE"";294540;439882;7101;3779;745302"
"""521839 PROFESSOR JAMIL"";5387;38010;-;283;43680"
"""521850 QUIRINOPOLIS"";158779;768189;8492;68008;1003468"
"""521860 RIALMA"";62224;335287;-;1238;398749"
"""521870 RIANAPOLIS"";103002;16271;-;1674;120947"
"""521878 RIO QUENTE"";17854;52770;-;444;71068"
"""521880 RIO VERDE"";784193;2849762;71327;73807;3779089"
"""521890 RUBIATABA"";445002;218418;3;1915;665338"
"""521900 SANCLERLANDIA"";14974;48598;-;955;64527"
"""521910 SANTA BARBARA DE GOIAS"";1724;55732;-;-;57456"
"""521920 SANTA CRUZ DE GOIAS"";7340;42070;-;411;49821"
"""521925 SANTA FE DE GOIAS"";1085;11129;-;281;12495"
"""521930 SANTA HELENA DE GOIAS"";128636;606426;16310;15652;767024"
"""521935 SANTA ISABEL"";6205;14942;-;1084;22231"
"""521940 SANTA RITA DO ARAGUAIA"";5141;14830;-;348;20319"
"""521945 SANTA RITA DO NOVO DESTINO"";-;107;-;32;139"
"""521950 SANTA ROSA DE GOIAS"";2708;25339;-;518;28565"
"""521960 SANTA TEREZA DE GOIAS"";9815;12972;-;232;23019"
"""521970 SANTA TEREZINHA DE GOIAS"";6191;68629;-;361;75181"
"""521971 SANTO ANTONIO DA BARRA"";5853;26177;-;359;32389"
"""521973 SANTO ANTONIO DE GOIAS"";53336;46119;-;-;99455"
"""521975 SANTO ANTONIO DO DESCOBERTO"";195824;224066;-;1625;421515"
"""521980 SAO DOMINGOS"";2068;16385;-;73;18526"
"""521990 SAO FRANCISCO DE GOIAS"";11407;38110;-;349;49866"
"""522000 SAO JOAO D'ALIANCA"";84745;198229;-;1550;284524"
"""522005 SAO JOAO DA PARAUNA"";63;18743;-;505;19311"
"""522010 SAO LUIS DE MONTES BELOS"";16597;473930;38423;6048;534998"
"""522015 SAO LUIZ DO NORTE"";3644;26846;-;90;30580"
"""522020 SAO MIGUEL DO ARAGUAIA"";6425;81472;25;1979;89901"
"""522026 SAO MIGUEL DO PASSA QUATRO"";36541;211;-;197;36949"
"""522028 SAO PATRICIO"";12630;34251;-;1369;48250"
"""522040 SAO SIMAO"";44680;224247;792;1280;270999"
"""522045 SENADOR CANEDO"";418993;2146017;7561;4521;2577092"
"""522050 SERRANOPOLIS"";48685;38328;-;175;87188"
"""522060 SILVANIA"";34430;275650;-;2774;312854"
"""522068 SIMOLANDIA"";6663;14543;-;-;21206"
"""522070 SITIO D'ABADIA"";17234;15019;-;330;32583"
"""522100 TAQUARAL DE GOIAS"";4208;51251;-;204;55663"
"""522108 TERESINA DE GOIAS"";48854;147079;-;784;196717"
