"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""420130 ARAQUARI"";-;-;-;2410690,38;-;2410690,38"
"""420140 ARARANGUA"";-;2351093,36;-;9405281,70;-;11756375,06"
"""420150 ARMAZEM"";-;-;-;689894,70;-;689894,70"
"""420160 ARROIO TRINTA"";-;-;-;248130,41;-;248130,41"
"""420165 ARVOREDO"";-;-;-;118741,70;-;118741,70"
"""420170 ASCURRA"";-;-;-;380196,13;-;380196,13"
"""420180 ATALANTA"";-;-;-;14115,63;-;14115,63"
"""420190 AURORA"";-;-;-;133412,00;-;133412,00"
"""420195 BALNEARIO ARROIO DO SILVA"";-;-;-;440078,95;-;440078,95"
"""420200 BALNEARIO CAMBORIU"";-;8617596,86;-;16415961,56;-;25033558,42"
"""420205 BALNEARIO BARRA DO SUL"";-;-;-;875214,92;-;875214,92"
"""420207 BALNEARIO GAIVOTA"";-;-;-;901959,43;-;901959,43"
"""420208 BANDEIRANTE"";-;-;-;236229,84;-;236229,84"
"""420209 BARRA BONITA"";-;-;-;58125,90;-;58125,90"
"""420210 BARRA VELHA"";-;-;-;2179440,47;-;2179440,47"
"""420215 BELMONTE"";-;-;-;157968,56;-;157968,56"
"""420220 BENEDITO NOVO"";-;-;-;505552,08;-;505552,08"
"""420230 BIGUACU"";-;78483,12;-;7919935,77;-;7998418,89"
"""420240 BLUMENAU"";-;13803378,13;-;58224493,49;-;72027871,62"
"""420245 BOMBINHAS"";-;-;-;2264893,71;-;2264893,71"
"""420250 BOM JARDIM DA SERRA"";-;-;-;156281,80;-;156281,80"
"""420253 BOM JESUS"";-;-;-;29529,32;-;29529,32"
"""420257 BOM JESUS DO OESTE"";-;-;-;129959,09;-;129959,09"
"""420260 BOM RETIRO"";-;60456,78;-;460642,62;-;521099,40"
"""420270 BOTUVERA"";-;-;-;11973,22;-;11973,22"
"""420280 BRACO DO NORTE"";-;26234,40;-;5298470,57;-;5324704,97"
"""420285 BRACO DO TROMBUDO"";-;-;-;269009,18;-;269009,18"
"""420287 BRUNOPOLIS"";-;-;-;27288,30;-;27288,30"
"""420290 BRUSQUE"";-;4480710,65;-;13081088,33;-;17561798,98"
"""420300 CACADOR"";-;-;-;6140843,32;-;6140843,32"
"""420310 CAIBI"";-;-;-;631747,31;-;631747,31"
"""420315 CALMON"";-;-;-;153051,69;-;153051,69"
"""420320 CAMBORIU"";-;8121,06;-;2412583,58;-;2420704,64"
"""420330 CAMPO ALEGRE"";-;444441,60;-;2816400,24;-;3260841,84"
"""420340 CAMPO BELO DO SUL"";-;1300,00;-;689280,30;-;690580,30"
"""420350 CAMPO ERE"";-;-;-;992082,04;-;992082,04"
"""420360 CAMPOS NOVOS"";-;-;-;2179125,66;-;2179125,66"
"""420370 CANELINHA"";-;1910,00;-;971486,14;-;973396,14"
"""420380 CANOINHAS"";-;24691,20;-;4189760,76;-;4214451,96"
"""420390 CAPINZAL"";-;-;-;311195,25;-;311195,25"
"""420395 CAPIVARI DE BAIXO"";-;-;-;1219572,86;-;1219572,86"
"""420400 CATANDUVAS"";-;-;-;362703,22;-;362703,22"
"""420410 CAXAMBU DO SUL"";-;-;-;273595,21;-;273595,21"
"""420415 CELSO RAMOS"";-;-;-;24958,81;-;24958,81"
"""420419 CHAPADAO DO LAGEADO"";-;-;-;216575,08;-;216575,08"
"""420420 CHAPECO"";-;8397720,17;-;52847636,58;-;61245356,75"
"""420425 COCAL DO SUL"";-;-;-;2165714,16;-;2165714,16"
"""420430 CONCORDIA"";-;1930853,34;-;7190295,46;-;9121148,80"
"""420435 CORDILHEIRA ALTA"";-;-;-;114694,15;-;114694,15"
"""420440 CORONEL FREITAS"";-;-;-;562306,81;-;562306,81"
"""420445 CORONEL MARTINS"";-;-;-;107491,02;-;107491,02"
"""420450 CORUPA"";-;-;-;900372,21;-;900372,21"
"""420455 CORREIA PINTO"";-;-;-;204332,20;-;204332,20"
"""420460 CRICIUMA"";-;13887487,16;-;50327630,63;-;64215117,79"
"""420470 CUNHA PORA"";-;-;-;880519,70;-;880519,70"
"""420475 CUNHATAI"";-;-;-;165303,00;-;165303,00"
"""420480 CURITIBANOS"";-;1379919,56;-;3468291,65;-;4848211,21"
"""420490 DESCANSO"";-;-;-;1018010,82;-;1018010,82"
"""420500 DIONISIO CERQUEIRA"";-;-;-;1091618,80;-;1091618,80"
"""420510 DONA EMMA"";-;-;-;322403,37;-;322403,37"
"""420515 DOUTOR PEDRINHO"";-;-;-;195789,63;-;195789,63"
"""420517 ENTRE RIOS"";-;-;-;19358,62;-;19358,62"
"""420519 ERMO"";-;195,21;-;240554,41;-;240749,62"
"""420520 ERVAL VELHO"";-;-;-;83327,23;-;83327,23"
"""420530 FAXINAL DOS GUEDES"";-;-;-;693734,43;-;693734,43"
"""420535 FLOR DO SERTAO"";-;-;-;90831,24;-;90831,24"
"""420540 FLORIANOPOLIS"";50392918,70;27410379,67;-;135983763,06;-;213787061,43"
"""420543 FORMOSA DO SUL"";-;-;-;137738,86;-;137738,86"
"""420545 FORQUILHINHA"";-;1980,00;-;6774112,97;-;6776092,97"
"""420550 FRAIBURGO"";-;1131532,12;-;3231647,61;-;4363179,73"
"""420560 GALVAO"";-;-;-;258894,31;-;258894,31"
"""420570 GAROPABA"";-;-;-;3234797,66;-;3234797,66"
"""420580 GARUVA"";-;125,00;-;1472436,60;-;1472561,60"
"""420590 GASPAR"";-;115412,18;-;6120411,38;-;6235823,56"
"""420600 GOVERNADOR CELSO RAMOS"";-;-;-;884474,80;-;884474,80"
"""420610 GRAO-PARA"";-;-;-;318293,14;-;318293,14"
"""420620 GRAVATAL"";-;-;-;406007,24;-;406007,24"
"""420630 GUABIRUBA"";-;1005,00;-;1219591,34;-;1220596,34"
"""420640 GUARACIABA"";-;-;-;709738,25;-;709738,25"
"""420650 GUARAMIRIM"";-;70987,20;-;2976265,36;-;3047252,56"
"""420660 GUARUJA DO SUL"";-;-;-;379912,37;-;379912,37"
"""420665 GUATAMBU"";-;-;-;279107,30;-;279107,30"
"""420670 HERVAL D'OESTE"";-;330,00;-;889773,61;-;890103,61"
"""420675 IBIAM"";-;-;-;6149,20;-;6149,20"
"""420680 IBICARE"";-;-;-;292884,12;-;292884,12"
"""420690 IBIRAMA"";-;-;-;3696623,70;-;3696623,70"
"""420700 ICARA"";-;46660,20;-;4031471,14;-;4078131,34"
"""420710 ILHOTA"";-;-;-;909325,71;-;909325,71"
"""420720 IMARUI"";-;1670,13;-;694334,85;-;696004,98"
"""420730 IMBITUBA"";-;-;-;2612080,85;-;2612080,85"
"""420740 IMBUIA"";-;-;-;1104005,82;-;1104005,82"
"""420750 INDAIAL"";-;6690,00;-;5519706,88;-;5526396,88"
"""420757 IOMERE"";-;-;-;282161,37;-;282161,37"
"""420760 IPIRA"";-;84876,00;-;156318,02;-;241194,02"
"""420765 IPORA DO OESTE"";-;585587,59;-;2344463,91;-;2930051,50"
"""420768 IPUACU"";-;-;-;671363,57;-;671363,57"
"""420770 IPUMIRIM"";-;-;-;246121,25;-;246121,25"
"""420775 IRACEMINHA"";-;-;-;422864,76;-;422864,76"
"""420780 IRANI"";-;-;-;1095936,49;-;1095936,49"
"""420785 IRATI"";-;-;-;134865,44;-;134865,44"
"""420790 IRINEOPOLIS"";-;-;-;563225,47;-;563225,47"
"""420800 ITA"";-;-;-;238010,70;-;238010,70"
"""420810 ITAIOPOLIS"";-;-;-;724664,10;-;724664,10"
"""420820 ITAJAI"";-;10689122,13;-;49613327,67;-;60302449,80"
"""420830 ITAPEMA"";-;-;-;5364461,08;-;5364461,08"
"""420840 ITAPIRANGA"";-;5113,26;-;1212086,79;-;1217200,05"
"""420845 ITAPOA"";-;-;-;1033917,59;-;1033917,59"
"""420850 ITUPORANGA"";-;-;-;1581302,13;-;1581302,13"
"""420860 JABORA"";-;-;-;121184,50;-;121184,50"
"""420870 JACINTO MACHADO"";-;195,21;-;894407,83;-;894603,04"
"""420880 JAGUARUNA"";-;238,59;-;1767677,49;-;1767916,08"
"""420890 JARAGUA DO SUL"";-;5016240,35;-;25944677,54;-;30960917,89"
"""420895 JARDINOPOLIS"";-;-;-;266867,52;-;266867,52"
"""420900 JOACABA"";-;975524,87;-;19175981,48;-;20151506,35"
"""420910 JOINVILLE"";-;21734258,49;-;77402702,02;-;99136960,51"
"""420915 JOSE BOITEUX"";-;-;-;452182,74;-;452182,74"
"""420917 JUPIA"";-;-;-;84752,06;-;84752,06"
"""420920 LACERDOPOLIS"";-;-;-;108609,00;-;108609,00"
"""420930 LAGES"";-;7291474,01;-;33986722,22;-;41278196,23"
"""420940 LAGUNA"";-;-;-;3119734,36;-;3119734,36"
"""420945 LAJEADO GRANDE"";-;-;-;153589,59;-;153589,59"
"""420950 LAURENTINO"";-;360,00;-;808456,78;-;808816,78"
"""420960 LAURO MULLER"";-;-;-;599011,00;-;599011,00"
"""420970 LEBON REGIS"";-;-;-;590346,47;-;590346,47"
"""420980 LEOBERTO LEAL"";-;-;-;237488,62;-;237488,62"
"""420985 LINDOIA DO SUL"";-;-;-;149361,35;-;149361,35"
"""420990 LONTRAS"";-;-;-;1672555,25;-;1672555,25"
"""421000 LUIZ ALVES"";-;-;-;1169675,46;-;1169675,46"
"""421003 LUZERNA"";-;2572012,82;-;69731,79;-;2641744,61"
"""421005 MACIEIRA"";-;-;-;36204,34;-;36204,34"
"""421010 MAFRA"";-;3539440,10;-;6449455,47;-;9988895,57"
"""421020 MAJOR GERCINO"";-;-;-;159877,95;-;159877,95"
"""421030 MAJOR VIEIRA"";-;-;-;196583,19;-;196583,19"
"""421040 MARACAJA"";-;21,69;-;1090720,66;-;1090742,35"
"""421050 MARAVILHA"";-;-;-;4139001,32;-;4139001,32"
"""421055 MAREMA"";-;-;-;55762,99;-;55762,99"
"""421060 MASSARANDUBA"";-;-;-;1395865,99;-;1395865,99"
"""421070 MATOS COSTA"";-;-;-;40219,88;-;40219,88"
"""421080 MELEIRO"";-;74083,72;-;786034,43;-;860118,15"
"""421090 MODELO"";-;-;-;702226,12;-;702226,12"
"""421100 MONDAI"";-;-;-;1142687,20;-;1142687,20"
"""421105 MONTE CARLO"";-;-;-;129007,11;-;129007,11"
"""421110 MONTE CASTELO"";-;-;-;281024,82;-;281024,82"
"""421120 MORRO DA FUMACA"";-;-;-;953851,08;-;953851,08"
"""421125 MORRO GRANDE"";-;-;-;150300,48;-;150300,48"
"""421130 NAVEGANTES"";-;-;-;6285483,16;-;6285483,16"
"""421140 NOVA ERECHIM"";-;-;-;364965,85;-;364965,85"
"""421145 NOVA ITABERABA"";-;-;-;205363,60;-;205363,60"
"""421150 NOVA TRENTO"";-;78703,20;-;1422836,92;-;1501540,12"
"""421160 NOVA VENEZA"";-;539632,80;-;708748,13;-;1248380,93"
"""421165 NOVO HORIZONTE"";-;-;-;16356,75;-;16356,75"
"""421170 ORLEANS"";-;-;-;1381389,52;-;1381389,52"
"""421175 OTACILIO COSTA"";-;-;-;1458589,02;-;1458589,02"
"""421180 OURO"";-;-;-;7783,35;-;7783,35"
"""421185 OURO VERDE"";-;65,07;-;87124,48;-;87189,55"
"""421187 PAIAL"";-;-;-;38383,60;-;38383,60"
"""421189 PAINEL"";-;-;-;263984,78;-;263984,78"
"""421190 PALHOCA"";-;1660,00;-;12140900,87;-;12142560,87"
"""421200 PALMA SOLA"";-;-;-;734291,96;-;734291,96"
"""421205 PALMEIRA"";-;-;-;245827,31;-;245827,31"
"""421210 PALMITOS"";-;-;-;1091513,10;-;1091513,10"
"""421220 PAPANDUVA"";-;-;-;422471,42;-;422471,42"
"""421223 PARAISO"";-;-;-;241475,63;-;241475,63"
"""421225 PASSO DE TORRES"";-;-;-;1013352,74;-;1013352,74"
"""421227 PASSOS MAIA"";-;-;-;110022,77;-;110022,77"
"""421230 PAULO LOPES"";-;-;-;602039,71;-;602039,71"
"""421240 PEDRAS GRANDES"";-;-;-;40021,02;-;40021,02"
"""421250 PENHA"";-;2517772,81;-;5477268,35;-;7995041,16"
"""421260 PERITIBA"";-;-;-;106328,95;-;106328,95"
"""421265 PESCARIA BRAVA"";-;-;-;159283,72;-;159283,72"
"""421270 PETROLANDIA"";-;-;-;853120,41;-;853120,41"
"""421280 BALNEARIO PICARRAS"";-;-;-;1581097,34;-;1581097,34"
"""421290 PINHALZINHO"";-;-;-;1669267,57;-;1669267,57"
"""421300 PINHEIRO PRETO"";-;-;-;47297,51;-;47297,51"
"""421310 PIRATUBA"";-;-;-;130781,58;-;130781,58"
"""421315 PLANALTO ALEGRE"";-;-;-;200996,48;-;200996,48"
"""421320 POMERODE"";-;1719260,92;-;4370356,01;-;6089616,93"
"""421330 PONTE ALTA"";-;-;-;16497,01;-;16497,01"
"""421340 PONTE SERRADA"";-;-;-;773824,39;-;773824,39"
"""421350 PORTO BELO"";-;-;-;1960109,16;-;1960109,16"
"""421360 PORTO UNIAO"";-;12345,60;-;5637774,77;-;5650120,37"
"""421370 POUSO REDONDO"";-;192900,00;-;1234669,35;-;1427569,35"
"""421380 PRAIA GRANDE"";-;1359729,06;-;2463561,32;-;3823290,38"
"""421400 PRESIDENTE GETULIO"";-;-;-;629998,51;-;629998,51"
"""421410 PRESIDENTE NEREU"";-;-;-;231888,07;-;231888,07"
"""421415 PRINCESA"";-;-;-;214368,56;-;214368,56"
"""421420 QUILOMBO"";-;-;-;1327485,18;-;1327485,18"
"""421430 RANCHO QUEIMADO"";-;-;-;9039,02;-;9039,02"
"""421440 RIO DAS ANTAS"";-;-;-;328437,44;-;328437,44"
"""421450 RIO DO CAMPO"";-;-;-;525660,65;-;525660,65"
"""421460 RIO DO OESTE"";-;-;-;695940,33;-;695940,33"
"""421470 RIO DOS CEDROS"";-;30864,00;-;2085503,15;-;2116367,15"
"""421480 RIO DO SUL"";-;6258035,73;-;14432817,29;-;20690853,02"
"""421490 RIO FORTUNA"";-;-;-;333670,33;-;333670,33"
"""421500 RIO NEGRINHO"";-;770,00;-;3125354,23;-;3126124,23"
"""421505 RIO RUFINO"";-;-;-;263691,68;-;263691,68"
"""421507 RIQUEZA"";-;-;-;261209,79;-;261209,79"
"""421510 RODEIO"";-;-;-;557442,95;-;557442,95"
"""421520 ROMELANDIA"";-;-;-;363998,62;-;363998,62"
"""421530 SALETE"";-;-;-;952131,94;-;952131,94"
"""421535 SALTINHO"";-;-;-;70080,30;-;70080,30"
"""421540 SALTO VELOSO"";-;-;-;155464,04;-;155464,04"
"""421545 SANGAO"";-;-;-;554239,05;-;554239,05"
"""421550 SANTA CECILIA"";-;-;-;384292,40;-;384292,40"
"""421555 SANTA HELENA"";-;-;-;214469,36;-;214469,36"
"""421560 SANTA ROSA DE LIMA"";-;-;-;43639,62;-;43639,62"
"""421565 SANTA ROSA DO SUL"";-;-;-;428601,38;-;428601,38"
"""421567 SANTA TEREZINHA"";-;-;-;295238,99;-;295238,99"
"""421568 SANTA TEREZINHA DO PROGRESSO"";-;-;-;92951,85;-;92951,85"
"""421569 SANTIAGO DO SUL"";-;-;-;185998,27;-;185998,27"
"""421570 SANTO AMARO DA IMPERATRIZ"";-;326409,54;-;5471060,09;-;5797469,63"
"""421575 SAO BERNARDINO"";-;-;-;313607,98;-;313607,98"
"""421580 SAO BENTO DO SUL"";-;5364597,32;-;8720293,18;-;14084890,50"
"""421590 SAO BONIFACIO"";-;175,07;-;419378,21;-;419553,28"
"""421600 SAO CARLOS"";-;1163938,24;-;1287207,11;-;2451145,35"
"""421605 SAO CRISTOVAO DO SUL"";-;-;-;39797,08;-;39797,08"
"""421610 SAO DOMINGOS"";-;-;-;644748,17;-;644748,17"
"""421620 SAO FRANCISCO DO SUL"";-;4380,00;-;4241167,34;-;4245547,34"
"""421625 SAO JOAO DO OESTE"";-;-;-;1440635,09;-;1440635,09"
"""421630 SAO JOAO BATISTA"";-;1804,68;-;2073998,41;-;2075803,09"
"""421635 SAO JOAO DO ITAPERIU"";-;-;-;75994,52;-;75994,52"
"""421640 SAO JOAO DO SUL"";-;-;-;836395,34;-;836395,34"
"""421650 SAO JOAQUIM"";-;-;-;2182115,40;-;2182115,40"
"""421660 SAO JOSE"";-;4122388,31;-;27444145,14;-;31566533,45"
"""421670 SAO JOSE DO CEDRO"";-;-;-;978795,86;-;978795,86"
"""421680 SAO JOSE DO CERRITO"";-;-;-;114872,67;-;114872,67"
"""421690 SAO LOURENCO DO OESTE"";-;376783,55;-;3794978,93;-;4171762,48"
"""421700 SAO LUDGERO"";-;-;-;932633,60;-;932633,60"
"""421710 SAO MARTINHO"";-;-;-;208790,71;-;208790,71"
"""421715 SAO MIGUEL DA BOA VISTA"";-;-;-;149590,97;-;149590,97"
"""421720 SAO MIGUEL DO OESTE"";-;4147264,04;-;9513411,90;-;13660675,94"
"""421725 SAO PEDRO DE ALCANTARA"";-;-;-;852231,22;-;852231,22"
"""421730 SAUDADES"";-;-;-;818475,08;-;818475,08"
"""421740 SCHROEDER"";-;-;-;655117,12;-;655117,12"
"""421750 SEARA"";-;-;-;1481776,99;-;1481776,99"
"""421755 SERRA ALTA"";-;-;-;219711,26;-;219711,26"
"""421760 SIDEROPOLIS"";-;-;-;1133198,91;-;1133198,91"
"""421770 SOMBRIO"";-;996183,36;-;2867811,57;-;3863994,93"
"""421775 SUL BRASIL"";-;-;-;295749,37;-;295749,37"
"""421780 TAIO"";-;-;-;1303469,55;-;1303469,55"
"""421790 TANGARA"";-;-;-;448863,08;-;448863,08"
"""421795 TIGRINHOS"";-;-;-;177390,15;-;177390,15"
"""421800 TIJUCAS"";-;105662,60;-;3344620,12;-;3450282,72"
"""421810 TIMBE DO SUL"";-;372666,42;-;811185,90;-;1183852,32"
"""421820 TIMBO"";-;3707671,89;-;4716488,51;-;8424160,40"
"""421825 TIMBO GRANDE"";-;-;-;574468,01;-;574468,01"
"""421830 TRES BARRAS"";-;-;-;748275,99;-;748275,99"
"""421835 TREVISO"";-;-;-;181349,47;-;181349,47"
"""421840 TREZE DE MAIO"";-;86,76;-;398358,16;-;398444,92"
"""421850 TREZE TILIAS"";-;-;-;633977,72;-;633977,72"
"""421860 TROMBUDO CENTRAL"";-;-;-;1082509,43;-;1082509,43"
"""421870 TUBARAO"";-;7118304,40;-;15768774,70;-;22887079,10"
"""421875 TUNAPOLIS"";-;-;-;518921,58;-;518921,58"
"""421880 TURVO"";-;780,00;-;1213418,21;-;1214198,21"
"""421885 UNIAO DO OESTE"";-;-;-;231134,11;-;231134,11"
"""421890 URUBICI"";-;-;-;500211,83;-;500211,83"
"""421900 URUSSANGA"";-;108,45;-;1563961,16;-;1564069,61"
"""421910 VARGEAO"";-;-;-;131971,58;-;131971,58"
"""421915 VARGEM"";-;-;-;59452,25;-;59452,25"
"""421917 VARGEM BONITA"";-;-;-;135475,67;-;135475,67"
"""421920 VIDAL RAMOS"";-;60,00;-;976465,66;-;976525,66"
"""421930 VIDEIRA"";-;2611296,11;-;9306949,78;-;11918245,89"
"""421935 VITOR MEIRELES"";-;-;-;307642,79;-;307642,79"
"""421940 WITMARSUM"";-;-;-;407593,73;-;407593,73"
"""421950 XANXERE"";-;2267962,58;-;5441728,94;-;7709691,52"
"""421960 XAVANTINA"";-;-;-;90586,52;-;90586,52"
"""421970 XAXIM"";-;-;-;2437496,95;-;2437496,95"
"""422000 BALNEARIO RINCAO"";-;-;-;489322,28;-;489322,28"
"""430003 ACEGUA"";-;-;-;230562,96;-;230562,96"
"""430005 AGUA SANTA"";-;-;-;47278,01;-;47278,01"
"""430010 AGUDO"";-;-;-;1522419,38;-;1522419,38"
"""430020 AJURICABA"";-;-;-;426864,06;-;426864,06"
"""430030 ALECRIM"";-;-;-;200691,35;-;200691,35"
"""430040 ALEGRETE"";1588566,17;1983886,14;-;3977065,03;-;7549517,34"
"""430045 ALEGRIA"";-;-;-;209627,10;-;209627,10"
"""430047 ALMIRANTE TAMANDARE DO SUL"";-;-;-;22432,22;-;22432,22"
"""430050 ALPESTRE"";-;-;-;187452,50;-;187452,50"
"""430055 ALTO ALEGRE"";-;-;-;29012,07;-;29012,07"
"""430057 ALTO FELIZ"";-;-;-;44150,84;-;44150,84"
"""430060 ALVORADA"";-;5455701,04;-;7928582,08;-;13384283,12"
"""430063 AMARAL FERRADOR"";-;-;-;89669,81;-;89669,81"
"""430064 AMETISTA DO SUL"";-;-;-;339414,66;-;339414,66"
"""430070 ANTA GORDA"";-;-;-;54951,98;-;54951,98"
"""430080 ANTONIO PRADO"";-;140856,78;-;2714568,48;-;2855425,26"
"""430085 ARAMBARE"";-;-;-;17640,29;-;17640,29"
"""430087 ARARICA"";-;-;-;369850,83;-;369850,83"
"""430090 ARATIBA"";-;183640,80;-;2209310,68;-;2392951,48"
"""430100 ARROIO DO MEIO"";-;-;-;1296154,17;-;1296154,17"
"""430105 ARROIO DO SAL"";-;-;-;734890,45;-;734890,45"
"""430107 ARROIO DO PADRE"";-;-;-;43298,52;-;43298,52"
"""430110 ARROIO DOS RATOS"";-;-;-;246517,09;-;246517,09"
"""430120 ARROIO DO TIGRE"";-;470,00;-;264215,41;-;264685,41"
"""430130 ARROIO GRANDE"";-;-;-;979976,69;-;979976,69"
"""430140 ARVOREZINHA"";-;-;-;254057,88;-;254057,88"
"""430150 AUGUSTO PESTANA"";-;-;-;318087,39;-;318087,39"
"""430155 AUREA"";-;-;-;434,27;-;434,27"
"""430160 BAGE"";1367668,24;4356764,30;-;15870374,98;-;21594807,52"
"""430163 BALNEARIO PINHAL"";-;-;-;498657,35;-;498657,35"
"""430165 BARAO"";-;-;-;422816,45;-;422816,45"
"""430175 BARAO DO TRIUNFO"";-;-;-;11978,18;-;11978,18"
"""430180 BARRACAO"";-;-;-;81238,17;-;81238,17"
"""430185 BARRA DO GUARITA"";-;-;-;46500,00;-;46500,00"
"""430190 BARRA DO RIBEIRO"";-;-;-;492299,06;-;492299,06"
"""430195 BARRA FUNDA"";-;-;-;216252,08;-;216252,08"
"""430200 BARROS CASSAL"";-;-;-;111022,69;-;111022,69"
"""430205 BENJAMIN CONSTANT DO SUL"";-;-;-;42036,43;-;42036,43"
"""430210 BENTO GONCALVES"";-;1777605,75;-;15296926,73;-;17074532,48"
"""430215 BOA VISTA DAS MISSOES"";-;-;-;18150,00;-;18150,00"
"""430220 BOA VISTA DO BURICA"";-;-;-;352780,43;-;352780,43"
"""430230 BOM JESUS"";-;-;-;868616,27;-;868616,27"
"""430235 BOM PRINCIPIO"";-;-;-;918879,29;-;918879,29"
"""430237 BOM PROGRESSO"";-;-;-;22575,00;-;22575,00"
"""430240 BOM RETIRO DO SUL"";-;-;-;586522,61;-;586522,61"
"""430245 BOQUEIRAO DO LEAO"";-;-;-;137736,56;-;137736,56"
"""430250 BOSSOROCA"";-;-;-;58618,51;-;58618,51"
"""430270 BUTIA"";-;-;-;714507,93;-;714507,93"
"""430280 CACAPAVA DO SUL"";-;-;-;1911382,40;-;1911382,40"
"""430290 CACEQUI"";-;83303,64;-;873780,87;-;957084,51"
"""430300 CACHOEIRA DO SUL"";677636,99;3903327,08;-;9586190,96;-;14167155,03"
"""430310 CACHOEIRINHA"";-;4709373,50;-;5310440,29;-;10019813,79"
"""430320 CACIQUE DOBLE"";-;-;-;107402,47;-;107402,47"
"""430330 CAIBATE"";-;2125,00;-;66555,01;-;68680,01"
"""430340 CAICARA"";-;-;-;173901,45;-;173901,45"
"""430350 CAMAQUA"";-;2561538,43;-;7294081,57;-;9855620,00"
"""430355 CAMARGO"";-;-;-;152277,14;-;152277,14"
"""430360 CAMBARA DO SUL"";-;-;-;271955,35;-;271955,35"
"""430367 CAMPESTRE DA SERRA"";-;-;-;9162,54;-;9162,54"
"""430370 CAMPINA DAS MISSOES"";-;-;-;328488,60;-;328488,60"
"""430380 CAMPINAS DO SUL"";-;-;-;238418,33;-;238418,33"
"""430390 CAMPO BOM"";-;4301524,86;-;3539432,50;-;7840957,36"
"""430400 CAMPO NOVO"";-;-;-;67000,02;-;67000,02"
"""430410 CAMPOS BORGES"";-;-;-;101936,83;-;101936,83"
"""430420 CANDELARIA"";-;61680,00;-;3383217,67;-;3444897,67"
"""430430 CANDIDO GODOI"";-;-;-;278516,49;-;278516,49"
"""430435 CANDIOTA"";-;-;-;538578,22;-;538578,22"
"""430440 CANELA"";-;185,00;-;4411643,92;-;4411828,92"
"""430450 CANGUCU"";-;-;-;3543614,89;-;3543614,89"
"""430460 CANOAS"";-;5015144,12;-;40304599,48;-;45319743,60"
"""430461 CANUDOS DO VALE"";-;-;-;25650,00;-;25650,00"
"""430463 CAPAO DA CANOA"";-;-;-;5659704,55;-;5659704,55"
"""430465 CAPAO DO CIPO"";-;-;-;19713,40;-;19713,40"
"""430466 CAPAO DO LEAO"";-;-;-;857205,57;-;857205,57"
"""430467 CAPIVARI DO SUL"";-;-;-;293921,42;-;293921,42"
"""430469 CAPITAO"";-;-;-;48900,00;-;48900,00"
"""430470 CARAZINHO"";-;2418446,52;-;10572320,72;-;12990767,24"
"""430471 CARAA"";-;-;-;88311,65;-;88311,65"
"""430480 CARLOS BARBOSA"";-;2290,00;-;1281294,49;-;1283584,49"
"""430490 CASCA"";-;-;-;617527,17;-;617527,17"
"""430495 CASEIROS"";-;-;-;21415,53;-;21415,53"
"""430500 CATUIPE"";-;-;-;273457,64;-;273457,64"
"""430510 CAXIAS DO SUL"";12596073,46;10670612,55;-;53638324,90;-;76905010,91"
"""430511 CENTENARIO"";-;-;-;34497,07;-;34497,07"
"""430512 CERRITO"";-;-;-;11170,26;-;11170,26"
"""430513 CERRO BRANCO"";-;-;-;89993,58;-;89993,58"
"""430515 CERRO GRANDE"";-;-;-;47427,16;-;47427,16"
"""430517 CERRO GRANDE DO SUL"";-;-;-;268893,78;-;268893,78"
"""430520 CERRO LARGO"";-;-;-;263524,64;-;263524,64"
"""430530 CHAPADA"";-;-;-;309106,28;-;309106,28"
"""430535 CHARQUEADAS"";-;1076078,40;-;2400867,74;-;3476946,14"
"""430540 CHIAPETTA"";-;-;-;149803,71;-;149803,71"
"""430543 CHUI"";-;-;-;4291,08;-;4291,08"
"""430544 CHUVISCA"";-;-;-;41703,60;-;41703,60"
"""430545 CIDREIRA"";-;-;-;1009306,56;-;1009306,56"
"""430550 CIRIACO"";-;-;-;179221,57;-;179221,57"
"""430558 COLINAS"";-;-;-;5661,31;-;5661,31"
"""430560 COLORADO"";-;-;-;6247,39;-;6247,39"
"""430570 CONDOR"";-;-;-;50781,34;-;50781,34"
"""430580 CONSTANTINA"";-;-;-;498133,64;-;498133,64"
"""430585 COQUEIROS DO SUL"";-;-;-;163221,19;-;163221,19"
"""430590 CORONEL BICACO"";-;-;-;144058,48;-;144058,48"
"""430597 COXILHA"";-;-;-;13050,00;-;13050,00"
"""430600 CRISSIUMAL"";-;-;-;910013,79;-;910013,79"
"""430605 CRISTAL"";-;-;-;247119,36;-;247119,36"
"""430607 CRISTAL DO SUL"";-;-;-;24600,00;-;24600,00"
"""430610 CRUZ ALTA"";615445,35;3123714,81;-;6304860,23;-;10044020,39"
"""430613 CRUZALTENSE"";-;-;-;12374,31;-;12374,31"
"""430620 CRUZEIRO DO SUL"";-;-;-;679016,73;-;679016,73"
"""430630 DAVID CANABARRO"";-;-;-;266999,49;-;266999,49"
"""430632 DERRUBADAS"";-;-;-;31950,00;-;31950,00"
"""430640 DOIS IRMAOS"";-;-;-;945428,68;-;945428,68"
"""430645 DOIS LAJEADOS"";-;-;-;26352,46;-;26352,46"
"""430650 DOM FELICIANO"";-;-;-;873551,12;-;873551,12"
"""430655 DOM PEDRO DE ALCANTARA"";-;-;-;8792,84;-;8792,84"
