"""Munic¡pio"";""2021/Ago"";""2021/Set"";""2021/Out"";""2021/Nov"";""2021/Dez"";""2022/Jan"";""2022/Fev"";""2022/Mar"";""2022/Abr"";""2022/Mai"";""2022/Jun"";""2022/Jul"";""2022/Ago"";""2022/Set"";""2022/Out"";""2022/Nov"";""2022/Dez"";""2023/Jan"";""2023/Fev"";""2023/Mar"";""2023/Abr"";""2023/Mai"";""2023/Jun"";""2023/Jul"";""2023/Ago"";""2023/Set"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""354570 SANTA ALBERTINA"";-;-;-;-;-;15984,39;12311,69;18184,30;13980,54;15540,34;12249,66;13482,76;18901,68;17330,23;14579,38;19141,88;12580,13;16572,18;15565,18;20330,33;17936,93;21627,14;16142,20;15802,54;21872,62;16575,55;19546,15;47482,68;36691,48;45878,26;45246,57;50034,58;60813,38;36031,89;42327,42;56880,68;50159,96;50275,60;36803,18;40822,31;39327,38;49879,94;27811,18;66786,81;28928,15;55087,38;65417,59;73993,82;71395,94;68825,98;80228,53;70071,81;57097,67;64067,97;1784605,94"
"""354580 SANTA BARBARA D'OESTE"";-;-;-;-;45,00;1253572,16;1394051,47;1697587,08;1729439,77;1800545,17;1666103,83;1394378,36;1682431,04;1318180,39;1541546,29;1141778,09;1276963,40;1322982,70;1461333,34;1647399,72;1813709,40;1630679,87;1440792,53;1367207,73;1661761,96;1406373,98;1582244,01;1569774,68;1228945,38;1252793,20;1539431,61;1773838,54;1817557,24;1834424,32;1752225,69;1892470,07;1926282,99;1865899,22;1849438,21;1729678,89;1307172,08;1386395,58;1572437,15;1693525,88;1713407,01;1631699,47;1570028,77;1490039,75;1757574,99;1805390,23;1813301,32;1623436,83;1364756,75;1376470,95;77369504,09"
"""354600 SANTA BRANCA"";-;-;-;-;-;83794,15;37140,44;44607,78;44637,44;59513,11;53866,80;63278,94;72659,83;67322,14;71379,88;76421,20;60208,79;54742,40;54723,70;73772,58;58088,25;78241,65;78267,04;62915,88;58646,17;58228,23;71503,69;57024,59;52592,12;43959,99;70134,31;78722,91;106312,22;57373,80;56076,27;48000,55;58266,77;58502,05;58234,30;54467,50;51450,09;49817,74;48755,47;56841,25;54810,17;72645,86;60393,85;51870,06;56578,06;55482,96;61973,06;53885,90;51296,85;45572,48;2955001,27"
"""354610 SANTA CLARA D'OESTE"";-;-;-;-;-;1394,02;1804,08;2125,62;1641,34;2692,43;2863,40;2098,63;3533,41;2992,36;3239,26;2676,15;2265,18;1686,45;1711,33;2280,80;2809,23;3205,54;2588,98;1992,98;3260,52;2942,21;3345,51;5144,70;5873,99;9640,81;8307,29;9681,61;9044,22;10989,71;10667,33;10069,36;11524,41;11798,66;11950,23;10295,84;8362,32;8590,39;11298,75;8392,57;10049,16;10125,73;9895,77;11500,30;13986,30;19213,28;21576,92;20137,45;20858,86;17735,39;371860,78"
"""354620 SANTA CRUZ DA CONCEICAO"";-;-;-;-;-;17791,61;25313,05;32893,96;29101,63;31511,00;28787,60;34727,03;47412,61;40801,84;32512,16;30697,14;29979,28;36523,75;35063,55;37233,25;33808,05;599462,09;30919,81;29305,74;35019,51;40469,11;35313,32;34322,11;38255,82;47187,80;36642,68;33503,71;36376,84;27235,80;27083,69;34792,41;34389,93;37859,68;42807,04;39321,93;24524,18;43286,70;36750,02;39024,48;34354,62;38728,80;37623,53;50634,42;60638,38;46995,44;52447,61;55515,33;37795,66;55257,97;2378003,67"
"""354625 SANTA CRUZ DA ESPERANCA"";-;-;-;-;-;11549,00;2220,00;2750,00;2640,00;2160,00;1820,00;-;9781,00;9731,30;8711,00;2890,00;8981,00;8197,00;7493,00;11358,59;8063,32;2792,55;9435,64;11952,00;6572,62;9971,38;10058,17;8639,94;2221,51;2610,78;10695,50;12674,33;15249,40;13194,50;14218,49;10741,96;15246,03;13313,88;12145,75;9566,30;10292,26;11648,03;15108,20;22673,50;26215,50;-;-;-;-;-;-;-;-;-;375583,43"
"""354630 SANTA CRUZ DAS PALMEIRAS"";-;-;-;-;-;109868,55;107476,58;113475,86;106355,58;109193,45;127852,88;118704,20;129496,20;116263,00;117821,37;114588,79;109476,06;113820,26;111973,22;132352,82;125330,86;127128,98;126505,90;117582,93;129496,86;124797,84;140967,96;122951,32;120024,96;118921,91;145213,56;166635,10;150990,55;141486,66;138198,15;83920,31;177743,91;147379,05;147604,57;131724,19;113105,45;122525,83;114559,57;138995,84;133676,44;138956,75;141683,04;136534,54;187602,93;167659,97;170954,06;141396,00;145133,95;127870,41;6403979,17"
"""354640 SANTA CRUZ DO RIO PARDO"";-;-;-;-;-;317446,65;908827,22;357026,64;350793,64;383371,93;303622,29;377315,81;389874,04;390899,31;372370,52;267379,88;502746,36;1358739,71;410347,17;537127,49;411141,07;472796,72;479131,91;430264,89;696232,65;658253,63;451487,80;446764,48;369530,93;466079,68;438573,26;499374,71;507223,33;582916,19;551386,34;424292,87;494518,16;548929,91;493140,01;478039,92;346574,05;398453,16;403706,55;445445,24;499839,26;452859,78;440063,04;501283,81;463000,27;498789,12;442256,55;400153,15;408748,16;369775,87;23198915,13"
"""354650 SANTA ERNESTINA"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1432,33;1171,70;4728,58;998,95;1464,24;1318,53;1089,36;1042,09;1002,68;1117,04;10772,13;8723,11;69,85;5351,22;5368,96;5960,64;5281,81;-;-;-;-;-;8393,35;8723,84;6818,87;5378,42;4817,53;5200,77;6890,50;6859,61;2666,62;6366,12;6913,22;7049,34;6460,65;6288,63;5926,98;151647,67"
"""354660 SANTA FE DO SUL"";-;-;-;-;-;465241,71;459687,92;547823,64;535113,98;597905,62;492597,03;588889,52;568027,75;616228,59;519059,68;525028,31;436286,44;446672,80;570249,20;894813,65;611302,97;1353334,83;737184,74;610840,37;611196,51;521421,69;437599,34;549149,68;480820,99;551946,13;530649,08;873639,95;926356,54;788014,02;721715,29;692497,73;954990,69;902892,03;915364,79;1322164,79;999777,61;740864,28;674386,39;780207,59;846444,61;759032,88;832682,27;762954,88;788932,59;906714,62;881787,10;797794,03;634539,75;617084,78;34379911,38"
"""354670 SANTA GERTRUDES"";-;-;-;-;-;38654,46;48112,36;54246,67;49196,70;56132,55;60703,01;44784,41;56764,43;47352,00;56401,81;58485,73;47709,64;47445,23;49399,21;45837,92;39462,68;38958,53;40832,26;55426,04;39930,42;35383,02;105387,23;233612,37;223161,65;272529,28;317155,66;304327,87;454643,42;510190,79;316942,56;358519,17;381181,46;380706,62;335079,79;338849,24;344603,37;359613,06;386211,16;403184,40;482240,53;469715,55;403414,14;418509,05;414608,10;295687,97;259402,31;-;-;-;9780695,83"
"""354680 SANTA ISABEL"";-;-;-;766,07;3216,75;371735,66;311550,54;374408,68;341000,96;376535,29;385649,46;351976,59;393718,26;332700,91;325069,69;384161,63;353174,03;381431,68;344286,84;463383,12;389150,10;447979,88;447147,68;377744,88;421763,40;383777,86;398962,24;385680,39;374189,33;405285,11;411085,23;407910,28;432720,99;459399,72;535351,39;344255,24;374635,03;315342,00;414668,50;440100,79;455202,39;588523,57;541805,54;460398,09;475008,22;523892,69;451793,35;433790,84;474937,00;497831,76;495816,12;453276,39;450081,63;345105,21;20309379,00"
"""354690 SANTA LUCIA"";-;-;-;-;-;71634,62;42046,40;23026,59;54321,84;27318,33;26247,96;43295,38;29284,62;27262,27;42479,70;24715,03;26993,69;35671,47;25061,49;34019,05;33098,07;20344,56;33588,77;30007,21;27058,94;50177,57;57137,39;32977,77;30617,33;25739,88;31107,11;32055,39;34942,15;37635,37;39828,49;27497,78;27675,56;35589,32;34304,79;30283,16;27377,16;30913,49;35046,88;49302,58;38100,70;36099,80;27417,66;26514,49;28169,96;24648,34;30489,41;25504,18;26821,50;23500,06;1634951,26"
"""354700 SANTA MARIA DA SERRA"";-;-;-;-;-;29856,15;31624,34;20488,04;18316,19;18560,78;19407,64;26336,48;20725,85;14008,47;1661,52;19676,47;26865,27;23025,55;26854,54;37232,97;37714,51;39988,31;77783,76;58421,79;64114,34;63170,71;68402,17;68526,23;44534,96;51504,27;62512,87;72274,24;-;80502,86;79967,33;56706,39;58079,33;59797,97;54293,58;40510,74;44934,92;63819,10;68524,17;74458,10;77571,21;61093,88;51674,95;63871,53;62395,22;79605,31;81658,41;35510,73;-;-;2238564,15"
"""354710 SANTA MERCEDES"";-;-;-;-;-;9731,76;14416,28;13180,55;9302,55;11836,00;11683,09;4568,53;12839,22;11704,96;5013,77;10869,73;7254,59;6887,21;8664,88;9597,57;9681,57;9017,26;9034,91;10930,26;14299,45;9826,06;15618,55;15871,06;16029,26;8052,72;16439,22;18750,02;23966,04;18225,22;17281,83;19633,24;19623,68;23022,59;19560,25;20384,74;18393,44;7794,33;12876,32;17182,60;15878,31;17415,77;18355,04;17076,99;18368,76;19500,23;18642,20;20031,72;12908,84;14763,52;691986,69"
"""354720 SANTANA DA PONTE PENSA"";-;-;-;-;-;5256,90;4494,60;5172,20;5459,85;-;485,10;-;-;-;-;-;-;-;-;-;-;-;5841,00;6113,25;11586,00;5093,55;6162,75;7542,45;-;7989,30;6485,60;5967,50;11445,60;12745,25;13636,50;13527,55;17715,43;20832,04;18130,63;22012,96;13708,98;14917,37;22807,64;21354,14;19410,42;16451,43;26531,79;26670,19;21567,70;33468,50;23365,60;21397,94;24929,28;27678,03;527955,02"
"""354730 SANTANA DE PARNAIBA"";-;-;432,64;4142,60;178471,54;2054918,94;1932502,84;2110717,32;2076943,29;2237589,61;2074072,89;2014712,77;2234107,60;2192357,50;2245694,64;2040393,08;1963974,80;2133285,97;2122061,54;2549447,11;2159541,80;2459265,79;2298879,12;2325397,36;2477434,28;2318573,41;2259829,73;1899944,66;1987660,26;2280473,57;2431478,32;2600950,85;2681597,00;2640076,50;2372710,06;2513331,56;2721854,13;2269247,10;2129524,22;2138568,90;1946714,85;2099329,19;2205961,22;2470294,35;2465323,08;2585378,26;2293523,38;2467704,49;2713152,62;2791000,76;2671602,05;1900132,45;2082814,16;2257997,45;112083093,61"
"""354740 SANTA RITA D'OESTE"";-;-;-;-;-;4053,55;4277,86;5243,94;4554,96;6200,86;4672,46;2449,59;2230,00;3997,36;3118,37;2254,82;1830,76;2844,97;2147,38;3014,36;2918,22;3545,45;8958,25;6390,64;7755,15;6996,01;10882,74;7949,19;7416,30;7320,00;7450,00;7130,00;9430,00;8230,00;8160,00;3509,02;2950,00;3770,57;2783,50;2480,00;3743,96;32295,72;26536,04;17870,70;40093,85;30484,97;28401,00;28168,08;30088,51;30665,07;31190,18;31777,74;28898,02;30583,10;569713,22"
"""354750 SANTA RITA DO PASSA QUATRO"";-;-;-;-;208,04;99879,49;131099,97;144892,08;118430,57;138784,27;166819,96;119952,35;147452,63;135876,46;131202,21;128336,96;115264,97;107136,76;132078,73;151538,70;130135,97;158170,46;154754,92;123367,03;176334,42;152218,23;164300,75;177839,54;137059,71;135541,65;146460,48;158470,02;176504,62;153246,20;160154,89;142731,10;168846,70;177735,82;168583,01;144002,18;126908,11;154964,42;176390,13;192310,13;196578,70;191600,23;192263,69;180334,08;191470,62;206269,56;199470,28;166180,10;151091,83;189033,66;7590277,39"
"""354760 SANTA ROSA DE VITERBO"";-;-;-;-;-;98854,20;94507,69;102100,51;107923,42;114235,40;85435,14;83985,32;86320,02;88678,66;91782,59;67348,79;64676,83;58582,84;66927,43;94009,11;74643,22;83639,03;73641,42;113545,70;79583,61;85978,36;88799,78;72260,24;74165,31;69780,44;76868,16;78683,20;91598,54;82656,84;83604,04;75240,55;81923,85;85455,62;98005,12;106519,14;115526,14;124178,18;101072,33;100880,85;84268,76;90700,82;91929,38;79892,72;77589,30;100470,39;96293,04;94465,61;175468,11;106196,58;4420892,33"
"""354765 SANTA SALETE"";-;-;-;-;-;3126,79;6714,70;8115,78;6767,97;6693,40;6729,79;8718,40;9184,12;11005,79;7227,62;9804,15;1258,04;8942,07;11516,57;9501,87;8685,94;6889,61;8877,98;9588,71;14695,42;14094,31;23499,94;24238,28;18774,12;11071,14;12907,60;11139,07;15841,95;16332,87;9057,21;8086,54;14186,20;11327,89;8299,61;10956,34;13761,09;16046,65;18889,66;19068,87;16214,98;16252,94;13639,88;27695,61;16718,47;15525,88;25728,32;27521,64;23125,28;26665,40;650712,46"
"""354770 SANTO ANASTACIO"";-;-;-;-;-;82984,94;75405,59;79708,27;84220,29;89594,26;92569,13;83073,86;76020,78;81894,67;79710,45;79029,67;74300,07;72669,76;87043,21;116422,13;101919,63;110892,78;95804,70;96552,49;101035,05;97595,87;96884,53;91332,04;82944,59;82229,57;90729,90;93763,14;100808,52;96851,64;96871,96;94992,05;105727,33;128563,54;109184,10;99772,33;109983,80;96708,06;108318,09;104786,30;104376,76;116899,57;103740,01;118997,93;115287,87;130093,00;129225,61;160343,22;112700,36;147186,99;4887750,41"
"""354780 SANTO ANDRE"";-;-;23117,90;7509,41;814769,04;6533635,67;6265242,65;7433962,70;6559410,34;7471262,92;7541343,30;7597832,63;8137708,53;7474026,73;8350893,25;8196719,53;7644977,41;7953932,97;7947635,27;9180452,03;8380953,28;9253626,38;9264775,80;9081015,69;10121274,47;9948502,88;9584207,50;9836991,36;9447821,58;10127932,56;10203944,87;10914848,98;12059194,63;11765156,97;11214805,06;10656189,44;12152294,75;11981895,15;12729269,05;11876935,90;10320796,44;12293541,13;12098481,68;12266477,79;12276986,69;12422538,39;12703544,26;12849362,15;12285092,60;12834504,92;13568320,74;12248013,07;11304602,40;10415230,15;495623560,99"
"""354790 SANTO ANTONIO DA ALEGRIA"";-;-;-;1,37;1,37;2869,88;15903,91;19858,81;18072,04;26150,88;25051,53;10393,99;21279,72;19909,54;19464,18;20707,58;17084,91;17963,13;17293,87;25956,31;37071,51;24095,89;39314,00;26986,66;58406,15;57048,83;54327,30;40938,68;39530,49;36875,48;37224,27;55649,05;53040,21;53802,04;41285,94;56283,60;53989,01;49096,47;48729,73;53593,57;51031,55;56070,25;61563,64;53419,56;73687,97;64352,55;45859,91;29807,07;57955,75;74307,52;69006,75;62712,43;60972,87;58239,43;2014239,15"
"""354800 SANTO ANTONIO DE POSSE"";-;-;-;-;-;336461,88;272137,77;346513,93;255452,17;352013,00;294479,46;240944,30;317407,30;295234,95;284039,17;280000,26;242513,47;281458,04;281021,00;352180,76;298510,03;364654,50;317059,60;331679,25;361142,80;296645,36;318318,40;247694,32;215476,65;285255,67;228347,20;285646,63;525511,57;405883,60;320068,55;355950,97;412393,16;368111,32;244790,79;152553,12;191756,87;119969,31;238805,70;324907,65;255872,64;272824,29;201655,84;246568,57;265641,57;246148,15;246749,05;256172,56;215200,29;271907,47;14121730,91"
"""354805 SANTO ANTONIO DO ARACANGUA"";-;-;-;-;-;10233,19;7218,22;8053,87;5110,82;8663,94;20905,16;8403,00;29097,66;12691,49;18278,29;24195,24;11430,49;15237,81;20818,17;26495,96;35838,50;31780,93;18115,61;37282,26;27057,05;8420,78;9963,04;14087,25;15053,52;22651,94;13214,65;16149,97;13112,41;21773,15;30741,11;25106,21;13920,86;24914,01;20868,46;15013,51;8415,79;25551,24;11758,52;24008,55;15004,56;31361,26;14572,56;23066,18;12649,63;19489,40;22308,05;19508,26;10560,63;18817,13;898970,29"
"""354810 SANTO ANTONIO DO JARDIM"";-;-;-;-;-;6769,63;9396,01;12752,67;10616,04;13735,07;10098,00;12652,02;11475,44;12167,14;7525,87;13646,95;10216,13;11908,77;10648,36;12536,59;11140,30;12604,81;10898,78;10676,28;13322,15;9635,50;8547,81;13988,60;10663,64;12089,52;8728,51;11172,77;14694,61;11192,82;12689,98;12544,40;14338,31;26939,46;39656,40;34768,93;30894,73;22962,59;26292,00;26420,12;25710,96;26593,85;24606,99;29061,67;29461,27;30421,74;37856,93;25174,27;11700,91;-;813596,30"
"""354820 SANTO ANTONIO DO PINHAL"";-;-;-;-;-;39750,77;14059,48;31854,13;27977,47;32431,95;27978,22;21376,06;33187,60;31806,20;16838,56;25116,34;12598,68;10755,74;27461,98;24924,84;29509,31;1925,70;24843,05;29056,30;32686,10;26541,03;33830,32;27839,89;28139,00;11444,70;17677,19;34766,95;37687,32;39363,49;16907,00;35465,45;34564,35;30444,82;37346,47;33999,71;35087,72;28429,87;35896,86;30252,24;35440,67;37755,36;37644,09;36747,88;36278,77;48664,80;44515,87;37904,31;32283,83;30755,42;1449813,86"
"""354830 SANTO EXPEDITO"";-;-;-;-;-;539,26;734,81;1037,03;1024,92;1040,78;1686,85;1267,53;930,76;604,62;732,89;462,33;420,30;1018,54;728,09;177,03;512,31;877,87;1042,21;1134,69;1400,94;1094,86;776,14;622,76;-;780,43;638,08;849,34;950,57;282,99;-;7675,66;6287,02;7463,33;8454,22;11786,26;5783,25;18962,60;8895,48;14188,09;15876,20;13794,23;6170,30;18036,82;21445,80;17774,66;16852,16;9802,79;18105,08;13537,30;264260,18"
"""354840 SANTOPOLIS DO AGUAPEI"";-;-;-;-;-;11102,55;12163,44;17051,06;14041,23;16409,72;14313,52;15005,70;16946,25;14926,97;15031,40;15807,45;10450,08;17357,92;17022,17;21023,69;17236,88;22256,97;22142,82;19486,27;21713,44;15298,10;19025,82;15604,13;14765,35;17087,96;19677,33;18045,06;23408,03;10251,45;22802,59;21296,89;20479,68;20827,44;20972,41;19226,69;18764,05;24810,04;22669,77;20701,45;22375,34;19412,51;14702,22;15780,40;22689,81;19222,90;22916,37;16743,98;17671,48;17323,42;886042,20"
"""354850 SANTOS"";-;-;323985,21;397859,51;1036238,85;6754870,17;6901879,06;7758050,75;7491661,23;8135912,99;7879068,65;7725110,65;8443056,23;7732498,09;8025540,56;7324225,71;7545585,11;8134352,81;8200789,32;9621701,49;8660295,67;9923585,48;9250776,75;9769458,97;9964562,08;9380028,09;9689276,44;9537265,92;9438322,40;9383756,12;9107573,59;9855184,12;10966064,87;10856435,45;10273037,47;10332269,10;11083432,09;11058397,90;11541131,91;10744483,34;10019537,61;10173487,33;10436009,83;10730650,35;11528880,23;12127188,12;12239881,36;12036955,19;12051362,35;12655643,50;12890541,42;11929654,45;11990513,69;11147727,46;482205757,04"
"""354860 SAO BENTO DO SAPUCAI"";-;-;-;-;-;40556,44;33859,15;37361,33;37213,76;39008,25;38490,08;38894,22;36081,41;35900,02;38897,87;39788,28;36028,99;36983,46;37389,26;43449,23;39554,98;39108,92;40803,52;39786,34;32328,65;49033,37;40337,64;35391,35;37417,11;33929,49;20594,79;42524,99;44513,65;42597,04;18145,29;35860,95;20995,64;4275,00;120233,36;35268,54;37330,93;15976,29;17383,33;26941,25;38181,34;36547,62;41663,16;40882,87;36667,31;39275,39;36357,27;37424,08;34924,97;42311,53;1824469,71"
"""354870 SAO BERNARDO DO CAMPO"";-;-;2112,07;17099,11;157396,31;7215808,87;7008314,66;8394004,72;7814194,90;8181963,33;8020617,31;7911015,64;8575654,97;8143203,56;8331534,43;8388378,45;7873807,29;8715338,83;8057454,75;9796156,64;8421664,30;9070816,50;8468132,53;8894277,93;9256356,62;9025577,69;9218872,39;8657352,13;8195432,97;9063260,74;9020823,29;9963008,88;10430953,40;9937844,22;9602252,01;9904878,62;10547171,47;10528348,50;11044024,03;10193294,65;9095765,26;10335636,18;10778408,77;11189354,68;11810178,03;12316910,52;12058835,44;12533468,84;11890600,20;12242187,33;12297701,69;10342340,88;10107915,09;10556000,14;469603701,76"
"""354880 SAO CAETANO DO SUL"";-;-;-;242,94;18772,94;2951392,01;3176327,02;3354157,43;3147945,30;3677150,36;3363104,48;3537511,26;3872108,74;3769711,59;3789683,99;3844122,54;3613609,92;3924096,19;3851353,77;4656127,14;4026998,55;4497100,28;4274848,54;4361415,49;4649444,86;4365352,85;4688540,36;4436590,79;4290948,66;4503258,80;4413094,36;4873588,36;5146946,81;4669147,84;4550516,10;4662295,03;5058006,05;4894409,27;5029384,95;4652753,91;4308745,92;4772349,25;4785947,37;5036146,67;5140690,00;5182812,18;4691057,04;4963186,53;4797631,68;4922036,16;5156608,55;4369503,15;4176073,20;4099872,87;212994720,05"
"""354890 SAO CARLOS"";-;-;855,00;17413,04;74114,83;1662692,21;1511140,73;3011896,75;1847068,51;1768414,98;1810096,55;1593212,77;1923977,84;1929494,34;2147086,62;1825056,87;1876298,55;1775501,74;2085966,19;2030994,09;2012390,53;2158474,01;1899061,94;2218046,78;3174648,08;2213725,63;2173251,00;2095351,50;1964622,22;2318950,16;2317112,57;2656720,58;2887395,61;3138753,03;2564532,45;2749702,03;2606785,00;2498630,53;2504514,24;2144395,72;2263949,80;2443454,47;2529062,36;2532963,30;2863804,43;3316799,85;2582165,51;2635747,53;2416007,88;2677324,64;2903809,41;2440815,35;2362621,80;2465568,66;113622440,21"
"""354900 SAO FRANCISCO"";-;-;-;-;-;808,65;2358,34;4581,99;6409,44;3144,36;5354,94;5280,77;6116,72;7970,27;4849,06;7185,36;2075,08;3248,95;2597,19;5513,49;6466,01;5231,23;7766,64;7332,50;3540,55;4350,51;10548,32;7980,10;3913,85;6695,93;7040,48;8474,36;6459,29;9717,28;8731,42;4748,45;7616,53;9921,21;8081,37;10733,56;5866,19;9864,82;8383,70;7595,37;9112,29;10864,30;10455,36;8482,78;9289,13;10648,97;9302,00;8596,23;3894,85;6259,70;331459,89"
"""354910 SAO JOAO DA BOA VISTA"";-;-;-;519,00;207,60;2379978,65;2243298,45;2448801,28;2349032,77;2610675,81;2365080,86;2410341,02;2386944,71;2295168,42;2297605,03;2377893,95;2564135,71;2575484,81;2189203,24;2682077,25;2482026,55;2898046,11;2840749,40;2845542,99;3058143,83;3036707,96;3056494,97;3000593,62;3115177,66;3083685,79;3138442,72;3325873,95;3478243,50;3478618,49;3229466,17;3572437,60;3731219,91;3792491,10;3981477,21;3610251,91;3319881,32;3699941,02;3799799,93;3845706,52;3632624,36;4198947,52;3898033,09;4125118,53;4279495,58;4386268,55;4459977,18;4319548,56;4400433,59;4581583,56;157879499,31"
"""354920 SAO JOAO DAS DUAS PONTES"";-;-;-;-;-;3013,11;2980,79;3010,80;3538,40;4468,65;4512,20;6086,51;7992,58;6882,69;6784,21;5404,00;5764,43;5569,17;5815,83;8046,48;6199,20;6959,29;6454,92;6293,92;7868,52;6278,47;6323,74;5831,92;5218,15;5481,96;5791,16;5549,23;7121,92;6206,42;6373,06;5687,33;6540,58;6598,74;7183,46;6103,80;4960,43;5926,91;6948,12;5799,21;7010,91;7063,73;5259,86;6438,24;7214,95;8732,02;10717,39;9710,49;12057,68;9890,22;313665,80"
"""354925 SAO JOAO DE IRACEMA"";-;-;-;-;-;989,77;3992,83;3404,97;1635,37;3269,41;2161,64;2522,13;2995,24;1368,28;1319,94;3488,19;1316,96;3665,56;1571,42;1692,75;1388,66;1554,48;1056,26;982,92;1561,17;1556,09;4706,18;3989,58;12249,67;8540,44;1198,92;2724,86;302,19;934,22;909,16;2163,63;1704,40;1295,49;1482,73;1692,18;1143,34;1789,86;873,37;776,73;969,80;1738,06;1043,40;526,57;972,60;953,31;852,93;994,24;863,36;1013,78;101899,04"
"""354930 SAO JOAO DO PAU D'ALHO"";-;-;-;-;-;-;-;-;-;-;1294,70;124,78;1796,24;2077,75;1481,50;660,52;529,76;681,25;905,50;-;568,80;669,49;975,83;945,39;560,77;-;-;535,74;382,94;1279,01;523,41;-;-;-;-;-;-;1097,45;210,15;76,40;-;944,08;564,50;478,02;107,41;-;699,56;1222,42;2253,47;962,80;1165,31;814,38;550,53;1054,31;28194,17"
"""354940 SAO JOAQUIM DA BARRA"";-;-;-;-;-;403120,19;439331,06;432107,53;419024,52;405037,31;388843,02;397955,31;435876,60;429044,19;427176,52;426488,58;472206,70;443229,07;421162,54;452243,97;432885,80;445884,73;451900,11;444858,88;491610,02;535168,28;512474,46;430281,49;596121,87;515475,30;498849,68;440178,03;421941,35;415206,15;427596,61;456428,12;464490,07;376526,60;449818,21;470415,57;498816,19;476122,30;409942,13;448838,89;451931,70;483771,56;471125,06;490215,15;500208,11;579360,31;550733,57;529930,06;479214,12;592183,08;22633350,67"
"""354960 SAO JOSE DO BARREIRO"";-;-;-;-;-;22337,04;25146,62;16762,89;16258,67;37167,89;18645,50;19343,26;19792,15;17999,22;22615,31;15306,29;19807,42;18873,90;17628,48;26922,68;32205,85;31956,43;35986,99;36520,17;34851,29;36516,05;35948,31;37212,95;50174,21;55516,91;52774,62;50816,48;55860,84;58049,53;61474,37;59620,70;47757,51;57648,57;58482,73;60230,27;52500,92;55088,13;50220,32;54908,63;51594,84;53328,65;52916,10;46179,33;46257,22;70020,82;68517,37;-;-;-;1865744,43"
"""354970 SAO JOSE DO RIO PARDO"";-;-;-;-;-;592055,34;563215,95;632446,31;570356,48;603244,72;534206,66;589089,30;640289,49;677015,52;621475,92;739391,58;662688,60;642362,44;617995,11;742250,36;628542,32;697239,43;672836,59;705200,69;751361,58;753258,96;736787,88;730518,24;776416,02;664017,32;725207,26;784885,04;745112,58;940371,32;854413,67;913265,17;877428,72;934847,05;902558,28;842121,54;858755,71;897741,06;857243,70;883382,07;899157,96;961641,50;961376,97;894587,23;934808,26;939456,12;907464,30;867896,71;861955,17;875755,02;37665695,22"
