"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""261640 VITORIA DE SANTO ANTAO"";348945;1271827;60544;14157;1695473"
"""261650 XEXEU"";7034;72143;-;4504;83681"
"""270010 AGUA BRANCA"";21042;164760;-;5176;190978"
"""270020 ANADIA"";35742;67390;-;889;104021"
"""270030 ARAPIRACA"";824440;3086852;236271;140441;4288004"
"""270040 ATALAIA"";106557;180437;1047;27983;316024"
"""270050 BARRA DE SANTO ANTONIO"";60052;97232;-;662;157946"
"""270060 BARRA DE SAO MIGUEL"";25383;108781;-;1268;135432"
"""270070 BATALHA"";53088;130402;-;8524;192014"
"""270080 BELEM"";-;3030;-;1074;4104"
"""270090 BELO MONTE"";26780;7558;-;1220;35558"
"""270100 BOCA DA MATA"";37637;86870;-;24672;149179"
"""270110 BRANQUINHA"";21139;44607;-;1467;67213"
"""270120 CACIMBINHAS"";118290;21313;-;3576;143179"
"""270130 CAJUEIRO"";98010;146661;49;12111;256831"
"""270135 CAMPESTRE"";7221;9357;-;1500;18078"
"""270140 CAMPO ALEGRE"";157236;386168;-;3497;546901"
"""270150 CAMPO GRANDE"";14311;1520;-;696;16527"
"""270160 CANAPI"";3075;24189;-;11227;38491"
"""270170 CAPELA"";74029;191632;229;7168;273058"
"""270180 CARNEIROS"";27722;10445;-;11037;49204"
"""270190 CHA PRETA"";29654;25245;-;1350;56249"
"""270200 COITE DO NOIA"";154681;42609;-;351;197641"
"""270210 COLONIA LEOPOLDINA"";1002;126055;-;18912;145969"
"""270220 COQUEIRO SECO"";6012;25542;-;591;32145"
"""270230 CORURIPE"";194403;464103;663;38444;697613"
"""270235 CRAIBAS"";91797;139080;-;5415;236292"
"""270240 DELMIRO GOUVEIA"";24632;651711;9319;26986;712648"
"""270250 DOIS RIACHOS"";30590;29351;-;6773;66714"
"""270255 ESTRELA DE ALAGOAS"";183;1856;-;2011;4050"
"""270260 FEIRA GRANDE"";42948;181263;-;561;224772"
"""270270 FELIZ DESERTO"";-;19108;-;5401;24509"
"""270280 FLEXEIRAS"";49801;72378;-;4683;126862"
"""270290 GIRAU DO PONCIANO"";105706;136343;-;2604;244653"
"""270300 IBATEGUARA"";106332;67100;-;5522;178954"
"""270310 IGACI"";30670;151854;-;1246;183770"
"""270320 IGREJA NOVA"";56522;138161;-;1278;195961"
"""270330 INHAPI"";25420;161227;-;19830;206477"
"""270340 JACARE DOS HOMENS"";835;21858;-;2834;25527"
"""270350 JACUIPE"";14478;1162;-;796;16436"
"""270360 JAPARATINGA"";30565;28316;-;2356;61237"
"""270370 JARAMATAIA"";11726;55516;-;1173;68415"
"""270375 JEQUIA DA PRAIA"";14673;38902;-;4548;58123"
"""270380 JOAQUIM GOMES"";23533;118213;-;10562;152308"
"""270390 JUNDIA"";16652;9973;-;173;26798"
"""270400 JUNQUEIRO"";68159;273520;-;1192;342871"
"""270410 LAGOA DA CANOA"";90770;178793;-;803;270366"
"""270420 LIMOEIRO DE ANADIA"";50081;96347;-;737;147165"
"""270430 MACEIO"";933250;13711888;11164272;186205;25995615"
"""270440 MAJOR ISIDORO"";19601;46328;-;8176;74105"
"""270450 MARAGOGI"";114565;141363;-;16553;272481"
"""270460 MARAVILHA"";44540;19993;-;9757;74290"
"""270470 MARECHAL DEODORO"";81527;435309;63;3106;520005"
"""270480 MARIBONDO"";11579;151958;179;1028;164744"
"""270490 MAR VERMELHO"";16924;17605;-;205;34734"
"""270500 MATA GRANDE"";40963;53917;-;28728;123608"
"""270510 MATRIZ DE CAMARAGIBE"";2942;100013;-;22664;125619"
"""270520 MESSIAS"";575024;182584;-;1143;758751"
"""270530 MINADOR DO NEGRAO"";5827;2488;-;2124;10439"
"""270540 MONTEIROPOLIS"";1596;32778;-;4454;38828"
"""270550 MURICI"";68259;484229;-;28016;580504"
"""270560 NOVO LINO"";56307;50958;-;1080;108345"
"""270570 OLHO D'AGUA DAS FLORES"";135631;172222;-;13089;320942"
"""270580 OLHO D'AGUA DO CASADO"";1003;1236;-;7782;10021"
"""270590 OLHO D'AGUA GRANDE"";15461;738;-;1051;17250"
"""270600 OLIVENCA"";341;1891;-;9781;12013"
"""270610 OURO BRANCO"";31061;34533;-;11054;76648"
"""270620 PALESTINA"";-;1534;-;440;1974"
"""270630 PALMEIRA DOS INDIOS"";65268;552689;25078;5179;648214"
"""270640 PAO DE ACUCAR"";36285;241396;-;6146;283827"
"""270642 PARICONHA"";44197;11724;-;2928;58849"
"""270644 PARIPUEIRA"";76698;59543;-;736;136977"
"""270650 PASSO DE CAMARAGIBE"";72676;97471;-;11981;182128"
"""270660 PAULO JACINTO"";33868;74817;-;10320;119005"
"""270670 PENEDO"";61372;881969;5441;96820;1045602"
"""270680 PIACABUCU"";35123;51948;-;3420;90491"
"""270690 PILAR"";143931;533425;-;1615;678971"
"""270700 PINDOBA"";6736;2330;-;1102;10168"
"""270710 PIRANHAS"";1682;286076;-;34339;322097"
"""270720 POCO DAS TRINCHEIRAS"";795;33783;-;7483;42061"
"""270730 PORTO CALVO"";92205;572681;10235;23980;699101"
"""270740 PORTO DE PEDRAS"";31514;46031;-;2130;79675"
"""270750 PORTO REAL DO COLEGIO"";90991;86581;-;14442;192014"
"""270760 QUEBRANGULO"";64083;91868;-;5162;161113"
"""270770 RIO LARGO"";241012;718844;-;5689;965545"
"""270780 ROTEIRO"";14452;7313;-;1147;22912"
"""270790 SANTA LUZIA DO NORTE"";3918;20278;-;297;24493"
"""270800 SANTANA DO IPANEMA"";41296;765225;9140;120553;936214"
"""270810 SANTANA DO MUNDAU"";27110;26001;-;4134;57245"
"""270820 SAO BRAS"";30964;10359;-;510;41833"
"""270830 SAO JOSE DA LAJE"";8242;200265;-;22373;230880"
"""270840 SAO JOSE DA TAPERA"";122042;268441;-;27839;418322"
"""270850 SAO LUIS DO QUITUNDE"";910;109419;-;8472;118801"
"""270860 SAO MIGUEL DOS CAMPOS"";115776;700598;27636;2970;846980"
"""270870 SAO MIGUEL DOS MILAGRES"";8644;25263;-;5890;39797"
"""270880 SAO SEBASTIAO"";38853;55700;-;1201;95754"
"""270890 SATUBA"";3721;19923;-;71;23715"
"""270895 SENADOR RUI PALMEIRA"";27392;48614;-;9896;85902"
"""270900 TANQUE D'ARCA"";104;4100;-;326;4530"
"""270910 TAQUARANA"";96976;119245;-;214;216435"
"""270915 TEOTONIO VILELA"";112291;345753;1205;4184;463433"
"""270920 TRAIPU"";83353;95143;-;7121;185617"
"""270930 UNIAO DOS PALMARES"";11332;600000;774;61450;673556"
"""270940 VICOSA"";87020;257020;-;11799;355839"
"""280010 AMPARO DE SAO FRANCISCO"";5393;357;-;102;5852"
"""280020 AQUIDABA"";-;56468;-;12308;68776"
"""280030 ARACAJU"";321676;10311864;6230943;457924;17322407"
"""280040 ARAUA"";24400;45814;-;466;70680"
"""280050 AREIA BRANCA"";24636;30661;-;272;55569"
"""280060 BARRA DOS COQUEIROS"";77060;84572;-;1589;163221"
"""280067 BOQUIM"";21272;270967;-;5144;297383"
"""280100 CAMPO DO BRITO"";36737;34051;-;1249;72037"
"""280110 CANHOBA"";-;-;-;123;123"
"""280120 CANINDE DE SAO FRANCISCO"";43008;163155;569;2989;209721"
"""280130 CAPELA"";13325;100357;-;937;114619"
"""280140 CARIRA"";42574;61947;-;744;105265"
"""280150 CARMOPOLIS"";724;5081;-;381;6186"
"""280160 CEDRO DE SAO JOAO"";2163;17055;-;372;19590"
"""280170 CRISTINAPOLIS"";19460;39376;-;768;59604"
"""280190 CUMBE"";320;13553;-;226;14099"
"""280200 DIVINA PASTORA"";5348;-;-;478;5826"
"""280210 ESTANCIA"";709278;911378;22664;33280;1676600"
"""280220 FEIRA NOVA"";238;-;-;94;332"
"""280230 FREI PAULO"";635;57035;-;3285;60955"
"""280240 GARARU"";1433;-;-;-;1433"
"""280250 GENERAL MAYNARD"";347;-;-;283;630"
"""280260 GRACHO CARDOSO"";14913;-;-;-;14913"
"""280270 ILHA DAS FLORES"";68;585;-;5457;6110"
"""280280 INDIAROBA"";72280;83385;-;615;156280"
"""280290 ITABAIANA"";254639;1642368;31447;6789;1935243"
"""280300 ITABAIANINHA"";45116;279448;-;7559;332123"
"""280310 ITABI"";172;-;-;1215;1387"
"""280320 ITAPORANGA D'AJUDA"";35450;239558;6;203;275217"
"""280330 JAPARATUBA"";23409;74294;-;643;98346"
"""280340 JAPOATA"";497;20236;183;6709;27625"
"""280350 LAGARTO"";225012;910659;22506;25242;1183419"
"""280360 LARANJEIRAS"";32800;45437;-;-;78237"
"""280370 MACAMBIRA"";23618;5456;-;3211;32285"
"""280380 MALHADA DOS BOIS"";100;4945;-;149;5194"
"""280390 MALHADOR"";1734;632;-;1123;3489"
"""280400 MARUIM"";21081;57291;-;487;78859"
"""280410 MOITA BONITA"";1768;8017;-;69;9854"
"""280420 MONTE ALEGRE DE SERGIPE"";104134;3103;-;4635;111872"
"""280430 MURIBECA"";283;234;-;1239;1756"
"""280440 NEOPOLIS"";52611;113815;-;2946;169372"
"""280445 NOSSA SENHORA APARECIDA"";294;8719;-;1087;10100"
"""280450 NOSSA SENHORA DA GLORIA"";25199;500518;36;4367;530120"
"""280460 NOSSA SENHORA DAS DORES"";33951;98290;-;738;132979"
"""280470 NOSSA SENHORA DE LOURDES"";-;1022;-;2221;3243"
"""280480 NOSSA SENHORA DO SOCORRO"";144254;1283578;1205;8264;1437301"
"""280490 PACATUBA"";128;3551;-;3938;7617"
"""280500 PEDRA MOLE"";17216;1786;-;-;19002"
"""280510 PEDRINHAS"";24;6574;-;326;6924"
"""280520 PINHAO"";11302;5229;-;78;16609"
"""280530 PIRAMBU"";7772;16098;-;517;24387"
"""280540 POCO REDONDO"";21755;41977;-;3092;66824"
"""280550 POCO VERDE"";22231;78477;-;3639;104347"
"""280560 PORTO DA FOLHA"";5378;41067;121;1733;48299"
"""280570 PROPRIA"";6750;252040;197;124;259111"
"""280580 RIACHAO DO DANTAS"";19246;63968;-;325;83539"
"""280590 RIACHUELO"";1445;18887;-;617;20949"
"""280600 RIBEIROPOLIS"";11804;64580;-;526;76910"
"""280610 ROSARIO DO CATETE"";10614;45051;-;469;56134"
"""280620 SALGADO"";554;60667;-;5681;66902"
"""280630 SANTA LUZIA DO ITANHY"";-;3840;-;1766;5606"
"""280640 SANTANA DO SAO FRANCISCO"";13327;19;-;58;13404"
"""280650 SANTA ROSA DE LIMA"";-;-;-;344;344"
"""280660 SANTO AMARO DAS BROTAS"";-;16377;-;-;16377"
"""280670 SAO CRISTOVAO"";41939;338058;-;2614;382611"
"""280680 SAO DOMINGOS"";2589;3715;-;611;6915"
"""280690 SAO FRANCISCO"";150;21;-;291;462"
"""280700 SAO MIGUEL DO ALEIXO"";-;-;-;28;28"
"""280710 SIMAO DIAS"";14355;257264;-;1678;273297"
"""280720 SIRIRI"";4828;2775;-;282;7885"
"""280730 TELHA"";-;-;-;125;125"
"""280740 TOBIAS BARRETO"";51625;303250;50;49678;404603"
"""280750 TOMAR DO GERU"";28444;50303;-;10344;89091"
"""280760 UMBAUBA"";-;51196;-;8814;60010"
"""290010 ABAIRA"";936;6056;-;5529;12521"
"""290020 ABARE"";14349;66911;-;15613;96873"
"""290030 ACAJUTIBA"";63102;3613;-;6787;73502"
"""290035 ADUSTINA"";43457;112349;-;11359;167165"
"""290040 AGUA FRIA"";-;21070;-;2811;23881"
"""290050 ERICO CARDOSO"";-;3416;-;1102;4518"
"""290060 AIQUARA"";89;405;-;1872;2366"
"""290070 ALAGOINHAS"";117459;1208316;704334;33468;2063577"
"""290080 ALCOBACA"";16169;77138;-;9018;102325"
"""290090 ALMADINA"";9541;576;-;288;10405"
"""290100 AMARGOSA"";48144;344718;402671;81114;876647"
"""290110 AMELIA RODRIGUES"";1063;66844;-;574;68481"
"""290115 AMERICA DOURADA"";66357;60311;-;8626;135294"
"""290120 ANAGE"";796;17875;-;6527;25198"
"""290130 ANDARAI"";1918;43976;-;6333;52227"
"""290135 ANDORINHA"";107529;27798;-;15247;150574"
"""290140 ANGICAL"";1639;23637;-;7137;32413"
"""290150 ANGUERA"";-;7900;-;130;8030"
"""290160 ANTAS"";-;216653;-;374;217027"
"""290170 ANTONIO CARDOSO"";-;31565;-;2189;33754"
"""290180 ANTONIO GONCALVES"";11373;12809;-;5776;29958"
"""290190 APORA"";3608;2083;-;5310;11001"
"""290195 APUAREMA"";12445;261;-;2788;15494"
"""290200 ARACATU"";806;20991;-;6836;28633"
"""290205 ARACAS"";716;31692;-;1373;33781"
"""290210 ARACI"";163461;232194;59;51005;446719"
"""290220 ARAMARI"";929;16711;-;5145;22785"
"""290225 ARATACA"";13;198;-;686;897"
"""290230 ARATUIPE"";946;3797;-;2376;7119"
"""290240 AURELINO LEAL"";33;227096;-;4094;231223"
"""290250 BAIANOPOLIS"";64924;1097;-;1334;67355"
"""290260 BAIXA GRANDE"";11002;28683;-;9596;49281"
"""290265 BANZAE"";30749;51942;-;20339;103030"
"""290270 BARRA"";4201;223842;-;22902;250945"
"""290280 BARRA DA ESTIVA"";25595;68624;-;4556;98775"
"""290290 BARRA DO CHOCA"";785085;55854;-;21886;862825"
"""290300 BARRA DO MENDES"";23301;17404;-;21130;61835"
"""290310 BARRA DO ROCHA"";-;39019;-;349;39368"
"""290320 BARREIRAS"";1002724;2158600;968041;429415;4558780"
"""290323 BARRO ALTO"";68906;40998;31;22971;132906"
"""290327 BARROCAS"";51202;23413;-;5679;80294"
"""290330 BARRO PRETO"";18677;58096;-;1875;78648"
"""290340 BELMONTE"";730;52109;-;11269;64108"
"""290350 BELO CAMPO"";60948;154808;464;34814;251034"
"""290360 BIRITINGA"";31527;11163;-;2095;44785"
"""290370 BOA NOVA"";404;-;-;2941;3345"
"""290380 BOA VISTA DO TUPIM"";1502;14199;-;8176;23877"
"""290390 BOM JESUS DA LAPA"";99585;617733;1316;178836;897470"
"""290395 BOM JESUS DA SERRA"";1828;8266;-;3277;13371"
"""290400 BONINAL"";-;15432;-;6326;21758"
"""290405 BONITO"";9557;64916;-;48999;123472"
"""290410 BOQUIRA"";1000;80067;370105;24763;475935"
"""290420 BOTUPORA"";35844;64356;-;3520;103720"
"""290430 BREJOES"";-;13624;-;2895;16519"
"""290440 BREJOLANDIA"";2211;19263;-;7549;29023"
"""290450 BROTAS DE MACAUBAS"";41715;32892;-;8872;83479"
"""290460 BRUMADO"";18012;823732;1049181;164398;2055323"
"""290470 BUERAREMA"";22725;967;-;3781;27473"
"""290475 BURITIRAMA"";80444;35155;-;15332;130931"
"""290480 CAATIBA"";282;10813;-;1931;13026"
"""290485 CABACEIRAS DO PARAGUACU"";21849;86718;218;7459;116244"
"""290490 CACHOEIRA"";3325;178211;-;10549;192085"
"""290500 CACULE"";9438;73214;-;8760;91412"
"""290510 CAEM"";39728;31197;-;4968;75893"
"""290515 CAETANOS"";8342;-;-;3330;11672"
"""290520 CAETITE"";53360;360096;731386;218487;1363329"
"""290530 CAFARNAUM"";72257;18457;-;8682;99396"
"""290540 CAIRU"";-;-;-;6207;6207"
"""290550 CALDEIRAO GRANDE"";9195;49098;-;20167;78460"
"""290560 CAMACAN"";1419;467413;2100;15978;486910"
"""290570 CAMACARI"";917784;2866776;50661;30021;3865242"
"""290580 CAMAMU"";22219;60334;-;13254;95807"
"""290590 CAMPO ALEGRE DE LOURDES"";-;33841;-;15670;49511"
"""290600 CAMPO FORMOSO"";463;334932;3520;54410;393325"
"""290610 CANAPOLIS"";2103;32110;-;5641;39854"
"""290620 CANARANA"";64229;79034;-;47651;190914"
"""290630 CANAVIEIRAS"";71757;79149;-;18119;169025"
"""290640 CANDEAL"";-;672;-;4163;4835"
"""290650 CANDEIAS"";51184;900299;1556;18621;971660"
"""290660 CANDIBA"";164;35333;-;5600;41097"
"""290670 CANDIDO SALES"";10162;37119;-;1217;48498"
"""290680 CANSANCAO"";53107;206404;-;56197;315708"
"""290682 CANUDOS"";705;83014;-;12262;95981"
"""290685 CAPELA DO ALTO ALEGRE"";884;27155;-;4754;32793"
"""290687 CAPIM GROSSO"";2698;278268;-;34868;315834"
"""290689 CARAIBAS"";2940;7391;-;4501;14832"
"""290690 CARAVELAS"";2353;112275;-;12819;127447"
"""290700 CARDEAL DA SILVA"";-;9912;-;2263;12175"
"""290710 CARINHANHA"";208;20188;95;8089;28580"
"""290720 CASA NOVA"";102905;151046;-;76617;330568"
"""290730 CASTRO ALVES"";2279;115667;-;16830;134776"
"""290740 CATOLANDIA"";7710;-;-;1411;9121"
"""290750 CATU"";117854;237286;-;9428;364568"
"""290755 CATURAMA"";1017;24062;-;5325;30404"
"""290760 CENTRAL"";25910;35299;-;13954;75163"
"""290770 CHORROCHO"";41698;1024;-;5739;48461"
"""290780 CICERO DANTAS"";163637;119820;386008;24766;694231"
"""290790 CIPO"";42;35732;-;5819;41593"
"""290800 COARACI"";2866;82352;-;4732;89950"
"""290810 COCOS"";45612;86397;-;41937;173946"
"""290820 CONCEICAO DA FEIRA"";27371;88638;-;2973;118982"
"""290830 CONCEICAO DO ALMEIDA"";30992;198276;-;8829;238097"
"""290840 CONCEICAO DO COITE"";110742;303759;54;30483;445038"
"""290850 CONCEICAO DO JACUIPE"";21084;274480;350;3299;299213"
"""290860 CONDE"";17521;67783;-;2229;87533"
"""290870 CONDEUBA"";1681356;130881;-;34199;1846436"
"""290880 CONTENDAS DO SINCORA"";42016;13111;-;4255;59382"
"""290890 CORACAO DE MARIA"";-;624108;-;5948;630056"
"""290900 CORDEIROS"";79682;-;-;4579;84261"
"""290910 CORIBE"";179337;28237;-;5809;213383"
"""290920 CORONEL JOAO SA"";22434;63434;-;13562;99430"
"""290930 CORRENTINA"";32564;44945;1;9550;87060"
"""290940 COTEGIPE"";51475;13285;-;6342;71102"
"""290950 CRAVOLANDIA"";-;876;-;4775;5651"
"""290960 CRISOPOLIS"";86141;110665;-;23923;220729"
"""290970 CRISTOPOLIS"";1149;113608;-;7207;121964"
"""290980 CRUZ DAS ALMAS"";29337;573740;485794;52123;1140994"
"""290990 CURACA"";13871;243811;-;30659;288341"
"""291000 DARIO MEIRA"";-;2325;-;5433;7758"
"""291005 DIAS D'AVILA"";212208;343505;-;15799;571512"
"""291010 DOM BASILIO"";4617;15572;-;5949;26138"
"""291020 DOM MACEDO COSTA"";-;-;-;976;976"
"""291030 ELISIO MEDRADO"";-;3426;-;414;3840"
"""291040 ENCRUZILHADA"";565;25173;-;4248;29986"
"""291050 ENTRE RIOS"";77768;262276;-;1690;341734"
"""291060 ESPLANADA"";1540;153603;-;8461;163604"
"""291070 EUCLIDES DA CUNHA"";1574;584719;32891;28739;647923"
"""291072 EUNAPOLIS"";664593;1901373;204478;157957;2928401"
"""291075 FATIMA"";33811;78255;-;29468;141534"
"""291077 FEIRA DA MATA"";44;7683;-;4485;12212"
"""291080 FEIRA DE SANTANA"";1235820;8728997;2673278;89250;12727345"
"""291085 FILADELFIA"";16087;71604;365;23032;111088"
"""291090 FIRMINO ALVES"";485;-;-;2397;2882"
"""291100 FLORESTA AZUL"";406;254;-;2108;2768"
"""291110 FORMOSA DO RIO PRETO"";25540;23658;-;6360;55558"
"""291120 GANDU"";42745;150266;244674;16074;453759"
"""291125 GAVIAO"";14460;-;-;1546;16006"
"""291130 GENTIO DO OURO"";68179;13218;-;3724;85121"
"""291140 GLORIA"";21510;10003;-;3103;34616"
"""291150 GONGOGI"";1670;27432;-;433;29535"
"""291160 GOVERNADOR MANGABEIRA"";27183;77686;-;6094;110963"
"""291165 GUAJERU"";177376;167;-;3489;181032"
"""291170 GUANAMBI"";100783;878438;518760;278857;1776838"
"""291180 GUARATINGA"";210;20638;-;6362;27210"
"""291185 HELIOPOLIS"";159;58962;-;6855;65976"
"""291190 IACU"";1342;41492;-;329;43163"
"""291200 IBIASSUCE"";614;52605;-;10217;63436"
"""291210 IBICARAI"";10379;153253;-;6515;170147"
"""291220 IBICOARA"";-;1923;-;3940;5863"
"""291230 IBICUI"";8208;53634;-;15135;76977"
"""291240 IBIPEBA"";54325;47885;-;9620;111830"
"""291250 IBIPITANGA"";4969;54532;-;4149;63650"
"""291260 IBIQUERA"";208;-;-;1344;1552"
"""291270 IBIRAPITANGA"";1118;71419;-;9344;81881"
"""291280 IBIRAPUA"";993;128898;-;9538;139429"
"""291290 IBIRATAIA"";409;55448;-;3270;59127"
"""291300 IBITIARA"";751;29915;-;47496;78162"
"""291310 IBITITA"";62046;4815;-;7773;74634"
"""291320 IBOTIRAMA"";39854;337747;159858;3900;541359"
"""291330 ICHU"";-;14583;-;1374;15957"
"""291340 IGAPORA"";2132;50927;-;7851;60910"
"""291345 IGRAPIUNA"";-;47642;-;5813;53455"
"""291350 IGUAI"";48;184540;-;10913;195501"
"""291360 ILHEUS"";178474;1724372;691449;28841;2623136"
"""291370 INHAMBUPE"";93627;240722;-;6014;340363"
"""291380 IPECAETA"";55427;20506;-;6736;82669"
"""291390 IPIAU"";1543;290598;593;18004;310738"
"""291400 IPIRA"";178678;405667;-;30253;614598"
"""291410 IPUPIARA"";126330;4789;-;4806;135925"
"""291420 IRAJUBA"";-;52346;-;3562;55908"
"""291430 IRAMAIA"";19004;86044;-;1552;106600"
"""291440 IRAQUARA"";54374;12619;-;8928;75921"
"""291450 IRARA"";85149;171151;-;14522;270822"
"""291460 IRECE"";303335;1377887;1186903;103708;2971833"
"""291465 ITABELA"";53887;270961;52;58949;383849"
"""291470 ITABERABA"";139158;859038;820557;71178;1889931"
"""291480 ITABUNA"";148419;2240585;537876;127256;3054136"
"""291490 ITACARE"";329706;199926;-;3927;533559"
"""291500 ITAETE"";-;2224;-;5737;7961"
"""291510 ITAGI"";9947;4862;-;4479;19288"
"""291520 ITAGIBA"";-;-;-;7596;7596"
"""291530 ITAGIMIRIM"";1372;20928;-;738;23038"
"""291535 ITAGUACU DA BAHIA"";27720;11972;-;5681;45373"
"""291540 ITAJU DO COLONIA"";27161;14529;-;3565;45255"
"""291550 ITAJUIPE"";1806;52450;-;4841;59097"
"""291560 ITAMARAJU"";17527;508435;1566;16972;544500"
"""291570 ITAMARI"";-;-;-;3439;3439"
"""291580 ITAMBE"";80029;100680;-;17254;197963"
"""291590 ITANAGRA"";25666;26786;-;196;52648"
"""291600 ITANHEM"";1218;38590;-;481;40289"
"""291610 ITAPARICA"";2811;191350;-;886;195047"
"""291620 ITAPE"";198;27962;-;440;28600"
"""291630 ITAPEBI"";17539;11753;-;1855;31147"
"""291640 ITAPETINGA"";65329;655334;609108;9124;1338895"
"""291650 ITAPICURU"";84772;92107;-;1777;178656"
"""291660 ITAPITANGA"";109;87;-;494;690"
"""291670 ITAQUARA"";164;194;-;425;783"
"""291680 ITARANTIM"";679;61641;-;8994;71314"
"""291685 ITATIM"";17743;82263;-;19753;119759"
"""291690 ITIRUCU"";-;39582;-;7250;46832"
"""291700 ITIUBA"";-;131351;-;34016;165367"
"""291710 ITORORO"";901;333433;1825;6381;342540"
"""291720 ITUACU"";399;72852;-;191;73442"
"""291730 ITUBERA"";-;219694;-;54717;274411"
"""291733 IUIU"";879;22374;-;7245;30498"
"""291735 JABORANDI"";-;94960;-;33988;128948"
"""291740 JACARACI"";372;21572;-;8447;30391"
"""291750 JACOBINA"";28782;675945;1404615;26324;2135666"
"""291760 JAGUAQUARA"";2236;134432;-;11340;148008"
"""291770 JAGUARARI"";509;128827;-;94324;223660"
"""291780 JAGUARIPE"";359;342;-;7947;8648"
"""291790 JANDAIRA"";-;-;-;4471;4471"
"""291800 JEQUIE"";6730;2331453;1305467;92297;3735947"
"""291810 JEREMOABO"";17915;84009;-;5667;107591"
"""291820 JIQUIRICA"";2342;85556;-;21974;109872"
"""291830 JITAUNA"";34358;20528;-;7157;62043"
"""291835 JOAO DOURADO"";86369;56178;-;12458;155005"
"""291840 JUAZEIRO"";119491;1648143;871687;217123;2856444"
"""291845 JUCURUCU"";10786;18971;-;502;30259"
"""291850 JUSSARA"";30010;30014;-;6494;66518"
"""291855 JUSSARI"";66;16660;-;3352;20078"
"""291860 JUSSIAPE"";2352;15880;-;2283;20515"
"""291870 LAFAIETE COUTINHO"";-;201;-;29;230"
"""291875 LAGOA REAL"";-;16318;-;6000;22318"
"""291880 LAJE"";36590;58804;-;1749;97143"
"""291890 LAJEDAO"";14849;15809;-;4986;35644"
"""291900 LAJEDINHO"";-;383;-;289;672"
"""291905 LAJEDO DO TABOCAL"";-;40174;-;3466;43640"
"""291910 LAMARAO"";-;6122;-;44;6166"
"""291915 LAPAO"";102747;92652;122;13820;209341"
"""291920 LAURO DE FREITAS"";47163;1415518;34779;3364;1500824"
"""291930 LENCOIS"";20482;28964;-;718;50164"
"""291940 LICINIO DE ALMEIDA"";8579;4269;-;7814;20662"
"""291950 LIVRAMENTO DE NOSSA SENHORA"";74227;231121;-;66300;371648"
"""291955 LUIS EDUARDO MAGALHAES"";41825;776512;2352;152397;973086"
"""291960 MACAJUBA"";37385;63737;-;64926;166048"
"""291970 MACARANI"";27637;38568;-;7558;73763"
"""291980 MACAUBAS"";17717;126284;-;24729;168730"
"""291990 MACURURE"";353;344;-;2295;2992"
"""291992 MADRE DE DEUS"";114943;177265;-;2216;294424"
"""291995 MAETINGA"";20172;24543;-;5090;49805"
"""292000 MAIQUINIQUE"";590;14417;-;2669;17676"
"""292010 MAIRI"";34676;136483;404;15345;186908"
"""292020 MALHADA"";7731;23364;-;5985;37080"
"""292030 MALHADA DE PEDRAS"";60519;174;-;2718;63411"
"""292040 MANOEL VITORINO"";-;608;-;5780;6388"
"""292045 MANSIDAO"";403;6938;-;8354;15695"
"""292050 MARACAS"";-;94421;-;14426;108847"
"""292060 MARAGOGIPE"";529711;124373;31;9572;663687"
"""292070 MARAU"";216;36842;-;7694;44752"
"""292080 MARCIONILIO SOUZA"";20;12572;-;4446;17038"
"""292090 MASCOTE"";2103;1618;-;3148;6869"
"""292100 MATA DE SAO JOAO"";61784;140376;1187;2759;206106"
"""292105 MATINA"";518;806;-;898;2222"
"""292110 MEDEIROS NETO"";19786;102295;9;9693;131783"
"""292120 MIGUEL CALMON"";3966;221323;502;5582;231373"
"""292130 MILAGRES"";7621;1849;-;3971;13441"
"""292140 MIRANGABA"";1298;88099;-;3568;92965"
"""292145 MIRANTE"";32631;28967;-;1456;63054"
"""292150 MONTE SANTO"";44541;228443;-;7552;280536"
"""292160 MORPARA"";588;19290;-;4190;24068"
"""292170 MORRO DO CHAPEU"";130706;100388;99;101883;333076"
