"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""270110 BRANQUINHA"";-;-;-;317038,12;-;317038,12"
"""270120 CACIMBINHAS"";-;-;-;267747,08;-;267747,08"
"""270130 CAJUEIRO"";-;-;-;908194,70;-;908194,70"
"""270135 CAMPESTRE"";-;-;-;50988,92;-;50988,92"
"""270140 CAMPO ALEGRE"";-;-;-;2511411,16;-;2511411,16"
"""270150 CAMPO GRANDE"";-;-;-;64813,57;-;64813,57"
"""270160 CANAPI"";-;-;-;554307,23;-;554307,23"
"""270170 CAPELA"";-;-;-;1301686,57;-;1301686,57"
"""270180 CARNEIROS"";-;-;-;182890,20;-;182890,20"
"""270190 CHA PRETA"";-;-;-;264545,51;-;264545,51"
"""270200 COITE DO NOIA"";-;-;-;184869,61;-;184869,61"
"""270210 COLONIA LEOPOLDINA"";-;-;-;935883,85;-;935883,85"
"""270220 COQUEIRO SECO"";-;-;-;243387,93;-;243387,93"
"""270230 CORURIPE"";-;420339,60;-;4441575,29;-;4861914,89"
"""270235 CRAIBAS"";-;-;-;792941,89;-;792941,89"
"""270240 DELMIRO GOUVEIA"";-;15796,15;-;6642971,50;-;6658767,65"
"""270250 DOIS RIACHOS"";-;-;-;430387,61;-;430387,61"
"""270255 ESTRELA DE ALAGOAS"";-;-;-;115381,30;-;115381,30"
"""270260 FEIRA GRANDE"";-;-;-;1139824,01;-;1139824,01"
"""270270 FELIZ DESERTO"";-;-;-;85927,30;-;85927,30"
"""270280 FLEXEIRAS"";-;-;-;397038,59;-;397038,59"
"""270290 GIRAU DO PONCIANO"";-;-;-;703235,03;-;703235,03"
"""270300 IBATEGUARA"";-;-;-;451660,03;-;451660,03"
"""270310 IGACI"";-;-;-;617715,30;-;617715,30"
"""270320 IGREJA NOVA"";-;-;-;749453,49;-;749453,49"
"""270330 INHAPI"";-;-;-;1892650,10;-;1892650,10"
"""270340 JACARE DOS HOMENS"";-;-;-;261965,00;-;261965,00"
"""270350 JACUIPE"";-;-;-;10346,32;-;10346,32"
"""270360 JAPARATINGA"";-;-;-;259314,46;-;259314,46"
"""270370 JARAMATAIA"";-;-;-;391872,54;-;391872,54"
"""270375 JEQUIA DA PRAIA"";-;-;-;564836,57;-;564836,57"
"""270380 JOAQUIM GOMES"";-;-;-;561025,89;-;561025,89"
"""270390 JUNDIA"";-;-;-;103087,36;-;103087,36"
"""270400 JUNQUEIRO"";-;-;-;1133549,09;-;1133549,09"
"""270410 LAGOA DA CANOA"";-;-;-;1363024,32;-;1363024,32"
"""270420 LIMOEIRO DE ANADIA"";-;-;-;687616,32;-;687616,32"
"""270430 MACEIO"";5707252,17;61437553,41;-;188151380,86;-;255296186,44"
"""270440 MAJOR ISIDORO"";-;-;-;342792,37;-;342792,37"
"""270450 MARAGOGI"";-;-;-;1321819,49;-;1321819,49"
"""270460 MARAVILHA"";-;1041,12;-;359498,93;-;360540,05"
"""270470 MARECHAL DEODORO"";-;-;-;2569917,19;-;2569917,19"
"""270480 MARIBONDO"";-;-;-;1792078,42;-;1792078,42"
"""270490 MAR VERMELHO"";-;-;-;167466,54;-;167466,54"
"""270500 MATA GRANDE"";-;-;-;1169829,98;-;1169829,98"
"""270510 MATRIZ DE CAMARAGIBE"";-;-;-;1074474,98;-;1074474,98"
"""270520 MESSIAS"";-;-;-;1026072,19;-;1026072,19"
"""270530 MINADOR DO NEGRAO"";-;-;-;57559,55;-;57559,55"
"""270540 MONTEIROPOLIS"";-;-;-;315291,06;-;315291,06"
"""270550 MURICI"";-;-;-;1541613,52;-;1541613,52"
"""270560 NOVO LINO"";-;-;-;356344,09;-;356344,09"
"""270570 OLHO D'AGUA DAS FLORES"";-;-;-;995483,51;-;995483,51"
"""270580 OLHO D'AGUA DO CASADO"";-;-;-;128714,99;-;128714,99"
"""270590 OLHO D'AGUA GRANDE"";-;-;-;6833,30;-;6833,30"
"""270600 OLIVENCA"";-;-;-;172265,05;-;172265,05"
"""270610 OURO BRANCO"";-;-;-;470899,16;-;470899,16"
"""270620 PALESTINA"";-;-;-;76834,05;-;76834,05"
"""270630 PALMEIRA DOS INDIOS"";-;7073325,75;-;5667609,99;-;12740935,74"
"""270640 PAO DE ACUCAR"";-;-;-;1904783,03;-;1904783,03"
"""270642 PARICONHA"";-;-;-;217899,41;-;217899,41"
"""270644 PARIPUEIRA"";-;-;-;727755,51;-;727755,51"
"""270650 PASSO DE CAMARAGIBE"";-;-;-;660525,70;-;660525,70"
"""270660 PAULO JACINTO"";-;-;-;727996,33;-;727996,33"
"""270670 PENEDO"";-;1670977,70;-;9463126,96;-;11134104,66"
"""270680 PIACABUCU"";-;-;-;183073,19;-;183073,19"
"""270690 PILAR"";-;-;-;3557016,40;-;3557016,40"
"""270710 PIRANHAS"";-;-;-;1853073,04;-;1853073,04"
"""270720 POCO DAS TRINCHEIRAS"";-;-;-;340566,33;-;340566,33"
"""270730 PORTO CALVO"";-;-;-;5204335,73;-;5204335,73"
"""270740 PORTO DE PEDRAS"";-;-;-;385077,36;-;385077,36"
"""270750 PORTO REAL DO COLEGIO"";-;737,46;-;491242,08;-;491979,54"
"""270760 QUEBRANGULO"";-;-;-;604328,62;-;604328,62"
"""270770 RIO LARGO"";-;41638,46;-;4767748,87;-;4809387,33"
"""270780 ROTEIRO"";-;-;-;125796,19;-;125796,19"
"""270790 SANTA LUZIA DO NORTE"";-;-;-;123403,74;-;123403,74"
"""270800 SANTANA DO IPANEMA"";-;380097,24;-;5803774,86;-;6183872,10"
"""270810 SANTANA DO MUNDAU"";-;-;-;470620,49;-;470620,49"
"""270820 SAO BRAS"";-;-;-;101227,70;-;101227,70"
"""270830 SAO JOSE DA LAJE"";-;-;-;2776750,37;-;2776750,37"
"""270840 SAO JOSE DA TAPERA"";-;-;-;1532600,43;-;1532600,43"
"""270850 SAO LUIS DO QUITUNDE"";-;-;-;1069399,03;-;1069399,03"
"""270860 SAO MIGUEL DOS CAMPOS"";-;7516922,28;-;4713021,91;-;12229944,19"
"""270870 SAO MIGUEL DOS MILAGRES"";-;-;-;333536,75;-;333536,75"
"""270880 SAO SEBASTIAO"";-;-;-;275084,21;-;275084,21"
"""270890 SATUBA"";-;-;-;289585,09;-;289585,09"
"""270895 SENADOR RUI PALMEIRA"";-;-;-;482833,28;-;482833,28"
"""270900 TANQUE D'ARCA"";-;-;-;102608,00;-;102608,00"
"""270910 TAQUARANA"";-;-;-;853174,24;-;853174,24"
"""270915 TEOTONIO VILELA"";-;-;-;2524520,75;-;2524520,75"
"""270920 TRAIPU"";-;-;-;794339,90;-;794339,90"
"""270930 UNIAO DOS PALMARES"";-;-;-;4561611,03;-;4561611,03"
"""270940 VICOSA"";-;-;-;1367779,72;-;1367779,72"
"""280010 AMPARO DE SAO FRANCISCO"";-;-;-;14596,66;-;14596,66"
"""280020 AQUIDABA"";-;-;-;477837,14;-;477837,14"
"""280030 ARACAJU"";14912556,73;43845141,85;-;131200098,81;-;189957797,39"
"""280040 ARAUA"";-;-;-;562151,98;-;562151,98"
"""280050 AREIA BRANCA"";-;-;-;480469,53;-;480469,53"
"""280060 BARRA DOS COQUEIROS"";-;-;-;1309805,91;-;1309805,91"
"""280067 BOQUIM"";-;-;-;1386952,54;-;1386952,54"
"""280100 CAMPO DO BRITO"";-;-;-;478821,21;-;478821,21"
"""280110 CANHOBA"";-;-;-;3650,59;-;3650,59"
"""280120 CANINDE DE SAO FRANCISCO"";-;14339,64;-;955587,17;-;969926,81"
"""280130 CAPELA"";-;-;-;684823,11;-;684823,11"
"""280140 CARIRA"";-;-;-;675973,53;-;675973,53"
"""280150 CARMOPOLIS"";-;-;-;73569,87;-;73569,87"
"""280160 CEDRO DE SAO JOAO"";-;-;-;123850,44;-;123850,44"
"""280170 CRISTINAPOLIS"";-;-;-;163837,80;-;163837,80"
"""280190 CUMBE"";-;-;-;23750,24;-;23750,24"
"""280200 DIVINA PASTORA"";-;-;-;32850,00;-;32850,00"
"""280210 ESTANCIA"";-;4258630,12;-;8477067,93;-;12735698,05"
"""280230 FREI PAULO"";-;-;-;965039,11;-;965039,11"
"""280270 ILHA DAS FLORES"";-;-;-;62187,00;-;62187,00"
"""280280 INDIAROBA"";-;-;-;586050,67;-;586050,67"
"""280290 ITABAIANA"";-;6546098,30;-;15164949,64;-;21711047,94"
"""280300 ITABAIANINHA"";-;-;-;1782778,26;-;1782778,26"
"""280310 ITABI"";-;-;-;62397,00;-;62397,00"
"""280320 ITAPORANGA D'AJUDA"";-;-;-;1059974,74;-;1059974,74"
"""280330 JAPARATUBA"";-;-;-;362573,79;-;362573,79"
"""280340 JAPOATA"";-;-;-;481122,54;-;481122,54"
"""280350 LAGARTO"";-;4828118,65;-;8686405,29;-;13514523,94"
"""280360 LARANJEIRAS"";-;-;-;289174,63;-;289174,63"
"""280370 MACAMBIRA"";-;-;-;177496,21;-;177496,21"
"""280380 MALHADA DOS BOIS"";-;-;-;286,35;-;286,35"
"""280390 MALHADOR"";-;-;-;127709,75;-;127709,75"
"""280400 MARUIM"";-;-;-;744930,51;-;744930,51"
"""280410 MOITA BONITA"";-;-;-;239144,78;-;239144,78"
"""280430 MURIBECA"";-;-;-;60199,50;-;60199,50"
"""280440 NEOPOLIS"";-;-;-;428773,78;-;428773,78"
"""280445 NOSSA SENHORA APARECIDA"";-;-;-;290965,50;-;290965,50"
"""280450 NOSSA SENHORA DA GLORIA"";-;7169,82;-;4130798,57;-;4137968,39"
"""280460 NOSSA SENHORA DAS DORES"";-;-;-;666355,85;-;666355,85"
"""280470 NOSSA SENHORA DE LOURDES"";-;-;-;127322,20;-;127322,20"
"""280480 NOSSA SENHORA DO SOCORRO"";-;-;-;9613925,73;-;9613925,73"
"""280490 PACATUBA"";-;-;-;37323,55;-;37323,55"
"""280500 PEDRA MOLE"";-;-;-;63791,29;-;63791,29"
"""280510 PEDRINHAS"";-;-;-;59111,01;-;59111,01"
"""280520 PINHAO"";-;-;-;122939,36;-;122939,36"
"""280530 PIRAMBU"";-;-;-;84968,50;-;84968,50"
"""280540 POCO REDONDO"";-;-;-;492297,46;-;492297,46"
"""280550 POCO VERDE"";-;-;-;485777,71;-;485777,71"
"""280560 PORTO DA FOLHA"";-;7169,82;-;216702,39;-;223872,21"
"""280570 PROPRIA"";-;-;-;4564828,86;-;4564828,86"
"""280580 RIACHAO DO DANTAS"";-;-;-;486804,05;-;486804,05"
"""280590 RIACHUELO"";-;-;-;216792,26;-;216792,26"
"""280600 RIBEIROPOLIS"";-;-;-;492953,52;-;492953,52"
"""280610 ROSARIO DO CATETE"";-;-;-;275776,38;-;275776,38"
"""280620 SALGADO"";-;-;-;356226,49;-;356226,49"
"""280630 SANTA LUZIA DO ITANHY"";-;-;-;89936,60;-;89936,60"
"""280640 SANTANA DO SAO FRANCISCO"";-;-;-;18519,26;-;18519,26"
"""280660 SANTO AMARO DAS BROTAS"";-;-;-;53490,83;-;53490,83"
"""280670 SAO CRISTOVAO"";-;-;-;2119046,31;-;2119046,31"
"""280680 SAO DOMINGOS"";-;-;-;137690,10;-;137690,10"
"""280690 SAO FRANCISCO"";-;-;-;17916,55;-;17916,55"
"""280700 SAO MIGUEL DO ALEIXO"";-;-;-;9450,00;-;9450,00"
"""280710 SIMAO DIAS"";-;-;-;1820389,54;-;1820389,54"
"""280720 SIRIRI"";-;-;-;74908,58;-;74908,58"
"""280730 TELHA"";-;-;-;20025,00;-;20025,00"
"""280740 TOBIAS BARRETO"";-;28679,28;-;2143645,47;-;2172324,75"
"""280750 TOMAR DO GERU"";-;-;-;502358,43;-;502358,43"
"""280760 UMBAUBA"";-;-;-;243681,01;-;243681,01"
"""290010 ABAIRA"";-;-;-;50093,10;-;50093,10"
"""290020 ABARE"";-;-;-;440189,65;-;440189,65"
"""290030 ACAJUTIBA"";-;-;-;85110,81;-;85110,81"
"""290035 ADUSTINA"";-;-;-;1181956,36;-;1181956,36"
"""290040 AGUA FRIA"";-;-;-;96887,27;-;96887,27"
"""290050 ERICO CARDOSO"";-;-;-;86895,95;-;86895,95"
"""290060 AIQUARA"";-;-;-;13179,95;-;13179,95"
"""290070 ALAGOINHAS"";295117,12;10684087,06;-;12246611,61;-;23225815,79"
"""290080 ALCOBACA"";-;-;-;550720,34;-;550720,34"
"""290090 ALMADINA"";-;-;-;14339,00;-;14339,00"
"""290100 AMARGOSA"";371288,97;3209603,22;-;6887260,51;-;10468152,70"
"""290110 AMELIA RODRIGUES"";-;-;-;794318,57;-;794318,57"
"""290115 AMERICA DOURADA"";-;-;-;1013584,13;-;1013584,13"
"""290120 ANAGE"";-;55175,74;-;376004,89;-;431180,63"
"""290130 ANDARAI"";-;-;-;307661,40;-;307661,40"
"""290135 ANDORINHA"";-;-;-;349137,74;-;349137,74"
"""290140 ANGICAL"";-;-;-;196146,06;-;196146,06"
"""290150 ANGUERA"";-;-;-;29462,67;-;29462,67"
"""290160 ANTAS"";-;18102,90;-;1462911,51;-;1481014,41"
"""290170 ANTONIO CARDOSO"";-;-;-;231900,93;-;231900,93"
"""290180 ANTONIO GONCALVES"";-;-;-;94294,50;-;94294,50"
"""290190 APORA"";-;-;-;81232,07;-;81232,07"
"""290195 APUAREMA"";-;-;-;93835,05;-;93835,05"
"""290200 ARACATU"";-;-;-;221790,34;-;221790,34"
"""290205 ARACAS"";-;-;-;150520,50;-;150520,50"
"""290210 ARACI"";-;-;-;2190883,17;-;2190883,17"
"""290220 ARAMARI"";-;-;-;195699,92;-;195699,92"
"""290225 ARATACA"";-;-;-;124200,00;-;124200,00"
"""290230 ARATUIPE"";-;-;-;100645,85;-;100645,85"
"""290240 AURELINO LEAL"";-;-;-;1249620,16;-;1249620,16"
"""290250 BAIANOPOLIS"";-;-;-;202952,35;-;202952,35"
"""290260 BAIXA GRANDE"";-;-;-;131966,21;-;131966,21"
"""290265 BANZAE"";-;-;-;889161,26;-;889161,26"
"""290270 BARRA"";-;-;-;1798472,15;-;1798472,15"
"""290280 BARRA DA ESTIVA"";-;-;-;597519,07;-;597519,07"
"""290290 BARRA DO CHOCA"";-;1442495,08;-;1371538,14;-;2814033,22"
"""290300 BARRA DO MENDES"";-;-;-;581558,56;-;581558,56"
"""290310 BARRA DO ROCHA"";-;-;-;183389,27;-;183389,27"
"""290320 BARREIRAS"";585193,71;10951222,19;-;53111659,72;-;64648075,62"
"""290323 BARRO ALTO"";-;-;-;349268,17;-;349268,17"
"""290327 BARROCAS"";-;-;-;175333,01;-;175333,01"
"""290330 BARRO PRETO"";-;-;-;474588,69;-;474588,69"
"""290340 BELMONTE"";-;-;-;334995,26;-;334995,26"
"""290350 BELO CAMPO"";-;357433,58;-;1265128,35;-;1622561,93"
"""290360 BIRITINGA"";-;-;-;13082,27;-;13082,27"
"""290370 BOA NOVA"";-;-;-;59535,00;-;59535,00"
"""290380 BOA VISTA DO TUPIM"";-;-;-;170389,47;-;170389,47"
"""290390 BOM JESUS DA LAPA"";-;3520730,31;-;4212947,00;-;7733677,31"
"""290395 BOM JESUS DA SERRA"";-;1591598,84;-;200727,13;-;1792325,97"
"""290400 BONINAL"";-;-;-;537655,14;-;537655,14"
"""290405 BONITO"";-;-;-;837115,43;-;837115,43"
"""290410 BOQUIRA"";139911,34;-;-;488017,49;-;627928,83"
"""290420 BOTUPORA"";-;-;-;284866,39;-;284866,39"
"""290430 BREJOES"";-;-;-;167412,01;-;167412,01"
"""290440 BREJOLANDIA"";-;-;-;242174,77;-;242174,77"
"""290450 BROTAS DE MACAUBAS"";-;-;-;439943,09;-;439943,09"
"""290460 BRUMADO"";629879,04;7877277,11;-;11849302,00;-;20356458,15"
"""290470 BUERAREMA"";-;-;-;112436,99;-;112436,99"
"""290475 BURITIRAMA"";-;-;-;350505,60;-;350505,60"
"""290480 CAATIBA"";-;-;-;157090,56;-;157090,56"
"""290485 CABACEIRAS DO PARAGUACU"";-;-;-;557162,20;-;557162,20"
"""290490 CACHOEIRA"";-;-;-;1010025,19;-;1010025,19"
"""290500 CACULE"";-;-;-;809152,02;-;809152,02"
"""290510 CAEM"";-;-;-;219215,83;-;219215,83"
"""290515 CAETANOS"";-;-;-;126412,20;-;126412,20"
"""290520 CAETITE"";399672,01;-;-;3985068,30;-;4384740,31"
"""290530 CAFARNAUM"";-;-;-;232103,00;-;232103,00"
"""290540 CAIRU"";-;-;-;43958,55;-;43958,55"
"""290550 CALDEIRAO GRANDE"";-;-;-;479621,18;-;479621,18"
"""290560 CAMACAN"";-;-;-;3212080,26;-;3212080,26"
"""290570 CAMACARI"";-;10876833,66;-;22009069,96;-;32885903,62"
"""290580 CAMAMU"";-;-;-;554046,89;-;554046,89"
"""290590 CAMPO ALEGRE DE LOURDES"";-;-;-;465721,91;-;465721,91"
"""290600 CAMPO FORMOSO"";-;-;-;5223538,71;-;5223538,71"
"""290610 CANAPOLIS"";-;-;-;260217,76;-;260217,76"
"""290620 CANARANA"";-;-;-;731330,60;-;731330,60"
"""290630 CANAVIEIRAS"";-;-;-;523828,94;-;523828,94"
"""290640 CANDEAL"";-;-;-;27757,80;-;27757,80"
"""290650 CANDEIAS"";-;735399,70;-;11151490,29;-;11886889,99"
"""290660 CANDIBA"";-;-;-;445438,96;-;445438,96"
"""290670 CANDIDO SALES"";-;72935,48;-;425919,21;-;498854,69"
"""290680 CANSANCAO"";-;-;-;1597245,27;-;1597245,27"
"""290682 CANUDOS"";-;-;-;582799,83;-;582799,83"
"""290685 CAPELA DO ALTO ALEGRE"";-;-;-;218482,86;-;218482,86"
"""290687 CAPIM GROSSO"";-;-;-;2124620,98;-;2124620,98"
"""290689 CARAIBAS"";-;-;-;30803,59;-;30803,59"
"""290690 CARAVELAS"";-;305,00;-;569981,25;-;570286,25"
"""290700 CARDEAL DA SILVA"";-;388994,58;-;188192,42;-;577187,00"
"""290710 CARINHANHA"";-;-;-;62011,10;-;62011,10"
"""290720 CASA NOVA"";-;-;-;1984067,37;-;1984067,37"
"""290730 CASTRO ALVES"";-;-;-;584348,38;-;584348,38"
"""290740 CATOLANDIA"";-;-;-;73575,00;-;73575,00"
"""290750 CATU"";-;-;-;1714894,97;-;1714894,97"
"""290755 CATURAMA"";-;-;-;234433,47;-;234433,47"
"""290760 CENTRAL"";-;-;-;720674,20;-;720674,20"
"""290770 CHORROCHO"";-;-;-;285769,51;-;285769,51"
"""290780 CICERO DANTAS"";188150,38;-;-;1605148,87;-;1793299,25"
"""290790 CIPO"";-;-;-;666530,68;-;666530,68"
"""290800 COARACI"";-;2138936,38;-;452802,43;-;2591738,81"
"""290810 COCOS"";-;-;-;414495,02;-;414495,02"
"""290820 CONCEICAO DA FEIRA"";-;482555,24;-;679762,72;-;1162317,96"
"""290830 CONCEICAO DO ALMEIDA"";-;-;-;719021,28;-;719021,28"
"""290840 CONCEICAO DO COITE"";-;-;-;2139394,82;-;2139394,82"
"""290850 CONCEICAO DO JACUIPE"";-;9716,80;-;1789430,22;-;1799147,02"
"""290860 CONDE"";-;-;-;457575,22;-;457575,22"
"""290870 CONDEUBA"";-;-;-;1639631,78;-;1639631,78"
"""290880 CONTENDAS DO SINCORA"";-;-;-;195536,83;-;195536,83"
"""290890 CORACAO DE MARIA"";-;-;-;2541553,30;-;2541553,30"
"""290900 CORDEIROS"";-;-;-;141687,60;-;141687,60"
"""290910 CORIBE"";-;-;-;453735,92;-;453735,92"
"""290920 CORONEL JOAO SA"";-;-;-;616704,30;-;616704,30"
"""290930 CORRENTINA"";-;-;-;304458,59;-;304458,59"
"""290940 COTEGIPE"";-;-;-;31842,45;-;31842,45"
"""290950 CRAVOLANDIA"";-;-;-;49697,71;-;49697,71"
"""290960 CRISOPOLIS"";-;-;-;1727120,99;3400,00;1730520,99"
"""290970 CRISTOPOLIS"";-;-;-;4136212,09;-;4136212,09"
"""290980 CRUZ DAS ALMAS"";776147,32;517916,30;-;4186885,74;-;5480949,36"
"""290990 CURACA"";-;-;-;2433529,25;-;2433529,25"
"""291000 DARIO MEIRA"";-;-;-;85656,63;-;85656,63"
"""291005 DIAS D'AVILA"";-;-;-;2790335,15;-;2790335,15"
"""291010 DOM BASILIO"";-;-;-;191579,02;-;191579,02"
"""291020 DOM MACEDO COSTA"";-;-;-;1344,41;-;1344,41"
"""291030 ELISIO MEDRADO"";-;-;-;40362,10;-;40362,10"
"""291040 ENCRUZILHADA"";-;-;-;579224,43;-;579224,43"
"""291050 ENTRE RIOS"";-;-;-;1161331,53;-;1161331,53"
"""291060 ESPLANADA"";-;-;-;1498609,51;-;1498609,51"
"""291070 EUCLIDES DA CUNHA"";-;8566115,25;-;3767941,61;-;12334056,86"
"""291072 EUNAPOLIS"";336248,72;10205590,18;-;20994091,29;-;31535930,19"
"""291075 FATIMA"";-;-;-;1138064,62;-;1138064,62"
"""291077 FEIRA DA MATA"";-;-;-;75907,46;-;75907,46"
"""291080 FEIRA DE SANTANA"";2572267,65;36571378,97;-;127575522,19;-;166719168,81"
"""291085 FILADELFIA"";-;-;-;571079,49;-;571079,49"
"""291090 FIRMINO ALVES"";-;-;-;51006,30;-;51006,30"
"""291100 FLORESTA AZUL"";-;-;-;6964,90;-;6964,90"
"""291110 FORMOSA DO RIO PRETO"";-;-;-;292204,21;-;292204,21"
"""291120 GANDU"";183101,07;2905291,92;-;1874969,29;-;4963362,28"
"""291125 GAVIAO"";-;-;-;53643,75;-;53643,75"
"""291130 GENTIO DO OURO"";-;-;-;357151,24;-;357151,24"
"""291140 GLORIA"";-;-;-;226409,75;-;226409,75"
"""291150 GONGOGI"";-;-;-;129773,67;-;129773,67"
"""291160 GOVERNADOR MANGABEIRA"";-;1725975,92;-;516520,19;-;2242496,11"
"""291165 GUAJERU"";-;-;-;197596,17;-;197596,17"
"""291170 GUANAMBI"";501100,69;10422265,13;-;13139207,27;-;24062573,09"
"""291180 GUARATINGA"";-;-;-;173217,37;-;173217,37"
"""291185 HELIOPOLIS"";-;-;-;635437,94;-;635437,94"
"""291190 IACU"";-;-;-;497531,62;-;497531,62"
"""291200 IBIASSUCE"";-;-;-;377147,37;-;377147,37"
"""291210 IBICARAI"";-;1907086,48;-;450789,41;-;2357875,89"
"""291220 IBICOARA"";-;-;-;72567,30;-;72567,30"
"""291230 IBICUI"";-;772960,88;-;531931,83;-;1304892,71"
"""291240 IBIPEBA"";-;-;-;501181,68;-;501181,68"
"""291250 IBIPITANGA"";-;-;-;417220,27;-;417220,27"
"""291270 IBIRAPITANGA"";-;-;-;292151,85;-;292151,85"
"""291280 IBIRAPUA"";-;-;-;638817,87;-;638817,87"
"""291290 IBIRATAIA"";-;1123931,04;-;504512,89;-;1628443,93"
"""291300 IBITIARA"";-;-;-;541150,50;-;541150,50"
"""291310 IBITITA"";-;-;-;216769,17;-;216769,17"
"""291320 IBOTIRAMA"";83796,74;995683,02;-;2646840,43;-;3726320,19"
"""291330 ICHU"";-;-;-;156204,70;-;156204,70"
"""291340 IGAPORA"";-;-;-;329582,23;-;329582,23"
"""291345 IGRAPIUNA"";-;-;-;411026,35;-;411026,35"
"""291350 IGUAI"";-;-;-;1175594,07;-;1175594,07"
"""291360 ILHEUS"";425901,61;13793180,51;-;26123733,90;-;40342816,02"
"""291370 INHAMBUPE"";-;-;-;1496141,08;-;1496141,08"
"""291380 IPECAETA"";-;-;-;191773,48;-;191773,48"
"""291390 IPIAU"";-;-;-;2052260,54;-;2052260,54"
"""291400 IPIRA"";-;1250903,70;-;3941535,03;-;5192438,73"
"""291410 IPUPIARA"";-;-;-;72088,41;-;72088,41"
"""291420 IRAJUBA"";-;-;-;323418,84;-;323418,84"
"""291430 IRAMAIA"";-;-;-;301813,78;-;301813,78"
"""291440 IRAQUARA"";-;-;-;106276,59;-;106276,59"
"""291450 IRARA"";-;1233084,24;-;594809,65;-;1827893,89"
"""291460 IRECE"";484627,62;10924320,04;-;17562864,70;-;28971812,36"
"""291465 ITABELA"";-;-;1960,00;6800540,93;3269,70;6805770,63"
"""291470 ITABERABA"";352778,41;10297355,26;-;12542356,43;-;23192490,10"
"""291480 ITABUNA"";750426,08;12071543,97;-;43534836,53;-;56356806,58"
"""291490 ITACARE"";-;33843,44;-;2305013,89;-;2338857,33"
"""291500 ITAETE"";-;-;-;68225,29;-;68225,29"
"""291510 ITAGI"";-;-;-;81133,43;-;81133,43"
"""291520 ITAGIBA"";-;-;-;66626,55;-;66626,55"
"""291530 ITAGIMIRIM"";-;-;-;220555,42;-;220555,42"
"""291535 ITAGUACU DA BAHIA"";-;-;-;549211,72;-;549211,72"
"""291540 ITAJU DO COLONIA"";-;-;-;230360,62;-;230360,62"
"""291550 ITAJUIPE"";-;-;-;470016,35;-;470016,35"
"""291560 ITAMARAJU"";-;15941,34;-;3830326,92;-;3846268,26"
"""291570 ITAMARI"";-;-;-;25984,95;-;25984,95"
"""291580 ITAMBE"";-;-;-;712290,62;-;712290,62"
"""291590 ITANAGRA"";-;-;-;182520,59;-;182520,59"
"""291610 ITAPARICA"";-;-;-;923559,50;-;923559,50"
"""291620 ITAPE"";-;-;-;239450,00;-;239450,00"
"""291630 ITAPEBI"";-;-;-;142465,79;-;142465,79"
"""291640 ITAPETINGA"";433622,85;7360367,83;-;4298228,37;-;12092219,05"
"""291650 ITAPICURU"";-;-;-;331360,04;-;331360,04"
"""291660 ITAPITANGA"";-;-;-;38919,20;-;38919,20"
"""291670 ITAQUARA"";-;-;-;461,34;-;461,34"
"""291680 ITARANTIM"";-;-;-;557556,25;-;557556,25"
"""291685 ITATIM"";-;-;-;687976,55;-;687976,55"
"""291690 ITIRUCU"";-;-;-;328849,93;-;328849,93"
"""291700 ITIUBA"";-;-;-;959077,64;-;959077,64"
"""291710 ITORORO"";-;-;-;2597790,97;-;2597790,97"
"""291720 ITUACU"";-;95014,04;-;404079,02;-;499093,06"
"""291730 ITUBERA"";-;-;-;1901664,89;-;1901664,89"
"""291733 IUIU"";-;-;-;303201,86;-;303201,86"
"""291735 JABORANDI"";-;-;-;834201,49;-;834201,49"
"""291740 JACARACI"";-;-;-;605670,10;-;605670,10"
"""291750 JACOBINA"";586715,91;11064839,03;-;9001061,22;-;20652616,16"
"""291760 JAGUAQUARA"";-;-;-;1152506,85;-;1152506,85"
"""291770 JAGUARARI"";-;-;-;1866458,10;-;1866458,10"
"""291780 JAGUARIPE"";-;-;-;103995,00;-;103995,00"
"""291790 JANDAIRA"";-;-;-;25622,25;-;25622,25"
"""291800 JEQUIE"";877661,61;13614353,06;112,00;26228314,34;-;40720441,01"
"""291810 JEREMOABO"";-;-;-;767649,36;-;767649,36"
"""291820 JIQUIRICA"";-;346017,66;-;1034303,57;-;1380321,23"
"""291830 JITAUNA"";-;-;-;161840,88;-;161840,88"
"""291835 JOAO DOURADO"";-;1503,90;-;902189,46;-;903693,36"
"""291840 JUAZEIRO"";1513497,70;21569108,81;-;20937561,56;-;44020168,07"
"""291845 JUCURUCU"";-;-;-;108588,42;-;108588,42"
"""291850 JUSSARA"";-;-;-;245414,49;-;245414,49"
"""291855 JUSSARI"";-;1644563,88;-;229774,94;-;1874338,82"
"""291860 JUSSIAPE"";-;-;-;110562,55;-;110562,55"
"""291870 LAFAIETE COUTINHO"";-;-;-;84600,00;-;84600,00"
"""291875 LAGOA REAL"";-;-;-;89389,38;-;89389,38"
"""291880 LAJE"";-;-;-;338161,10;-;338161,10"
"""291890 LAJEDAO"";-;-;-;167041,92;-;167041,92"
"""291900 LAJEDINHO"";-;-;-;102668,75;-;102668,75"
"""291905 LAJEDO DO TABOCAL"";-;-;-;337223,65;-;337223,65"
"""291915 LAPAO"";-;7467,78;-;1122868,20;-;1130335,98"
