"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acid local trab"";""Acid trajeto"";""Outros ac trab"";""Outras caus ext"";""Total"""
"""521310 MINEIROS"";3352;124;-;-;-;-;3476"
"""521350 MONTE ALEGRE DE GOIAS"";3;133;-;-;-;-;136"
"""521370 MONTES CLAROS DE GOIAS"";2;83;-;-;-;-;85"
"""521375 MONTIVIDIU"";327;-;-;-;-;-;327"
"""521380 MORRINHOS"";533;2429;-;-;-;-;2962"
"""521385 MORRO AGUDO DE GOIAS"";-;28;-;-;-;-;28"
"""521390 MOSSAMEDES"";-;81;-;-;-;-;81"
"""521400 MOZARLANDIA"";-;1266;-;-;-;-;1266"
"""521405 MUNDO NOVO"";-;804;-;-;-;-;804"
"""521410 MUTUNOPOLIS"";-;309;-;-;-;-;309"
"""521450 NEROPOLIS"";387;3400;-;-;-;-;3787"
"""521460 NIQUELANDIA"";376;1229;-;-;-;-;1605"
"""521483 NOVA CRIXAS"";-;441;-;-;-;-;441"
"""521520 NOVO BRASIL"";14;101;-;-;-;-;115"
"""521530 ORIZONA"";-;621;-;-;-;-;621"
"""521550 OUVIDOR"";-;231;-;-;-;-;231"
"""521560 PADRE BERNARDO"";-;288;-;-;-;-;288"
"""521565 PALESTINA DE GOIAS"";12;100;-;-;-;-;112"
"""521580 PALMELO"";-;113;-;-;-;-;113"
"""521590 PALMINOPOLIS"";91;7;-;-;-;-;98"
"""521630 PARANAIGUARA"";59;948;-;-;-;-;1007"
"""521640 PARAUNA"";219;-;-;-;-;-;219"
"""521680 PETROLINA DE GOIAS"";5;568;-;-;-;-;573"
"""521710 PIRACANJUBA"";95;970;-;-;-;-;1065"
"""521720 PIRANHAS"";-;602;-;-;-;-;602"
"""521730 PIRENOPOLIS"";678;2200;-;-;-;-;2878"
"""521740 PIRES DO RIO"";255;971;-;-;-;-;1226"
"""521760 PLANALTINA"";183;2161;-;-;-;-;2344"
"""521770 PONTALINA"";108;763;-;-;-;-;871"
"""521800 PORANGATU"";778;1776;-;-;-;-;2554"
"""521805 PORTEIRAO"";1;39;-;-;-;-;40"
"""521810 PORTELANDIA"";-;122;-;-;-;-;122"
"""521830 POSSE"";1;2250;-;-;-;-;2251"
"""521850 QUIRINOPOLIS"";653;4227;-;-;-;-;4880"
"""521860 RIALMA"";2;467;-;-;-;-;469"
"""521878 RIO QUENTE"";-;130;-;-;-;-;130"
"""521880 RIO VERDE"";1461;10213;-;-;-;-;11674"
"""521890 RUBIATABA"";-;556;-;-;-;-;556"
"""521900 SANCLERLANDIA"";-;140;-;-;-;-;140"
"""521910 SANTA BARBARA DE GOIAS"";-;65;-;-;-;-;65"
"""521920 SANTA CRUZ DE GOIAS"";1;34;-;-;-;-;35"
"""521925 SANTA FE DE GOIAS"";66;29;-;-;-;-;95"
"""521930 SANTA HELENA DE GOIAS"";2138;5584;-;-;-;-;7722"
"""521950 SANTA ROSA DE GOIAS"";-;80;-;-;-;-;80"
"""521960 SANTA TEREZA DE GOIAS"";115;10;-;-;-;-;125"
"""521970 SANTA TEREZINHA DE GOIAS"";-;219;-;-;-;-;219"
"""521973 SANTO ANTONIO DE GOIAS"";-;104;-;-;-;-;104"
"""521975 SANTO ANTONIO DO DESCOBERTO"";-;439;-;-;-;-;439"
"""521980 SAO DOMINGOS"";1;453;-;-;-;-;454"
"""522010 SAO LUIS DE MONTES BELOS"";631;2724;-;-;-;-;3355"
"""522015 SAO LUIZ DO NORTE"";-;143;-;-;-;-;143"
"""522020 SAO MIGUEL DO ARAGUAIA"";115;1469;-;-;-;-;1584"
"""522026 SAO MIGUEL DO PASSA QUATRO"";-;110;-;-;-;-;110"
"""522040 SAO SIMAO"";131;1368;-;-;-;-;1499"
"""522045 SENADOR CANEDO"";1080;2252;-;-;-;-;3332"
"""522050 SERRANOPOLIS"";2;94;-;-;-;-;96"
"""522060 SILVANIA"";1;1848;-;-;-;-;1849"
"""522068 SIMOLANDIA"";-;190;-;-;-;-;190"
"""522100 TAQUARAL DE GOIAS"";-;16;-;-;-;-;16"
"""522140 TRINDADE"";2523;2480;-;-;-;-;5003"
"""522145 TROMBAS"";-;83;-;-;-;-;83"
"""522150 TURVANIA"";502;9;-;-;-;-;511"
"""522155 TURVELANDIA"";-;139;-;-;-;-;139"
"""522160 URUACU"";2730;13092;-;-;-;1;15823"
"""522170 URUANA"";-;381;-;-;-;-;381"
"""522185 VALPARAISO DE GOIAS"";-;1486;-;-;-;-;1486"
"""522200 VIANOPOLIS"";-;563;-;-;-;-;563"
"""522205 VICENTINOPOLIS"";302;1;-;-;-;-;303"
"""530010 BRASILIA"";33462;202212;-;-;385;287;236346"
"""Total"";3236328;9888851;43;8;37534;52482;13215246"
&
