"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acid local trab"";""Acid trajeto"";""Outros ac trab"";""Outras caus ext"";""Total"""
"""354970 SAO JOSE DO RIO PARDO"";538;4153;-;-;-;-;4691"
"""354980 SAO JOSE DO RIO PRETO"";26385;48672;-;-;1355;4954;81366"
"""354990 SAO JOSE DOS CAMPOS"";19434;35275;-;-;-;-;54709"
"""355000 SAO LUIS DO PARAITINGA"";-;204;-;-;-;-;204"
"""355010 SAO MANUEL"";53;1292;-;-;-;-;1345"
"""355020 SAO MIGUEL ARCANJO"";1377;15;-;-;-;-;1392"
"""355030 SAO PAULO"";269442;449136;-;2;2343;6492;727415"
"""355040 SAO PEDRO"";2755;944;-;-;-;-;3699"
"""355060 SAO ROQUE"";774;3296;-;-;-;-;4070"
"""355070 SAO SEBASTIAO"";507;4845;-;-;-;-;5352"
"""355080 SAO SEBASTIAO DA GRAMA"";126;446;-;-;-;-;572"
"""355090 SAO SIMAO"";-;314;-;-;-;-;314"
"""355100 SAO VICENTE"";3047;8273;-;-;-;-;11320"
"""355150 SERRANA"";1889;2523;-;-;-;1;4413"
"""355160 SERRA NEGRA"";153;1203;-;-;-;-;1356"
"""355170 SERTAOZINHO"";1144;5190;-;-;-;-;6334"
"""355200 SILVEIRAS"";-;36;-;-;-;-;36"
"""355210 SOCORRO"";225;2806;-;-;-;-;3031"
"""355220 SOROCABA"";15220;42078;-;-;1140;-;58438"
"""355230 SUD MENNUCCI"";109;172;-;-;-;-;281"
"""355240 SUMARE"";4650;6440;-;-;535;1352;12977"
"""355250 SUZANO"";1015;6965;-;-;-;-;7980"
"""355260 TABAPUA"";92;646;-;-;-;-;738"
"""355270 TABATINGA"";127;712;-;-;-;-;839"
"""355280 TABOAO DA SERRA"";6989;15331;-;-;-;-;22320"
"""355300 TAGUAI"";44;588;-;-;-;-;632"
"""355330 TAMBAU"";348;942;-;-;-;-;1290"
"""355340 TANABI"";1;1419;-;-;-;-;1420"
"""355360 TAPIRATIBA"";114;233;-;-;-;-;347"
"""355370 TAQUARITINGA"";820;3877;-;-;-;-;4697"
"""355380 TAQUARITUBA"";388;1723;-;-;-;-;2111"
"""355400 TATUI"";803;4440;-;-;-;-;5243"
"""355410 TAUBATE"";8869;14936;-;-;-;-;23805"
"""355430 TEODORO SAMPAIO"";1;845;-;-;-;-;846"
"""355440 TERRA ROXA"";-;53;-;-;-;-;53"
"""355450 TIETE"";264;1862;-;-;-;-;2126"
"""355470 TORRINHA"";-;93;-;-;-;-;93"
"""355500 TUPA"";2700;5319;-;-;-;-;8019"
"""355510 TUPI PAULISTA"";1110;2;-;-;-;-;1112"
"""355540 UBATUBA"";324;4586;-;-;-;-;4910"
"""355580 URANIA"";1;234;-;-;-;-;235"
"""355600 URUPES"";1;489;-;-;-;-;490"
"""355620 VALINHOS"";438;3682;-;-;-;-;4120"
"""355630 VALPARAISO"";200;564;-;-;-;-;764"
"""355640 VARGEM GRANDE DO SUL"";233;2094;-;-;-;-;2327"
"""355650 VARZEA PAULISTA"";-;887;-;-;-;-;887"
"""355670 VINHEDO"";1878;3945;-;-;-;-;5823"
"""355680 VIRADOURO"";-;387;-;-;-;-;387"
"""355700 VOTORANTIM"";1731;2482;-;-;-;-;4213"
"""355710 VOTUPORANGA"";922;9512;-;-;-;-;10434"
"""355720 CHAVANTES"";59;1101;-;-;-;-;1160"
"""410050 ALTONIA"";291;285;-;-;-;-;576"
"""410060 ALTO PARANA"";3;785;-;-;-;-;788"
"""410080 ALVORADA DO SUL"";-;78;-;-;-;-;78"
"""410090 AMAPORA"";1;147;-;-;-;-;148"
"""410100 AMPERE"";1;1636;-;-;-;-;1637"
"""410110 ANDIRA"";13;925;-;-;-;-;938"
"""410120 ANTONINA"";3;423;-;-;-;-;426"
"""410140 APUCARANA"";1059;13165;-;-;364;895;15483"
"""410150 ARAPONGAS"";6318;13532;-;-;147;527;20524"
"""410160 ARAPOTI"";2408;1186;-;-;-;-;3594"
"""410170 ARARUNA"";118;435;-;-;-;-;553"
"""410180 ARAUCARIA"";1327;6302;-;-;-;-;7629"
"""410190 ASSAI"";25;401;-;-;-;-;426"
"""410200 ASSIS CHATEAUBRIAND"";1197;3714;-;-;-;-;4911"
"""410210 ASTORGA"";1041;2484;-;-;-;-;3525"
"""410240 BANDEIRANTES"";175;3163;-;-;-;-;3338"
"""410280 BELA VISTA DO PARAISO"";-;232;-;-;-;-;232"
"""410290 BITURUNA"";1;782;-;-;-;-;783"
"""410305 BOA VISTA DA APARECIDA"";1;594;-;-;-;-;595"
"""410310 BOCAIUVA DO SUL"";-;68;-;-;-;-;68"
"""410345 CAFELANDIA"";18;297;-;-;-;-;315"
"""410360 CAMBARA"";82;405;-;-;-;-;487"
"""410370 CAMBE"";1244;4732;-;-;-;-;5976"
"""410390 CAMPINA DA LAGOA"";16;1457;-;-;-;-;1473"
"""410400 CAMPINA GRANDE DO SUL"";13561;22474;-;-;-;-;36035"
"""410420 CAMPO LARGO"";27430;45191;-;-;-;-;72621"
"""410430 CAMPO MOURAO"";2423;12878;-;-;-;-;15301"
"""410440 CANDIDO DE ABREU"";78;263;-;-;-;-;341"
"""410442 CANDOI"";1;1292;-;-;-;-;1293"
"""410450 CAPANEMA"";-;1014;-;-;-;-;1014"
"""410460 CAPITAO LEONIDAS MARQUES"";128;1541;-;-;-;-;1669"
"""410470 CARLOPOLIS"";4259;2120;-;-;-;-;6379"
"""410480 CASCAVEL"";16839;38553;-;-;-;-;55392"
"""410490 CASTRO"";2521;2789;-;-;-;-;5310"
"""410510 CENTENARIO DO SUL"";-;250;-;-;-;-;250"
"""410520 CERRO AZUL"";-;628;-;-;-;-;628"
"""410530 CEU AZUL"";1566;700;-;-;-;-;2266"
"""410540 CHOPINZINHO"";640;2403;-;-;-;-;3043"
"""410550 CIANORTE"";3350;5408;-;-;-;-;8758"
"""410560 CIDADE GAUCHA"";2;317;-;-;-;-;319"
"""410570 CLEVELANDIA"";825;74;-;-;-;-;899"
"""410580 COLOMBO"";945;2793;-;-;-;-;3738"
"""410590 COLORADO"";1666;4105;-;-;-;-;5771"
"""410620 CONTENDA"";1;172;-;-;-;-;173"
"""410630 CORBELIA"";1495;1617;-;-;-;-;3112"
"""410640 CORNELIO PROCOPIO"";2407;7130;-;-;-;71;9608"
"""410650 CORONEL VIVIDA"";404;1166;-;-;-;-;1570"
"""410660 CRUZEIRO DO OESTE"";212;558;-;-;-;-;770"
"""410670 CRUZEIRO DO SUL"";-;80;-;-;-;-;80"
"""410680 CRUZ MACHADO"";1;563;-;-;-;-;564"
"""410690 CURITIBA"";57521;128243;-;-;2;-;185766"
"""410710 DIAMANTE DO NORTE"";45;57;-;-;-;-;102"
"""410720 DOIS VIZINHOS"";421;3438;-;-;-;-;3859"
"""410750 ENGENHEIRO BELTRAO"";277;1229;-;-;-;-;1506"
"""410753 ENTRE RIOS DO OESTE"";-;278;-;-;-;-;278"
"""410760 FAXINAL"";2069;872;-;-;-;-;2941"
"""410765 FAZENDA RIO GRANDE"";4676;1575;-;-;-;-;6251"
"""410775 FIGUEIRA"";183;-;-;-;-;-;183"
"""410790 FLORESTA"";1;268;-;-;-;-;269"
"""410800 FLORESTOPOLIS"";-;123;-;-;-;-;123"
"""410820 FORMOSA DO OESTE"";13;928;-;-;-;-;941"
"""410830 FOZ DO IGUACU"";6888;19315;-;-;-;-;26203"
"""410840 FRANCISCO BELTRAO"";5264;18772;-;-;-;-;24036"
"""410860 GOIOERE"";783;2507;-;-;-;-;3290"
"""410880 GUAIRA"";509;1504;-;-;-;-;2013"
"""410890 GUAIRACA"";-;80;-;-;-;-;80"
"""410930 GUARANIACU"";919;1307;-;-;-;-;2226"
"""410940 GUARAPUAVA"";8565;16249;-;-;-;-;24814"
"""410960 GUARATUBA"";114;923;-;-;-;-;1037"
"""410970 IBAITI"";-;413;-;-;-;-;413"
"""410975 IBEMA"";-;434;-;-;-;-;434"
"""410980 IBIPORA"";790;4541;-;-;-;-;5331"
"""411030 INAJA"";-;38;-;-;-;-;38"
"""411040 INDIANOPOLIS"";-;402;-;-;-;-;402"
"""411060 IPORA"";609;-;-;-;-;-;609"
"""411070 IRATI"";719;4598;-;-;-;-;5317"
"""411100 ITAMBARACA"";-;257;-;-;-;-;257"
"""411125 ITAPERUCU"";-;1083;-;-;-;-;1083"
"""411130 ITAUNA DO SUL"";-;125;-;-;-;-;125"
"""411140 IVAI"";-;231;-;-;-;-;231"
"""411150 IVAIPORA"";3646;6862;-;-;57;1;10566"
"""411170 JABOTI"";-;143;-;-;-;-;143"
"""411180 JACAREZINHO"";1038;4269;-;-;-;-;5307"
"""411190 JAGUAPITA"";-;311;-;-;-;-;311"
"""411200 JAGUARIAIVA"";549;1251;-;-;-;-;1800"
"""411210 JANDAIA DO SUL"";1798;1734;-;-;-;-;3532"
"""411240 JAPURA"";7;692;-;-;-;-;699"
"""411250 JARDIM ALEGRE"";93;778;-;-;-;-;871"
"""411275 JESUITAS"";8;660;-;-;-;-;668"
"""411280 JOAQUIM TAVORA"";6;408;-;-;-;-;414"
"""411300 JUSSARA"";8;236;-;-;-;-;244"
"""411310 KALORE"";13;164;-;-;-;-;177"
"""411320 LAPA"";410;2748;-;-;-;-;3158"
"""411330 LARANJEIRAS DO SUL"";623;5263;-;-;-;-;5886"
"""411345 LINDOESTE"";2;454;-;-;-;-;456"
"""411350 LOANDA"";1864;4645;-;-;-;-;6509"
"""411370 LONDRINA"";20543;50482;-;-;278;-;71303"
"""411375 LUNARDELLI"";-;384;-;-;-;-;384"
"""411380 LUPIONOPOLIS"";-;68;-;-;-;-;68"
"""411390 MALLET"";2;498;-;-;-;-;500"
"""411420 MANDAGUARI"";224;1652;-;-;-;-;1876"
"""411430 MANDIRITUBA"";-;469;-;-;-;-;469"
"""411440 MANGUEIRINHA"";308;528;-;-;-;-;836"
"""411450 MANOEL RIBAS"";33;345;-;-;-;-;378"
"""411460 MARECHAL CANDIDO RONDON"";97;1062;-;-;-;-;1159"
"""411500 MARILENA"";1;327;-;-;-;-;328"
"""411520 MARINGA"";14486;32964;-;-;415;710;48575"
"""411560 MATELANDIA"";332;1681;-;-;-;-;2013"
"""411570 MATINHOS"";-;263;-;-;-;-;263"
"""411580 MEDIANEIRA"";1117;2143;-;-;104;384;3748"
"""411600 MIRASELVA"";-;33;-;-;-;-;33"
"""411605 MISSAL"";922;1212;-;-;-;-;2134"
"""411620 MORRETES"";381;-;-;-;-;-;381"
"""411670 NOVA AURORA"";3217;1092;-;-;-;-;4309"
"""411680 NOVA CANTU"";-;153;-;-;-;-;153"
"""411690 NOVA ESPERANCA"";1;558;-;-;-;-;559"
"""411695 NOVA ESPERANCA DO SUDOESTE"";1;147;-;-;-;-;148"
"""411700 NOVA FATIMA"";-;204;-;-;-;-;204"
"""411710 NOVA LONDRINA"";-;425;-;-;-;-;425"
"""411720 NOVA OLIMPIA"";-;9;-;-;-;-;9"
"""411722 NOVA SANTA ROSA"";1;223;-;-;-;-;224"
"""411727 NOVA TEBAS"";488;1;-;-;-;-;489"
"""411750 PAICANDU"";-;980;-;-;-;-;980"
"""411760 PALMAS"";3;2952;-;-;-;-;2955"
"""411770 PALMEIRA"";-;1124;-;-;-;-;1124"
"""411790 PALOTINA"";617;2945;-;-;-;-;3562"
"""411820 PARANAGUA"";25;9663;-;-;-;-;9688"
"""411840 PARANAVAI"";3403;8603;-;-;-;-;12006"
"""411845 PATO BRAGADO"";-;721;-;-;-;-;721"
"""411850 PATO BRANCO"";3167;14171;-;-;-;-;17338"
"""411890 PEROLA"";-;141;-;-;-;-;141"
"""411910 PIEN"";2;969;-;-;-;-;971"
"""411915 PINHAIS"";983;3405;-;-;-;-;4388"
"""411940 PIRAI DO SUL"";-;136;-;-;-;-;136"
"""411950 PIRAQUARA"";2437;-;-;-;-;-;2437"
"""411960 PITANGA"";508;4957;-;-;-;-;5465"
"""411970 PLANALTINA DO PARANA"";-;135;-;-;-;-;135"
"""411980 PLANALTO"";-;928;-;-;-;-;928"
"""411990 PONTA GROSSA"";7929;27683;-;-;-;-;35612"
"""412000 PORECATU"";1;137;-;-;-;-;138"
"""412020 PORTO RICO"";-;21;-;-;-;-;21"
"""412033 PRADO FERREIRA"";-;48;-;-;-;-;48"
"""412035 PRANCHITA"";9;674;-;-;-;-;683"
"""412050 PRIMEIRO DE MAIO"";2;71;-;-;-;-;73"
"""412060 PRUDENTOPOLIS"";274;4585;-;-;-;-;4859"
"""412090 QUEDAS DO IGUACU"";54;1625;-;-;-;-;1679"
"""412100 QUERENCIA DO NORTE"";3;351;-;-;-;-;354"
"""412120 QUITANDINHA"";-;596;-;-;-;-;596"
"""412150 REBOUCAS"";873;5;-;-;-;-;878"
"""412180 RIBEIRAO CLARO"";1;757;-;-;-;-;758"
"""412190 RIBEIRAO DO PINHAL"";272;1161;-;-;2;1;1436"
"""412200 RIO AZUL"";10;862;-;-;-;-;872"
"""412220 RIO BRANCO DO SUL"";-;1356;-;-;-;-;1356"
"""412230 RIO NEGRO"";127;716;-;-;-;-;843"
"""412240 ROLANDIA"";2291;5110;-;-;-;-;7401"
"""412250 RONCADOR"";18;984;-;-;-;-;1002"
"""412260 RONDON"";207;1055;-;-;-;-;1262"
"""412290 SALTO DO ITARARE"";63;31;-;-;-;-;94"
"""412350 SANTA HELENA"";443;1326;-;-;-;-;1769"
"""412370 SANTA ISABEL DO IVAI"";-;13;-;-;-;-;13"
"""412380 SANTA IZABEL DO OESTE"";843;-;-;-;-;-;843"
"""412390 SANTA MARIANA"";2551;906;-;-;-;-;3457"
"""412400 SANTANA DO ITARARE"";-;156;-;-;-;-;156"
"""412410 SANTO ANTONIO DA PLATINA"";1190;6378;-;-;-;-;7568"
"""412420 SANTO ANTONIO DO CAIUA"";-;71;-;-;-;-;71"
"""412440 SANTO ANTONIO DO SUDOESTE"";-;1055;-;-;-;-;1055"
"""412460 SAO CARLOS DO IVAI"";1;245;-;-;-;-;246"
"""412490 SAO JOAO DO CAIUA"";-;65;-;-;-;-;65"
"""412500 SAO JOAO DO IVAI"";3;398;-;-;-;-;401"
"""412510 SAO JOAO DO TRIUNFO"";1;182;-;-;-;-;183"
"""412535 SAO JORGE DO PATROCINIO"";95;273;-;-;-;-;368"
"""412540 SAO JOSE DA BOA VISTA"";1;234;-;-;-;-;235"
"""412545 SAO JOSE DAS PALMEIRAS"";-;227;-;-;-;-;227"
"""412550 SAO JOSE DOS PINHAIS"";1701;11546;-;-;-;-;13247"
"""412560 SAO MATEUS DO SUL"";133;2251;-;-;-;-;2384"
"""412570 SAO MIGUEL DO IGUACU"";296;840;-;-;-;-;1136"
"""412580 SAO PEDRO DO IVAI"";8;343;-;-;-;-;351"
"""412620 SAPOPEMA"";8;39;-;-;-;-;47"
"""412625 SARANDI"";782;3884;-;-;-;-;4666"
"""412640 SERTANEJA"";-;13;-;-;-;-;13"
"""412650 SERTANOPOLIS"";7;229;-;-;-;-;236"
"""412660 SIQUEIRA CAMPOS"";2;828;-;-;-;-;830"
"""412667 TAMARANA"";-;96;-;-;-;-;96"
"""412670 TAMBOARA"";241;-;-;-;-;-;241"
"""412700 TEIXEIRA SOARES"";-;116;-;-;-;-;116"
"""412710 TELEMACO BORBA"";3;5282;-;-;-;-;5285"
"""412720 TERRA BOA"";1095;1039;-;-;-;-;2134"
"""412730 TERRA RICA"";-;628;-;-;-;-;628"
"""412750 TIBAGI"";-;544;-;-;-;-;544"
"""412760 TIJUCAS DO SUL"";-;325;-;-;-;-;325"
"""412770 TOLEDO"";2495;12519;-;-;-;-;15014"
"""412780 TOMAZINA"";-;700;-;-;-;-;700"
"""412785 TRES BARRAS DO PARANA"";-;731;-;-;-;-;731"
"""412796 TURVO"";102;908;-;-;-;-;1010"
"""412800 UBIRATA"";926;1714;-;-;-;-;2640"
"""412810 UMUARAMA"";9705;16077;-;-;-;-;25782"
"""412820 UNIAO DA VITORIA"";2016;6050;-;-;-;2;8068"
"""412840 URAI"";-;654;-;-;-;-;654"
"""412850 WENCESLAU BRAZ"";-;630;-;-;-;-;630"
"""412855 VERA CRUZ DO OESTE"";1;575;-;-;-;-;576"
"""412860 VERE"";1;427;-;-;-;-;428"
"""420010 ABELARDO LUZ"";970;947;-;-;-;-;1917"
"""420020 AGROLANDIA"";-;402;-;-;-;-;402"
"""420040 AGUA DOCE"";-;70;-;-;-;-;70"
"""420070 ALFREDO WAGNER"";-;52;-;-;-;-;52"
"""420090 ANGELINA"";438;206;-;-;-;-;644"
"""420100 ANITA GARIBALDI"";-;1323;-;-;-;-;1323"
"""420110 ANITAPOLIS"";-;461;-;-;-;-;461"
"""420127 ARABUTA"";683;27;-;-;-;-;710"
"""420140 ARARANGUA"";939;8696;-;-;-;-;9635"
"""420150 ARMAZEM"";1789;515;-;-;-;-;2304"
"""420160 ARROIO TRINTA"";5;657;-;-;-;-;662"
"""420200 BALNEARIO CAMBORIU"";1148;8389;-;-;381;403;10321"
"""420230 BIGUACU"";1650;2411;-;-;-;-;4061"
"""420240 BLUMENAU"";8700;25796;-;-;-;-;34496"
"""420260 BOM RETIRO"";845;658;-;-;-;-;1503"
"""420280 BRACO DO NORTE"";2121;2686;-;-;-;-;4807"
"""420290 BRUSQUE"";11890;11114;-;-;-;-;23004"
"""420300 CACADOR"";1266;5328;-;-;-;-;6594"
"""420310 CAIBI"";-;224;-;-;-;-;224"
"""420320 CAMBORIU"";1744;33;-;-;-;-;1777"
"""420330 CAMPO ALEGRE"";308;343;-;-;-;-;651"
"""420340 CAMPO BELO DO SUL"";557;463;-;-;-;-;1020"
"""420350 CAMPO ERE"";-;909;-;-;-;-;909"
"""420360 CAMPOS NOVOS"";2395;2521;-;-;-;-;4916"
"""420370 CANELINHA"";-;35;-;-;-;-;35"
"""420380 CANOINHAS"";844;2816;-;-;-;-;3660"
"""420390 CAPINZAL"";504;1694;-;-;-;-;2198"
"""420410 CAXAMBU DO SUL"";-;421;-;-;-;-;421"
"""420420 CHAPECO"";7102;17548;-;-;10;1;24661"
"""420430 CONCORDIA"";630;5755;-;-;209;-;6594"
"""420440 CORONEL FREITAS"";472;320;-;-;-;-;792"
"""420455 CORREIA PINTO"";-;392;-;-;-;-;392"
"""420460 CRICIUMA"";3226;15470;-;-;-;-;18696"
"""420470 CUNHA PORA"";839;502;-;-;-;-;1341"
"""420480 CURITIBANOS"";886;5505;-;-;-;-;6391"
"""420490 DESCANSO"";253;663;-;-;-;-;916"
"""420500 DIONISIO CERQUEIRA"";137;1532;-;-;-;-;1669"
"""420530 FAXINAL DOS GUEDES"";936;529;-;-;-;-;1465"
"""420540 FLORIANOPOLIS"";26578;36480;-;-;-;-;63058"
"""420550 FRAIBURGO"";780;2185;-;-;-;-;2965"
"""420590 GASPAR"";1120;2459;-;-;-;-;3579"
"""420640 GUARACIABA"";491;693;-;-;-;-;1184"
"""420650 GUARAMIRIM"";2078;1018;-;-;-;-;3096"
"""420660 GUARUJA DO SUL"";-;499;-;-;-;-;499"
"""420690 IBIRAMA"";1066;2899;-;-;-;-;3965"
"""420700 ICARA"";1469;3799;-;-;-;-;5268"
"""420720 IMARUI"";1;498;-;-;-;-;499"
"""420730 IMBITUBA"";519;2756;-;-;-;-;3275"
"""420750 INDAIAL"";646;2496;-;-;-;-;3142"
"""420760 IPIRA"";-;265;-;-;-;-;265"
"""420765 IPORA DO OESTE"";834;335;-;-;-;-;1169"
"""420770 IPUMIRIM"";8;275;-;-;-;-;283"
"""420790 IRINEOPOLIS"";-;326;-;-;-;-;326"
"""420800 ITA"";503;404;-;-;-;-;907"
"""420810 ITAIOPOLIS"";-;256;-;-;-;-;256"
"""420820 ITAJAI"";5607;24028;-;-;-;-;29635"
"""420830 ITAPEMA"";1464;1099;-;-;-;-;2563"
"""420840 ITAPIRANGA"";1039;431;-;-;-;-;1470"
"""420850 ITUPORANGA"";736;2501;-;-;-;-;3237"
"""420870 JACINTO MACHADO"";141;589;-;-;-;-;730"
"""420880 JAGUARUNA"";320;977;-;-;-;-;1297"
"""420890 JARAGUA DO SUL"";4877;18235;-;-;31;-;23143"
"""420900 JOACABA"";5020;6773;-;-;-;-;11793"
"""420910 JOINVILLE"";19083;44424;-;-;-;-;63507"
"""420930 LAGES"";3082;19797;-;-;-;-;22879"
"""420940 LAGUNA"";566;1479;-;-;-;-;2045"
"""420960 LAURO MULLER"";-;366;-;-;-;-;366"
"""420970 LEBON REGIS"";1;36;-;-;-;-;37"
"""420985 LINDOIA DO SUL"";1;904;-;-;-;-;905"
"""421000 LUIZ ALVES"";446;292;-;-;-;-;738"
"""421003 LUZERNA"";98;643;-;-;-;-;741"
"""421010 MAFRA"";3888;7950;-;-;-;-;11838"
"""421030 MAJOR VIEIRA"";99;1507;-;-;-;-;1606"
"""421050 MARAVILHA"";1283;2334;-;-;-;-;3617"
"""421060 MASSARANDUBA"";255;188;-;-;-;-;443"
"""421080 MELEIRO"";686;715;-;-;-;-;1401"
"""421090 MODELO"";-;598;-;-;-;-;598"
"""421100 MONDAI"";112;558;-;-;-;-;670"
"""421120 MORRO DA FUMACA"";552;2054;-;-;1;-;2607"
"""421130 NAVEGANTES"";997;1537;-;-;-;-;2534"
"""421140 NOVA ERECHIM"";1461;94;-;-;-;-;1555"
"""421150 NOVA TRENTO"";937;320;-;-;-;-;1257"
"""421160 NOVA VENEZA"";5201;670;-;-;-;-;5871"
"""421170 ORLEANS"";655;1695;-;-;-;-;2350"
"""421175 OTACILIO COSTA"";556;842;-;-;-;-;1398"
"""421200 PALMA SOLA"";6;1233;-;-;-;-;1239"
"""421210 PALMITOS"";1128;872;-;-;-;-;2000"
"""421220 PAPANDUVA"";-;280;-;-;-;-;280"
"""421250 PENHA"";3107;-;-;-;-;-;3107"
"""421260 PERITIBA"";322;152;-;-;-;-;474"
"""421290 PINHALZINHO"";1134;633;-;-;-;-;1767"
"""421320 POMERODE"";1354;1604;-;-;-;-;2958"
"""421340 PONTE SERRADA"";1;2444;-;-;-;1;2446"
"""421360 PORTO UNIAO"";1368;2796;-;-;-;-;4164"
"""421370 POUSO REDONDO"";-;432;-;-;-;-;432"
"""421380 PRAIA GRANDE"";759;1165;-;-;-;-;1924"
"""421400 PRESIDENTE GETULIO"";292;250;-;-;-;-;542"
"""421420 QUILOMBO"";260;945;-;-;-;-;1205"
"""421450 RIO DO CAMPO"";5;167;-;-;-;-;172"
"""421470 RIO DOS CEDROS"";274;339;-;-;-;-;613"
"""421480 RIO DO SUL"";3077;9369;-;-;-;-;12446"
"""421490 RIO FORTUNA"";746;704;-;-;-;-;1450"
"""421500 RIO NEGRINHO"";3152;2400;-;-;2;-;5554"
"""421530 SALETE"";-;226;-;-;-;-;226"
"""421540 SALTO VELOSO"";1;375;-;-;-;-;376"
"""421550 SANTA CECILIA"";256;1127;-;-;-;-;1383"
"""421570 SANTO AMARO DA IMPERATRIZ"";1643;623;-;-;-;-;2266"
"""421580 SAO BENTO DO SUL"";2301;3903;-;-;-;-;6204"
"""421590 SAO BONIFACIO"";142;529;-;-;-;-;671"
"""421600 SAO CARLOS"";1097;599;-;-;-;-;1696"
"""421620 SAO FRANCISCO DO SUL"";461;1327;-;-;-;-;1788"
"""421625 SAO JOAO DO OESTE"";528;190;-;-;-;1;719"
"""421630 SAO JOAO BATISTA"";383;618;-;-;-;-;1001"
"""421650 SAO JOAQUIM"";637;1550;-;-;-;-;2187"
"""421660 SAO JOSE"";4904;24385;-;-;-;-;29289"
"""421670 SAO JOSE DO CEDRO"";908;455;-;-;-;-;1363"
"""421690 SAO LOURENCO DO OESTE"";86;1754;-;-;-;-;1840"
"""421710 SAO MARTINHO"";2;223;-;-;-;-;225"
"""421720 SAO MIGUEL DO OESTE"";1188;6939;-;-;-;-;8127"
"""421725 SAO PEDRO DE ALCANTARA"";53;776;-;-;-;-;829"
"""421730 SAUDADES"";721;371;-;-;-;-;1092"
"""421750 SEARA"";694;707;-;-;1;-;1402"
"""421770 SOMBRIO"";4695;1538;-;-;-;-;6233"
"""421780 TAIO"";239;810;-;-;-;-;1049"
"""421790 TANGARA"";916;504;-;-;-;-;1420"
"""421800 TIJUCAS"";2360;655;-;-;-;-;3015"
"""421810 TIMBE DO SUL"";2056;738;-;-;-;-;2794"
"""421820 TIMBO"";2351;4203;-;-;-;-;6554"
"""421830 TRES BARRAS"";429;1511;-;-;-;-;1940"
"""421840 TREZE DE MAIO"";944;2718;-;-;-;-;3662"
"""421860 TROMBUDO CENTRAL"";10;443;-;-;-;-;453"
"""421870 TUBARAO"";2367;13063;-;-;-;-;15430"
"""421875 TUNAPOLIS"";282;733;-;-;-;-;1015"
"""421880 TURVO"";326;265;-;-;-;-;591"
"""421890 URUBICI"";482;301;-;-;-;-;783"
"""421900 URUSSANGA"";1041;961;-;-;-;-;2002"
"""421910 VARGEAO"";966;233;-;-;-;-;1199"
"""421920 VIDAL RAMOS"";-;57;-;-;-;-;57"
"""421930 VIDEIRA"";989;4374;-;-;-;3;5366"
"""421935 VITOR MEIRELES"";-;234;-;-;-;-;234"
"""421940 WITMARSUM"";-;16;-;-;-;-;16"
"""421950 XANXERE"";1049;7708;-;-;-;-;8757"
"""421960 XAVANTINA"";-;338;-;-;-;-;338"
"""421970 XAXIM"";20;1460;-;-;-;-;1480"
"""430003 ACEGUA"";80;375;-;-;-;-;455"
"""430010 AGUDO"";646;920;-;-;-;-;1566"
"""430020 AJURICABA"";-;354;-;-;-;-;354"
"""430030 ALECRIM"";9;587;-;-;-;-;596"
"""430040 ALEGRETE"";2213;4619;-;-;-;-;6832"
"""430050 ALPESTRE"";-;573;-;-;-;-;573"
"""430060 ALVORADA"";17;2161;-;-;-;-;2178"
"""430064 AMETISTA DO SUL"";5;471;-;-;-;-;476"
"""430070 ANTA GORDA"";233;156;-;-;-;-;389"
"""430080 ANTONIO PRADO"";60;902;-;-;-;-;962"
"""430090 ARATIBA"";238;362;-;-;-;-;600"
"""430100 ARROIO DO MEIO"";1413;1226;-;-;-;-;2639"
"""430120 ARROIO DO TIGRE"";8;1514;-;-;-;-;1522"
"""430130 ARROIO GRANDE"";589;1;-;-;-;-;590"
"""430140 ARVOREZINHA"";4;756;-;-;-;-;760"
"""430150 AUGUSTO PESTANA"";2;461;-;-;-;-;463"
"""430160 BAGE"";1751;7428;-;-;-;-;9179"
"""430210 BENTO GONCALVES"";758;6321;-;-;-;-;7079"
"""430220 BOA VISTA DO BURICA"";-;436;-;-;-;-;436"
"""430230 BOM JESUS"";358;-;-;-;-;-;358"
"""430235 BOM PRINCIPIO"";5;554;-;-;-;-;559"
"""430240 BOM RETIRO DO SUL"";355;564;-;-;-;-;919"
"""430245 BOQUEIRAO DO LEAO"";384;36;-;-;-;-;420"
"""430270 BUTIA"";43;-;-;-;-;-;43"
"""430280 CACAPAVA DO SUL"";2;1585;-;-;-;-;1587"
"""430290 CACEQUI"";261;470;-;-;-;-;731"
"""430300 CACHOEIRA DO SUL"";2247;5965;-;-;-;-;8212"
"""430310 CACHOEIRINHA"";267;3099;-;-;-;-;3366"
"""430330 CAIBATE"";37;418;-;-;-;-;455"
"""430340 CAICARA"";-;478;-;-;-;-;478"
"""430350 CAMAQUA"";756;4286;-;-;-;-;5042"
"""430360 CAMBARA DO SUL"";-;168;-;-;-;-;168"
"""430370 CAMPINA DAS MISSOES"";27;674;-;-;-;-;701"
"""430380 CAMPINAS DO SUL"";1;252;-;-;-;-;253"
"""430390 CAMPO BOM"";1805;3317;-;-;-;-;5122"
"""430400 CAMPO NOVO"";220;113;-;-;-;-;333"
"""430420 CANDELARIA"";346;2128;-;-;-;58;2532"
"""430430 CANDIDO GODOI"";24;801;-;-;-;-;825"
"""430440 CANELA"";313;2709;-;-;-;-;3022"
