"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""353910 PIRAPORA DO BOM JESUS"";-;-;-;43676,20;54788,84;52183,38;101163,89;116384,27;99706,87;91852,48;96878,98;76654,43;76303,89;71223,04;64992,25;76515,92;67267,60;66725,03;73866,62;142599,27;113216,22;114729,53;98059,07;64675,18;103524,53;108773,45;86545,58;-;2062306,52"
"""353920 PIRAPOZINHO"";-;-;-;107844,04;122465,96;145362,29;157342,30;151911,38;137311,65;120321,33;150517,36;163789,81;162823,84;145468,55;123225,62;121879,08;140196,12;150608,15;150287,92;165236,33;137839,58;132459,64;155307,45;156830,71;162461,48;147368,25;147809,89;121154,69;3577823,42"
"""353930 PIRASSUNUNGA"";-;6,30;14493,95;621549,50;497133,95;542285,38;587473,36;609299,66;662644,96;630260,36;683334,16;664834,97;691930,00;642800,32;527453,71;557569,93;583450,89;679616,09;713998,02;772387,52;716750,83;738409,22;780279,59;850093,75;817802,04;815834,12;639484,75;676782,64;16717959,97"
"""353940 PIRATININGA"";-;-;6,30;71158,11;80402,21;92857,76;97512,10;69984,93;69961,87;65898,71;77356,11;79155,56;75218,21;66136,33;62731,88;75897,40;72249,80;77270,62;74914,63;77771,67;61932,05;20627,89;35800,01;38461,70;24248,28;60950,97;56563,67;61773,15;1646841,92"
"""353950 PITANGUEIRAS"";-;97,44;28102,68;208021,44;263408,04;248955,80;277913,24;788124,72;413625,30;252726,16;676676,53;307495,99;217334,78;202623,83;178120,42;193409,89;224358,03;294691,57;262441,26;270919,09;241611,73;385171,85;355269,98;247856,00;185154,45;163218,24;157702,75;131521,56;7176552,77"
"""353960 PLANALTO"";-;-;-;35543,47;4846,59;462,77;32224,73;25626,79;4636,52;37279,65;46122,78;33980,11;41050,96;35202,87;5530,49;15825,31;26617,37;22432,24;28406,40;23015,92;5845,38;5228,50;29207,43;20090,17;16676,88;16332,42;10118,92;-;522304,67"
"""353970 PLATINA"";-;-;-;8858,23;8607,80;8700,91;10994,30;10635,79;10971,23;11449,93;11898,63;8906,62;11168,05;12311,35;7799,57;9322,67;13284,66;14307,08;16093,00;17701,92;16949,69;17184,38;19986,65;30987,42;29327,84;21142,70;10960,98;15720,85;355272,25"
"""353980 POA"";-;11430,00;-;389429,58;414628,91;465596,12;524517,83;531436,01;451420,80;398859,82;446255,66;431843,34;445844,07;429501,77;357079,15;383653,18;422372,90;473821,21;477332,42;558494,79;476535,88;477979,45;495419,44;485829,35;545637,01;511460,35;493103,12;493434,96;11592917,12"
"""353990 POLONI"";-;-;-;36355,60;30868,08;30269,32;21721,79;36760,00;35383,60;37735,36;37033,54;43137,07;43187,85;50915,38;42055,36;36429,22;39885,70;35866,37;42296,49;39994,72;41119,36;48263,42;50441,32;49702,76;58224,07;50827,00;39898,11;47776,11;1026147,60"
"""354000 POMPEIA"";-;-;-;109576,65;121595,53;137079,04;184324,33;177389,85;176283,92;176049,93;204228,39;189572,20;203176,02;194230,38;148191,72;160548,84;112697,42;202620,67;207066,36;232678,87;219488,46;232825,35;247993,61;229986,17;239468,42;219578,85;221822,83;246487,14;4794960,95"
"""354010 PONGAI"";-;-;-;1500,86;1119,18;-;-;1361,39;1758,96;2135,10;2137,97;2100,26;1188,30;1225,35;1290,47;1028,17;2200,73;1546,32;1280,08;2444,65;1563,42;1399,39;4374,88;5324,85;4114,15;3891,12;5540,77;5504,18;56030,55"
"""354020 PONTAL"";-;-;778,62;216389,29;224776,91;257801,98;280174,30;239447,38;206879,46;254950,52;213849,20;227434,47;211101,66;196745,84;170291,82;226987,97;234122,30;194434,59;197932,67;230909,26;225540,53;282141,87;308849,25;302365,88;312161,64;262099,00;177211,68;200378,86;5855756,95"
"""354025 PONTALINDA"";-;-;-;2520,65;1710,50;1364,55;2698,30;1881,00;2164,25;2093,30;2148,85;2349,05;2055,90;1955,80;1947,00;3103,10;2294,60;2220,90;1619,75;2110,35;710,05;2150,50;1890,35;2252,25;2649,90;1700,05;1473,45;2588,85;51653,25"
"""354030 PONTES GESTAL"";-;-;-;11573,28;1220,78;17013,95;21916,10;10538,25;14180,95;14713,02;11947,38;12103,31;11727,40;1097,32;8607,52;9919,30;10685,07;12866,12;14894,84;15083,72;13373,43;11416,36;13894,30;13377,36;14124,42;15474,82;12410,21;14555,57;308714,78"
"""354040 POPULINA"";-;-;-;18297,85;16864,52;18922,96;22083,24;17815,42;21542,78;21052,07;22310,93;22551,36;23838,09;20274,41;17336,96;26872,68;24402,72;23272,42;22717,73;22486,96;22039,16;20401,78;26828,87;25353,82;24108,89;22472,49;24250,55;21846,34;549945,00"
"""354050 PORANGABA"";-;-;-;2858,01;2418,52;2835,04;2731,30;3019,81;2228,96;2901,65;2979,65;2861,03;3554,80;2436,14;1892,38;2797,28;2433,76;2854,51;2242,59;2870,54;2096,65;2468,12;2572,11;2434,16;3215,89;2274,24;2548,69;2639,76;66165,59"
"""354060 PORTO FELIZ"";-;-;-;511899,83;461563,33;581826,38;520997,03;629095,59;531373,47;525738,15;546022,49;390995,63;545803,51;542493,66;600156,79;482921,23;530848,23;289937,78;506848,49;500339,48;551577,14;554761,14;548465,65;437333,84;594712,41;576001,86;520160,09;557564,20;13039437,40"
"""354070 PORTO FERREIRA"";-;-;1621,70;285088,29;290718,45;300669,06;356415,13;358957,64;335434,26;326232,47;358533,16;352685,74;365983,58;370417,06;259053,59;270303,24;345033,54;338543,08;331300,27;261427,12;362758,56;275992,25;295869,72;351794,39;288144,45;310447,47;359177,61;243884,10;7996485,93"
"""354075 POTIM"";-;-;-;54019,03;53666,74;69726,20;23031,34;63910,55;61136,03;55785,79;23112,12;22133,76;70001,99;74234,86;49746,44;54465,03;56544,07;61573,17;60727,10;61488,80;55580,86;55198,41;60488,46;58718,69;58002,61;56621,14;54478,25;41940,01;1356331,45"
"""354080 POTIRENDABA"";-;-;-;117840,29;120171,41;131005,27;141985,20;160166,21;156094,54;146947,37;148929,96;169018,15;166680,39;159199,95;177436,47;164357,91;130639,67;125608,07;143312,50;152203,09;147312,66;162695,40;164024,11;164002,43;181557,38;151905,46;141161,30;145157,79;3769412,98"
"""354090 PRADOPOLIS"";-;16711,59;-;131660,06;115564,16;135348,60;153206,72;138012,85;133845,73;9307,40;116075,67;135324,21;162810,89;122823,61;157626,68;110539,61;125199,78;130132,19;136512,37;140813,74;133744,80;95469,60;107870,11;76754,65;71897,79;73471,56;84078,91;51343,74;2866147,02"
"""354100 PRAIA GRANDE"";740,40;85,60;28269,81;4336713,16;4275316,33;4694481,18;4468230,62;4181392,64;3824836,84;3667898,68;4006624,49;3975346,86;4099875,69;3497871,14;3437104,73;3990731,13;3829297,20;3872809,30;4572084,81;4467368,52;4442078,51;4074849,10;3898579,21;4008358,72;5047265,86;4345608,98;3943925,68;3484543,64;102472288,83"
"""354105 PRATANIA"";-;-;-;15818,00;15202,00;19668,00;25487,00;24266,00;25967,29;22344,87;25250,32;24949,74;25244,29;22986,82;21362,18;23135,89;25292,07;24499,79;25714,54;31476,73;33355,77;30016,43;30945,14;34906,28;31341,65;32917,57;24896,20;16834,54;633879,11"
"""354120 PRESIDENTE BERNARDES"";-;-;-;46422,26;22943,40;38181,09;31364,75;28001,11;42606,14;41835,21;44597,41;56267,56;72590,32;68326,52;59968,22;78036,32;71313,81;92225,85;98030,35;105104,59;123209,80;125993,09;119770,75;155166,42;170336,45;148928,91;132857,37;125241,65;2099319,35"
"""354130 PRESIDENTE EPITACIO"";-;-;-;396672,18;353220,00;323649,24;334221,29;355219,99;334416,00;367023,03;366349,01;360219,22;388554,36;353912,43;355345,45;386782,10;323973,54;335911,46;399977,03;336322,70;382550,44;412862,33;365391,60;382953,40;382049,91;356526,36;394184,63;393582,76;9141870,46"
"""354140 PRESIDENTE PRUDENTE"";-;850,56;9930,48;6921880,50;6744613,24;6746999,58;7485953,59;7555210,78;7163588,14;7216203,53;7437814,70;6974321,83;7841198,96;7574269,04;7379364,99;7591137,52;8083889,38;8060129,27;7929566,65;8279303,76;8237448,21;8350637,19;8421409,62;8843005,97;9054143,34;8421398,39;8551143,20;8530594,01;195406006,43"
"""354150 PRESIDENTE VENCESLAU"";-;-;-;227914,81;220183,03;243599,37;259806,25;234140,13;246161,67;214796,75;251719,45;282073,21;341568,01;254775,01;232599,07;216219,17;247133,51;291118,25;279057,49;285655,50;313352,08;250626,33;303795,47;328826,22;340541,91;320442,62;308151,98;227578,76;6721836,05"
"""354160 PROMISSAO"";-;-;-;842352,96;815268,11;839278,36;913992,61;935732,41;890141,87;894333,59;1037633,50;1042038,81;973976,06;909385,31;869544,35;949181,13;974204,25;966155,40;978481,14;1024542,62;975839,48;1061963,58;1030176,70;997612,19;1049878,18;937161,02;966738,68;995827,68;23871439,99"
"""354165 QUADRA"";-;-;-;18971,14;17124,47;15479,53;19974,35;15266,35;21030,22;16345,90;22278,41;22453,91;25299,12;24420,18;10524,59;26982,57;25878,15;25623,94;25114,79;27768,14;24802,83;29163,87;29913,24;28679,40;22081,18;22323,24;14828,10;27595,43;559923,05"
"""354170 QUATA"";-;-;-;47216,23;56975,04;74238,20;80557,97;77833,48;71655,63;67781,80;74338,17;82485,31;73593,58;76341,44;66210,94;69146,70;79130,99;68069,57;48037,85;82279,87;75613,26;80362,71;88390,31;81772,45;88248,32;51531,45;49118,16;38537,13;1749466,56"
"""354180 QUEIROZ"";-;-;-;4736,85;3554,21;4417,25;5393,58;4000,79;5292,79;4455,51;5187,10;3795,89;5001,70;3716,51;2977,70;3684,42;4623,51;3058,82;3659,69;2851,67;2323,09;3300,42;3670,79;3965,78;3895,40;4554,51;4345,19;2916,64;99379,81"
"""354190 QUELUZ"";-;-;-;60927,54;64750,83;76896,99;71392,54;78538,32;72460,51;71254,72;73990,39;58852,33;55313,57;56382,06;51548,59;63808,21;64815,38;55398,95;67095,55;76480,26;77064,67;75049,24;85046,37;91079,50;113539,52;85402,12;74249,66;-;1721337,82"
"""354200 QUINTANA"";-;-;-;32526,18;31613,75;27029,43;37686,50;37710,09;36886,45;30753,80;33861,72;37350,95;39724,51;35171,32;29347,61;50619,83;42163,67;42840,81;69495,96;62231,26;54115,60;49213,23;48457,55;51588,09;54764,09;53200,04;41857,55;41085,35;1071295,34"
"""354210 RAFARD"";-;-;-;54287,50;40393,70;51686,10;53925,89;49865,26;30703,82;39731,17;51380,21;34156,78;37614,04;43250,05;23835,54;26423,86;30892,68;31523,91;32574,79;32805,87;28397,25;53058,51;58954,44;55553,85;54142,22;23688,67;24809,46;61992,78;1025648,35"
"""354220 RANCHARIA"";-;-;2064,00;355404,17;389812,43;405217,41;416170,52;444788,33;357225,49;370654,41;369485,23;422410,32;386291,39;444265,25;522500,35;503167,56;519039,93;518632,15;532476,12;555467,95;562619,43;570256,78;592125,53;644021,71;630075,15;728644,20;606582,78;565860,61;12415259,20"
"""354230 REDENCAO DA SERRA"";-;-;-;20137,80;17150,61;23047,45;11406,90;2526,02;2442,38;2662,39;3265,67;2812,32;2565,25;2275,01;18566,23;27966,06;26749,98;25918,28;25271,76;26364,29;31394,01;30133,25;2864,56;2764,07;38613,13;17639,00;6235,84;2235,00;373007,26"
"""354240 REGENTE FEIJO"";-;-;-;77440,25;76879,28;75145,10;82033,21;86171,49;88463,53;90438,77;92044,56;89114,44;91595,63;90277,31;83499,36;85327,25;93047,05;120538,04;96162,54;97274,80;89863,78;82120,22;90775,31;47624,35;87701,88;84649,50;228135,82;38620,42;2264943,89"
"""354250 REGINOPOLIS"";-;-;-;27647,62;30472,49;42847,73;40287,25;36471,10;31956,23;29057,63;32578,42;34393,70;33273,75;30974,73;27811,72;24662,91;29516,31;45648,14;34958,29;37738,83;32578,04;29892,13;34413,65;34248,26;30819,42;30508,73;28914,94;25755,74;817427,76"
"""354260 REGISTRO"";-;1700,80;45817,58;989696,53;1080322,05;1274217,50;1245900,88;1194528,31;1267848,76;1067170,36;1126090,68;1222584,68;1065455,43;949156,92;865350,20;902353,96;950902,58;968058,34;912304,95;976405,97;1051550,88;1368287,67;1628727,81;2088774,17;1615429,96;1188429,54;1262010,46;1363286,80;29672363,77"
"""354270 RESTINGA"";-;-;-;7364,08;6859,49;7016,96;7901,37;24234,25;7882,65;8635,34;10035,24;9434,74;7569,88;3771,89;-;10050,00;6652,04;47973,27;40145,68;4284,20;5222,48;4172,65;3374,59;10428,29;8833,90;9207,59;8181,95;3089,79;262322,32"
"""354280 RIBEIRA"";-;-;-;47429,79;49772,68;49868,55;60542,30;43539,90;44481,47;60397,30;56767,46;40524,96;57090,88;51402,90;38988,04;6216,50;25771,84;-;23572,45;3764,30;17353,69;23556,56;379,50;20925,00;20643,32;11673,48;10266,54;15064,25;779993,66"
"""354290 RIBEIRAO BONITO"";-;-;-;12485,40;10964,09;13744,41;13613,93;11148,37;12065,81;13176,28;12136,99;12679,02;11658,25;11268,14;10800,94;13225,64;14147,06;45199,50;45140,63;53383,66;47345,81;41446,61;46240,30;65596,51;68665,79;61560,29;58150,71;59912,01;765756,15"
"""354300 RIBEIRAO BRANCO"";-;-;-;41570,09;41944,78;42741,86;70719,35;70559,47;69484,78;67039,49;79097,28;61029,71;76601,08;70708,28;64610,54;71084,89;77444,27;89654,78;86933,77;98523,02;97865,01;98773,06;119718,29;107721,03;106280,46;82772,82;47408,03;-;1840286,14"
"""354310 RIBEIRAO CORRENTE"";-;-;-;1031,96;691,37;1077,82;1234,18;1021,79;1058,19;746,61;1154,67;1232,73;739,24;984,77;827,77;1099,27;1023,75;697,03;746,49;549,53;345,70;519,87;681,05;711,36;2654,90;2310,49;2303,19;2265,45;27709,18"
"""354320 RIBEIRAO DO SUL"";-;-;-;3621,48;1689,77;7454,12;9906,08;11918,63;14014,85;6402,50;1842,88;2753,34;2105,10;582,94;851,83;334,78;61,12;1746,23;2335,34;2350,87;3506,96;4641,51;3829,16;4179,65;7714,42;6137,84;7349,40;8767,23;116098,03"
"""354323 RIBEIRAO DOS INDIOS"";-;-;-;1039,40;3035,50;3066,40;3210,60;3098,52;-;2402,43;2241,60;2454,89;2844,03;1760,98;1412,26;2839,01;3152,16;2403,30;3236,48;2570,68;3143,65;3247,13;1018,06;139,05;154,50;139,05;175,10;-;48784,78"
"""354325 RIBEIRAO GRANDE"";-;-;-;17845,18;17581,96;17785,86;17640,66;17581,96;27221,44;-;-;32494,76;5478,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;153630,04"
"""354330 RIBEIRAO PIRES"";-;-;-;942693,04;962713,24;974503,91;1134421,94;886912,86;1241446,04;874205,11;1005497,29;979215,85;1019690,86;875819,35;800142,42;830619,91;845253,62;912188,96;940873,21;938068,16;952196,25;919942,94;944776,94;1029819,44;1067255,97;944258,33;859763,44;884536,15;23766815,23"
"""354340 RIBEIRAO PRETO"";685668,10;1680135,62;3252218,09;18126410,22;17252038,93;18292181,49;19257867,95;19405612,40;19287412,17;19774496,45;20302400,99;19119910,72;20539448,93;19018332,68;17560803,11;19442408,20;19798136,75;20317032,72;20464931,31;20933022,56;20554409,83;21551780,96;21830448,69;22751962,03;23198372,00;21754180,02;22409171,32;18720016,08;507280810,32"
"""354350 RIVERSUL"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;345,05;345,05"
"""354360 RIFAINA"";-;-;-;9535,96;7185,10;4570,32;9855,80;9848,76;8956,80;10564,95;8446,19;11950,53;8447,54;10113,05;7458,70;9934,11;9651,67;8064,67;5379,81;7657,69;5847,58;8960,59;9220,42;8947,05;3126,67;5531,36;737,34;8722,22;198714,88"
"""354370 RINCAO"";-;-;-;19412,28;21050,90;27074,58;18178,89;18381,47;14469,80;16321,36;18827,82;14742,81;24898,05;14216,06;3870,30;11585,15;21678,38;13187,73;16171,02;11968,20;7789,60;15939,95;19430,75;26097,82;24595,70;22243,36;16269,28;10300,11;428701,37"
"""354380 RINOPOLIS"";-;-;-;41946,44;44729,85;49993,19;49611,63;48934,99;47360,50;47413,07;49858,85;54123,18;49136,07;47782,51;38074,25;42989,15;42925,40;47508,40;49732,42;52166,49;52049,10;52229,42;50569,48;53604,58;58446,70;52978,02;48322,86;-;1172486,55"
"""354390 RIO CLARO"";104582,37;151832,94;19648,00;2398980,72;2382219,50;2535344,95;2721246,14;2754263,70;3384372,09;2658312,99;2691924,80;2637797,32;2729591,71;2494803,79;2395459,74;2523651,01;2325711,12;2622521,83;2523734,39;2487084,56;2159242,41;2595463,98;2571395,86;2624645,36;2635178,04;2254064,28;2407332,40;2671823,67;64462229,67"
"""354400 RIO DAS PEDRAS"";-;-;-;141841,05;140519,11;114741,46;123776,55;121750,44;128999,66;130304,03;115378,22;103997,39;108039,71;110492,08;138159,06;125101,04;103610,91;106783,06;103673,69;103823,75;101420,32;112795,23;119984,74;114869,07;114627,40;97824,12;95633,25;95201,62;2873346,96"
"""354410 RIO GRANDE DA SERRA"";-;-;-;79717,62;104896,12;114048,96;118193,48;55538,98;126546,62;98395,20;55577,68;118988,54;95951,43;93248,54;114496,41;112092,49;206025,85;205198,92;193814,25;191328,52;194271,44;162751,72;186098,41;143559,53;215826,78;200203,37;180630,96;168737,54;3536139,36"
"""354420 RIOLANDIA"";-;-;-;62837,21;55002,10;40531,77;83208,55;105988,02;64546,37;84449,28;95976,88;88987,87;98874,33;79055,27;75526,51;81478,05;95968,64;89476,56;98626,07;100229,48;110049,34;118211,00;118354,98;112845,88;94393,44;106349,18;92659,68;106143,57;2259770,03"
"""354425 ROSANA"";-;-;-;102487,62;102567,52;104964,77;201598,82;135669,92;137188,84;123580,41;137738,34;141021,38;188181,22;125016,81;149097,41;146514,27;184633,33;177405,37;187929,43;144837,79;151048,74;201558,76;190791,01;205231,55;185411,02;175517,39;101729,44;104832,16;3806553,32"
"""354430 ROSEIRA"";-;-;798,76;78038,50;87425,90;98004,41;99310,67;94484,68;84509,38;83141,28;93963,63;93568,60;79095,26;70160,55;67709,98;72236,39;70109,04;73295,68;71578,57;95322,17;84094,75;86490,98;90642,77;94030,34;91983,15;86952,85;15402,81;83276,40;2045627,50"
"""354440 RUBIACEA"";-;-;-;2982,31;3637,98;3456,05;5930,89;5748,08;-;-;-;-;7116,48;4694,97;1874,80;1558,34;5147,36;6080,82;5061,90;5152,53;4350,24;6955,58;5168,22;7246,94;6070,80;1433,39;3972,64;5358,21;98998,53"
"""354450 RUBINEIA"";-;-;-;61648,87;65056,28;52408,85;82137,65;55123,80;13746,22;5601,93;72981,20;74241,16;79581,51;67410,72;33693,15;45173,45;32140,91;33620,07;41195,21;46126,42;33006,10;44734,36;52302,24;44702,61;53551,71;26224,60;38863,21;40770,43;1196042,66"
"""354460 SABINO"";-;-;-;5530,59;3999,17;2308,64;2458,13;3112,98;2334,46;12155,62;4187,66;3574,55;3486,66;3541,37;3840,81;5814,70;3619,06;3060,53;4068,05;10796,52;4143,14;4565,89;4487,97;3888,40;5688,48;2649,56;1681,05;-;104993,99"
"""354470 SAGRES"";-;-;-;14373,00;12916,90;16380,33;12519,95;15403,66;15214,42;15823,69;15017,40;17016,36;11946,96;9818,95;8415,84;11942,28;16939,41;11709,16;20596,57;8252,91;10259,34;14732,89;10123,29;11968,15;11010,24;10612,44;14956,11;9815,74;327765,99"
"""354480 SALES"";-;-;-;33007,59;32610,00;25452,93;25619,63;27635,74;23927,36;22335,56;22478,59;24455,23;28919,55;25918,88;24082,89;30520,07;33613,50;54216,22;70828,80;76117,74;62580,75;46063,36;45157,02;47691,32;49926,31;40127,47;37071,16;38246,04;948603,71"
"""354490 SALES OLIVEIRA"";-;-;-;51270,14;60812,82;61542,82;77638,85;50041,21;22058,08;33783,86;75007,16;74919,98;73123,38;47200,83;80094,25;69562,13;63497,86;49168,56;78059,08;76804,22;91831,58;81858,07;81859,71;94547,62;82572,67;77092,92;69153,88;63805,25;1687306,93"
"""354500 SALESOPOLIS"";-;-;-;78835,73;80454,67;90712,86;100895,08;95329,10;97784,52;88158,21;95934,31;101855,79;95361,33;93896,87;80246,80;87730,14;83484,70;89499,49;91110,47;99926,56;86976,19;50762,93;88684,50;85217,95;91211,22;81897,72;86068,32;82576,68;2204612,14"
"""354515 SALTINHO"";-;-;-;76219,31;87115,40;83878,32;107185,11;101549,53;88743,64;88570,81;91213,01;93092,21;94614,05;87912,16;80698,45;104226,73;89175,61;90654,94;94229,62;96183,93;89677,86;88944,91;97059,94;99259,13;99598,38;97619,81;96315,69;92965,37;2316703,92"
"""354520 SALTO"";-;-;1882,13;742011,41;661876,31;895920,63;902518,99;865318,84;896783,27;793039,13;763922,67;676917,10;743064,07;575170,58;545097,76;583958,85;706785,50;609543,96;701145,96;1207502,01;785076,47;888433,21;893695,37;1072438,97;978194,05;923188,42;1088544,20;1030408,23;20532438,09"
"""354530 SALTO DE PIRAPORA"";-;-;-;249849,97;169082,13;338124,60;350691,41;348879,60;340755,56;194608,50;336894,12;340803,28;340049,05;162531,52;175998,64;174344,79;218487,07;225726,80;220256,54;201460,63;193970,50;193133,21;204625,77;198131,04;205620,22;167056,67;185586,90;203520,60;5940189,12"
"""354540 SALTO GRANDE"";-;-;-;29626,85;70443,12;67274,11;88221,18;65488,32;60772,67;67914,95;70547,36;78406,76;76471,47;72365,22;60724,12;62583,63;60311,05;77537,62;80208,43;70787,08;64716,46;66371,94;76940,04;74065,15;78115,33;67760,57;64516,99;75673,33;1727843,75"
"""354550 SANDOVALINA"";-;-;-;3038,08;2399,98;3732,44;4743,58;4378,09;1475,43;2357,83;-;2450,72;3612,17;179,68;3942,11;1404,31;790,11;3762,23;4023,30;5117,82;6338,29;1864,82;-;-;-;-;5728,15;-;61339,14"
"""354560 SANTA ADELIA"";-;-;-;79635,20;86611,33;94078,17;101939,53;95792,63;94214,92;95034,47;105621,98;98304,68;101200,41;88943,66;76675,69;88266,83;99802,95;114463,14;117591,34;108380,53;102992,45;100932,15;104103,90;126056,62;123507,08;102925,12;84590,57;108776,88;2500442,23"
"""354570 SANTA ALBERTINA"";-;-;-;40806,01;40465,37;43502,60;50458,60;33331,95;39915,90;46689,25;43790,94;44218,73;32600,77;31610,22;35562,53;42212,25;27811,18;49510,86;20847,23;51231,05;65417,59;73993,82;71205,39;68825,98;80125,53;70071,81;57097,67;64067,97;1225371,20"
"""354580 SANTA BARBARA D'OESTE"";-;-;-;1252793,20;1539431,61;1773838,54;1817557,24;1834424,32;1752225,69;1892470,07;1926282,99;1865899,22;1849438,21;1729678,89;1307172,08;1386395,58;1572437,15;1693525,88;1713407,01;1631699,47;1570028,77;1490039,75;1757562,29;1805390,23;1812569,80;1623436,83;1364756,75;1376470,95;41338932,52"
"""354600 SANTA BRANCA"";-;-;-;43959,99;70134,31;78722,91;96977,12;57373,80;56076,27;48000,55;58266,77;58502,05;58234,30;54467,50;51450,09;49817,74;48755,47;56841,25;54810,17;72645,86;60393,85;51870,06;56578,06;55482,96;61973,06;53885,90;51296,85;45572,48;1452089,37"
"""354610 SANTA CLARA D'OESTE"";-;-;-;9640,81;8307,29;9681,61;9044,22;10989,71;10667,33;10069,36;11524,41;11798,66;11950,23;10295,84;8362,32;8590,39;11298,75;8392,57;10049,16;10125,73;9895,77;11500,30;13986,30;19213,28;21576,92;20137,45;20858,86;17735,39;305692,66"
"""354620 SANTA CRUZ DA CONCEICAO"";-;-;-;41927,55;31636,16;32906,48;35479,81;26646,10;26209,49;33938,06;33136,03;36541,26;41473,38;36662,78;22537,88;40630,76;34184,26;36323,37;32336,90;34268,52;35501,81;47946,42;58016,41;44512,20;49689,15;52963,04;35687,78;52574,24;953729,84"
"""354625 SANTA CRUZ DA ESPERANCA"";-;-;-;2610,78;10695,50;12674,33;15249,40;13194,50;14218,49;10741,96;4961,03;3699,88;3257,75;2625,30;3212,26;3502,63;4990,20;5190,20;-;-;-;-;-;-;-;-;-;-;110824,21"
"""354630 SANTA CRUZ DAS PALMEIRAS"";-;-;-;69686,38;82687,50;94689,46;91312,96;93732,94;92587,38;56961,83;177725,01;147272,21;147598,45;131706,73;113098,43;122489,77;114559,57;138380,24;133676,44;138956,75;141683,04;136534,54;187602,93;167653,55;170954,06;141396,00;145133,95;127870,41;3165950,53"
"""354640 SANTA CRUZ DO RIO PARDO"";-;-;-;464246,26;434883,59;497631,59;504369,71;581155,34;545077,64;415291,09;480296,30;531588,42;476235,27;465920,12;343158,98;395770,61;403706,55;444755,24;493110,26;452806,86;440063,04;497459,21;462642,67;498531,50;440181,04;400153,15;408435,57;369729,17;11447199,18"
"""354650 SANTA ERNESTINA"";-;-;-;69,85;5351,22;5200,84;5904,60;5281,81;-;-;-;-;-;8393,35;8723,84;6818,87;5378,42;4817,53;5200,77;6890,50;6859,61;2666,62;6366,12;6913,22;7049,34;6460,65;6288,63;5926,98;116562,77"
"""354660 SANTA FE DO SUL"";-;-;-;551946,13;530649,08;938261,45;1006410,04;788014,02;721715,29;692497,73;954990,69;902892,03;915113,59;1322164,79;999777,61;740864,28;674386,39;780207,59;846444,61;759032,88;833121,14;762954,88;788932,59;908250,35;881787,10;797794,03;634539,75;617084,78;20349832,82"
"""354670 SANTA GERTRUDES"";-;-;-;272529,28;305800,04;293455,38;419419,20;446095,81;309820,22;339752,12;369162,21;371461,75;335035,69;327539,24;334564,32;351316,24;385532,38;384068,35;455243,90;433889,56;386905,91;397847,80;399870,43;295687,97;257920,82;-;-;-;7872918,62"
"""354680 SANTA ISABEL"";-;28267,86;52877,17;405285,11;411068,34;407910,28;432720,99;459399,72;534641,39;344255,24;374635,03;315342,00;414668,50;440100,79;455202,39;577740,54;532947,43;460398,09;475008,22;523872,69;451793,35;433790,84;474937,00;497831,76;495816,12;453276,39;450081,63;345105,21;11248974,08"
"""354690 SANTA LUCIA"";-;-;-;25453,88;31038,23;31483,39;34942,15;37635,37;34334,00;27348,24;27675,56;35589,32;34218,31;30283,16;27377,16;30913,49;35046,88;36025,58;32226,70;32425,80;27417,66;26375,16;28169,96;24648,34;30489,41;25504,18;26821,50;23500,06;756943,49"
"""354700 SANTA MARIA DA SERRA"";-;-;-;51504,27;62512,87;72274,24;-;80502,86;79967,33;56706,39;58079,33;59797,97;54293,58;40510,74;44934,92;63819,10;68264,17;74458,10;76541,21;60363,88;50994,95;63561,53;61954,49;79556,94;81547,85;35503,82;-;-;1377650,54"
"""354710 SANTA MERCEDES"";-;-;-;8052,72;16439,22;18249,77;21610,44;17523,97;16349,88;19633,24;19605,83;22989,44;19555,15;20156,49;18370,49;7794,33;12802,37;17136,70;15850,26;17387,72;18329,54;17059,14;18348,36;19467,08;18642,20;19942,47;12908,84;14763,52;428969,17"
"""354720 SANTANA DA PONTE PENSA"";-;-;-;7989,30;6485,60;5967,50;11445,60;12745,25;13636,50;13527,55;17715,43;20811,49;18130,63;22012,96;13708,98;14917,37;22807,64;21354,14;19410,42;16451,43;26531,79;26670,19;21567,70;33468,50;23365,60;21397,94;24929,28;27678,03;464726,82"
"""354730 SANTANA DE PARNAIBA"";4738,61;26090,55;32955,03;2275768,46;2428965,28;2600919,35;2680414,93;2639739,36;2372432,86;2511594,56;2721516,15;2269229,43;2129524,22;2128413,57;1946714,85;2099293,99;2205779,07;2470131,23;2465106,95;2585378,26;2293501,78;2467704,49;2713152,62;2790816,32;2671472,66;1900103,67;2082796,31;2257997,45;59772252,01"
