"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""353990 POLONI"";-;-;-;36355,60;30868,08;30269,32;22172,24;36760,00;35383,60;37735,36;37033,54;43137,07;43187,85;50915,38;42055,36;36429,22;39885,70;35866,37;42296,49;39994,72;41119,36;48263,42;50441,32;49702,76;58224,07;50827,00;39898,11;47776,11;1026598,05"
"""354000 POMPEIA"";-;-;-;113547,35;126135,63;141234,64;190566,33;181853,75;181979,76;180319,93;210798,39;194002,20;209476,02;197930,38;150471,72;167102,64;120910,22;208455,77;317384,15;244454,77;228429,48;259981,50;274937,79;248883,04;253643,75;234727,94;228204,45;273804,11;5139235,71"
"""354010 PONGAI"";-;-;-;1500,86;1119,18;-;-;1376,69;1843,11;2285,55;2395,52;2204,81;1188,30;1261,05;1290,47;1028,17;2200,73;1546,32;1280,08;2500,40;1563,42;1399,39;4374,88;5324,85;4114,15;3891,12;5540,77;5504,18;56734,00"
"""354020 PONTAL"";-;-;778,62;216503,79;224776,91;257975,23;280312,90;239447,38;206879,46;254950,52;213849,20;227434,47;211279,86;196745,84;170291,82;226987,97;234122,30;194434,59;198912,77;230909,26;225540,53;282746,67;308849,25;302365,88;312166,31;262275,11;177211,68;200378,86;5858127,18"
"""354025 PONTALINDA"";-;-;-;2520,65;1710,50;1364,55;2698,30;1881,00;2164,25;2093,30;2148,85;2349,05;2055,90;1955,80;1947,00;3103,10;2294,60;2220,90;1619,75;2110,35;710,05;2150,50;1890,35;2252,25;2649,90;1700,05;1473,45;2588,85;51653,25"
"""354030 PONTES GESTAL"";-;-;-;11573,28;1220,78;17013,95;21916,10;11260,95;14180,95;14713,02;11998,75;12103,31;11727,40;1097,32;8607,52;10227,55;11363,22;13490,84;15211,31;15391,97;13373,43;11416,36;13894,30;13377,36;14124,42;15474,82;12410,21;14555,57;311724,69"
"""354040 POPULINA"";-;-;-;18883,16;19240,23;18922,96;23483,75;17948,96;21582,40;21180,86;24491,23;25520,94;25075,97;20978,29;19303,51;32314,48;25164,87;24109,40;22817,06;27754,35;23369,69;20755,50;28276,67;25538,77;24230,51;22503,57;24281,63;22051,63;579780,39"
"""354050 PORANGABA"";-;-;-;3511,27;3020,92;3650,84;3531,30;3753,88;2656,56;3306,45;3831,82;3912,33;4430,71;2854,34;2232,06;3612,05;3352,36;3500,02;2769,99;3484,85;2409,25;2829,54;2816,46;2839,71;3869,24;2626,79;2945,65;3159,75;80908,14"
"""354060 PORTO FELIZ"";-;-;-;511912,23;461993,63;581826,38;525592,49;629839,02;531373,47;526250,62;546022,49;391887,15;546309,27;542787,95;604731,58;482932,27;559424,66;289945,18;511556,44;500369,14;551888,24;558816,75;548498,62;438768,03;594894,51;576370,51;520889,05;591044,79;13125924,47"
"""354070 PORTO FERREIRA"";-;-;1621,70;287470,09;293263,11;303151,60;360636,31;361565,83;338989,20;330213,07;380791,79;377579,24;392696,75;400786,35;299442,55;279320,94;376906,96;372086,32;365699,53;298084,97;395353,46;279242,25;328055,72;362327,50;293254,45;313827,47;362437,61;247934,10;8402738,87"
"""354075 POTIM"";-;-;-;54199,03;54580,24;70961,00;24938,64;65374,55;62615,93;56315,79;27518,82;25309,26;74022,99;75389,26;51216,44;54465,03;56544,07;61573,17;61237,10;62798,80;55700,86;55508,41;61308,46;61838,69;59182,61;57371,14;54478,25;42510,01;1386958,55"
"""354080 POTIRENDABA"";-;-;-;133960,72;139715,55;149284,97;190196,42;177082,75;171660,06;162207,53;162188,84;193400,00;182881,11;174057,96;186207,91;183495,50;142534,45;136739,25;165723,55;172521,42;173416,19;162700,88;164544,20;164002,43;181557,38;151945,46;141161,30;145157,79;4108343,62"
"""354090 PRADOPOLIS"";-;18439,10;-;131660,06;115564,16;135348,60;153206,72;138012,85;133845,73;9307,40;117071,34;135324,21;162810,89;122823,61;157626,68;110539,61;125199,78;130132,19;136512,37;141060,74;134124,69;102275,98;111813,39;86244,67;80322,52;80157,08;87261,83;51551,56;2908237,76"
"""354100 PRAIA GRANDE"";740,40;85,60;37214,46;4339651,45;4212629,23;4645843,36;4348631,72;4039352,72;3824836,84;3667925,70;3945860,99;3897621,28;4019822,19;3497871,14;3437104,73;3992860,57;3830452,04;3873118,56;4575917,00;4473517,32;4442262,31;4088214,23;3909373,29;4010577,52;5048914,53;4350432,71;3994874,49;3493721,06;101999427,44"
"""354105 PRATANIA"";-;-;-;15818,00;15202,00;19668,00;25487,00;24266,00;25967,29;22344,87;25250,32;24949,74;25244,29;22986,82;21362,18;23135,89;25292,07;24499,79;25714,54;31476,73;33355,77;30016,43;30945,14;34906,28;31341,65;32917,57;24896,20;16834,54;633879,11"
"""354120 PRESIDENTE BERNARDES"";-;-;-;54298,32;31202,33;49970,09;72065,23;46454,11;52871,10;46465,92;56952,58;70002,61;74934,31;77131,35;61555,47;88109,88;72300,04;96303,06;108849,70;105104,59;126990,30;135459,18;128309,83;157743,10;176787,08;152636,06;136064,73;129098,88;2307659,85"
"""354130 PRESIDENTE EPITACIO"";-;-;-;404354,65;356915,64;331564,08;342974,31;364976,13;344785,20;375575,24;375305,39;369315,92;402334,01;364903,69;366262,99;403293,80;332472,06;344778,80;400974,63;345036,02;387147,62;418848,15;368563,37;386749,51;383002,62;356621,90;394240,63;394101,16;9315097,52"
"""354140 PRESIDENTE PRUDENTE"";-;850,56;9930,48;6920127,54;6739354,36;6746999,58;7449088,51;7438425,16;7118736,64;7186304,03;7382838,20;6936467,17;7813874,00;7547581,76;7379364,99;7591137,52;8083889,38;8060129,27;7929566,65;8279303,76;8231963,28;8348882,97;8411535,99;8823038,33;9039221,76;8469070,69;8551143,20;8530594,01;195019419,79"
"""354150 PRESIDENTE VENCESLAU"";-;-;-;227914,81;220183,03;243599,37;259806,25;234140,13;246161,67;214796,75;251719,45;282073,21;341568,01;254775,01;232599,07;216219,17;247133,51;291118,25;279057,49;285655,50;313352,08;250626,33;303795,47;328826,22;340541,91;320442,62;308151,98;227578,76;6721836,05"
"""354160 PROMISSAO"";-;-;-;842352,96;815268,11;839286,55;914085,36;947709,53;890522,96;895164,68;953640,32;947240,91;975146,00;915076,40;873357,19;952042,47;979335,99;971687,14;980612,88;1025474,36;975871,22;1062770,32;1033348,77;997653,98;1050944,92;944617,76;968660,42;995990,17;23747861,37"
"""354165 QUADRA"";-;-;-;1787757,33;20875,72;18444,63;24462,17;17225,16;23338,64;18456,30;23047,51;25143,11;30699,14;25580,83;10524,59;32692,12;29145,89;26659,96;30966,27;32713,53;26385,34;36088,90;34246,04;36094,02;26459,59;24219,85;15159,55;33062,21;2409448,40"
"""354170 QUATA"";-;-;-;47216,23;56975,04;74238,20;80557,97;77833,48;71655,63;67781,80;74338,17;82485,31;73593,58;76341,44;66210,94;69146,70;79130,99;68069,57;48037,85;82279,87;75613,26;80362,71;88390,31;81772,45;88248,32;51531,45;49118,16;38537,13;1749466,56"
"""354180 QUEIROZ"";-;-;-;4736,85;3554,21;4417,25;5393,58;4000,79;5292,79;4455,51;5187,10;3795,89;5001,70;3716,51;2977,70;3684,42;4623,51;3058,82;3659,69;2851,67;2323,09;3300,42;3670,79;3965,78;3895,40;4554,51;4345,19;2916,64;99379,81"
"""354190 QUELUZ"";-;-;-;60980,56;64831,22;76979,45;71407,68;78546,70;72544,44;71603,52;74457,05;58884,49;61047,33;158913,50;51853,57;63948,47;65268,62;58151,46;67095,55;77101,86;77099,07;75387,49;85483,94;91079,50;114053,64;85622,24;74651,20;-;1836992,55"
"""354200 QUINTANA"";-;-;-;32526,18;31613,75;27048,61;37686,50;37710,09;36886,45;30753,80;33861,72;37350,95;39724,51;35171,32;29352,02;50619,83;42185,45;42840,81;69495,96;62231,26;54115,60;49235,15;48457,55;51588,09;54764,09;53200,04;41857,55;41085,35;1071362,63"
"""354210 RAFARD"";-;-;-;67499,65;52451,80;64974,90;68430,64;61661,11;30703,82;42421,17;54918,91;34156,78;37614,04;43250,05;23849,54;29422,36;32278,80;37892,86;36046,05;38964,15;28397,25;56068,51;58954,44;59153,85;55942,22;30213,67;25034,46;64017,78;1134318,81"
"""354220 RANCHARIA"";-;-;2064,00;355404,17;375065,93;386439,09;416170,52;445258,33;357248,65;371261,29;369805,23;414870,92;386824,07;444280,95;522500,35;503167,56;519039,93;519212,15;532476,12;555264,21;562211,95;574530,53;592125,53;651021,71;634255,15;2236116,40;609802,78;567570,61;13903988,13"
"""354230 REDENCAO DA SERRA"";-;-;-;20137,80;17150,61;23047,45;11406,90;2526,02;2442,38;2662,39;3265,67;2812,32;2565,25;2275,01;18566,23;27966,06;26749,98;25918,28;25271,76;26364,29;31394,01;30133,25;2864,56;2764,07;38613,13;17639,00;6235,84;2235,00;373007,26"
"""354240 REGENTE FEIJO"";-;-;-;78982,94;78463,91;77173,36;83923,97;87988,15;90150,24;92370,79;97137,35;97707,56;100937,41;95783,03;85287,21;87336,77;95070,26;124100,97;98081,10;99872,81;92073,65;83803,82;92613,04;48030,25;87754,98;86381,58;230057,32;38620,42;2329702,89"
"""354250 REGINOPOLIS"";-;-;-;27647,62;30737,72;43513,64;40319,23;36844,50;31977,16;29057,63;32578,42;34525,58;33388,41;30974,73;27811,72;24662,91;29516,31;1814268,87;34989,79;37738,83;32578,04;29892,13;34413,65;34248,26;30819,42;30508,73;28914,94;25763,14;2587691,38"
"""354260 REGISTRO"";-;6147,96;57333,06;1103072,52;1089610,44;1524564,76;1313512,86;1237098,07;1313573,30;1157246,42;1231051,65;1411584,44;1183094,79;1048777,49;959666,89;1020354,03;1072834,04;1089909,00;1034528,93;1110061,62;1186803,44;1542313,43;1783305,98;1756732,80;1518110,82;1189873,56;1269226,70;1373741,10;31584130,10"
"""354270 RESTINGA"";-;-;-;7364,08;28459,49;31616,96;29641,37;34074,25;26492,65;27215,34;30587,84;27994,74;26439,88;22051,89;-;23440,30;34082,04;47973,27;40145,68;4284,20;5222,48;4172,65;3374,59;10428,29;8833,90;9207,59;8181,95;3089,79;494375,22"
"""354280 RIBEIRA"";-;-;-;48939,79;50522,48;57218,65;61912,30;43848,02;44728,98;62497,30;56767,46;53803,11;60820,88;51502,90;38988,04;6251,50;29182,84;-;25616,47;3764,30;17353,69;23681,41;379,50;20925,00;20643,32;11673,48;11738,00;15064,25;817823,67"
"""354290 RIBEIRAO BONITO"";-;-;-;12668,55;10964,09;13764,41;14834,38;11852,52;13430,01;14556,78;12311,14;13730,52;29967,25;29120,14;28527,94;31911,34;33526,05;45199,50;45140,63;53383,66;47345,81;41446,61;46240,30;65596,51;68665,79;61560,29;58150,71;59912,01;863806,94"
"""354300 RIBEIRAO BRANCO"";-;-;-;44334,69;44486,91;51957,81;76253,58;75973,36;73902,54;71451,54;84354,00;63340,65;76601,08;70708,28;64610,54;71559,14;77444,27;89654,78;86933,77;98523,02;98357,81;99360,63;120433,01;108171,62;107017,54;82772,82;47408,03;-;1885611,42"
"""354310 RIBEIRAO CORRENTE"";-;-;-;1031,96;691,37;1077,82;1234,18;1021,79;1058,19;746,61;1154,67;1232,73;739,24;984,77;827,77;1099,27;1023,75;697,03;746,49;549,53;345,70;519,87;681,05;711,36;2654,90;2310,49;2303,19;2265,45;27709,18"
"""354320 RIBEIRAO DO SUL"";-;-;-;3621,48;1689,77;7454,12;9906,08;11918,63;14014,85;6402,50;1842,88;2753,34;2105,10;582,94;851,83;334,78;61,12;1746,23;2335,34;2350,87;3506,96;4641,51;3829,16;4179,65;7740,38;6137,84;7349,40;8987,73;116344,49"
"""354323 RIBEIRAO DOS INDIOS"";-;-;-;1039,40;3240,98;3108,43;3318,01;3098,52;-;2402,43;2241,60;2454,89;2844,03;1760,98;1412,26;2839,01;3152,16;2403,30;3236,48;2570,68;3223,04;3247,13;1018,06;139,05;154,50;139,05;175,10;-;49219,09"
"""354325 RIBEIRAO GRANDE"";-;-;-;23980,42;23405,45;26627,09;29449,75;26921,99;27221,44;-;-;32494,76;5478,22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;195579,12"
"""354330 RIBEIRAO PIRES"";-;-;-;942782,40;962713,24;974503,91;1134421,94;886912,86;1241446,04;874205,11;1005497,29;979215,85;1019690,86;875819,35;800142,42;830619,91;845253,62;912188,96;940873,21;938068,16;952196,25;919942,94;944776,94;1029819,44;1067255,97;944258,33;859763,44;884536,15;23766904,59"
"""354340 RIBEIRAO PRETO"";685668,10;1679916,50;3251998,97;18126410,22;17229540,43;18282536,49;19212986,15;19153175,88;19068440,05;19399804,47;20056081,69;19119034,24;20559818,93;19018332,68;17560803,11;19442408,20;19798136,75;20317032,72;20464931,31;20933022,56;20554409,83;21552671,21;21838918,99;22735872,67;23177538,80;21694766,82;22332011,32;18720016,08;505966285,17"
"""354350 RIVERSUL"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;345,05;345,05"
"""354360 RIFAINA"";-;-;-;9535,96;7185,10;4570,32;9855,80;9848,76;8956,80;10564,95;8446,19;11950,53;8447,54;10113,05;7458,70;9934,11;9651,67;8064,67;5379,81;7657,69;5847,58;8960,59;9220,42;8947,05;3126,67;5531,36;737,34;8722,22;198714,88"
"""354370 RINCAO"";-;-;-;23644,62;21050,90;27098,78;18178,89;18381,47;14518,20;16321,36;18852,02;14742,81;24898,05;14216,06;3870,30;11585,15;21678,38;13211,93;16195,22;11968,20;7789,60;15939,95;19613,45;60470,35;25138,49;22405,90;16269,28;10300,11;468339,47"
"""354380 RINOPOLIS"";-;-;-;41946,44;44729,85;49993,19;49615,63;48938,99;47360,50;47413,07;50798,43;54484,18;49136,07;47782,51;38074,25;43880,83;43156,40;47508,40;52885,32;54830,76;53133,96;52241,42;50794,23;55272,32;58468,97;53799,68;48372,59;-;1184617,99"
"""354390 RIO CLARO"";104582,37;152067,94;19648,00;2399558,71;2386159,02;2535470,11;2729971,22;2758865,97;3259319,69;2658502,99;2691924,80;2638974,12;2731476,35;2498520,35;2396045,84;2536196,31;2326574,22;2629558,54;2524203,65;2487452,56;2132989,00;2695024,33;2572387,22;2634177,96;2703921,39;2254264,28;2421466,72;2671823,67;64551127,33"
"""354400 RIO DAS PEDRAS"";-;-;-;151971,70;156651,46;137894,21;171587,14;160270,74;194977,30;140644,58;138707,87;140217,77;130849,80;127082,84;143922,47;127069,04;111372,58;115418,90;117216,73;137223,11;127342,98;124673,00;142733,01;138046,67;145335,94;172709,09;124980,21;130313,85;3509212,99"
"""354410 RIO GRANDE DA SERRA"";-;-;-;82121,59;120119,25;119433,53;142387,78;80656,40;170460,62;104499,48;78395,29;142676,33;125744,67;110620,95;118327,95;117758,10;215971,15;227955,95;208307,01;212634,07;205738,50;172919,97;187578,46;148653,27;218419,18;201151,67;182769,67;170434,58;3865735,42"
"""354420 RIOLANDIA"";-;-;-;77489,78;55002,10;53566,32;84657,49;134306,43;87999,35;109917,03;123954,28;117252,37;125742,38;103518,17;80407,21;82128,21;122844,00;104946,93;102602,67;121486,73;110049,34;118211,00;118370,54;112907,08;94393,44;106349,18;92659,68;107121,47;2547883,18"
"""354425 ROSANA"";-;-;-;102487,62;102567,52;104964,77;203222,62;136439,92;139927,84;123580,41;142380,34;143771,38;188181,22;125060,81;149097,41;148692,27;188449,49;179033,37;190910,43;151481,79;155162,74;201624,76;193739,01;210280,55;185521,02;176540,39;101729,44;104832,16;3849679,28"
"""354430 ROSEIRA"";-;-;798,76;78038,50;87425,90;98004,41;99310,67;94484,68;84509,38;83141,28;93963,63;93568,60;79095,26;70160,55;67709,98;72236,39;70109,04;73295,68;71578,57;95322,17;84094,75;86490,98;90642,77;94030,34;91983,15;86952,85;15402,81;84860,32;2047211,42"
"""354440 RUBIACEA"";-;-;-;2982,31;3852,18;3456,05;5930,89;5748,08;-;-;-;-;7116,48;4694,97;1874,80;1558,34;5147,36;6080,82;5061,90;5152,53;4350,24;6955,58;5168,22;7246,94;6070,80;1433,39;3972,64;5358,21;99212,73"
"""354450 RUBINEIA"";-;-;-;61648,87;65056,28;52408,85;82264,65;55123,80;13746,22;5779,39;72981,20;74622,16;79708,51;67537,72;33693,15;45173,45;32140,91;33620,07;41195,21;46126,42;33006,10;44734,36;52302,24;44702,61;53551,71;26224,60;38863,21;40770,43;1196982,12"
"""354460 SABINO"";-;-;-;10990,59;3999,17;2308,64;2458,13;3112,98;2334,46;12795,62;4187,66;3574,55;3486,66;3541,37;3840,81;5814,70;3619,06;3060,53;4068,05;11246,52;4143,14;4565,89;4487,97;3888,40;5688,48;2649,56;1681,05;-;111543,99"
"""354470 SAGRES"";-;-;-;14373,00;13366,90;16389,67;12519,95;16078,66;15214,42;15823,69;15242,40;17016,36;11946,96;9832,96;8415,84;11942,28;16939,41;11709,16;20596,57;8252,91;10259,34;14732,89;10123,29;11968,15;11014,91;10612,44;14956,11;9815,74;329144,01"
"""354480 SALES"";-;-;-;33007,59;32610,00;25452,93;25619,63;27635,74;23927,36;22335,56;22478,59;24455,23;28919,55;25918,88;24082,89;30520,07;33613,50;54216,22;70828,80;76117,74;62580,75;46063,36;45157,02;47691,32;49926,31;40127,47;37071,16;38246,04;948603,71"
"""354490 SALES OLIVEIRA"";-;-;-;56976,18;65213,00;68503,73;77812,77;50101,85;22627,94;34398,78;90469,12;96467,95;95909,19;49060,82;97306,36;98449,54;86544,35;50963,10;97826,38;98606,37;116459,74;103881,87;98500,64;114095,16;99007,52;91587,34;85452,46;73902,43;2020124,59"
"""354500 SALESOPOLIS"";-;-;-;80578,21;80900,29;91259,41;102785,38;96170,35;99598,65;95643,74;99398,87;109670,38;102200,69;100654,19;80769,31;90476,47;84503,61;91619,04;93305,54;104574,17;88503,67;56675,09;95694,78;89482,86;97827,31;85251,84;104797,44;93436,97;2315778,26"
"""354515 SALTINHO"";-;-;-;76219,31;87115,40;84010,62;108027,21;102094,18;89491,04;89156,86;92214,21;93824,66;95841,55;88033,01;80698,45;104486,73;89175,61;90672,79;103367,07;105954,25;94230,32;96253,01;104955,37;108488,34;109356,25;102295,03;105609,74;98980,09;2400551,10"
"""354520 SALTO"";-;-;1882,13;742011,41;661876,31;895920,63;902518,99;865318,84;896783,27;793039,13;763922,67;676917,10;743064,07;575170,58;545097,76;583958,85;706785,50;609543,96;701145,96;1207502,01;785076,47;888433,21;990916,97;1072438,97;978194,05;923188,42;1088544,20;1030408,23;20629659,69"
"""354530 SALTO DE PIRAPORA"";-;-;-;251462,57;170357,40;1781328,01;2222069,43;364923,26;356810,26;195466,19;1724512,44;1712443,88;1775896,05;163172,22;176023,23;174363,69;258247,78;349042,55;250927,62;230191,89;205611,57;217378,37;257990,49;230119,68;258318,53;169370,02;185694,28;224461,24;13906182,65"
"""354540 SALTO GRANDE"";-;-;-;29626,85;70443,12;67312,11;88221,18;65554,82;60829,67;67914,95;70547,36;79848,86;76623,27;72365,22;60724,12;62601,95;60311,05;77537,62;80300,93;71160,43;64716,46;68129,57;76961,88;74191,05;78161,50;74971,17;64534,51;76138,81;1739728,46"
"""354550 SANDOVALINA"";-;-;-;3038,08;2399,98;3732,44;4743,58;4378,09;1475,43;2357,83;-;2450,72;3612,17;179,68;3942,11;1404,31;790,11;3762,23;4023,30;5117,82;6338,29;1864,82;-;-;-;-;5728,15;-;61339,14"
"""354560 SANTA ADELIA"";-;-;-;79635,20;86611,33;94078,17;101939,53;95792,63;94214,92;95034,47;105621,98;98304,68;101200,41;88943,66;76675,69;88266,83;99802,95;114463,14;117591,34;108380,53;102992,45;100932,15;104103,90;126056,62;123507,08;102925,12;84590,57;108776,88;2500442,23"
"""354570 SANTA ALBERTINA"";-;-;-;45878,26;45246,57;50034,58;60813,38;36031,89;42327,42;56880,68;50159,96;50275,60;36803,18;40822,31;39327,38;49879,94;27811,18;66786,81;28928,15;55087,38;65417,59;73993,82;71395,94;68825,98;80228,53;70071,81;57097,67;64067,97;1334193,98"
"""354580 SANTA BARBARA D'OESTE"";-;-;-;1252793,20;1539431,61;1773838,54;1817557,24;1834424,32;1752225,69;1892470,07;1926282,99;1865899,22;1849438,21;1729678,89;1307172,08;1386395,58;1572437,15;1693525,88;1713407,01;1631699,47;1570028,77;1490039,75;1757574,99;1805390,23;1813301,32;1623436,83;1364756,75;1376470,95;41339676,74"
"""354600 SANTA BRANCA"";-;-;-;43959,99;70134,31;78722,91;106312,22;57373,80;56076,27;48000,55;58266,77;58502,05;58234,30;54467,50;51450,09;49817,74;48755,47;56841,25;54810,17;72645,86;60393,85;51870,06;56578,06;55482,96;61973,06;53885,90;51296,85;45572,48;1461424,47"
"""354610 SANTA CLARA D'OESTE"";-;-;-;9640,81;8307,29;9681,61;9044,22;10989,71;10667,33;10069,36;11524,41;11798,66;11950,23;10295,84;8362,32;8590,39;11298,75;8392,57;10049,16;10125,73;9895,77;11500,30;13986,30;19213,28;21576,92;20137,45;20858,86;17735,39;305692,66"
"""354620 SANTA CRUZ DA CONCEICAO"";-;-;-;47187,80;36642,68;33503,71;36376,84;27235,80;27083,69;34792,41;34389,93;37859,68;42807,04;39321,93;24524,18;43286,70;36750,02;39024,48;34354,62;38728,80;37623,53;50634,42;60638,38;46995,44;52447,61;55515,33;37795,66;55257,97;1010778,65"
"""354625 SANTA CRUZ DA ESPERANCA"";-;-;-;2610,78;10695,50;12674,33;15249,40;13194,50;14218,49;10741,96;15246,03;13313,88;12145,75;9566,30;10292,26;11648,03;15108,20;22673,50;-;-;-;-;-;-;-;-;-;-;189378,91"
"""354630 SANTA CRUZ DAS PALMEIRAS"";-;-;-;118921,91;145213,56;166635,10;150990,55;141486,66;138198,15;83920,31;177743,91;147379,05;147604,57;131724,19;113105,45;122525,83;114559,57;138995,84;133676,44;138956,75;141683,04;136534,54;187602,93;167659,97;170954,06;141396,00;145133,95;127870,41;3530472,74"
"""354640 SANTA CRUZ DO RIO PARDO"";-;-;-;466079,68;438573,26;499374,71;507223,33;582916,19;551386,34;424292,87;494518,16;548929,91;493140,01;478039,92;346574,05;398453,16;403706,55;445445,24;499839,26;452859,78;440063,04;501283,81;463000,27;498789,12;442256,55;400153,15;408748,16;369775,87;11555422,39"
"""354650 SANTA ERNESTINA"";-;-;-;69,85;5351,22;5368,96;5960,64;5281,81;-;-;-;-;-;8393,35;8723,84;6818,87;5378,42;4817,53;5200,77;6890,50;6859,61;2666,62;6366,12;6913,22;7049,34;6460,65;6288,63;5926,98;116786,93"
"""354660 SANTA FE DO SUL"";-;-;-;551946,13;530649,08;873639,95;926356,54;788014,02;721715,29;692497,73;954990,69;902892,03;915364,79;1322164,79;999777,61;740864,28;674386,39;780207,59;846444,61;759032,88;832682,27;762954,88;788932,59;906714,62;881787,10;797794,03;634539,75;617084,78;20203434,42"
"""354670 SANTA GERTRUDES"";-;-;-;272529,28;317155,66;304327,87;454643,42;510190,79;316942,56;358519,17;381181,46;380706,62;335079,79;338849,24;344603,37;359613,06;386211,16;403184,40;482240,53;469715,55;403414,14;418509,05;414608,10;295687,97;259402,31;-;-;-;8207315,50"
"""354680 SANTA ISABEL"";-;28284,75;52877,17;405285,11;411085,23;407910,28;432720,99;459399,72;535351,39;344255,24;374635,03;315342,00;414668,50;440100,79;455202,39;588523,57;541805,54;460398,09;475008,22;523892,69;451793,35;433790,84;474937,00;497831,76;495816,12;453276,39;450081,63;345105,21;11269379,00"
"""354690 SANTA LUCIA"";-;-;-;25739,88;31107,11;32055,39;34942,15;37635,37;39828,49;27497,78;27675,56;35589,32;34304,79;30283,16;27377,16;30913,49;35046,88;49302,58;38100,70;36099,80;27417,66;26514,49;28169,96;24648,34;30489,41;25504,18;26821,50;23500,06;786565,21"
"""354700 SANTA MARIA DA SERRA"";-;-;-;51504,27;62512,87;72274,24;-;80502,86;79967,33;56706,39;58079,33;59797,97;54293,58;40510,74;44934,92;63819,10;68524,17;74458,10;77571,21;61093,88;51674,95;63871,53;62395,22;79605,31;81658,41;35510,73;-;-;1381267,11"
"""354710 SANTA MERCEDES"";-;-;-;8052,72;16439,22;18750,02;23966,04;18225,22;17281,83;19633,24;19623,68;23022,59;19560,25;20384,74;18393,44;7794,33;12876,32;17182,60;15878,31;17415,77;18355,04;17076,99;18368,76;19500,23;18642,20;20031,72;12908,84;14763,52;434127,62"
"""354720 SANTANA DA PONTE PENSA"";-;-;-;7989,30;6485,60;5967,50;11445,60;12745,25;13636,50;13527,55;17715,43;20832,04;18130,63;22012,96;13708,98;14917,37;22807,64;21354,14;19410,42;16451,43;26531,79;26670,19;21567,70;33468,50;23365,60;21397,94;24929,28;27678,03;464747,37"
"""354730 SANTANA DE PARNAIBA"";4738,61;26130,57;33334,55;2280473,57;2431478,32;2600950,85;2681597,00;2640076,50;2372710,06;2513331,56;2721854,13;2269247,10;2129524,22;2138568,90;1946714,85;2099329,19;2205961,22;2470294,35;2465323,08;2585378,26;2293523,38;2467704,49;2713152,62;2791000,76;2671602,05;1900132,45;2082814,16;2257997,45;59794944,25"
"""354740 SANTA RITA D'OESTE"";-;-;-;7320,00;7450,00;7130,00;9430,00;8230,00;8160,00;3509,02;2950,00;3770,57;2783,50;2480,00;3743,96;32295,72;26536,04;17870,70;40093,85;30484,97;28401,00;28168,08;30088,51;30665,07;31190,18;31777,74;28898,02;30583,10;454010,03"
"""354750 SANTA RITA DO PASSA QUATRO"";-;-;-;135541,65;146460,48;158470,02;176504,62;153246,20;160154,89;142731,10;168846,70;177735,82;168583,01;144002,18;126908,11;154964,42;176390,13;192310,13;196578,70;191600,23;192263,69;180334,08;191470,62;206269,56;199470,28;166180,10;151091,83;189033,66;4247142,21"
"""354760 SANTA ROSA DE VITERBO"";-;-;-;69780,44;76868,16;78683,20;91598,54;82656,84;83604,04;75240,55;81923,85;85455,62;98005,12;106519,14;115526,14;124178,18;101072,33;100880,85;84268,76;90700,82;91929,38;79892,72;77589,30;100470,39;96293,04;94465,61;175468,11;106196,58;2369267,71"
"""354765 SANTA SALETE"";-;-;-;11071,14;12907,60;11139,07;15841,95;16332,87;9057,21;8086,54;14186,20;11327,89;8299,61;10956,34;13761,09;16046,65;18889,66;19068,87;16214,98;16252,94;13639,88;27695,61;16718,47;15525,88;25728,32;27521,64;23125,28;26665,40;406061,09"
"""354770 SANTO ANASTACIO"";-;-;-;82229,57;90729,90;93763,14;100808,52;96851,64;96871,96;94992,05;105727,33;128563,54;109184,10;99772,33;109983,80;96708,06;108318,09;104786,30;104376,76;116899,57;103740,01;118997,93;115287,87;130093,00;129225,61;160343,22;112700,36;147186,99;2758141,65"
"""354780 SANTO ANDRE"";137350,45;178773,79;739780,35;10127932,56;10203944,87;10914848,98;12059194,63;11765156,97;11214805,06;10656189,44;12152294,75;11981895,15;12729269,05;11876935,90;10320796,44;12293541,13;12098481,68;12266477,79;12276986,69;12422538,39;12703544,26;12849362,15;12285092,60;12834504,92;13568320,74;12248013,07;11304602,40;10415230,15;296625864,36"
"""354790 SANTO ANTONIO DA ALEGRIA"";-;-;7,40;36875,48;37224,27;55649,05;53040,21;53802,04;41285,94;56283,60;53989,01;49096,47;48729,73;53593,57;51031,55;56070,25;61563,64;53419,56;73687,97;64352,55;45859,91;29807,07;57955,75;74307,52;69006,75;62712,43;60972,87;58239,43;1358564,02"
